"type","REST_ACRES","YEAR","BpS_Code","MAP_ZONE","AREA_STRATA","REST_PCT"
"active",16971.0500412035,2002,"Na0210290_fwo","OSW",64849.0067348059,0.261701002
"both",40118.6931438066,2002,"Na0210290_fwo","OSW",64849.0067348059,0.618647766
"passive",1569.29174921267,2002,"Na0210290_fwo","OSW",64849.0067348059,0.024199164
"both",418423.625036195,2002,"Na0710270_fdd","OSW",1478008.29752866,0.283099645472783
"passive",312051.821721221,2002,"Na0710270_fdd","OSW",1478008.29752866,0.211129952546948
"passive",8198.82527052865,2002,"Na0710412_fmc","OEC",10741.9555273939,0.76325258
"active",3370.67642757206,2002,"Na0710412_fmc","OSW",24661.1484792752,0.136679621
"both",3819.31038841007,2002,"Na0710412_fmc","OSW",24661.1484792752,0.154871554
"passive",10767.0725679967,2002,"Na0710412_fmc","OSW",24661.1484792752,0.436600614
"active",120194.303634296,2002,"Na0710412_fmh","OEC",577726.832315112,0.208046946950074
"passive",143130.055448552,2002,"Na0710412_fmh","OEC",577726.832315112,0.247746941015341
"active",18063.2368517873,2002,"Na0710412_fmh","OSW",60599.4769752561,0.298075788
"both",12220.622512491,2002,"Na0710412_fmh","OSW",60599.4769752561,0.201662178
"active",94208.0206105152,2002,"Na0710412_fmh","WEC",835866.585157539,0.112707006456969
"both",58990.9755762709,2002,"Na0710412_fmh","WEC",835866.585157539,0.0705746307171169
"passive",33398.5926777356,2002,"Na0710412_fmh","WEC",835866.585157539,0.0399568463087214
"active",12936.0647053817,2002,"Na0710412_fmi","OSW",43398.5758862832,0.298075788
"both",8751.85133532615,2002,"Na0710412_fmi","OSW",43398.5758862832,0.201662178
"both",4394.24837809568,2002,"Na1010471_frn","WNE",561306.345744507,0.00782860983384613
"passive",193218.906098001,2002,"Na1010471_frn","WNE",561306.345744507,0.34423075306893
"active",31085.3622289314,2002,"R1RFWF_fcw","OSW",159271.141649511,0.1951725962845
"both",4558.01374396779,2002,"R1RFWF_fcw","OSW",159271.141649511,0.0286179511037729
"active",3114.66090295405,2002,"RaABAMlw_fsi","OEC",23824.1999569163,0.130735173
"both",1393.7177225366,2002,"RaABAMlw_fsi","OEC",23824.1999569163,0.058500085
"active",3580.85068805401,2002,"RaABAMlw_fsi","OSW",32362.238509521,0.110649042
"both",5852.9000240932,2002,"RaABAMlw_fsi","OSW",32362.238509521,0.180855846
"passive",16953.4420379692,2002,"RaABAMlw_fsi","OSW",32362.238509521,0.523864937
"active",2120.17812004871,2002,"RaABAMlw_fsi","WEC",192594.360415861,0.0110085161137154
"both",13550.3430796219,2002,"RaABAMlw_fsi","WEC",192594.360415861,0.0703569047939059
"passive",100893.43248581,2002,"RaABAMlw_fsi","WEC",192594.360415861,0.523864937
"active",2475.62189983973,2002,"RaABAMlw_fsw","OEC",13082.2444295224,0.189235258
"both",2366.00038388006,2002,"RaABAMlw_fsw","OEC",13082.2444295224,0.180855846
"active",2235.46813036907,2002,"RaDFHEdy_fwi","OEC",17453.7837343335,0.12807928437727
"both",2597.54833347086,2002,"RaDFHEdy_fwi","OEC",17453.7837343335,0.148824368
"passive",759.191745037503,2002,"RaDFHEdy_fwi","OEC",17453.7837343335,0.0434972586227301
"active",5009.51573793538,2002,"RaDFHEdy_fwi","OSW",422738.701978786,0.0118501469453506
"both",6369.37187677011,2002,"RaDFHEdy_fwi","OSW",422738.701978786,0.0150669239578868
"passive",148091.281991795,2002,"RaDFHEdy_fwi","OSW",422738.701978786,0.350313991358252
"active",9078.41787150644,2002,"RaDFHEdy_fwx","OSW",41934.1642100948,0.216492162
"both",6240.82548617558,2002,"RaDFHEdy_fwx","OSW",41934.1642100948,0.148824368
"active",49.0602386848254,2002,"RaDFHEwt_fhc","OSW",63729.9074255833,0.000769815
"passive",46993.899615271,2002,"RaDFHEwt_fhc","OSW",63729.9074255833,0.737391619
"passive",121878.850704261,2002,"RaDFHEwt_fwm","OSW",296895.774515857,0.410510560155349
"active",9173.17118602245,2002,"RaDFHEwt_fwn","OSW",281434.31769965,0.032594359
"passive",155042.076954276,2002,"RaDFHEwt_fwn","OSW",281434.31769965,0.55089968494794
"both",271824.941435284,2002,"RaMCONdy_fdd","OBM",1576732.13091585,0.172397667368771
"passive",431382.753941252,2002,"RaMCONdy_fdd","OBM",1576732.13091585,0.273592923923407
"both",1204747.76936263,2002,"RaMCONdy_fdd","WNE",3200960.07924482,0.376370757378161
"passive",102699.554943575,2002,"RaMCONdy_fdd","WNE",3200960.07924482,0.0320839849298601
"active",29959.1099243946,2002,"RaMCONdy_fdg","OBM",829361.49279366,0.0361231021511246
"both",256267.069585207,2002,"RaMCONdy_fdg","OBM",829361.49279366,0.308993209609944
"passive",90964.81213469,2002,"RaMCONdy_fdg","OBM",829361.49279366,0.109680534875426
"active",3739.8246350805,2002,"RaMCONdy_fmd","OEC",791779.47589478,0.00472331595973004
"both",213964.678184893,2002,"RaMCONdy_fmd","OEC",791779.47589478,0.270232665406103
"passive",65592.4594856339,2002,"RaMCONdy_fmd","OEC",791779.47589478,0.0828418284163134
"active",1703.78095882077,2002,"RaMCONdy_fmd","OSE",14603.9044685582,0.116666126
"both",26.4851007997118,2002,"RaMCONdy_fmd","OSE",14603.9044685582,0.001813563
"passive",7083.27415737775,2002,"RaMCONdy_fmd","OSE",14603.9044685582,0.485026054
"active",36663.399310876,2002,"RaMCONdy_fmd","WEC",1676017.3949224,0.021875309541506
"both",202033.173246644,2002,"RaMCONdy_fmd","WEC",1676017.3949224,0.120543601670672
"passive",223788.449290385,2002,"RaMCONdy_fmd","WEC",1676017.3949224,0.133523941916334
"passive",100863.868986391,2002,"RaMCONdy_fmd","WNE",151507.222849471,0.665736372757643
"both",64796.7643511554,2002,"RaMCONdy_fmx","OEC",711318.454479445,0.0910938890213031
"passive",177006.736337147,2002,"RaMCONdy_fmx","OEC",711318.454479445,0.248843166126885
"both",217427.750767639,2002,"RaMCONms_fcm","OBM",1711501.43734334,0.127039186776926
"passive",445157.30944624,2002,"RaMCONms_fcm","OBM",1711501.43734334,0.260097537596714
"both",153878.963681545,2002,"RaMCONms_fmm","OEC",848360.363762446,0.181383961644669
"passive",268587.136929913,2002,"RaMCONms_fmm","OEC",848360.363762446,0.316595574713957
"active",14886.8072716705,2002,"RaMCONms_fmm","WEC",956472.920556148,0.0155642746927058
"both",131797.990320021,2002,"RaMCONms_fmm","WEC",956472.920556148,0.1377958408309
"passive",124505.152088832,2002,"RaMCONms_fmm","WEC",956472.920556148,0.130171120805425
"active",127464.792355535,2002,"RaMCONsw_fdm","OSW",216591.530279779,0.588503124710757
"both",12950.2973431443,2002,"RaMCONsw_fdm","OSW",216591.530279779,0.0597913377610652
"active",101856.947861981,2002,"RaMCONsw_fiw","OSW",987132.34538309,0.103184692851344
"both",205274.50673936,2002,"RaMCONsw_fiw","OSW",987132.34538309,0.207950339890541
"active",6694.94024961701,2002,"RaMCONsw_fvw","OSW",29571.2130722784,0.226400595513384
"passive",11436.0122000058,2002,"RaMCONsw_fvw","OSW",29571.2130722784,0.386727868486616
"active",278040.406800611,2002,"RaMEVG_ftd","OSW",495459.331609106,0.561177051399188
"passive",60651.1871447016,2002,"RaMEVG_fuc","OSW",136190.407856844,0.445341108079027
"passive",72652.5690380422,2002,"RaOAPI_fop","OEC",145211.557359214,0.500322222
"both",24508.5342540666,2002,"RaPICOpu_fld","OEC",270037.412434544,0.090759773
"passive",42835.8567798369,2002,"RaPICOpu_fld","OEC",270037.412434544,0.158629341
"active",5418.3433891865,2002,"RaPICOpu_flp","OSW",25640.4924373787,0.211319786561027
"both",1719.3855910399,2002,"RaPICOpu_flp","OSW",25640.4924373787,0.0670574325059911
"passive",230.703343309559,2002,"RaPICOpu_flp","OSW",25640.4924373787,0.00899761749400882
"active",38.4502612548986,2002,"RaPICOpu_flw","OEC",75733.8980602692,0.000507702128633334
"passive",44092.9044109702,2002,"RaPICOpu_flw","OEC",75733.8980602692,0.582208304871367
"active",28195.2375913311,2002,"RaPIJEsp_fjp","OSW",47518.630806103,0.59335122062713
"passive",8489.14577112943,2002,"RaPIJEsp_fjp","OSW",47518.630806103,0.17864878737287
"active",253665.873939096,2002,"RaPIPOm_fdp","OBM",852035.653965588,0.297717440295451
"both",96311.839912109,2002,"RaPIPOm_fdp","OBM",852035.653965588,0.113037335308504
"active",9887.37133202477,2002,"RaPIPOm_fdp","OEC",28854.2866498473,0.342665596
"both",209.240491455246,2002,"RaPIPOm_fdp","OEC",28854.2866498473,0.00725162586739442
"passive",11602.6256877773,2002,"RaPIPOm_fdp","OEC",28854.2866498473,0.402110987132606
"passive",31405.4824860079,2002,"RaPIPOm_fpd","WCB",67693.2728209273,0.463938013
"active",24229.7977903941,2002,"RaPIPOm_fpd","WEC",56115.5488926017,0.431784029
"both",3062.52852703329,2002,"RaPIPOm_fpd","WEC",56115.5488926017,0.0545754
"passive",958.006895316452,2002,"RaPIPOm_fpd","WEC",56115.5488926017,0.01707204
"active",75028.0116965206,2002,"RaPIPOm_fpd","WNE",310530.238096534,0.24161257904036
"passive",113525.051199178,2002,"RaPIPOm_fpd","WNE",310530.238096534,0.365584530173473
"active",32643.6876788128,2002,"RaPIPOm_fpl","OEC",1042932.78993643,0.0312998958262714
"both",3789.61560541681,2002,"RaPIPOm_fpl","OEC",1042932.78993643,0.00363361440160281
"passive",245453.354049461,2002,"RaPIPOm_fpl","OEC",1042932.78993643,0.235349158083736
"active",36746.4683914414,2002,"RaPIPOxe_fpd","OEC",917888.352047117,0.0400337016037819
"both",372823.514342836,2002,"RaPIPOxe_fpd","OEC",917888.352047117,0.406175232
"both",188259.041409425,2002,"RaPIPOxe_fxp","OBM",1715629.37781566,0.109731765988477
"passive",476647.076310207,2002,"RaPIPOxe_fxp","OBM",1715629.37781566,0.277826366506426
"active",71352.0174891073,2002,"RaPIPOxe_fxp","OEC",506280.498392423,0.140933766391692
"both",89798.6566698918,2002,"RaPIPOxe_fxp","OEC",506280.498392423,0.177369377163503
"passive",26530.6760821179,2002,"RaPIPOxe_fxp","OEC",506280.498392423,0.0524031167828111
"active",53659.6594177013,2002,"RaPIPOxe_fxp","OSE",253068.036319414,0.212036495
"both",10563.9233041123,2002,"RaPIPOxe_fxp","OSE",253068.036319414,0.041743412
"passive",112019.071403898,2002,"RaPIPOxe_fxp","OSE",253068.036319414,0.442644093
"active",1705.76086459863,2002,"RaREFI_fcw","OEC",32063.7708220253,0.05319901
"passive",23096.9158792446,2002,"RaREFI_fcw","OEC",32063.7708220253,0.720343094
"active",52278.4461357942,2002,"RaREFI_fcw","OSW",356383.383330207,0.146691592765299
"active",3968.15870720703,2002,"RaREFI_frf","OEC",36253.1833412416,0.109456835
"both",7018.93184257218,2002,"RaREFI_frf","OEC",36253.1833412416,0.193608704
"passive",11782.4726674187,2002,"RaREFI_frf","OEC",36253.1833412416,0.325005188
"active",13594.3562410576,2002,"RaREFI_frm","OEC",38158.0381186273,0.356264549
"both",7697.59057955627,2002,"RaREFI_frm","OEC",38158.0381186273,0.201729202
"active",1746.54393043097,2002,"RaREFI_frm","OSW",32830.3840697594,0.05319901
"passive",23649.1404380188,2002,"RaREFI_frm","OSW",32830.3840697594,0.720343094
"active",7797.99824192038,2002,"RaSAWD_fal","WEC",44997.4075122635,0.173298833711589
"passive",7044.15696494665,2002,"RaSAWD_fal","WEC",44997.4075122635,0.156545840180389
"active",145717.02007549,2002,"RaSAWD_fal","WNE",826111.554351064,0.176389035243497
"passive",228485.909165213,2002,"RaSAWD_fal","WNE",826111.554351064,0.276579970297953
"passive",42552.1120823791,2002,"RaSAWD_fsw","OBM",62086.8814034639,0.685363979
"passive",28255.982538873,2002,"RaSPFI_fcd","OBM",569748.517809238,0.0495937798092414
"both",50408.2425622867,2002,"RaSPFI_fcd","WNE",659097.630933681,0.0764806914733985
"active",32680.0973450185,2002,"RaSPFI_fmz","OEC",215435.170807905,0.151693417664649
"passive",44811.5379367267,2002,"RaSPFI_fmz","OEC",215435.170807905,0.208004745783516
"active",172708.116013951,2002,"RaTAOAco_ftm","OSW",524192.803276252,0.329474412724688
"passive",46832.4103577466,2002,"RaTAOAco_ftm","OSW",524192.803276252,0.0893419559845917
"passive",34278.4851200839,2003,"Na0210290_fwo","OSW",41061.7225261708,0.834803876
"both",458071.15967327,2003,"Na0710270_fdd","OSW",1342143.69450252,0.341298149780497
"passive",318559.959921109,2003,"Na0710270_fdd","OSW",1342143.69450252,0.23735160491827
"active",4232.99861775027,2003,"Na0710412_fmc","OSW",16096.5820554806,0.262974997
"both",3246.07179566393,2003,"Na0710412_fmc","OSW",16096.5820554806,0.201662178
"passive",6274.60849008107,2003,"Na0710412_fmc","OSW",16096.5820554806,0.38980999
"active",121604.80514103,2003,"Na0710412_fmh","OEC",664115.358973293,0.183107954812291
"both",3464.76161630204,2003,"Na0710412_fmh","OEC",664115.358973293,0.00521710809648867
"active",46153.5097584709,2003,"Na0710412_fmh","OSW",175505.315277068,0.262974997
"passive",68413.7251931006,2003,"Na0710412_fmh","OSW",175505.315277068,0.38980999
"active",27931.3533761537,2003,"Na0710412_fmh","WEC",883662.684127303,0.0316086147778646
"passive",24755.425661737,2003,"Na0710412_fmh","WEC",883662.684127303,0.0280145649538039
"both",29392.4268295434,2003,"Na1010471_frn","WNE",683256.082387684,0.0430181707667053
"passive",255860.546512226,2003,"Na1010471_frn","WNE",683256.082387684,0.374472402233295
"active",29450.8634902791,2003,"R1RFWF_fcw","OSW",211163.17749842,0.139469692771125
"both",25628.504783633,2003,"R1RFWF_fcw","OSW",211163.17749842,0.121368247472146
"passive",1485.34862097719,2003,"R1RFWF_fcw","OSW",211163.17749842,0.007034127060284
"both",30876.5566879107,2003,"RaABAMlw_fsi","OEC",170724.68140129,0.180855846
"passive",99424.082840205,2003,"RaABAMlw_fsi","OEC",170724.68140129,0.582365022
"active",6668.44728978813,2003,"RaABAMlw_fsi","OSW",51007.2931160471,0.130735173
"both",9224.96714867268,2003,"RaABAMlw_fsi","OSW",51007.2931160471,0.180855846
"passive",47665.7536929745,2003,"RaABAMlw_fsi","WEC",119548.92107606,0.398713374106057
"passive",19155.0455028216,2003,"RaDFHEdy_fwi","OEC",22457.6545490014,0.852940607
"both",29608.5463419497,2003,"RaDFHEdy_fwi","OSW",521533.798681823,0.0567720566083835
"passive",134372.048892476,2003,"RaDFHEdy_fwi","OSW",521533.798681823,0.257647824996389
"passive",38083.0330896506,2003,"RaDFHEdy_fwx","OSW",98381.3879405158,0.387095912010072
"passive",188527.94696666,2003,"RaDFHEwt_fwm","OSW",466991.972582176,0.403707040025159
"both",15051.1002509862,2003,"RaDFHEwt_fwn","OSW",212213.180540339,0.0709244365155026
"passive",100059.640275926,2003,"RaDFHEwt_fwn","OSW",212213.180540339,0.471505304341383
"both",325673.748715031,2003,"RaMCONdy_fdd","OBM",1842609.72164664,0.176745919056584
"passive",469815.00573687,2003,"RaMCONdy_fdd","OBM",1842609.72164664,0.254972607719133
"both",890590.926792113,2003,"RaMCONdy_fdd","WNE",3193795.14983616,0.278850359841582
"passive",405029.505802352,2003,"RaMCONdy_fdd","WNE",3193795.14983616,0.126817621920157
"both",157388.428932106,2003,"RaMCONdy_fdg","OBM",1071195.08002121,0.146927886308991
"passive",211045.028194734,2003,"RaMCONdy_fdg","OBM",1071195.08002121,0.197018294922113
"both",77172.9149368652,2003,"RaMCONdy_fmd","OEC",817611.707826088,0.094388221448121
"passive",288413.091154262,2003,"RaMCONdy_fmd","OEC",817611.707826088,0.352750686412149
"both",258440.246555414,2003,"RaMCONdy_fmd","WEC",1649371.39098341,0.156690147512092
"passive",306186.130476021,2003,"RaMCONdy_fmd","WEC",1649371.39098341,0.18563807529938
"active",6963.06882746889,2003,"RaMCONdy_fmd","WNE",59683.7236840185,0.116666126
"both",108.24019297556,2003,"RaMCONdy_fmd","WNE",59683.7236840185,0.001813563
"passive",28948.1609864858,2003,"RaMCONdy_fmd","WNE",59683.7236840185,0.485026054
"both",68880.959836388,2003,"RaMCONdy_fmx","OEC",590177.660027735,0.116712245314658
"passive",141754.998130443,2003,"RaMCONdy_fmx","OEC",590177.660027735,0.240190382881964
"both",378643.065674292,2003,"RaMCONms_fcm","OBM",2200582.72740935,0.172064908516324
"passive",389641.811397066,2003,"RaMCONms_fcm","OBM",2200582.72740935,0.177063014511513
"both",132916.512809651,2003,"RaMCONms_fmm","OEC",644906.414561927,0.206102016987905
"passive",22654.9615824755,2003,"RaMCONms_fmm","OEC",644906.414561927,0.0351290684523034
"active",10738.3042613908,2003,"RaMCONms_fmm","WEC",964790.409067901,0.0111301938332547
"both",147681.428849543,2003,"RaMCONms_fmm","WEC",964790.409067901,0.153070996002355
"passive",77356.2025224262,2003,"RaMCONms_fmm","WEC",964790.409067901,0.0801792822517393
"both",102481.584394726,2003,"RaMCONsw_fdm","OSW",209964.285858091,0.488090553
"passive",12698.5823567613,2003,"RaMCONsw_fdm","OSW",209964.285858091,0.0604797254202744
"active",448603.954485038,2003,"RaMCONsw_fiw","OSW",877775.385272455,0.511069189238879
"both",67075.9875772134,2003,"RaMCONsw_fiw","OSW",877775.385272455,0.076415890332119
"active",34505.916635836,2003,"RaMCONsw_fvw","OSW",91691.4556741039,0.376326413209965
"both",31398.383960013,2003,"RaMCONsw_fvw","OSW",91691.4556741039,0.342435221790035
"active",164664.437866406,2003,"RaMEVG_ftd","OSW",380623.952729024,0.432617119037788
"passive",16858.555385075,2003,"RaMEVG_ftd","OSW",380623.952729024,0.0442918929936
"active",5267.632076841,2003,"RaMEVG_fuc","OSW",149259.843793002,0.0352916895996911
"passive",14343.6479383576,2003,"RaMEVG_fuc","OSW",149259.843793002,0.0960985056251958
"passive",163715.148883114,2003,"RaPICOpu_fld","OEC",663606.605463575,0.246705122485554
"active",19072.1771422854,2003,"RaPICOpu_flw","OEC",168880.007024619,0.112933303819114
"passive",91542.1917792351,2003,"RaPICOpu_flw","OEC",168880.007024619,0.542054642180886
"passive",12687.4138425406,2003,"RaPIJEsp_fjp","OSW",16434.4737189959,0.772000008
"active",433626.616471722,2003,"RaPIPOm_fdp","OBM",896026.131672774,0.483944163170992
"passive",11852.6747113211,2003,"RaPIPOm_fdp","OEC",14694.5470849252,0.806603609
"active",59372.2866380099,2003,"RaPIPOm_fpd","WCB",137504.591764347,0.431784029
"passive",2347.4838907846,2003,"RaPIPOm_fpd","WCB",137504.591764347,0.01707204
"active",98512.434915236,2003,"RaPIPOm_fpd","WEC",123366.43329859,0.79853516293854
"both",3150.70950545902,2003,"RaPIPOm_fpd","WEC",123366.43329859,0.0255394390614601
"active",46369.110939796,2003,"RaPIPOm_fpd","WNE",343310.260880887,0.135064739459925
"both",2420.85566925635,2003,"RaPIPOm_fpd","WNE",343310.260880887,0.00705150980062398
"passive",16315.4391424224,2003,"RaPIPOm_fpd","WNE",343310.260880887,0.047523890199376
"active",280044.916458782,2003,"RaPIPOm_fpl","OEC",992655.361053279,0.282116963697888
"passive",145374.886992755,2003,"RaPIPOm_fpl","OEC",992655.361053279,0.146450513135296
"active",7258.57066017234,2003,"RaPIPOxe_fpd","OEC",658082.3561307,0.0110298818872007
"both",140350.443654493,2003,"RaPIPOxe_fpd","OEC",658082.3561307,0.213271853206498
"passive",126946.310022001,2003,"RaPIPOxe_fpd","OEC",658082.3561307,0.192903378793502
"both",191660.031012891,2003,"RaPIPOxe_fxp","OBM",1908737.55218759,0.100411934995061
"passive",569579.237292847,2003,"RaPIPOxe_fxp","OBM",1908737.55218759,0.298406261583767
"active",2607.89502856298,2003,"RaPIPOxe_fxp","OEC",996937.775068922,0.00261590551966264
"both",178000.925232818,2003,"RaPIPOxe_fxp","OEC",996937.775068922,0.178547678384955
"passive",171500.561661218,2003,"RaPIPOxe_fxp","OEC",996937.775068922,0.172027348095383
"passive",178235.260618249,2003,"RaPIPOxe_fxp","OSE",367960.070766584,0.484387505
"active",7394.56715413823,2003,"RaREFI_fcw","OEC",20755.8320772978,0.356264549
"both",4187.05744179929,2003,"RaREFI_fcw","OEC",20755.8320772978,0.201729202
"active",36673.8427449248,2003,"RaREFI_fcw","OSW",322421.466771567,0.113745040341585
"passive",24989.6994581572,2003,"RaREFI_fcw","OSW",322421.466771567,0.0775063140441024
"both",15827.6970613987,2003,"RaREFI_frf","OEC",81750.9581666263,0.193608704
"passive",26083.2456258729,2003,"RaREFI_frf","OEC",81750.9581666263,0.319057369
"active",10920.8299990639,2003,"RaREFI_frm","OEC",30653.7095248954,0.356264549
"both",6183.74836079695,2003,"RaREFI_frm","OEC",30653.7095248954,0.201729202
"active",2669.2022925176,2003,"RaREFI_frm","OSW",16410.1221970695,0.162655845
"both",3310.40085553732,2003,"RaREFI_frm","OSW",16410.1221970695,0.201729202
"passive",5333.37484976155,2003,"RaREFI_frm","OSW",16410.1221970695,0.325005188
"active",3605.50656093567,2003,"RaSAWD_fal","OEC",16410.1221970695,0.219712353
"passive",3098.59650781793,2003,"RaSAWD_fal","OEC",16410.1221970695,0.188822269
"active",6217.60255722869,2003,"RaSAWD_fal","WEC",70101.1849019037,0.0886946856309107
"passive",26790.4622545153,2003,"RaSAWD_fal","WEC",70101.1849019037,0.382168465369089
"active",22844.6546199967,2003,"RaSAWD_fal","WNE",103975.285449684,0.219712353
"passive",19632.849318532,2003,"RaSAWD_fal","WNE",103975.285449684,0.188822269
"active",37237.7030365009,2003,"RaSPFI_fcd","OBM",627054.836920274,0.0593850822033217
"passive",55744.2448476234,2003,"RaSPFI_fcd","OBM",627054.836920274,0.0888985166295925
"active",154239.44652718,2003,"RaSPFI_fcd","WNE",1105940.11010019,0.13946455609898
"passive",137850.253735359,2003,"RaSPFI_fcd","WNE",1105940.11010019,0.124645315308141
"passive",62316.8197295522,2003,"RaSPFI_fmz","OEC",236521.763940247,0.263471820484543
"both",4732.79023803031,2003,"RaSSHE_fss","OSW",57453.3002269295,0.082376299
"passive",40755.6783194926,2003,"RaSSHE_fss","OSW",57453.3002269295,0.709370535
"active",196785.822280485,2003,"RaTAOAco_ftm","OSW",562640.332624446,0.349754205075512
"passive",19310.2800846555,2003,"RaTAOAco_ftm","OSW",562640.332624446,0.0343208244502885
"active",132831.460331444,2004,"Na0210290_fwo","OSW",257205.17681863,0.516441628331265
"both",74441.8422722401,2004,"Na0210290_fwo","OSW",257205.17681863,0.289425909668736
"active",36379.3345676003,2004,"Na0710270_fdd","OSW",1282669.27217062,0.0283622094618644
"both",507238.831283968,2004,"Na0710270_fdd","OSW",1282669.27217062,0.395455666
"passive",128545.130377081,2004,"Na0710270_fdd","OSW",1282669.27217062,0.100216893914944
"active",6293.92972862814,2004,"Na0710412_fmc","OSW",49834.9973527783,0.126295376
"both",10049.8341067855,2004,"Na0710412_fmc","OSW",49834.9973527783,0.201662178
"passive",19426.1798197365,2004,"Na0710412_fmc","OSW",49834.9973527783,0.38980999
"active",62291.1771007634,2004,"Na0710412_fmh","OEC",615932.367528048,0.101133144456687
"passive",83429.0477332447,2004,"Na0710412_fmh","OEC",615932.367528048,0.135451637438822
"active",3974.37766099604,2004,"Na0710412_fmh","OSW",93703.2412986083,0.0424145163594791
"both",3353.44561459313,2004,"Na0710412_fmh","OSW",93703.2412986083,0.0357879361281277
"passive",11193.1033155522,2004,"Na0710412_fmh","OSW",93703.2412986083,0.119452680189393
"both",78222.8255072089,2004,"Na0710412_fmh","WEC",616850.970750074,0.126809925275942
"passive",219684.227098814,2004,"Na0710412_fmh","WEC",616850.970750074,0.356138253023553
"active",4754.5261346025,2004,"Na0710412_fmi","OSW",18079.764954242,0.262974997
"both",3646.00477840051,2004,"Na0710412_fmi","OSW",18079.764954242,0.201662178
"passive",7047.67299601542,2004,"Na0710412_fmi","OSW",18079.764954242,0.38980999
"passive",168392.072601155,2004,"Na1010471_frn","WNE",495233.958801089,0.340025294325161
"active",43384.0025168289,2004,"R1RFWF_fcw","OSW",223740.851933651,0.193902911077205
"both",33260.2287660979,2004,"R1RFWF_fcw","OSW",223740.851933651,0.148655144908275
"active",15762.1088685851,2004,"RaABAMlw_fsi","OEC",147349.547855046,0.10697086688105
"both",322.069740168467,2004,"RaABAMlw_fsi","OEC",147349.547855046,0.00218575316216986
"passive",68699.9214565321,2004,"RaABAMlw_fsi","OEC",147349.547855046,0.46623774865
"active",6689.94010324052,2004,"RaABAMlw_fsi","OSW",60460.8949369893,0.110649042
"both",10934.7063037463,2004,"RaABAMlw_fsi","OSW",60460.8949369893,0.180855846
"passive",25687.06879262,2004,"RaABAMlw_fsi","OSW",60460.8949369893,0.424854260251859
"passive",89792.888039462,2004,"RaABAMlw_fsi","WEC",275699.004445071,0.32569173842393
"active",3447.89689855532,2004,"RaABLA_faf","WNE",26025.5947681444,0.132481003
"both",416.639790752819,2004,"RaABLA_faf","WNE",26025.5947681444,0.016008848
"passive",14813.9080392158,2004,"RaABLA_faf","WNE",26025.5947681444,0.56920536
"active",1586.12921747158,2004,"RaDFHEdy_fwi","OEC",37636.1921111662,0.042143722
"both",4871.35851664619,2004,"RaDFHEdy_fwi","OEC",37636.1921111662,0.129432821
"passive",19938.4426574737,2004,"RaDFHEdy_fwi","OEC",37636.1921111662,0.529767799
"both",27520.5452512672,2004,"RaDFHEdy_fwi","OSW",283787.481435271,0.0969758958784244
"passive",97897.8918148281,2004,"RaDFHEdy_fwi","OSW",283787.481435271,0.34496902865378
"active",3817.8826519756,2004,"RaDFHEdy_fwx","OSW",43853.7968254963,0.087059341
"both",6526.51359695489,2004,"RaDFHEdy_fwx","OSW",43853.7968254963,0.148824368
"passive",2412.93765855706,2004,"RaDFHEdy_fwx","OSW",43853.7968254963,0.0550223203741892
"active",1928.0195702491,2004,"RaDFHEwt_fhc","OSW",57787.1213070973,0.033364174
"both",1318.25737854238,2004,"RaDFHEwt_fhc","OSW",57787.1213070973,0.022812304
"passive",41293.4815594475,2004,"RaDFHEwt_fhc","OSW",57787.1213070973,0.714579315
"passive",177950.883910206,2004,"RaDFHEwt_fwm","OSW",360724.213493443,0.493315605810978
"active",231.167206516653,2004,"RaDFHEwt_fwn","OSW",300289.298749248,0.000769815
"passive",159101.303243742,2004,"RaDFHEwt_fwn","OSW",300289.298749248,0.529826750092074
"both",255672.563030437,2004,"RaMCONdy_fdd","OBM",1629153.60485024,0.156935823773314
"passive",360904.748792678,2004,"RaMCONdy_fdd","OBM",1629153.60485024,0.221528987640091
"both",890740.110081721,2004,"RaMCONdy_fdd","WNE",3634214.13140045,0.245098411341676
"passive",665337.641503893,2004,"RaMCONdy_fdd","WNE",3634214.13140045,0.183076070217003
"both",308882.018760835,2004,"RaMCONdy_fdg","OBM",1132679.85449661,0.272700196383478
"passive",70345.961551067,2004,"RaMCONdy_fdg","OBM",1132679.85449661,0.0621057762012817
"active",43176.0975085409,2004,"RaMCONdy_fmd","OEC",578713.149054456,0.0746070787903906
"both",146198.088144361,2004,"RaMCONdy_fmd","OEC",578713.149054456,0.252626173058674
"passive",67364.2059784492,2004,"RaMCONdy_fmd","OEC",578713.149054456,0.116403448044189
"active",30224.4319888599,2004,"RaMCONdy_fmd","WEC",2048328.31882608,0.0147556579241075
"both",563423.202481457,2004,"RaMCONdy_fmd","WEC",2048328.31882608,0.275064889404235
"passive",49989.5910445129,2004,"RaMCONdy_fmd","WEC",2048328.31882608,0.0244050675787964
"passive",41138.6412534865,2004,"RaMCONdy_fmd","WNE",80262.4575076413,0.512551478374182
"both",136960.312569373,2004,"RaMCONdy_fmx","OEC",426146.544740364,0.321392521562783
"passive",289.509291143157,2004,"RaMCONdy_fmx","OEC",426146.544740364,0.000679365572046452
"both",578567.804791735,2004,"RaMCONms_fcm","OBM",1857925.15771229,0.311405334273066
"passive",122913.838506656,2004,"RaMCONms_fcm","OBM",1857925.15771229,0.0661565068950368
