"strataID","YEAR","BpS_Code","SCLASS","MAP_ZONE","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2002_Na0210290_fwo_OSW",2002,"Na0210290_fwo","A","OSW","A",0.573545001728765,18172.8239438999,0.00133207776505308,3532830624.23246,1,740,118922.608083459,11009.8362665946,8857.50212486398,13162.1702894026,5010.65365449731
"2002_Na0210290_fwo_OSW",2002,"Na0210290_fwo","B","OSW","B",0.687836999056275,2036.08705448379,0.00187816053161869,4257493065.73912,1,740,118922.608083459,1299.72207075447,563.357087025152,2036.08705448379,0
"2002_Na0210290_fwo_OSW",2002,"Na0210290_fwo","C",NA,NA,0,22264.6635710306,NA,NA,NA,NA,118922.608083459,25187.4752898514,22264.6635710306,28110.2892682018,0
"2002_Na0210290_fwo_OSW",2002,"Na0210290_fwo","D",NA,NA,0,73571.2058177255,NA,NA,NA,NA,118922.608083459,77206.9774807014,73571.2058177255,80842.7491436772,0
"2002_Na0210290_fwo_OSW",2002,"Na0210290_fwo","E",NA,NA,0,2877.82769631935,NA,NA,NA,NA,118922.608083459,4218.59566740862,2877.82769631935,5559.36340065266,0
"2002_Na0710270_fdd_OSW",2002,"Na0710270_fdd","A","OSW","A",2.48811381865666,174315.789175251,0.00637145243423373,30889701272.2183,6,1454,1625034.14360362,146686.414279264,119057.041008312,174315.789175251,0
"2002_Na0710270_fdd_OSW",2002,"Na0710270_fdd","B","OSW","B",3.36390105172116,127958.397909783,0.0116119501176561,37383299757.2746,13,1454,1625034.14360362,102505.92362767,77053.4412203861,127958.397909783,0
"2002_Na0710270_fdd_OSW",2002,"Na0710270_fdd","C","OSW","C",1.95793565816321,362945.007465061,0.00393019622316793,22241515721.4835,7,1454,1625034.14360362,325828.415108082,288711.822751104,362945.007465061,0
"2002_Na0710270_fdd_OSW",2002,"Na0710270_fdd","D","OSW","D",0.161641390016456,642628.959531511,9.38721860674108e-06,303694328.108526,1,714,1625034.14360362,687022.943918824,642628.959531511,731416.868179873,0
"2002_Na0710270_fdd_OSW",2002,"Na0710270_fdd","E","OSW","E",0.720802329131661,317185.989522018,0.000551235490022086,6885995727.05392,4,1454,1625034.14360362,362990.446669784,324444.298776404,401536.623813779,-7258.30925438611
"2002_Na0710412_fmc_OEC",2002,"Na0710412_fmc","A","OEC","A",0.113764722245432,2543.13025686525,5.31933379229281e-06,244883424.213676,1,714,10741.9555273939,1584.54989882115,1356.65931230749,1812.44048533481,730.689771530432
"2002_Na0710412_fmc_OEC",2002,"Na0710412_fmc","B",NA,NA,0,2166.24614763339,NA,NA,NA,NA,10741.9555273939,2437.48273754293,2166.24614763339,2708.71912335531,0
"2002_Na0710412_fmc_OEC",2002,"Na0710412_fmc","C",NA,NA,0,1468.20641028305,NA,NA,NA,NA,10741.9555273939,1712.58288004176,1468.20641028305,1956.95925312287,0
"2002_Na0710412_fmc_OEC",2002,"Na0710412_fmc","D",NA,NA,0,377.051135898348,NA,NA,NA,NA,10741.9555273939,529.18603609097,377.051135898348,681.320947025548,0
"2002_Na0710412_fmc_OEC",2002,"Na0710412_fmc","E",NA,NA,0,4187.32157671386,NA,NA,NA,NA,10741.9555273939,4478.15392118731,4187.32157671386,4768.98668459703,0
"2002_Na0710412_fmc_OSW",2002,"Na0710412_fmc","A",NA,NA,0,3114.58901978189,NA,NA,NA,NA,24661.1484792752,3637.77528476971,3114.58901978189,4160.96154975754,0
"2002_Na0710412_fmc_OSW",2002,"Na0710412_fmc","B",NA,NA,0,4973.22091431203,NA,NA,NA,NA,24661.1484792752,5595.91999361031,4973.22091431203,6218.61860434678,0
"2002_Na0710412_fmc_OSW",2002,"Na0710412_fmc","C",NA,NA,0,3370.67642757206,NA,NA,NA,NA,24661.1484792752,3931.71062569285,3370.67642757206,4492.7446018633,0
"2002_Na0710412_fmc_OSW",2002,"Na0710412_fmc","D",NA,NA,0,865.625818591007,NA,NA,NA,NA,24661.1484792752,1214.89382225776,865.625818591007,1564.16185058567,0
"2002_Na0710412_fmc_OSW",2002,"Na0710412_fmc","E","OSW","E",0.26117858148299,12337.0362990182,2.08665352827152e-05,492274726.964675,1,714,24661.1484792752,10280.8486296388,9613.16204209478,10948.5361789677,1388.50012005056
"2002_Na0710412_fmh_OEC",2002,"Na0710412_fmh","A","OEC","A",0.277390186996411,72964.227512526,2.37452725368325e-05,510232818.377176,2,714,577726.832315111,85220.702260091,72964.227512526,97477.1770076561,0
"2002_Na0710412_fmh_OEC",2002,"Na0710412_fmh","B","OEC","B",2.92732441235182,145681.083372264,0.00347334707969111,15091525219.1697,6,749,577726.832315111,131093.37282139,116505.651293706,145681.083372264,0
"2002_Na0710412_fmh_OEC",2002,"Na0710412_fmh","C",NA,NA,0,78963.48448236,NA,NA,NA,NA,577726.832315111,92106.6075762889,78963.48448236,105249.725470676,0
"2002_Na0710412_fmh_OEC",2002,"Na0710412_fmh","D","OEC","D",1.4193806817387,54914.3462204758,0.00655248082436663,11453297875.1191,2,775,577726.832315111,28460.830205131,20278.6687961848,36642.9921918041,18271.3540286717
"2002_Na0710412_fmh_OEC",2002,"Na0710412_fmh","E","OEC","E",0.759585027559072,225203.690727485,0.000235720899597868,5598586437.04958,2,749,577726.832315111,240845.316563576,225203.690727485,256486.964931013,0
"2002_Na0710412_fmh_OSW",2002,"Na0710412_fmh","A",NA,NA,0,7653.43372999331,NA,NA,NA,NA,60599.4769752561,8939.05163402337,7653.43372999331,10224.6695380534,0
"2002_Na0710412_fmh_OSW",2002,"Na0710412_fmh","B",NA,NA,0,12220.622512491,NA,NA,NA,NA,60599.4769752561,13750.7717896085,12220.622512491,15280.9199153359,0
"2002_Na0710412_fmh_OSW",2002,"Na0710412_fmh","C",NA,NA,0,8282.71354577623,NA,NA,NA,NA,60599.4769752561,9661.33461851028,8282.71354577623,11039.955145849,0
"2002_Na0710412_fmh_OSW",2002,"Na0710412_fmh","D",NA,NA,0,2127.08957601778,NA,NA,NA,NA,60599.4769752561,2985.34069778465,2127.08957601778,3843.591880151,0
"2002_Na0710412_fmh_OSW",2002,"Na0710412_fmh","E","OSW","E",0.642763312590076,30315.6176109778,0.00163458914025323,4207725893.08553,1,740,60599.4769752561,25262.9779323319,23622.2815137298,26903.6767143137,3411.94089666409
"2002_Na0710412_fmh_WEC",2002,"Na0710412_fmh","A",NA,NA,0,105566.084658307,NA,NA,NA,NA,835866.585157539,123298.994262425,105566.084658307,141031.903866542,0
"2002_Na0710412_fmh_WEC",2002,"Na0710412_fmh","B","WEC","B",1.29425200143748,168562.676080292,0.00515821007212746,4376303851.07412,5,915,835866.585157539,189668.479544036,168562.676080292,210774.267126315,0
"2002_Na0710412_fmh_WEC",2002,"Na0710412_fmh","C","WEC","C",3.25576695122112,153231.256644813,0.02537458064898,15369077326.2,8,949,835866.585157539,133261.65799972,114245.928065897,152277.380410745,953.876234068215
"2002_Na0710412_fmh_WEC",2002,"Na0710412_fmh","D","WEC","D",3.24844694275534,82677.4225725326,0.00713987478902352,2172125993.53193,6,323,835866.585157539,41177.6909495106,29339.5783094985,53015.8044253894,29661.6181471433
"2002_Na0710412_fmh_WEC",2002,"Na0710412_fmh","E","WEC","E",2.995974609085,325829.145201594,0.0218837821542921,24376640077.3295,3,949,835866.585157539,348459.758222514,325829.145201594,371090.403842231,0
"2002_Na0710412_fmi_OSW",2002,"Na0710412_fmi","A",NA,NA,0,5481.03945942267,NA,NA,NA,NA,43398.5758862832,6401.74024685017,5481.03945942267,7322.44103427767,0
"2002_Na0710412_fmi_OSW",2002,"Na0710412_fmi","B",NA,NA,0,8751.85133532615,NA,NA,NA,NA,43398.5758862832,9847.67431656143,8751.85133532615,10943.4964732238,0
"2002_Na0710412_fmi_OSW",2002,"Na0710412_fmi","C",NA,NA,0,5931.70090407693,NA,NA,NA,NA,43398.5758862832,6919.00631049005,5931.70090407693,7906.31132631598,0
"2002_Na0710412_fmi_OSW",2002,"Na0710412_fmi","D",NA,NA,0,1523.32434188207,NA,NA,NA,NA,43398.5758862832,2137.96457141236,1523.32434188207,2752.60484434124,0
"2002_Na0710412_fmi_OSW",2002,"Na0710412_fmi","E","OSW","E",3.18449912028513,21710.6598455754,0.146942316680393,4703826128.67231,1,35,43398.5758862832,18092.1902239763,16917.1984322463,19267.1837082508,2443.47613732461
"2002_Na1010471_frn_WNE",2002,"Na1010471_frn","A","WNE","A",1.42351242101983,79140.7443998682,0.00621923736144523,6235365095.7426,3,915,561306.345744507,67843.5611533639,56546.3835199231,79140.7443998682,0
"2002_Na1010471_frn_WNE",2002,"Na1010471_frn","B","WNE","B",2.55823051800744,212186.191774231,0.0195643380803859,12951027778.7833,7,915,561306.345744507,196039.662974753,179893.133613968,212186.191774231,0
"2002_Na1010471_frn_WNE",2002,"Na1010471_frn","C","WNE","C",5.24683698985279,35639.3016569971,0.0185510347042333,3400963923.49896,11,323,561306.345744507,27796.9881564803,19954.6752172697,35639.3016569971,0
"2002_Na1010471_frn_WNE",2002,"Na1010471_frn","D",NA,NA,0,42317.4500798622,NA,NA,NA,NA,561306.345744507,52438.6735184716,42317.4500798622,62559.8963957746,0
"2002_Na1010471_frn_WNE",2002,"Na1010471_frn","E","WNE","E",1.02782266735232,192022.657833548,0.000767412705158532,802558301.218708,2,323,561306.345744507,217187.467799727,200575.910164152,233799.004666968,-8553.25233060363
"2002_R1RFWF_fcw_OSW",2002,"R1RFWF_fcw","A","OSW","A",0.232015247244496,23585.2285377148,1.82457527254914e-05,488245165.81145,1,714,159271.141649511,26957.9913434609,23585.2285377148,30330.7557419183,0
"2002_R1RFWF_fcw_OSW",2002,"R1RFWF_fcw","B","OSW","B",0.666712652881607,45733.2587979968,0.00011476644216074,1092768831.59773,4,714,159271.141649511,40078.3423289498,35849.5253278297,44307.1563039182,1426.10249407867
"2002_R1RFWF_fcw_OSW",2002,"R1RFWF_fcw","C",NA,NA,0,10983.6817945451,NA,NA,NA,NA,159271.141649511,13973.6739993259,10983.6817945451,16963.6670004625,0
"2002_R1RFWF_fcw_OSW",2002,"R1RFWF_fcw","D",NA,NA,0,22981.9376441385,NA,NA,NA,NA,159271.141649511,26439.7391349187,22981.9376441385,29897.5452445619,0
"2002_R1RFWF_fcw_OSW",2002,"R1RFWF_fcw","E","OSW","E",0.788063405727065,55987.0348751154,0.000159878789951819,1488498999.99858,4,714,159271.141649511,51821.393250144,47655.7544920531,55987.0348751154,0
"2002_RaABAMlw_fsi_OEC",2002,"RaABAMlw_fsi","A",NA,NA,0,2636.12490164923,NA,NA,NA,NA,23824.1999569163,3133.9284864272,2636.12490164923,3631.73207120517,0
"2002_RaABAMlw_fsi_OEC",2002,"RaABAMlw_fsi","B","OEC","B",0.113764722245432,6233.57690190325,5.31933379229281e-06,244883424.213676,1,714,23824.1999569163,4960.94041191343,4308.74583848126,5613.1345088616,620.44239304165
"2002_RaABAMlw_fsi_OEC",2002,"RaABAMlw_fsi","C",NA,NA,0,478.536001304815,NA,NA,NA,NA,23824.1999569163,705.843074280953,478.536001304815,933.150075784491,0
"2002_RaABAMlw_fsi_OEC",2002,"RaABAMlw_fsi","D",NA,NA,0,1393.7177225366,NA,NA,NA,NA,23824.1999569163,1829.38950916933,1393.7177225366,2265.06120050526,0
"2002_RaABAMlw_fsi_OEC",2002,"RaABAMlw_fsi","E","OEC","E",0.138549996793045,13082.2444295224,6.75853155422455e-06,263462624.147105,1,714,23824.1999569163,13194.0984751254,12480.6630095054,13907.5339407454,0
"2002_RaABAMlw_fsi_OSW",2002,"RaABAMlw_fsi","A",NA,NA,0,3580.85068805401,NA,NA,NA,NA,32362.238509521,4257.05548698168,3580.85068805401,4933.26028590935,0
"2002_RaABAMlw_fsi_OSW",2002,"RaABAMlw_fsi","B",NA,NA,0,5852.9000240932,NA,NA,NA,NA,32362.238509521,6738.82594723841,5852.9000240932,7624.75122313886,0
"2002_RaABAMlw_fsi_OSW",2002,"RaABAMlw_fsi","C","OSW","C",0.181097049543001,1267.56933589908,1.04928459416156e-05,236676518.363204,1,714,32362.238509521,958.80079757064,650.032162155484,1267.56933589908,0
"2002_RaABAMlw_fsi_OSW",2002,"RaABAMlw_fsi","D","OSW","D",0.161641390016456,4707.47642350552,9.38721860674108e-06,303694328.108526,1,714,32362.238509521,2485.00011457327,1893.19370359725,3076.80639610033,1630.67002740519
"2002_RaABAMlw_fsi_OSW",2002,"RaABAMlw_fsi","E",NA,NA,0,16953.4420379692,NA,NA,NA,NA,32362.238509521,17922.556163157,16953.4420379692,18891.6702883448,0
"2002_RaABAMlw_fsi_WEC",2002,"RaABAMlw_fsi","A",NA,NA,0,22642.6964784737,NA,NA,NA,NA,204635.269038061,26918.5240270743,22642.6964784737,31194.3515756748,0
"2002_RaABAMlw_fsi_WEC",2002,"RaABAMlw_fsi","B","WEC","B",0.595572956712691,37009.4847033161,0.000270154293425301,455167066.637572,1,323,204635.269038061,42611.4361745432,37009.4847033161,48213.3835530649,0
"2002_RaABAMlw_fsi_WEC",2002,"RaABAMlw_fsi","C","WEC","C",1.49945672351723,8015.18695932581,0.00684783314494882,5021119862.59239,5,915,204635.269038061,6062.75919717518,4110.33082111873,8015.18695932581,0
"2002_RaABAMlw_fsi_WEC",2002,"RaABAMlw_fsi","D","WEC","D",1.12415642779149,29766.6585743434,0.000903797784190922,855900760.443108,2,323,204635.269038061,15713.3341334131,11971.1806327244,19455.4868155607,10311.1717587827
"2002_RaABAMlw_fsi_WEC",2002,"RaABAMlw_fsi","E","WEC","E",0.454489962414702,107201.242322602,0.000143919231542428,347304299.577925,1,323,204635.269038061,113329.215505855,107201.242322602,119457.188689108,0
"2002_RaABAMlw_fsw_OEC",2002,"RaABAMlw_fsw","A",NA,NA,0,1447.53781333649,NA,NA,NA,NA,13082.2444295224,1720.88962308183,1447.53781333649,1994.24143282717,0
"2002_RaABAMlw_fsw_OEC",2002,"RaABAMlw_fsw","B",NA,NA,0,2366.00038388006,NA,NA,NA,NA,13082.2444295224,2724.13072364708,2366.00038388006,3082.2608017692,0
"2002_RaABAMlw_fsw_OEC",2002,"RaABAMlw_fsw","C",NA,NA,0,262.771675385407,NA,NA,NA,NA,13082.2444295224,387.589578803391,262.771675385407,512.407442974642,0
"2002_RaABAMlw_fsw_OEC",2002,"RaABAMlw_fsw","D",NA,NA,0,765.312411117837,NA,NA,NA,NA,13082.2444295224,1004.54666931258,765.312411117837,1243.78087517835,0
"2002_RaABAMlw_fsw_OEC",2002,"RaABAMlw_fsw","E","OEC","E",0.138549996793045,8240.6221458026,6.75853155422455e-06,263462624.147105,1,714,13082.2444295224,7245.08783467752,6853.32915389035,7636.84651546469,603.775630337914
"2002_RaDFHEdy_fwi_OEC",2002,"RaDFHEdy_fwi","A",NA,NA,0,735.567409547873,NA,NA,NA,NA,17453.7837343335,984.487426149386,735.567409547873,1233.40753001982,0
"2002_RaDFHEdy_fwi_OEC",2002,"RaDFHEdy_fwi","B",NA,NA,0,2597.54833347086,NA,NA,NA,NA,17453.7837343335,2965.45374347878,2597.54833347086,3333.35883931859,0
"2002_RaDFHEdy_fwi_OEC",2002,"RaDFHEdy_fwi","C",NA,NA,0,783.947500319721,NA,NA,NA,NA,17453.7837343335,1024.08075857586,783.947500319721,1264.21392956308,0
"2002_RaDFHEdy_fwi_OEC",2002,"RaDFHEdy_fwi","D",NA,NA,0,2259.0924658587,NA,NA,NA,NA,17453.7837343335,2674.2087376661,2259.0924658587,3089.32518401134,0
"2002_RaDFHEdy_fwi_OEC",2002,"RaDFHEdy_fwi","E","OEC","E",0.184847614906298,11077.6280251363,1.04203216249351e-05,342226147.380632,1,714,17453.7837343335,9805.55306846338,9246.45259315986,10364.6535263131,712.974498823236
"2002_RaDFHEdy_fwi_OSW",2002,"RaDFHEdy_fwi","A","OSW","A",0.347814780853777,41838.7253291614,0.000132285589540499,3788018921.76631,2,1454,422738.701978786,23844.7400849911,17815.7823348348,29873.6999488409,11965.0253803206
"2002_RaDFHEdy_fwi_OSW",2002,"RaDFHEdy_fwi","B","OSW","B",1.11308531239266,80735.4903906091,0.00128068946656596,12441634225.4188,4,1454,422738.701978786,71824.6590755194,62913.8201511331,80735.4903906091,0
"2002_RaDFHEdy_fwi_OSW",2002,"RaDFHEdy_fwi","C","OSW","C",0.148037246160311,18987.5704746337,8.12856147857679e-06,278007482.384325,1,714,422738.701978786,24803.7088800528,18987.5704746337,30619.8451717784,0
"2002_RaDFHEdy_fwi_OSW",2002,"RaDFHEdy_fwi","D","OSW","D",0.606037034636552,57223.5640849633,9.75663458687784e-05,1183999166.71282,4,714,422738.701978786,64770.5705415321,54716.2627429925,74824.8825674588,0
"2002_RaDFHEdy_fwi_OSW",2002,"RaDFHEdy_fwi","E","OSW","E",0.402020129873092,223953.351699418,0.000174386819513476,4511420221.19406,2,1454,422738.701978786,237495.02339669,223953.351699418,251036.694671224,0
"2002_RaDFHEdy_fwx_OSW",2002,"RaDFHEdy_fwx","A",NA,NA,0,1767.26175877258,NA,NA,NA,NA,41934.1642100948,2365.31276079195,1767.26175877258,2963.36397248213,0
"2002_RaDFHEdy_fwx_OSW",2002,"RaDFHEdy_fwx","B",NA,NA,0,6240.82548617558,NA,NA,NA,NA,41934.1642100948,7124.74877248891,6240.82548617558,8008.67130398728,0
"2002_RaDFHEdy_fwx_OSW",2002,"RaDFHEdy_fwx","C",NA,NA,0,1883.49894274405,NA,NA,NA,NA,41934.1642100948,2460.43902847513,1883.49894274405,3037.37890453538,0
"2002_RaDFHEdy_fwx_OSW",2002,"RaDFHEdy_fwx","D",NA,NA,0,5427.65716998981,NA,NA,NA,NA,41934.1642100948,6425.00847061417,5427.65716998981,7422.36019058018,0
"2002_RaDFHEdy_fwx_OSW",2002,"RaDFHEdy_fwx","E","OSW","E",0.444111738480932,26614.9208524128,5.3824167045417e-05,778420950.67611,3,714,41934.1642100948,23558.6551777246,22215.3698764865,24901.9404370286,1712.98041538414
"2002_RaDFHEwt_fhc_OSW",2002,"RaDFHEwt_fhc","A",NA,NA,0,2077.23548166623,NA,NA,NA,NA,63729.9074255834,2952.11939588501,2077.23548166623,3827.00350129351,0
"2002_RaDFHEwt_fhc_OSW",2002,"RaDFHEwt_fhc","B","OSW","B",0.675966995963561,14609.7120899613,0.0018150155538638,4111817848.74176,1,740,63729.9074255834,10835.9416067712,9373.88537698217,12297.997262991,2311.71482697023
"2002_RaDFHEwt_fhc_OSW",2002,"RaDFHEwt_fhc","C",NA,NA,0,49.0602386848255,NA,NA,NA,NA,63729.9074255834,385.674089577681,49.0602386848255,722.287876740629,0
"2002_RaDFHEwt_fhc_OSW",2002,"RaDFHEwt_fhc","D",NA,NA,0,1453.82602208427,NA,NA,NA,NA,63729.9074255834,2215.90545096347,1453.82602208427,2977.98481611276,0
"2002_RaDFHEwt_fhc_OSW",2002,"RaDFHEwt_fhc","E",NA,NA,0,45540.0735931868,NA,NA,NA,NA,63729.9074255834,47340.2665000066,45540.0735931868,49140.4642502994,0
"2002_RaDFHEwt_fwm_OSW",2002,"RaDFHEwt_fwm","A","OSW","A",0.687836999056275,17828.6963607814,0.00187816053161869,4257493065.73912,1,740,296895.774515857,13752.9114651235,9677.12746015291,17828.6963607814,3.63797880709171e-12
"2002_RaDFHEwt_fwm_OSW",2002,"RaDFHEwt_fwm","B","OSW","B",0.525160601587086,57292.15010477,0.000296275539243653,5941587012.4132,2,1454,296895.774515857,50480.9343981483,43669.7160194645,57292.15010477,0
"2002_RaDFHEwt_fwm_OSW",2002,"RaDFHEwt_fwm","C","OSW","C",0.0375139090787331,3364.89141834588,9.6227642328288e-07,53803824.9724444,1,714,296895.774515857,1796.72326795029,228.554820658925,3364.89141834588,0
"2002_RaDFHEwt_fwm_OSW",2002,"RaDFHEwt_fwm","D","OSW","D",0.483303322198016,13873.4095841685,0.000944444351954579,3168097722.62423,1,740,296895.774515857,10323.1432728177,6772.87666457119,13873.4095841685,0
"2002_RaDFHEwt_fwm_OSW",2002,"RaDFHEwt_fwm","E","OSW","E",0.444298101098501,204536.627047792,0.000213466976880866,5197933433.82042,2,1454,296895.774515857,220542.060330443,212155.579179936,228928.564045029,-7618.95213214424
"2002_RaDFHEwt_fwn_OSW",2002,"RaDFHEwt_fwn","A",NA,NA,0,9173.17118602245,NA,NA,NA,NA,281434.31769965,13036.700373666,9173.17118602245,16900.2304056125,0
"2002_RaDFHEwt_fwn_OSW",2002,"RaDFHEwt_fwn","B","OSW","B",1.44592850286812,54308.5437998401,0.0081913338028959,9109218033.88777,2,740,281434.31769965,47852.0361306956,41395.5259286422,54308.5437998401,7.27595761418343e-12
"2002_RaDFHEwt_fwn_OSW",2002,"RaDFHEwt_fwn","C","OSW","C",0.982476513651708,10425.2955430822,0.00373145343673563,7699975111.72925,1,740,281434.31769965,1703.15521612002,216.652359279956,3189.65779152577,7235.63775155646
"2002_RaDFHEwt_fwn_OSW",2002,"RaDFHEwt_fwn","D",NA,NA,0,6420.165211397,NA,NA,NA,NA,281434.31769965,9785.54439933944,6420.165211397,13150.9233058476,0
"2002_RaDFHEwt_fwn_OSW",2002,"RaDFHEwt_fwn","E","OSW","E",0.556697551197349,201107.141959308,0.00123317055365822,3471325349.5831,1,740,281434.31769965,209056.879891223,201107.141959308,217006.639212146,0
"2002_RaMCONdy_fdd_OBM",2002,"RaMCONdy_fdd","A","OBM","A",3.18080413491768,285468.51144888,0.0103357066490097,29688129207.178,18,1454,1755069.95548387,245112.862884623,204757.212565296,285468.51144888,0
"2002_RaMCONdy_fdd_OBM",2002,"RaMCONdy_fdd","B","OBM","B",1.53930042704308,19852.2754785508,0.00230829206764463,17097520358.3088,11,1489,1755069.95548387,11517.602706114,3182.92993367719,19852.2754785508,0
"2002_RaMCONdy_fdd_OBM",2002,"RaMCONdy_fdd","C","OBM","C",3.29226176432739,604980.736119044,0.0110558332497926,35115697202.5925,29,2046,1755069.95548387,554840.656796322,504700.57922867,604980.736119044,0
"2002_RaMCONdy_fdd_OBM",2002,"RaMCONdy_fdd","D","OBM","D",0.151538138251934,671215.840669757,8.54287194379557e-06,303020715.023802,1,714,1755069.95548387,727497.868034912,671215.840669757,783779.893644997,0
"2002_RaMCONdy_fdd_OBM",2002,"RaMCONdy_fdd","E","OBM","E",0.495122017503886,173552.591767639,6.807779459648e-05,956241085.51616,3,714,1755069.95548387,216100.954531479,180038.814332541,252163.096485488,-6486.2225649016
"2002_RaMCONdy_fdd_WNE",2002,"RaMCONdy_fdd","A","WNE","A",6.05147313446102,512319.240117725,0.111756361075114,20263522850.2171,21,915,3218903.66464555,449551.705973765,375537.020521399,523566.388207227,0
"2002_RaMCONdy_fdd_WNE",2002,"RaMCONdy_fdd","B","WNE","B",15.5251803073676,36410.265066524,0.728985618358724,56676716865.7863,43,915,3218903.66464555,21123.9748266448,5837.68458676557,36410.265066524,0
"2002_RaMCONdy_fdd_WNE",2002,"RaMCONdy_fdd","C","WNE","C",13.1022402731436,1109238.96238608,0.516238337571365,51827900555.3054,28,915,3218903.66464555,1017611.074633,925651.162195414,1109570.99028948,0
"2002_RaMCONdy_fdd_WNE",2002,"RaMCONdy_fdd","D","WNE","D",0.584351584619103,1231050.14848502,0.000252995344648514,453432605.191853,1,323,3218903.66464555,1334274.7655855,1231050.14848502,1437499.37946708,0
"2002_RaMCONdy_fdd_WNE",2002,"RaMCONdy_fdd","E","WNE","E",3.09589539237884,329885.048590195,0.0289633104333731,12369713746.5595,7,915,3218903.66464555,396342.124313217,330201.994184146,462482.257661191,-316.945593951154
"2002_RaMCONdy_fdg_OBM",2002,"RaMCONdy_fdg","A","OBM","A",0.535973247372919,106740.283727007,0.000306297123088805,4921051725.09461,3,1454,914920.957665181,127777.752986846,106740.283727007,148815.221331765,0
"2002_RaMCONdy_fdg_OBM",2002,"RaMCONdy_fdg","B","OBM","B",3.04245449611523,10349.0250265615,0.00220864785800377,4007618157.30763,15,714,914920.957665181,6004.14591165381,1659.26679674614,10349.0250265615,0
"2002_RaMCONdy_fdg_OBM",2002,"RaMCONdy_fdg","C","OBM","C",2.30503297860082,354071.147093369,0.00550459111110368,17393395868.2446,17,1454,914920.957665181,289239.379593684,263101.271740909,315377.48836138,38693.6587319891
"2002_RaMCONdy_fdg_OBM",2002,"RaMCONdy_fdg","D","OBM","D",0.556366500755409,349905.96119931,8.50310855264838e-05,1175193550.28014,2,714,914920.957665181,379245.877944719,349905.96119931,408585.793775207,0
"2002_RaMCONdy_fdg_OBM",2002,"RaMCONdy_fdg","E","OBM","E",0.413111679749808,93854.5406189341,4.86678284565117e-05,739485792.688703,2,714,914920.957665181,112653.795738752,93854.5406189341,131453.051773491,0
"2002_RaMCONdy_fmd_OEC",2002,"RaMCONdy_fmd","A","OEC","A",1.07706146489487,145895.406122937,0.00120910021468155,9738572368.76121,6,1454,791779.475894781,110579.828173487,92373.8440989545,128785.81145624,17109.5946666972
"2002_RaMCONdy_fmd_OEC",2002,"RaMCONdy_fmd","B","OEC","B",1.22502480490697,8956.12407050302,0.00160215928834837,11711816109.2153,7,1454,791779.475894781,5196.0330160726,1435.94196164217,8956.12407050304,0
"2002_RaMCONdy_fmd_OEC",2002,"RaMCONdy_fmd","C","OEC","C",1.34017682368959,252894.270869907,0.0018912832445128,9729467081.74775,10,1454,791779.475894781,250309.933840894,227689.818777222,272930.049696345,0
"2002_RaMCONdy_fmd_OEC",2002,"RaMCONdy_fmd","D","OEC","D",0.282682014450317,302811.249703863,2.40047601757448e-05,459646232.227505,2,714,791779.475894781,328202.234257065,302811.249703863,353593.218018486,0
"2002_RaMCONdy_fmd_OEC",2002,"RaMCONdy_fmd","E","OEC","E",0.823796615158997,81222.4251275703,0.000177237441314345,1604743006.34978,3,714,791779.475894781,97491.441856586,81222.4251275703,113760.459377381,0
"2002_RaMCONdy_fmd_OSE",2002,"RaMCONdy_fmd","A",NA,NA,0,1703.78095882077,NA,NA,NA,NA,14603.9044685582,2039.57957481811,1703.78095882077,2375.37817621154,0
"2002_RaMCONdy_fmd_OSE",2002,"RaMCONdy_fmd","B",NA,NA,0,26.4851007997118,NA,NA,NA,NA,14603.9044685582,95.8377579773015,26.4851007997118,165.190415154891,0
"2002_RaMCONdy_fmd_OSE",2002,"RaMCONdy_fmd","C","OSE","C",0.154899917977713,5790.36425155996,9.67318543862954e-05,212137349.15291,1,740,14603.9044685582,4616.81878936366,4199.60413614934,5034.03345718189,756.330794378069
"2002_RaMCONdy_fmd_OSE",2002,"RaMCONdy_fmd","D",NA,NA,0,5585.17453067653,NA,NA,NA,NA,14603.9044685582,6053.49623396209,5585.17453067653,6521.81792264374,0
"2002_RaMCONdy_fmd_OSE",2002,"RaMCONdy_fmd","E",NA,NA,0,1498.09962670122,NA,NA,NA,NA,14603.9044685582,1798.17202481361,1498.09962670122,2098.24443752991,0
"2002_RaMCONdy_fmd_WEC",2002,"RaMCONdy_fmd","A","WEC","A",2.55318511533412,216153.295090909,0.0198043995478778,10284772629.3498,8,915,1676017.3949224,234072.39160481,195534.456574209,272610.324959394,0
"2002_RaMCONdy_fmd_WEC",2002,"RaMCONdy_fmd","B","WEC","B",2.85066259579233,18958.0813726991,0.02454946603501,12050945034.5379,7,915,1676017.3949224,10998.8222537434,3039.56313478766,18958.0813726991,0
"2002_RaMCONdy_fmd_WEC",2002,"RaMCONdy_fmd","C","WEC","C",8.98144813461576,577730.952638256,0.243503971562057,40001905716.2032,21,915,1676017.3949224,529849.302755815,481967.654549391,577730.952638256,0
"2002_RaMCONdy_fmd_WEC",2002,"RaMCONdy_fmd","D","WEC","D",2.85127902770577,622370.00004716,0.0699888090860654,9879875301.26957,2,592,1676017.3949224,694729.619059155,640982.669206382,748476.56723591,-18612.6691592217
