"strataID","YEAR","BpS_Code","SCLASS","ew","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2002_eastside_Na1010471_frn",2002,"Na1010471_frn","A","eastside","A",0.86806552137262,85158.1233954334,0.220031553158484,9181876733.76939,5,915,603984.653114157,73001.9713119279,60845.8252682689,85158.1233954334,0
"2002_eastside_Na1010471_frn",2002,"Na1010471_frn","B","eastside","B",1.5937367772966,228319.534254307,0.349549009253947,14626421917.0855,13,915,603984.653114157,210945.321990565,193571.109122837,228319.534254307,0
"2002_eastside_Na1010471_frn",2002,"Na1010471_frn","C","eastside","C",1.07235717894665,38349.0965525804,0.375979046972006,1342340397.99336,4,323,603984.653114157,29910.5014161945,21471.9068837933,38349.0965525804,0
"2002_eastside_Na1010471_frn",2002,"Na1010471_frn","D",NA,NA,0,45535.0106068373,NA,NA,NA,NA,603984.653114157,56425.7900786979,45535.0106068373,67316.5689465738,0
"2002_eastside_Na1010471_frn",2002,"Na1010471_frn","E","eastside","E",0.614617422004266,206622.888304998,0.224808207011552,802558301.218708,2,323,603984.653114157,233701.076772557,215826.477719341,251575.653478341,-9203.58941434257
"2002_eastside_R1RFWF_fcw",2002,"R1RFWF_fcw","A","eastside","A",0.142845786461443,24514.9041973616,0.0207652223619572,294067309.208346,1,714,165549.24505813,28020.6135836866,24514.9041973616,31526.3246255042,0
"2002_eastside_R1RFWF_fcw",2002,"R1RFWF_fcw","B","eastside","B",0.528914176652051,47535.9590547628,0.077210758563835,1092768831.59773,4,714,165549.24505813,41658.1387376482,37262.6314613521,46053.6428685087,1482.31618625409
"2002_eastside_R1RFWF_fcw",2002,"R1RFWF_fcw","C","eastside","C",0.0412157472992429,11416.6333600287,0.00172873360494718,24481511.9570406,1,714,165549.24505813,14524.4842054784,11416.6333600287,17632.3358786743,0
"2002_eastside_R1RFWF_fcw",2002,"R1RFWF_fcw","D",NA,NA,0,23887.8329592978,NA,NA,NA,NA,165549.24505813,27481.9330607412,23887.8329592978,31076.0379631128,0
"2002_eastside_R1RFWF_fcw",2002,"R1RFWF_fcw","E","eastside","E",0.677930915119225,58193.9154866794,0.116634025755671,1651626603.69162,5,714,165549.24505813,53864.0738150833,49534.2351233736,58193.9154866794,0
"2002_eastside_RaABAMlw_fsi",2002,"RaABAMlw_fsi","A","eastside","A",0.321143797937231,48780.2563368815,0.0305310007968332,109071214.552372,4,323,450550.636271816,59267.1936998344,49852.9962759669,68681.3911237019,-1072.7399390854
"2002_eastside_RaABAMlw_fsi",2002,"RaABAMlw_fsi","B","eastside","B",0.421071345720991,106152.623341826,0.049880806684278,5217883630.88873,6,1629,450550.636271816,93818.6744208082,81484.7164887776,106152.623341826,0
"2002_eastside_RaABAMlw_fsi",2002,"RaABAMlw_fsi","C","eastside","C",0.442902499370067,17647.2394095963,0.127370887446341,454871219.617795,2,323,450550.636271816,13348.5299317686,9049.81910228905,17647.2394095963,0
"2002_eastside_RaABAMlw_fsi",2002,"RaABAMlw_fsi","D","eastside","D",0.143667285207742,26357.2505187053,0.0167274320661494,236676518.363204,1,714,450550.636271816,34596.4443228218,26357.2505187053,42835.6363247357,0
"2002_eastside_RaABAMlw_fsi",2002,"RaABAMlw_fsi","E","eastside","E",0.734456141551584,251613.266664807,0.124961864531339,14695438626.3478,7,1664,450550.636271816,249519.793896583,236027.680685845,263011.907107321,0
"2002_eastside_RaABAMlw_fsw",2002,"RaABAMlw_fsw","A",NA,NA,0,1447.53781333649,NA,NA,NA,NA,13082.2444295224,1720.88962308183,1447.53781333649,1994.24143282717,0
"2002_eastside_RaABAMlw_fsw",2002,"RaABAMlw_fsw","B",NA,NA,0,2366.00038388006,NA,NA,NA,NA,13082.2444295224,2724.13072364708,2366.00038388006,3082.2608017692,0
"2002_eastside_RaABAMlw_fsw",2002,"RaABAMlw_fsw","C",NA,NA,0,262.771675385407,NA,NA,NA,NA,13082.2444295224,387.589578803391,262.771675385407,512.407442974642,0
"2002_eastside_RaABAMlw_fsw",2002,"RaABAMlw_fsw","D",NA,NA,0,765.312411117837,NA,NA,NA,NA,13082.2444295224,1004.54666931258,765.312411117837,1243.78087517835,0
"2002_eastside_RaABAMlw_fsw",2002,"RaABAMlw_fsw","E","eastside","E",0.109914004424858,8240.6221458026,0.0185987827645825,263462624.147105,1,714,13082.2444295224,7245.08783467752,6853.32915389035,7636.84651546469,603.775630337914
"2002_eastside_RaDFHEdy_fwi",2002,"RaDFHEdy_fwi","A","eastside","A",0.268648737551629,37321.9540697304,0.0497479006244411,3825462272.88986,3,1454,481278.508306229,27146.7005157956,20282.8676586324,34010.5357793513,3311.41829037914
"2002_eastside_RaDFHEdy_fwi",2002,"RaDFHEdy_fwi","B","eastside","B",0.505528776959684,91915.5407363535,0.112462210855207,8649498081.9049,3,1454,481278.508306229,81770.759615012,71625.9698306574,91915.5407363535,0
"2002_eastside_RaDFHEdy_fwi",2002,"RaDFHEdy_fwi","C","eastside","C",0.2922297008508,34781.922432004,0.0403182287273311,571109089.448298,3,714,481278.508306229,28238.4649296975,21616.9221119709,34860.0053410315,0
"2002_eastside_RaDFHEdy_fwi",2002,"RaDFHEdy_fwi","D","eastside","D",0.488758628679895,62293.2350167472,0.078156290318271,1107401363.84364,4,714,481278.508306229,73739.8384071689,62293.2350167472,85186.4466103757,0
"2002_eastside_RaDFHEdy_fwi",2002,"RaDFHEdy_fwi","E","eastside","E",0.625935962875604,254965.856051394,0.114018154140331,8761954321.81721,7,1454,481278.508306229,270382.744838556,254965.856051394,285799.633144438,0
"2002_eastside_RaDFHEdy_fwx",2002,"RaDFHEdy_fwx","A",NA,NA,0,1767.26175877258,NA,NA,NA,NA,41934.1642100948,2365.31276079195,1767.26175877258,2963.36397248213,0
"2002_eastside_RaDFHEdy_fwx",2002,"RaDFHEdy_fwx","B",NA,NA,0,6240.82548617558,NA,NA,NA,NA,41934.1642100948,7124.74877248891,6240.82548617558,8008.67130398728,0
"2002_eastside_RaDFHEdy_fwx",2002,"RaDFHEdy_fwx","C",NA,NA,0,1883.49894274405,NA,NA,NA,NA,41934.1642100948,2460.43902847513,1883.49894274405,3037.37890453538,0
"2002_eastside_RaDFHEdy_fwx",2002,"RaDFHEdy_fwx","D",NA,NA,0,5427.65716998981,NA,NA,NA,NA,41934.1642100948,6425.00847061417,5427.65716998981,7422.36019058018,0
"2002_eastside_RaDFHEdy_fwx",2002,"RaDFHEdy_fwx","E","eastside","E",0.35232118887335,26614.9208524128,0.0549347493018214,778420950.67611,3,714,41934.1642100948,23558.6551777246,22215.3698764865,24901.9404370286,1712.98041538414
"2002_eastside_RaDFHEwt_fhc",2002,"RaDFHEwt_fhc","A","eastside","A",0.16663782357079,4388.95030863646,0.0280632372396313,704715867.516576,1,740,63729.9074255833,2952.11939588501,2077.23548166623,3827.00350129351,561.946807342951
"2002_eastside_RaDFHEwt_fhc",2002,"RaDFHEwt_fhc","B","eastside","B",0.235878496239234,12297.997262991,0.0562298984374258,1412028887.4492,1,740,63729.9074255833,10835.9416067712,9373.88537698215,12297.997262991,0
"2002_eastside_RaDFHEwt_fhc",2002,"RaDFHEwt_fhc","C",NA,NA,0,49.0602386848254,NA,NA,NA,NA,63729.9074255833,385.67408957768,49.0602386848254,722.287876740628,0
"2002_eastside_RaDFHEwt_fhc",2002,"RaDFHEwt_fhc","D",NA,NA,0,1453.82602208426,NA,NA,NA,NA,63729.9074255833,2215.90545096346,1453.82602208426,2977.98481611275,0
"2002_eastside_RaDFHEwt_fhc",2002,"RaDFHEwt_fhc","E",NA,NA,0,45540.0735931867,NA,NA,NA,NA,63729.9074255833,47340.2665000065,45540.0735931867,49140.4642502993,0
"2002_eastside_RaDFHEwt_fwm",2002,"RaDFHEwt_fwm","A","eastside","A",0.257634040705328,17519.1143211954,0.0558397087936405,4301306010.84734,3,1454,282917.719779159,13105.4150514007,9221.52172594331,16989.3092256113,529.805095584063
"2002_eastside_RaDFHEwt_fwm",2002,"RaDFHEwt_fwm","B","eastside","B",0.338387889712872,54594.7967609795,0.0750012888295863,5768680127.22934,2,1454,282917.719779159,48104.2577164823,41613.7161257256,54594.7967609795,0
"2002_eastside_RaDFHEwt_fwm",2002,"RaDFHEwt_fwm","C","eastside","C",0.0183381499975895,2182.65326524173,0.00144266592047825,20428972.7349885,1,714,282917.719779159,1712.13231603438,217.794304451793,3206.47004469924,0
"2002_eastside_RaDFHEwt_fwm",2002,"RaDFHEwt_fwm","D",NA,NA,0,6454.00503058899,NA,NA,NA,NA,282917.719779159,9837.1226753285,6454.00503058899,13220.2400371503,0
"2002_eastside_RaDFHEwt_fwm",2002,"RaDFHEwt_fwm","E","eastside","E",0.72903757151769,202167.150401153,0.322922151814592,8088023674.06032,2,740,282917.719779159,210158.790322407,202167.150401153,218150.451745407,0
"2002_eastside_RaDFHEwt_fwn",2002,"RaDFHEwt_fwn","A",NA,NA,0,9173.17118602245,NA,NA,NA,NA,281434.31769965,13036.700373666,9173.17118602245,16900.2304056125,0
"2002_eastside_RaDFHEwt_fwn",2002,"RaDFHEwt_fwn","B","eastside","B",0.861003308087943,54308.5437998401,0.363819878217513,9109218033.88777,2,740,281434.31769965,47852.0361306956,41395.5259286422,54308.5437998401,7.27595761418343e-12
"2002_eastside_RaDFHEwt_fwn",2002,"RaDFHEwt_fwn","C","eastside","C",0.585032750025249,10425.2955430822,0.306971647273711,7699975111.72925,1,740,281434.31769965,1703.15521612002,216.652359279956,3189.65779152577,7235.63775155646
"2002_eastside_RaDFHEwt_fwn",2002,"RaDFHEwt_fwn","D",NA,NA,0,6420.165211397,NA,NA,NA,NA,281434.31769965,9785.54439933944,6420.165211397,13150.9233058476,0
"2002_eastside_RaDFHEwt_fwn",2002,"RaDFHEwt_fwn","E","eastside","E",0.331495251829261,201107.141959308,0.138558226236899,3471325349.5831,1,740,281434.31769965,209056.879891223,201107.141959308,217006.639212146,0
"2002_eastside_RaMCONdy_fdd",2002,"RaMCONdy_fdd","A","eastside","A",2.20062464661302,927488.186207928,0.187881842333511,44015206581.2832,48,2369,4949492.78658456,691245.57853425,577438.149075765,805053.003043243,122435.183164685
"2002_eastside_RaMCONdy_fdd",2002,"RaMCONdy_fdd","B","eastside","B",4.0849086929861,55985.6283627663,0.361885630222972,90839786508.2303,67,2404,4949492.78658456,32480.9226746415,8976.21698651665,55985.6283627663,0
"2002_eastside_RaMCONdy_fdd",2002,"RaMCONdy_fdd","C","eastside","C",3.24940447049754,1565386.01643529,0.331624346557505,78158261840.4662,53,2369,4949492.78658456,1564712.46056976,1423311.85630071,1706113.06978831,0
"2002_eastside_RaMCONdy_fdd",2002,"RaMCONdy_fdd","D","eastside","D",0.290944980993561,1892903.44311109,0.0878979754279966,314349433.806935,1,323,4949492.78658456,2051625.03001296,1892903.44311109,2210346.61196534,0
"2002_eastside_RaMCONdy_fdd",2002,"RaMCONdy_fdd","E","eastside","E",0.805138555969112,507729.512467479,0.0949419587255608,9925107000.6948,10,1629,4949492.78658456,609428.765095982,507729.512467479,711128.022673977,0
"2002_eastside_RaMCONdy_fdg",2002,"RaMCONdy_fdg","A","eastside","A",0.466979426962711,129517.350267075,0.0681880490973915,5253666734.61285,6,1454,936875.562646946,130843.930527956,109301.64243809,152386.217680947,0
"2002_eastside_RaMCONdy_fdg",2002,"RaMCONdy_fdg","B","eastside","B",2.39713924387941,10597.3620599423,0.300565724373779,4248855635.14434,17,714,936875.562646946,6148.22245798152,1699.08285602068,10597.3620599424,0
"2002_eastside_RaMCONdy_fdg",2002,"RaMCONdy_fdg","C","eastside","C",1.6838376236142,342351.793080251,0.22376907249201,17332580952.3721,21,1454,936875.562646946,296180.018859786,269414.69635194,322945.342304506,19406.4507757445
"2002_eastside_RaMCONdy_fdg",2002,"RaMCONdy_fdg","D",NA,NA,0,358302.366478406,NA,NA,NA,NA,936875.562646946,388346.329050886,358302.366478406,418390.29068649,0
"2002_eastside_RaMCONdy_fdg",2002,"RaMCONdy_fdg","E","eastside","E",0.462349808809553,96106.6907612722,0.0778479439147492,1102473334.0724,2,714,936875.562646946,115357.056129084,96106.6907612722,134607.422433772,0
"2002_eastside_RaMCONdy_fmd",2002,"RaMCONdy_fmd","A","eastside","A",1.01440878195573,425855.529774479,0.0942567084389912,21915771453.5129,20,2369,2618174.03919765,365653.877369808,305452.222346963,425855.529774479,0
"2002_eastside_RaMCONdy_fmd",2002,"RaMCONdy_fmd","B","eastside","B",1.48415507455482,29615.1797907179,0.152620300513007,35347623146.9695,20,2369,2618174.03919765,17181.7016778836,4748.22356504942,29615.1797907178,5.82076609134674e-11
"2002_eastside_RaMCONdy_fmd",2002,"RaMCONdy_fmd","C","eastside","C",1.93655148208295,902496.708220885,0.213594977256356,49777363996.4366,29,2369,2618174.03919765,827698.861220041,752901.016837371,902496.708220885,0
"2002_eastside_RaMCONdy_fmd",2002,"RaMCONdy_fmd","D","eastside","D",0.630345324974755,944826.940254735,0.14758032168304,10339521533.4971,4,1306,2618174.03919765,1085265.0207527,1001304.75326568,1169225.28562155,-56477.8130109464
"2002_eastside_RaMCONdy_fmd",2002,"RaMCONdy_fmd","E","eastside","E",0.975149477062972,315379.681156838,0.15532818747426,16237162219.7149,7,1629,2618174.03919765,322374.562468175,268577.869651599,376171.257902925,0
"2002_eastside_RaMCONdy_fmx",2002,"RaMCONdy_fmx","A","eastside","A",0.43847842574643,107985.729285953,0.0672721711297988,5183685925.90917,6,1454,663899.875082123,92720.178213784,77454.6264777152,107985.729285953,0
"2002_eastside_RaMCONdy_fmx",2002,"RaMCONdy_fmx","B","eastside","B",1.25442203366105,7509.62841630555,0.202204245374062,2864373376.24744,9,714,663899.875082123,4356.82633272955,1204.02424915356,7509.62841630555,7.27595761418343e-12
"2002_eastside_RaMCONdy_fmx",2002,"RaMCONdy_fmx","C","eastside","C",1.05428442633678,228849.35946943,0.205346405621614,15852666834.9254,10,1454,663899.875082123,209882.598460872,190915.838116214,228849.35946943,0
"2002_eastside_RaMCONdy_fmx",2002,"RaMCONdy_fmx","D","eastside","D",0.131456375289278,234625.771579244,0.0136733043721012,194115586.358276,1,714,663899.875082123,275194.582530319,253904.473369517,296484.691027221,-19278.7017902728
"2002_eastside_RaMCONdy_fmx",2002,"RaMCONdy_fmx","E","eastside","E",0.713557141918329,84929.3863311905,0.1166193159644,1651741182.40489,4,714,663899.875082123,81745.6855610194,68104.2632926581,95387.1084932805,0
"2002_eastside_RaMCONms_fcm",2002,"RaMCONms_fcm","A","eastside","A",1.45666450218608,294151.50218882,0.0652366739167398,16368244708.386,41,2404,1770570.84898297,257016.905459522,219882.324665361,294151.50218882,0
"2002_eastside_RaMCONms_fcm",2002,"RaMCONms_fcm","B","eastside","B",0.891910633351556,735306.570183823,0.310815203313803,5934199541.62361,7,749,1770570.84898297,786218.655047122,735306.570183823,837130.670858158,0
"2002_eastside_RaMCONms_fcm",2002,"RaMCONms_fcm","C","eastside","C",2.10304178416578,307680.131278284,0.269423166923117,23594337889.7777,31,1489,1770570.84898297,221595.948644128,185009.065612966,258182.847610427,49497.2836678569
"2002_eastside_RaMCONms_fcm",2002,"RaMCONms_fcm","D","eastside","D",0.495599040037779,137928.515543145,0.0529007203322193,1694979578.91493,4,1037,1770570.84898297,170714.476950807,137928.515543145,203500.454293607,0
"2002_eastside_RaMCONms_fcm",2002,"RaMCONms_fcm","E","eastside","E",1.14924850448615,295504.129788901,0.110645182582743,3531696459.10594,14,1037,1770570.84898297,335024.864651965,295504.129788901,374545.633155875,0
"2002_eastside_RaMCONms_fmm",2002,"RaMCONms_fmm","A","eastside","A",1.23113860456674,270907.118804623,0.164897688891688,20913651012.987,19,1812,1630657.1401751,236706.96502996,202506.825931211,270907.118804623,0
"2002_eastside_RaMCONms_fmm",2002,"RaMCONms_fmm","B","eastside","B",1.0258464870863,677201.315935281,0.11293782456831,11803282526.4197,14,1629,1630657.1401751,724090.235828675,677201.315935281,770979.092126439,0
"2002_eastside_RaMCONms_fmm",2002,"RaMCONms_fmm","C","eastside","C",1.21260149582671,283366.69117033,0.114388629103262,28833344060.1067,28,2403,1630657.1401751,204085.036245786,170389.314842836,237780.772324651,45585.9188456792
"2002_eastside_RaMCONms_fmm",2002,"RaMCONms_fmm","D","eastside","D",0.180854083322315,127029.154938011,0.119264477646082,425838458.251349,1,323,1630657.1401751,157224.310414347,127029.154938011,187419.480566597,0
"2002_eastside_RaMCONms_fmm",2002,"RaMCONms_fmm","E","eastside","E",0.675597977868196,272152.85932686,0.104327438376311,13233791836.6175,8,1812,1630657.1401751,308550.594286994,272152.85932686,344948.360229615,0
"2002_eastside_RaMCONsw_fdm",2002,"RaMCONsw_fdm","A",NA,NA,0,24907.8761891553,NA,NA,NA,NA,201328.937547412,29385.0226598087,24907.8761891553,33862.1711437514,0
"2002_eastside_RaMCONsw_fdm",2002,"RaMCONsw_fdm","B","eastside","B",0.503208979628483,15579.6680985228,0.203357001630238,5091765867.46661,1,740,201328.937547412,5785.61484441717,3640.86210196122,7930.36778820207,7649.30031032068
"2002_eastside_RaMCONsw_fdm",2002,"RaMCONsw_fdm","C",NA,NA,0,21532.8876728167,NA,NA,NA,NA,201328.937547412,25341.7684369502,21532.8876728167,29150.6473891233,0
"2002_eastside_RaMCONsw_fdm",2002,"RaMCONsw_fdm","D",NA,NA,0,98266.7524624188,NA,NA,NA,NA,201328.937547412,104410.23271459,98266.7524624188,110553.71296676,0
"2002_eastside_RaMCONsw_fdm",2002,"RaMCONsw_fdm","E","eastside","E",0.438636803093024,41041.7531244985,0.0850566800803156,6538898898.32183,4,1454,201328.937547412,36406.300703607,31770.8482827154,41041.7531244985,7.27595761418343e-12
"2002_eastside_RaMCONsw_fiw",2002,"RaMCONsw_fiw","A","eastside","A",0.616813312539829,126940.779309072,0.0827919336640063,1172603738.73735,6,714,1026055.05325513,149758.158749598,126940.779309072,172575.548450674,0
"2002_eastside_RaMCONsw_fiw",2002,"RaMCONsw_fiw","B","eastside","B",1.27068061628487,79400.3950711879,0.264962972285718,20383236578.1456,10,1454,1026055.05325513,29485.8723222744,18555.3304131586,40416.4152574452,38983.9798137427
"2002_eastside_RaMCONsw_fiw",2002,"RaMCONsw_fiw","C","eastside","C",0.174592524502088,109740.450016857,0.0264202577859482,2031205966.35758,2,1454,1026055.05325513,129152.072622599,109740.450016857,148563.685993847,0
"2002_eastside_RaMCONsw_fiw",2002,"RaMCONsw_fiw","D","eastside","D",0.370097623046543,500807.778351742,0.0642563436545263,4948815137.87778,4,1454,1026055.05325513,532117.479948058,500807.778351742,563427.181544374,0
"2002_eastside_RaMCONsw_fiw",2002,"RaMCONsw_fiw","E","eastside","E",1.61940805294141,209165.650506273,0.196603016114467,15054916513.7373,23,1454,1026055.05325513,185541.478847098,161917.307187922,209165.650506273,0
"2002_eastside_RaMCONsw_fvw",2002,"RaMCONsw_fvw","A",NA,NA,0,3658.47117130884,NA,NA,NA,NA,29571.2130722785,4316.07486133135,3658.47117130884,4973.67884706599,0
"2002_eastside_RaMCONsw_fvw",2002,"RaMCONsw_fvw","B",NA,NA,0,534.770164167406,NA,NA,NA,NA,29571.2130722785,849.791646459701,534.770164167406,1164.81315832321,0
"2002_eastside_RaMCONsw_fvw",2002,"RaMCONsw_fvw","C",NA,NA,0,3162.75254412619,NA,NA,NA,NA,29571.2130722785,3722.20130502064,3162.75254412619,4281.64979977417,0
"2002_eastside_RaMCONsw_fvw",2002,"RaMCONsw_fvw","D",NA,NA,0,14433.4297413292,NA,NA,NA,NA,29571.2130722785,15335.7846921643,14433.4297413292,16238.1396429994,0
"2002_eastside_RaMCONsw_fvw",2002,"RaMCONsw_fvw","E","eastside","E",0.248450521008459,7781.78945134683,0.0538787847453476,764349095.799386,2,714,29571.2130722785,5347.3608334434,4666.50515072609,6028.21651616071,1753.57293518612
"2002_eastside_RaMEVG_ftd",2002,"RaMEVG_ftd","A","eastside","A",1.05708192592244,120715.144323924,0.146298502911279,11240568015.2139,8,1454,610220.121721591,101017.252219594,86313.6548327838,115720.844724643,4994.29959928102
"2002_eastside_RaMEVG_ftd",2002,"RaMEVG_ftd","B","eastside","B",1.12203186532925,55832.1071230804,0.379452364088586,7257639977.02118,6,749,610220.121721591,45913.0357949672,35993.9614157535,55832.1071230804,0
"2002_eastside_RaMEVG_ftd",2002,"RaMEVG_ftd","C","eastside","C",0.188588000792924,294218.377377054,0.0285881635341228,715154332.402276,1,740,610220.121721591,315025.113889407,294218.377377054,335831.84979154,0
"2002_eastside_RaMEVG_ftd",2002,"RaMEVG_ftd","D",NA,NA,0,108427.947833597,NA,NA,NA,NA,610220.121721591,124962.486897049,108427.947833597,141497.013756097,0
"2002_eastside_RaMEVG_ftd",2002,"RaMEVG_ftd","E","eastside","E",0.476378891508572,31026.5450639349,0.0620843648161526,4770421650.07397,6,1454,610220.121721591,23302.2475658569,15577.9506779989,31026.5450639349,0
"2002_eastside_RaMEVG_fuc",2002,"RaMEVG_fuc","A","eastside","A",0.755746607521515,27436.4448070781,0.342962721214632,6620387258.35247,3,749,136190.407856844,22545.2755336066,19263.6909810963,25826.8589965937,1609.58581048444
"2002_eastside_RaMEVG_fuc",2002,"RaMEVG_fuc","B",NA,NA,0,8033.21967123121,NA,NA,NA,NA,136190.407856844,10246.9827661883,8033.21967123121,12460.7451801934,0
"2002_eastside_RaMEVG_fuc",2002,"RaMEVG_fuc","C",NA,NA,0,65664.371572856,NA,NA,NA,NA,136190.407856844,70308.0695285916,65664.371572856,74951.7673481368,0
"2002_eastside_RaMEVG_fuc",2002,"RaMEVG_fuc","D","eastside","D",0.266786358138314,31579.6469634616,0.036894879627991,522276601.606822,2,714,136190.407856844,27889.4311274109,24199.2125675521,31579.6469634616,0
"2002_eastside_RaMEVG_fuc",2002,"RaMEVG_fuc","E",NA,NA,0,3476.72484221756,NA,NA,NA,NA,136190.407856844,5200.65216961678,3476.72484221756,6924.57963320641,0
"2002_eastside_RaOAPI_fop",2002,"RaOAPI_fop","A","eastside","A",0.32537622840907,48143.4337297005,0.0613129755743162,4737937856.54534,2,1454,170800.556205656,42924.4978796301,38142.2952941653,47706.7004650949,436.733264605617
