"strataID","YEAR","BpS_Code","SCLASS","MAP_ZONE","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2011_Na0710412_fmc_OEC",2011,"Na0710412_fmc","A","OEC","A",0.0192164110324885,911.451933517122,4.4493313643196e-08,3677165.75257164,1,6925,5401.98490070114,796.848823848748,682.245714180373,911.451933517122,0
"2011_Na0710412_fmc_OEC",2011,"Na0710412_fmc","B",NA,NA,0,1089.37604059851,NA,NA,NA,NA,5401.98490070114,1225.7772721501,1089.37604059851,1362.17840106398,0
"2011_Na0710412_fmc_OEC",2011,"Na0710412_fmc","C",NA,NA,0,738.341248875554,NA,NA,NA,NA,5401.98490070114,861.234887408748,738.341248875554,984.128477324078,0
"2011_Na0710412_fmc_OEC",2011,"Na0710412_fmc","D",NA,NA,0,189.613942984666,NA,NA,NA,NA,5401.98490070114,266.120537302098,189.613942984666,342.627137021515,0
"2011_Na0710412_fmc_OEC",2011,"Na0710412_fmc","E","OEC","E",0.0365727228904228,2473.20173472529,8.51894236914208e-08,6135494.85359568,2,6925,5401.98490070114,2252.00335298152,2105.74768012246,2398.25923651799,74.9424982072978
"2011_Na0710412_fmc_OSW",2011,"Na0710412_fmc","A",NA,NA,0,1855.78687395652,NA,NA,NA,NA,14694.0207372004,2167.52052389623,1855.78687395652,2479.25417383593,0
"2011_Na0710412_fmc_OSW",2011,"Na0710412_fmc","B","OSW","B",0.0540014301782271,3705.28204741977,1.62737130138094e-07,10633585.1303567,1,6925,14694.0207372004,3334.25527602358,2963.228225441,3705.28204741977,0
"2011_Na0710412_fmc_OSW",2011,"Na0710412_fmc","C",NA,NA,0,2008.37318532669,NA,NA,NA,NA,14694.0207372004,2342.65802807817,2008.37318532669,2676.94273858347,0
"2011_Na0710412_fmc_OSW",2011,"Na0710412_fmc","D","OSW","D",0.0345919040936064,1008.92827453484,8.62395348575919e-08,6379182.63079976,2,6925,14694.0207372004,723.878493848512,515.771750846137,931.985251544907,76.9430229899368
"2011_Na0710412_fmc_OSW",2011,"Na0710412_fmc","E","OSW","E",0.0631595317288305,6115.65035596257,1.92147534458681e-07,11898946.8278403,3,6925,14694.0207372004,6125.7083418838,5727.87607662788,6523.54118020653,0
"2011_Na0710412_fmh_OEC",2011,"Na0710412_fmh","A","OEC","A",0.209947083932931,66583.4221883825,3.75294711055367e-06,155705638.007824,17,14816,527203.958665775,77768.0541714769,66583.4221883825,88952.6861545713,0
"2011_Na0710412_fmh_OEC",2011,"Na0710412_fmh","B","OEC","B",0.760938842228044,132941.10565854,4.58685145308908e-05,577899032.608192,55,14816,527203.958665775,119629.107115088,106317.098554762,132941.10565854,0
"2011_Na0710412_fmh_OEC",2011,"Na0710412_fmh","C","OEC","C",0.345526107140434,72058.0372601378,1.00010873881852e-05,359759074.47893,19,14816,527203.958665775,84051.7791754718,72058.0372601378,96045.5163459701,0
"2011_Na0710412_fmh_OEC",2011,"Na0710412_fmh","D","OEC","D",0.583011461161118,50112.0237032489,2.74015674795388e-05,579070282.219397,34,14816,527203.958665775,25971.8979832245,18505.2759675,33438.520526153,16673.5031770959
"2011_Na0710412_fmh_OEC",2011,"Na0710412_fmh","E","OEC","E",0.687999801778272,205509.369855466,3.73151350666457e-05,586433456.453399,46,14816,527203.958665775,219783.117584493,205509.369855466,234056.885874475,0
"2011_Na0710412_fmh_OSW",2011,"Na0710412_fmh","A","OSW","A",0.113535090750006,24594.3448649263,1.36923187328072e-06,110430897.621953,6,14475,194736.700929782,28725.6839751517,24594.3448649263,32857.023085377,0
"2011_Na0710412_fmh_OSW",2011,"Na0710412_fmh","B","OSW","B",0.25913177778889,49105.3071745119,6.08827745807153e-06,182884746.223318,16,14475,194736.700929782,44188.1690602718,39271.0272460344,49105.3071745119,0
"2011_Na0710412_fmh_OSW",2011,"Na0710412_fmh","C","OSW","C",0.0157517677444309,26616.5384778729,3.39388709114749e-08,2791587.1238469,1,6925,194736.700929782,31046.7437030125,26616.5384778729,35476.9471755218,0
