"strataID","YEAR","BpS_Code","SCLASS","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2011_RaDFHEdy_fwi",2011,"RaDFHEdy_fwi","E","E",0.469726657095022,215955.816503222,1.24169057048602e-05,503536728.917528,52,24303,430694.574288493,241964.640376377,228168.116662057,255761.163660002,-12212.3001588348
"2011_RaDFHEdy_fwx",2011,"RaDFHEdy_fwx","A","A",0.0635622223523599,5203.06764307755,1.98389089110434e-07,12359156.7429234,3,6925,73627.9090139208,4153.01070193099,3102.95412892397,5203.06764307755,0
"2011_RaDFHEdy_fwx",2011,"RaDFHEdy_fwx","B","B",0.0345117292825555,10957.6270261583,9.2385351007989e-08,6805843.09064683,2,6925,73627.9090139208,12509.6174980298,10957.6270261583,14061.606644599,0
"2011_RaDFHEdy_fwx",2011,"RaDFHEdy_fwx","C","C",0.0414758098948951,4016.04547412701,1.04768475940501e-07,7083260.12661066,3,6925,73627.9090139208,4320.03318380807,3307.04310903593,5333.02289044067,0
"2011_RaDFHEdy_fwx",2011,"RaDFHEdy_fwx","D","D",0.230384562988496,14445.4735672809,1.35474688620015e-06,44576529.3548472,12,6925,73627.9090139208,11281.0150863618,9529.8679680031,13032.1629409995,1413.31062628139
"2011_RaDFHEdy_fwx",2011,"RaDFHEdy_fwx","E","E",0.344115544885051,39005.6953032771,4.1301549611474e-06,114895328.153208,15,7266,73627.9090139208,41364.2325437902,39005.6953032771,43722.7697106753,0
"2011_RaDFHEwt_fdm",2011,"RaDFHEwt_fdm","A","A",0,37.7266084594875,0,0,0,6925,1157.45821108148,53.6161901513813,37.7266084594875,69.5057753156496,0
"2011_RaDFHEwt_fdm",2011,"RaDFHEwt_fdm","B",NA,0,170.247863799173,NA,NA,NA,NA,1157.45821108148,196.801628845955,170.247863799173,223.355383475614,0
"2011_RaDFHEwt_fdm",2011,"RaDFHEwt_fdm","C","C",0.0119536785709669,95.9837546286031,2.38750120290003e-08,2012941.09754106,1,6925,1157.45821108148,7.00458638362716,0.891028692763689,13.1181429170324,82.8656117115707
"2011_RaDFHEwt_fdm",2011,"RaDFHEwt_fdm","D","D",0,26.4042885784869,0,0,0,6925,1157.45821108148,40.2451229384379,26.4042885784869,54.0859561409308,0
"2011_RaDFHEwt_fdm",2011,"RaDFHEwt_fdm","E","E",0,827.095695615729,0,0,0,6925,1157.45821108148,859.790675817329,827.095695615729,892.485743985753,0
"2011_RaDFHEwt_fhc",2011,"RaDFHEwt_fhc","A","A",0.0276108450129775,2282.31673166778,1.30402185525626e-07,24951227.4575813,1,14475,38006.7156917639,1760.56057665796,1238.80453566829,2282.31673166778,0
"2011_RaDFHEwt_fhc",2011,"RaDFHEwt_fhc","B","B",0.213829960514911,7334.17800894149,1.60259419519571e-05,123491647.791765,3,7550,38006.7156917639,6462.24933532198,5590.32031964203,7334.17800894149,0
"2011_RaDFHEwt_fhc",2011,"RaDFHEwt_fhc","C","C",0.0700453123933363,430.75207681643,2.04864956961778e-06,40528270.185424,1,7550,38006.7156917639,230.0051273317,29.2581398402552,430.75207681643,0
"2011_RaDFHEwt_fhc",2011,"RaDFHEwt_fhc","D","D",0,800.6560099178,0,0,0,7550,38006.7156917639,1321.50338634871,867.020752402088,1775.98598228862,-66.3647424842882
"2011_RaDFHEwt_fhc",2011,"RaDFHEwt_fhc","E","E",0.0319251337155226,27158.8128644204,1.81476780192577e-07,36027603.1947416,1,14475,38006.7156917639,28232.3970380632,27158.8128644204,29305.9841002165,0
"2011_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","A","A",0.183220690906259,16570.8430091358,2.33901967507373e-06,285282328.09745,10,23619,275949.131109798,12782.6136132096,8994.38504513082,16570.8430091358,3.63797880709171e-12
"2011_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","B","B",0.243783334726203,53250.0641567029,3.99153641633209e-06,381664667.362726,16,23619,275949.131109798,46919.3945501427,40588.7224600404,53250.0641567029,0
"2011_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","C","C",0.126947670984297,3127.49100146512,1.21055212043676e-06,207767324.355924,7,23619,275949.131109798,1669.96052888977,212.429780365289,3127.49100146512,0
"2011_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","D","D",0.0666900279953051,12894.6103275618,3.87517689085114e-07,95792761.450931,5,23619,275949.131109798,9594.82303546176,6295.03546741257,12894.6103275618,0
"2011_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","E","E",0.331757487669712,190106.122614932,6.44454585180964e-06,517785178.324924,26,24303,275949.131109798,204982.337726399,197187.541083285,212777.155341648,-7081.41846835229
"2011_RaDFHEwt_fwn",2011,"RaDFHEwt_fwn","A","A",0.181507891501655,12790.1745713648,2.30537356274658e-06,301099014.507123,8,23619,212990.827187544,9866.23670872505,6942.29948505776,12790.1745713648,0
"2011_RaDFHEwt_fwn",2011,"RaDFHEwt_fwn","B","B",0.212446330837149,41100.9636700509,3.11360944894168e-06,377799553.3506,9,23619,212990.827187544,36214.64802655,31328.3304661316,41100.9636700509,0
"2011_RaDFHEwt_fwn",2011,"RaDFHEwt_fwn","C","C",0.148078599454602,2413.94815321454,1.63053136800947e-06,266147273.668687,6,23619,212990.827187544,1288.95594991838,163.963533631379,2413.94815321455,0
"2011_RaDFHEwt_fwn",2011,"RaDFHEwt_fwn","D","D",0.0376773218952684,9952.68116584739,1.55479574565796e-07,56551184.989941,2,23619,212990.827187544,7405.74643892596,4858.81149901371,9952.68116584739,0
"2011_RaDFHEwt_fwn",2011,"RaDFHEwt_fwn","E","E",0.171551534927352,146733.059627066,1.99404111964753e-06,313605724.630322,8,23960,212990.827187544,158215.238785479,152198.839392958,164231.654365303,-5465.77976589231
"2011_RaDFHEwt_fww",2011,"RaDFHEwt_fww","A","A",0,224.898196875024,0,0,0,13406,6899.91163425007,319.620156190362,224.898196875024,414.342136205435,0
"2011_RaDFHEwt_fww",2011,"RaDFHEwt_fww","B","B",0,1014.89211868526,0,0,0,23619,6899.91163425007,1173.18606884718,1014.89211868526,1331.4799569099,0
"2011_RaDFHEwt_fww",2011,"RaDFHEwt_fww","C","C",0.0257753641586984,572.184307753191,1.25743927210706e-07,25874410.2670272,1,14475,6899.91163425007,41.7561745372562,5.31165547472022,78.2006866998806,493.98362105331
"2011_RaDFHEwt_fww",2011,"RaDFHEwt_fww","D","D",0,157.402881773649,0,0,0,20331,6899.91163425007,239.9117214999,157.402881773649,322.420554326239,0
"2011_RaDFHEwt_fww",2011,"RaDFHEwt_fww","E","E",0.00707275493318102,4930.53412916295,8.05376770525937e-09,3968045.18442993,1,23619,6899.91163425007,5125.4374717759,4930.53412916295,5320.34133878214,0
"2011_RaDFWV_fwx",2011,"RaDFWV_fwx","A","A",0,2245.07316299371,0,0,0,7550,21476.2064539619,2663.22954942515,2245.07316299371,3081.38615061865,0
"2011_RaDFWV_fwx",2011,"RaDFWV_fwx","B","B",0,3001.36874761147,0,0,0,14475,21476.2064539619,3491.3926173677,3001.36874761147,3981.4160575998,0
"2011_RaDFWV_fwx",2011,"RaDFWV_fwx","C","C",0,1423.54471803477,0,0,0,7550,21476.2064539619,1806.74043898014,1423.54471803477,2189.93624583034,0
"2011_RaDFWV_fwx",2011,"RaDFWV_fwx","D","D",0.0229085739904025,6215.61528036071,2.23013219350507e-07,4714137.7980706,1,7550,21476.2064539619,6826.22283063776,6215.61528036071,7436.83038091482,0
"2011_RaDFWV_fwx",2011,"RaDFWV_fwx","E","E",0.101330773489291,8590.6045449612,1.10080813909636e-06,99643397.07988,4,14475,21476.2064539619,6688.62082426524,6062.05258687573,7315.18944822647,1275.41509673472
"2011_RaMCONdy_fdd",2011,"RaMCONdy_fdd","A","A",3.81928925177388,874863.770728383,0.000825293028813771,5240432771.45815,338,23960,5378691.72103654,751187.45107434,627511.126041606,874863.770728383,0
"2011_RaMCONdy_fdd",2011,"RaMCONdy_fdd","B","B",4.84936361553049,60840.4636103403,0.00126998360505595,6077382351.0099,456,24303,5378691.72103654,35297.5299520093,9754.59629367819,60840.4636103403,0
"2011_RaMCONdy_fdd",2011,"RaMCONdy_fdd","C","C",7.5567230749487,1854059.92882658,0.00307458183220272,9795483124.3514,695,24303,5378691.72103654,1700397.66100496,1546735.39856204,1854059.92882658,0
"2011_RaMCONdy_fdd",2011,"RaMCONdy_fdd","D","D",0.470054568202593,2057047.96777953,1.32453059212276e-05,596046444.117056,46,23960,5378691.72103654,2229533.21469873,2057047.96777953,2402018.45623925,0
"2011_RaMCONdy_fdd",2011,"RaMCONdy_fdd","E","E",1.01376792525836,531879.590091708,5.67271967473407e-05,1334619505.80746,101,24303,5378691.72103654,662275.832034346,551757.653357294,772794.016090089,-19878.0632655858
"2011_RaMCONdy_fdg",2011,"RaMCONdy_fdg","A","A",0.775818740473151,158078.004391004,4.72337320738798e-05,455714297.74451,74,14816,993962.489410165,138816.68398345,115961.7530288,161671.613944137,0
"2011_RaMCONdy_fdg",2011,"RaMCONdy_fdg","B","B",1.34821356882636,11243.0943812018,0.000141657838294296,622917414.520048,133,14816,993962.489410165,6522.85398769197,1802.61359418217,11243.0943812018,7.27595761418343e-12
"2011_RaMCONdy_fdg",2011,"RaMCONdy_fdg","C","C",2.04003040853667,342623.470158085,0.000321883627805751,1223145836.19613,194,14816,993962.489410165,314227.247029135,285831.024894148,342623.470158085,0
"2011_RaMCONdy_fdg",2011,"RaMCONdy_fdg","D","D",0.400222342737688,375262.680508633,3.47065645210497e-06,74990556.3172595,21,6925,993962.489410165,412009.555341747,380134.914758832,443884.194930699,-4872.2342501987
"2011_RaMCONdy_fdg",2011,"RaMCONdy_fdg","E","E",0.971658112712446,106755.239971241,2.72302941653776e-05,257509430.187226,51,7266,993962.489410165,122386.143104366,101962.789303797,142809.497898897,0
"2011_RaMCONdy_fdx",2011,"RaMCONdy_fdx","A",NA,0,217.960049869112,NA,NA,NA,NA,1868.23765682519,260.917850700163,217.960049869112,303.875649662975,0
"2011_RaMCONdy_fdx",2011,"RaMCONdy_fdx","B",NA,0,3.38816668962486,NA,NA,NA,NA,1868.23765682519,12.2602629169739,3.38816668962486,21.1323591443229,0
"2011_RaMCONdy_fdx",2011,"RaMCONdy_fdx","C",NA,0,537.243899931346,NA,NA,NA,NA,1868.23765682519,590.617032287313,537.243899931346,643.990166511519,0
"2011_RaMCONdy_fdx",2011,"RaMCONdy_fdx","D",NA,0,714.496140440791,NA,NA,NA,NA,1868.23765682519,774.407258283989,714.496140440791,834.318374258948,0
"2011_RaMCONdy_fdx",2011,"RaMCONdy_fdx","E","E",0.0192942710415423,395.149399894316,4.45039880031145e-08,3695144.17483958,1,6925,1868.23765682519,230.035241427326,191.647798183337,268.422686539552,126.726713354764
"2011_RaMCONdy_fmd",2011,"RaMCONdy_fmd","A","A",1.94442741887087,407396.650429295,0.0002160253152031,2715964214.34048,163,23962,2504688.23165199,349804.462879306,292212.272824629,407396.650429295,0
"2011_RaMCONdy_fmd",2011,"RaMCONdy_fmd","B","B",2.42253171129292,28331.4979025613,0.000352967177976839,3315879037.243,180,23619,2504688.23165199,16436.9539030104,4542.40990345948,28331.4979025613,0
"2011_RaMCONdy_fmd",2011,"RaMCONdy_fmd","C","C",3.00863606269469,863377.625147578,0.000517520871198341,3908775930.68623,256,23962,2504688.23165199,791821.920931164,720266.219219438,863377.625147578,0
"2011_RaMCONdy_fmd",2011,"RaMCONdy_fmd","D","D",0.399336775455014,948358.543895067,1.0169146585656e-05,540632365.162522,31,23619,2504688.23165199,1038223.77160835,957902.795709609,1118544.7450024,-9544.25181454222
"2011_RaMCONdy_fmd",2011,"RaMCONdy_fmd","E","E",0.916911370013351,257223.914277491,5.10448551826035e-05,1186554692.98112,70,23619,2504688.23165199,308401.107302035,256936.253788795,359865.963319963,0
"2011_RaMCONdy_fmx",2011,"RaMCONdy_fmx","A","A",0.59486469453035,95966.8890987163,3.02995228321434e-05,364267857.511636,47,14475,590007.643657647,82400.3978923251,68833.9060959262,95966.8890987163,0
"2011_RaMCONdy_fmx",2011,"RaMCONdy_fmx","B","B",0.648019191303987,6673.80479036974,3.3272533926655e-05,367064656.456282,60,14816,590007.643657647,3871.91041131222,1070.01603225469,6673.80479036975,0
"2011_RaMCONdy_fmx",2011,"RaMCONdy_fmx","C","C",1.45310577329269,203378.365324166,0.00017786329287692,966754568.357162,105,14475,590007.643657647,186522.60982475,169666.854915342,203378.365324166,0
"2011_RaMCONdy_fmx",2011,"RaMCONdy_fmx","D","D",0.168147402025219,225644.838430424,8.02551089551515e-07,31391546.7320022,8,6925,590007.643657647,244565.352819172,225644.838430424,263485.866617911,0
"2011_RaMCONdy_fmx",2011,"RaMCONdy_fmx","E","E",0.527816172388835,58343.7460139709,5.70897661059805e-06,94297508.1140626,27,6925,590007.643657647,72647.3691700424,60524.2408026825,84770.49812741,-2180.49478871153
"2011_RaMCONms_fcm",2011,"RaMCONms_fcm","A","A",1.70029727862617,372016.75675994,0.000166480304811181,1700298585.76374,205,23960,2239261.12887746,325052.209116888,278087.681627187,372016.75675994,0
"2011_RaMCONms_fcm",2011,"RaMCONms_fcm","B","B",0.873817102129461,929950.598343255,4.23844106632105e-05,1002801247.12248,100,24303,2239261.12887746,994339.692227853,929950.598343255,1058728.69878127,0
"2011_RaMCONms_fcm",2011,"RaMCONms_fcm","C","C",3.45656976363499,345127.976450966,0.000651632252407502,3666104497.04039,419,24303,2239261.12887746,280254.921400377,233983.073512716,326526.789441388,18601.1870095777
"2011_RaMCONms_fcm",2011,"RaMCONms_fcm","D","D",0.711601846672326,218438.357023955,2.83612690631678e-05,676648122.940221,94,24303,2239261.12887746,215904.544340697,174439.765342881,257369.343491863,0
"2011_RaMCONms_fcm",2011,"RaMCONms_fcm","E","E",0.756867045518743,373727.440299346,3.16915447366712e-05,698371188.359155,78,18447,2239261.12887746,423709.764030906,373727.440299346,473692.130308429,0
"2011_RaMCONms_fmm",2011,"RaMCONms_fmm","A","A",1.13678455606881,297532.558053725,7.90188274113265e-05,1192409079.4353,119,23619,1790922.26282461,259971.126359695,222409.710783966,297532.558053725,0
"2011_RaMCONms_fmm",2011,"RaMCONms_fmm","B","B",1.0841805767854,743758.380129119,6.47838602091203e-05,1084163120.5877,137,24303,1790922.26282461,795255.662082492,743758.380129119,846752.874189896,0
"2011_RaMCONms_fmm",2011,"RaMCONms_fmm","C","C",2.39534097417484,311216.688816261,0.000313440063768303,2931926589.81038,263,24303,1790922.26282461,224143.031614051,187135.60918557,261150.470160832,50066.2186554288
"2011_RaMCONms_fmm",2011,"RaMCONms_fmm","D","D",0.396284180331749,139513.902709094,9.40133933788095e-06,421230654.429388,47,23960,1790922.26282461,172676.714706602,139513.902709094,205839.542822411,0
"2011_RaMCONms_fmm",2011,"RaMCONms_fmm","E","E",0.936841312247114,298900.73311641,4.82204248828701e-05,1071641166.78223,104,24303,1790922.26282461,338875.729852692,298900.73311641,378850.760616497,0
"2011_RaMCONsw_fdm",2011,"RaMCONsw_fdm","A","A",0.0947070739525045,21442.7037520632,3.40166061580873e-06,46678699.8675081,2,7550,173320.147079677,25296.9916365764,21442.7037520632,29151.281254291,0
"2011_RaMCONsw_fdm",2011,"RaMCONsw_fdm","B","B",0.359603231918286,13412.2317396754,1.14936255325659e-05,406676316.868649,12,14475,173320.147079677,4980.72273164708,3134.34701785051,6827.09861876379,6585.1331209116
"2011_RaMCONsw_fdm",2011,"RaMCONsw_fdm","C","C",0.0854097864127603,18537.2421072051,8.49142424501062e-07,90810757.7749169,3,14475,173320.147079677,21816.2331071607,18537.2421072051,25095.2225472349,0
