"type","REST_ACRES","YEAR","BpS_Code","MAP_ZONE","AREA_STRATA","REST_PCT"
"active",37561.4124194324,2011,"Na0210290_fwo","OSW",129868.665936025,0.289226135871262
"both",42599.2420132081,2011,"Na0210290_fwo","OSW",129868.665936025,0.328017861015011
"passive",2461.03872755151,2011,"Na0210290_fwo","OSW",129868.665936025,0.0189502118144791
"both",534335.446504651,2011,"Na0710270_fdd","OSW",1372564.43727486,0.389297166671127
"passive",126886.723017479,2011,"Na0710270_fdd","OSW",1372564.43727486,0.0924450026327397
"active",927.955191860221,2011,"Na0710412_fmc","OEC",5401.98490070114,0.171780412
"both",140.129394592798,2011,"Na0710412_fmc","OEC",5401.98490070114,0.025940352882995
"passive",949.246646005707,2011,"Na0710412_fmc","OEC",5401.98490070114,0.175721825117005
"active",1853.70755739296,2011,"Na0710412_fmc","OSW",16804.6411677733,0.110309261524005
"passive",2545.58708017369,2011,"Na0710412_fmc","OSW",16804.6411677733,0.151481192294389
"active",14916.3831668815,2011,"Na0710412_fmh","OEC",502704.17781909,0.0296722880474041
"passive",67172.9420540146,2011,"Na0710412_fmh","OEC",502704.17781909,0.133623202308433
"active",21536.8689423553,2011,"Na0710412_fmh","OSW",178273.484860215,0.120808032440957
"passive",21681.7982964417,2011,"Na0710412_fmh","OSW",178273.484860215,0.121620993236557
"passive",100707.876123008,2011,"Na0710412_fmh","WEC",628993.674984818,0.160109521173546
"active",1225.56704347799,2011,"Na0710412_fmi","OEC",12350.7767594588,0.0992299567344529
"passive",5247.97819881831,2011,"Na0710412_fmi","OEC",12350.7767594588,0.424910781
"active",5678.12634529963,2011,"Na0710412_fmi","OSW",21591.8867195562,0.262974997
"both",4354.26690299497,2011,"Na0710412_fmi","OSW",21591.8867195562,0.201662178
"passive",179372.457415166,2011,"Na1010471_frn","WNE",505280.056374755,0.354996115821617
"active",16061.4168909179,2011,"R1RFWF_fcw","OSW",183343.327153739,0.0876029531058414
"both",8315.94143809157,2011,"R1RFWF_fcw","OSW",183343.327153739,0.0453572080707274
"passive",2262.96471720262,2011,"R1RFWF_fcw","OSW",183343.327153739,0.0123427710859914
"active",722.041141165251,2011,"RaABAMlw_fsi","OEC",64548.4610094851,0.0111860318568889
"passive",23622.9873519346,2011,"RaABAMlw_fsi","OEC",64548.4610094851,0.365972898230111
"active",2969.42989889894,2011,"RaABAMlw_fsi","OSW",36125.4571881679,0.0821977112547521
"both",4422.87969132994,2011,"RaABAMlw_fsi","OSW",36125.4571881679,0.122431106360601
"passive",8339.68329136779,2011,"RaABAMlw_fsi","OSW",36125.4571881679,0.230853363264819
"passive",86906.6878675155,2011,"RaABAMlw_fsi","WEC",236993.488186646,0.366704961104549
"both",309.748088428244,2011,"RaABAMlw_fsw","OEC",5294.83142508672,0.058500085
"passive",978.760384271579,2011,"RaABAMlw_fsw","OEC",5294.83142508672,0.184852038845703
"active",126.27019754536,2011,"RaABAMlw_fwc","OEC",1153.02568776282,0.109512042
"both",208.531436220076,2011,"RaABAMlw_fwc","OEC",1153.02568776282,0.180855846
"passive",671.481830020558,2011,"RaABAMlw_fwc","OEC",1153.02568776282,0.582365022
"active",492.318240121531,2011,"RaABLA_faf","WNE",3716.14215603071,0.132481003
"both",59.4911549222879,2011,"RaABLA_faf","WNE",3716.14215603071,0.016008848
"passive",2115.24803373464,2011,"RaABLA_faf","WNE",3716.14215603071,0.56920536
"passive",13964.0567347898,2011,"RaDFHEdy_fwi","OEC",42604.6431520037,0.327759035205839
"passive",73316.4070551032,2011,"RaDFHEdy_fwi","OSW",339436.321138228,0.215994584224965
"both",6715.31233146866,2011,"RaDFHEdy_fwx","OSW",68082.0280640836,0.0986356094613947
"passive",6653.97057926994,2011,"RaDFHEdy_fwx","OSW",68082.0280640836,0.0977346117393383
"active",37.7266084594875,2011,"RaDFHEwt_fdm","OSW",1157.45821108148,0.032594359
"both",170.247863799173,2011,"RaDFHEwt_fdm","OSW",1157.45821108148,0.147087698
"passive",853.499984194216,2011,"RaDFHEwt_fdm","OSW",1157.45821108148,0.737391619
"both",9.09494701772928e-13,2011,"RaDFHEwt_fhc","OSW",38006.7156917639,2.39298420086852e-17
"passive",21870.840035405,2011,"RaDFHEwt_fhc","OSW",38006.7156917639,0.575446724015262
"passive",100397.454093683,2011,"RaDFHEwt_fwm","OSW",258455.422577797,0.388451722514982
"passive",116357.175579542,2011,"RaDFHEwt_fwn","OSW",217653.90966402,0.534597222531661
"passive",226.587843237647,2011,"RaDFHEwt_fwn","ZoneNull",255.959407410802,0.885249132
"active",111.462069534192,2011,"RaDFHEwt_fww","OEC",1984.14129013556,0.056176478
"both",291.84277487279,2011,"RaDFHEwt_fww","OEC",1984.14129013556,0.147087698
"active",160.226383357622,2011,"RaDFHEwt_fww","OSW",4915.77034411451,0.032594359
"both",723.049343812471,2011,"RaDFHEwt_fww","OSW",4915.77034411451,0.147087698
"passive",3624.84785267879,2011,"RaDFHEwt_fww","OSW",4915.77034411451,0.737391619
"active",1187.72639760889,2011,"RaDFWV_fwx","OSW",19581.7969591451,0.0606546171470843
"both",2656.21117989725,2011,"RaDFWV_fwx","OSW",19581.7969591451,0.13564695750033
"both",241411.700145336,2011,"RaMCONdy_fdd","OBM",1497087.76810428,0.161254206525934
"passive",368890.072806795,2011,"RaMCONdy_fdd","OBM",1497087.76810428,0.246405107747231
"both",826996.657794888,2011,"RaMCONdy_fdd","WNE",2743239.20184676,0.301467206081828
"passive",248263.718908008,2011,"RaMCONdy_fdd","WNE",2743239.20184676,0.0905002081994438
"both",207541.69987178,2011,"RaMCONdy_fdg","OBM",868252.803117115,0.239033722812855
"passive",96598.7733147421,2011,"RaMCONdy_fdg","OBM",868252.803117115,0.11125650613271
"active",1469.70009024125,2011,"RaMCONdy_fdx","OEC",1868.23765682519,0.786677265
"both",3.38816668962486,2011,"RaMCONdy_fdx","OEC",1868.23765682519,0.001813563
"both",165174.547649535,2011,"RaMCONdy_fmd","OEC",661462.512328574,0.249711124320658
"passive",73560.2293191739,2011,"RaMCONdy_fmd","OEC",661462.512328574,0.111208462986386
"active",769.455933206844,2011,"RaMCONdy_fmd","OSE",6595.36713516007,0.116666126
"both",11.9611138077423,2011,"RaMCONdy_fmd","OSE",6595.36713516007,0.001813563
"passive",3198.92489624797,2011,"RaMCONdy_fmd","OSE",6595.36713516007,0.485026054
"passive",4899.1529512036,2011,"RaMCONdy_fmd","WCB",6326.32971296359,0.774406832
"both",299392.734432071,2011,"RaMCONdy_fmd","WEC",1321086.42262771,0.226626153523373
"passive",168135.038159246,2011,"RaMCONdy_fmd","WEC",1321086.42262771,0.12727027943018
"active",9083.87792142653,2011,"RaMCONdy_fmd","WNE",77107.2687955834,0.117808321618919
"both",8364.05171861451,2011,"RaMCONdy_fmd","WNE",77107.2687955834,0.108472934513971
"passive",18299.7767544701,2011,"RaMCONdy_fmd","WNE",77107.2687955834,0.237328815302538
"both",89409.6514735544,2011,"RaMCONdy_fmx","OEC",563455.564783053,0.158680927231555
"passive",130644.14820942,2011,"RaMCONdy_fmx","OEC",563455.564783053,0.23186237988389
"both",445672.512255598,2011,"RaMCONms_fcm","OBM",1956517.46528088,0.227788670514942
"passive",290163.329069386,2011,"RaMCONms_fcm","OBM",1956517.46528088,0.148306025485814
"both",170296.935415665,2011,"RaMCONms_fmm","OEC",816277.374898953,0.20862630847357
"passive",108481.997938597,2011,"RaMCONms_fmm","OEC",816277.374898953,0.132898450054464
"active",691.48475836623,2011,"RaMCONms_fmm","WCB",5568.08173436669,0.12418725
"both",2312.38816845546,2011,"RaMCONms_fmm","WCB",5568.08173436669,0.415293503
"passive",1363.05666442993,2011,"RaMCONms_fmm","WCB",5568.08173436669,0.24479825
"both",188618.058003564,2011,"RaMCONms_fmm","WEC",762544.01379724,0.247353666923832
"passive",20948.7238100174,2011,"RaMCONms_fmm","WEC",762544.01379724,0.0274721503689985
"active",49220.6034497012,2011,"RaMCONsw_fdm","OSW",162548.900476916,0.302804899358216
"both",36245.8631438205,2011,"RaMCONsw_fdm","OSW",162548.900476916,0.222984363705172
"active",159936.695761822,2011,"RaMCONsw_fiw","OSW",983762.894768218,0.16257646696413
"both",171215.055179737,2011,"RaMCONsw_fiw","OSW",983762.894768218,0.174040976835253
"passive",23884.0770984281,2011,"RaMCONsw_fiw","OSW",983762.894768218,0.0242782861860788
"active",5120.31822041871,2011,"RaMCONsw_fvw","OSW",79089.8645793338,0.0647405106539613
"both",25096.7511139957,2011,"RaMCONsw_fvw","OSW",79089.8645793338,0.317319434639082
"passive",5785.47443852497,2011,"RaMCONsw_fvw","OSW",79089.8645793338,0.0731506428705748
"active",132890.12696995,2011,"RaMEVG_ftd","OSW",336430.314604569,0.395000453886403
"passive",9416.97897826516,2011,"RaMEVG_ftd","OSW",336430.314604569,0.027990875285224
"active",3539.39325379534,2011,"RaMEVG_fuc","OSW",106884.996777257,0.0331140324696014
"passive",36330.9946619239,2011,"RaMEVG_fuc","OSW",106884.996777257,0.339907337394001
"active",13827.1211295254,2011,"RaOAPI_fop","OEC",54784.6696152433,0.252390335227615
"both",5680.1548392693,2011,"RaOAPI_fop","OEC",54784.6696152433,0.103681465620975
"passive",6643.0643548442,2011,"RaOAPI_fop","OEC",54784.6696152433,0.121257724131567
"passive",452.824108499726,2011,"RaOAPI_fop","WEC",679.68592145895,0.666225523
"passive",62539.7603075018,2011,"RaPICOpu_fld","OEC",322726.63096616,0.193785558137158
"active",10266.8757693405,2011,"RaPICOpu_flp","OSW",32525.5205146807,0.31565600202175
"both",2952.00885861927,2011,"RaPICOpu_flp","OSW",32525.5205146807,0.090759773
"active",2245.61957804439,2011,"RaPICOpu_flw","OEC",46201.8845511073,0.048604501739758
"passive",17327.1685445858,2011,"RaPICOpu_flw","OEC",46201.8845511073,0.375031640222791
"active",12317.332883348,2011,"RaPIJEsp_fjp","OSW",51046.7386533879,0.241295197465677
"passive",23082.8827616568,2011,"RaPIJEsp_fjp","OSW",51046.7386533879,0.452191136409159
"active",256527.833210522,2011,"RaPIPOm_fdp","OBM",839287.204023152,0.305649641720793
"both",22146.1921282918,2011,"RaPIPOm_fdp","OBM",839287.204023152,0.0263869054861473
"passive",45841.0137353603,2011,"RaPIPOm_fdp","OBM",839287.204023152,0.0546189832462831
"both",4490.63647412916,2011,"RaPIPOm_fdp","OEC",38163.5050189124,0.117668344977847
"passive",10987.5439866923,2011,"RaPIPOm_fdp","OEC",38163.5050189124,0.287907098188369
"passive",2652.38720079025,2011,"RaPIPOm_fpd","OBM",5717.11549057795,0.463938013
"active",17246.2783346697,2011,"RaPIPOm_fpd","OSW",27007.700988765,0.638568915652764
"both",107.011173389926,2011,"RaPIPOm_fpd","OSW",27007.700988765,0.00396224667306712
"passive",975.934467063864,2011,"RaPIPOm_fpd","OSW",27007.700988765,0.0361354143942072
"active",6537.19652717304,2011,"RaPIPOm_fpd","WCB",92775.5361081078,0.0704625033861889
"passive",10559.0610811533,2011,"RaPIPOm_fpd","WCB",92775.5361081078,0.113812989114385
"active",6070.35965774548,2011,"RaPIPOm_fpd","WEC",63351.0233870712,0.0958210196646061
"both",8430.54751558772,2011,"RaPIPOm_fpd","WEC",63351.0233870712,0.133076737593922
"active",37047.2030922817,2011,"RaPIPOm_fpd","WNE",229340.170440634,0.161538220805812
"passive",47255.5903523033,2011,"RaPIPOm_fpd","WNE",229340.170440634,0.20605021031209
"active",102136.872076787,2011,"RaPIPOm_fpl","OEC",948975.083786038,0.107628613039345
"both",78379.5369305489,2011,"RaPIPOm_fpl","OEC",948975.083786038,0.0825938828845172
"passive",135924.220017244,2011,"RaPIPOm_fpl","OEC",948975.083786038,0.143232654196736
"active",19689.6935913888,2011,"RaPIPOxe_fpd","OEC",635677.068587309,0.0309743650736781
"both",212820.959171023,2011,"RaPIPOxe_fpd","OEC",635677.068587309,0.334794142635952
"passive",16792.8191949948,2011,"RaPIPOxe_fpd","OEC",635677.068587309,0.0264172172079671
"both",307729.615203629,2011,"RaPIPOxe_fxp","OBM",1492078.12337588,0.206242294141662
"passive",218630.683910944,2011,"RaPIPOxe_fxp","OBM",1492078.12337588,0.146527638523567
"active",29862.7441672331,2011,"RaPIPOxe_fxp","OEC",817914.431861876,0.0365108414816138
"both",141421.208681104,2011,"RaPIPOxe_fxp","OEC",817914.431861876,0.172904650134583
"passive",94557.5908381796,2011,"RaPIPOxe_fxp","OEC",817914.431861876,0.115608170188331
"both",3540.98504398626,2011,"RaPIPOxe_fxp","OSE",165658.437858181,0.021375216920841
"passive",65305.3914609721,2011,"RaPIPOxe_fxp","OSE",165658.437858181,0.394217115079159
"active",4858.37166207613,2011,"RaREFI_fcw","OEC",23976.9154912215,0.202627050333263
"both",3644.97638976752,2011,"RaREFI_fcw","OEC",23976.9154912215,0.152020237594866
"passive",4.18655304519416,2011,"RaREFI_fcw","OEC",23976.9154912215,0.000174607657383075
"passive",30517.2180102355,2011,"RaREFI_fcw","OSW",214732.116414819,0.142117623203054
"passive",16976.0959583809,2011,"RaREFI_frf","OEC",71642.7253646289,0.236954915826838
"active",3141.47937691831,2011,"RaREFI_frm","OEC",31301.8370613211,0.100360862870894
"both",6314.49461151432,2011,"RaREFI_frm","OEC",31301.8370613211,0.201729202
"both",1881.16291528317,2011,"RaREFI_frm","OSW",27782.1350528403,0.0677112436357137
"passive",4938.01514015507,2011,"RaREFI_frm","OSW",27782.1350528403,0.177740664306872
"active",2595.90629467644,2011,"RaSAWD_fal","OEC",68399.4017569566,0.0379521783523848
"passive",5259.35465645238,2011,"RaSAWD_fal","OEC",68399.4017569566,0.0768918224627232
"active",2615.31383988283,2011,"RaSAWD_fal","OSW",20380.153996704,0.128326500393756
"passive",945.638614037951,2011,"RaSAWD_fal","OSW",20380.153996704,0.046399973925167
"active",19591.3875431959,2011,"RaSAWD_fal","WEC",144218.325655472,0.135845340418099
"passive",6021.47358728355,2011,"RaSAWD_fal","WEC",144218.325655472,0.0417524857532214
"passive",45831.5899923249,2011,"RaSAWD_fal","WNE",165977.979674107,0.276130545041662
"active",2972.34128495395,2011,"RaSAWD_fsw","OBM",26160.3053012082,0.113620282742521
"passive",5073.58043191568,2011,"RaSAWD_fsw","OBM",26160.3053012082,0.193941942706661
"active",29421.2928176583,2011,"RaSPFI_fcd","OBM",499956.65314452,0.0588476873597153
"passive",15701.303385514,2011,"RaSPFI_fcd","OBM",499956.65314452,0.0314053294155791
"active",59047.3926027012,2011,"RaSPFI_fcd","WNE",756047.615902437,0.0781000976138531
"passive",55108.3716443322,2011,"RaSPFI_fmz","OEC",198567.401410374,0.277529802237988
"passive",21305.4929240315,2011,"RaSSHE_fss","OSW",31029.2012997358,0.686627178
"active",76.9764882503068,2011,"RaSSHE_fss","ZoneNull",1952.98699368302,0.039414747
"both",161.776208834195,2011,"RaSSHE_fss","ZoneNull",1952.98699368302,0.082835272
"passive",1385.21613235039,2011,"RaSSHE_fss","ZoneNull",1952.98699368302,0.709280777
"active",150381.075123161,2011,"RaTAOAco_ftm","OSW",571217.0022401,0.263264354060581
"passive",18593.1202741697,2011,"RaTAOAco_ftm","OSW",571217.0022401,0.032550011994136
"active",30744.1523872035,2017,"Na0210290_fwo","OSW",129077.052458611,0.238184493692724
"both",41689.3929061392,2017,"Na0210290_fwo","OSW",129077.052458611,0.322980670166039
"passive",5746.21742335342,2017,"Na0210290_fwo","OSW",129077.052458611,0.0445177304090978
"both",550977.32847631,2017,"Na0710270_fdd","OSW",1421274.28719116,0.387664318873452
"passive",106927.079024142,2017,"Na0710270_fdd","OSW",1421274.28719116,0.0752332466630774
"active",872.931835810997,2017,"Na0710412_fmc","OEC",5081.67273350699,0.171780412
"both",66.6503663570877,2017,"Na0710412_fmc","OEC",5081.67273350699,0.0131158320994612
"passive",958.130824965145,2017,"Na0710412_fmc","OEC",5081.67273350699,0.188546345900539
"active",1274.29418043304,2017,"Na0710412_fmc","OSW",13582.0347080929,0.0938220382895752
"passive",3317.72134942387,2017,"Na0710412_fmc","OSW",13582.0347080929,0.24427277802839
"active",20863.2260095782,2017,"Na0710412_fmh","OEC",494736.889217789,0.0421703464291176
"passive",55836.6823597139,2017,"Na0710412_fmh","OEC",494736.889217789,0.11286136849022
"active",11001.9912658483,2017,"Na0710412_fmh","OSW",177917.688551119,0.0618375348479602
"passive",5032.31582869025,2017,"Na0710412_fmh","OSW",177917.688551119,0.0282845166754984
"passive",92103.0583862392,2017,"Na0710412_fmh","WEC",632834.876527693,0.145540427372777
"active",1443.8600715469,2017,"Na0710412_fmi","OEC",14511.6595828027,0.0994965505708234
"passive",6166.16060693482,2017,"Na0710412_fmi","OEC",14511.6595828027,0.424910781
"active",4323.06514199211,2017,"Na0710412_fmi","OSW",20847.1408477102,0.20736969033655
"both",4204.079828422,2017,"Na0710412_fmi","OSW",20847.1408477102,0.201662178
"passive",161846.939589765,2017,"Na1010471_frn","WNE",493795.970401295,0.327760754017972
"active",20557.2727769686,2017,"R1RFWF_fcw","OSW",185133.374377365,0.111040339680007
"both",10036.4298200574,2017,"R1RFWF_fcw","OSW",185133.374377365,0.0542118883416434
"passive",1151.17670191838,2017,"R1RFWF_fcw","OSW",185133.374377365,0.00621809387848073
"active",2027.10803934076,2017,"RaABAMlw_fsi","OEC",69197.3639841475,0.0292945846868553
"both",975.903138094138,2017,"RaABAMlw_fsi","OEC",69197.3639841475,0.0141031837328039
"passive",26553.1148485608,2017,"RaABAMlw_fsi","OEC",69197.3639841475,0.383730149816745
"active",2462.8069929378,2017,"RaABAMlw_fsi","OSW",31104.9015489798,0.0791774566159521
"both",3878.0691618617,2017,"RaABAMlw_fsi","OSW",31104.9015489798,0.124677107746348
