"type","REST_ACRES","YEAR","BpS_Code","BPS_LLID","AREA_STRATA","REST_PCT"
"both",213.531112870771,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1707010603",117741.215976931,0.001813563
"passive",12078.1447237036,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1707010603",117741.215976931,0.10258213
"active",112621.691367771,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1707010604",185733.856708429,0.606360592320915
"passive",12158.9015666801,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1707010604",185733.856708429,0.0654641096790855
"active",17473.5168936633,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1707030107",35009.3469239165,0.49911005
"both",63.4916562353788,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1707030107",35009.3469239165,0.001813563
"active",9280.67742950658,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1707030110",22958.7134167307,0.404233341
"both",8780.42044908594,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1707030110",22958.7134167307,0.382443924
"passive",2355.15372434781,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1707030110",22958.7134167307,0.10258213
"active",2612.55321161196,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1707030608",22393.4170198808,0.116666126
"both",40.6118725508261,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1707030608",22393.4170198808,0.001813563
"passive",10861.3906927292,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1707030608",22393.4170198808,0.485026054
"passive",19816.2955307249,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1707030609",25588.9988464421,0.774406832
"active",1703.78095882077,2002,"RaMCONdy_fmd","RaMCONdy_fmd_1712000301",14603.9044685582,0.116666126
