"BpS_Code","Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","REST_ACRES","strataID"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,10766.4109853665,"2002_Na0710270_fdd_Na0710270_fdd_1710030501"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,23964.4065265016,"2002_Na0710270_fdd_Na0710270_fdd_1710030501"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,4439.78020014152,"2002_Na0710270_fdd_Na0710270_fdd_1710030501"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,12098.9179771041,"2002_Na0710270_fdd_Na0710270_fdd_1710030501"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,69780.0527851102,"2002_Na0710270_fdd_Na0710270_fdd_1710030704"
"Na0710270_fdd",7,"C","A","Regen / high fire","None",1,0,0,13078.4792658943,"2002_Na0710270_fdd_Na0710270_fdd_1710030704"
"Na0710270_fdd",11,"C","D","Grow w/ fire","None",0,0,1,813.080151137765,"2002_Na0710270_fdd_Na0710270_fdd_1710030704"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,35640.378750792,"2002_Na0710270_fdd_Na0710270_fdd_1710030704"
"Na0710270_fdd",10,"A","C","Grow w/ fire","None",0,0,1,10608.9182179056,"2002_Na0710270_fdd_Na0710270_fdd_1710030705"
"Na0710270_fdd",12,"A","B","Grow w/o fire","None",0,0,1,2831.38268646517,"2002_Na0710270_fdd_Na0710270_fdd_1710030705"
"Na0710270_fdd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,23613.8513870455,"2002_Na0710270_fdd_Na0710270_fdd_1710030705"
"Na0710270_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,11921.9330860307,"2002_Na0710270_fdd_Na0710270_fdd_1710030705"
"Na0710270_fdd",7,"C","A","Regen / high fire","None",1,0,0,5807.82127261486,"2002_Na0710270_fdd_Na0710270_fdd_1710030707"
"Na0710270_fdd",11,"C","D","Grow w/ fire","None",0,0,1,31348.6217191044,"2002_Na0710270_fdd_Na0710270_fdd_1710030707"
"Na0710270_fdd",14,"C","B","Grow w/o fire","None",0,0,1,3758.80847749857,"2002_Na0710270_fdd_Na0710270_fdd_1710030707"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,15826.9891831149,"2002_Na0710270_fdd_Na0710270_fdd_1710030707"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,20061.3092209004,"2002_Na0710270_fdd_Na0710270_fdd_1710030802"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,44653.4476787992,"2002_Na0710270_fdd_Na0710270_fdd_1710030802"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,8272.74786267488,"2002_Na0710270_fdd_Na0710270_fdd_1710030802"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,22544.2011369338,"2002_Na0710270_fdd_Na0710270_fdd_1710030802"
"Na0710270_fdd",7,"C","A","Regen / high fire","None",1,0,0,4751.11915928906,"2002_Na0710270_fdd_Na0710270_fdd_1710030803"
"Na0710270_fdd",11,"C","D","Grow w/ fire","None",0,0,1,25644.9071477512,"2002_Na0710270_fdd_Na0710270_fdd_1710030803"
"Na0710270_fdd",14,"C","B","Grow w/o fire","None",0,0,1,3074.91331693496,"2002_Na0710270_fdd_Na0710270_fdd_1710030803"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,12947.3528905448,"2002_Na0710270_fdd_Na0710270_fdd_1710030803"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,5730.77161710936,"2002_Na0710270_fdd_Na0710270_fdd_1710030902"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,12755.8330189705,"2002_Na0710270_fdd_Na0710270_fdd_1710030902"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,2363.21708243882,"2002_Na0710270_fdd_Na0710270_fdd_1710030902"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,6440.04170332737,"2002_Na0710270_fdd_Na0710270_fdd_1710030902"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,11534.1568937835,"2002_Na0710270_fdd_Na0710270_fdd_1710030903"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,25673.2930889196,"2002_Na0710270_fdd_Na0710270_fdd_1710030903"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,4756.37809776611,"2002_Na0710270_fdd_Na0710270_fdd_1710030903"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,12961.6841102026,"2002_Na0710270_fdd_Na0710270_fdd_1710030903"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,8095.4250117498,"2002_Na0710270_fdd_Na0710270_fdd_1710030904"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,18019.1947205122,"2002_Na0710270_fdd_Na0710270_fdd_1710030904"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,3338.33695627528,"2002_Na0710270_fdd_Na0710270_fdd_1710030904"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,9097.35689451979,"2002_Na0710270_fdd_Na0710270_fdd_1710030904"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,26411.9352996116,"2002_Na0710270_fdd_Na0710270_fdd_1710031002"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,4893.22309154439,"2002_Na0710270_fdd_Na0710270_fdd_1710031002"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,9001.42498056531,"2002_Na0710270_fdd_Na0710270_fdd_1710031002"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,4333.1776707957,"2002_Na0710270_fdd_Na0710270_fdd_1710031002"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,21676.688705657,"2002_Na0710270_fdd_Na0710270_fdd_1710031003"
"Na0710270_fdd",7,"C","A","Regen / high fire","None",1,0,0,7083.16241152227,"2002_Na0710270_fdd_Na0710270_fdd_1710031003"
"Na0710270_fdd",11,"C","D","Grow w/ fire","None",0,0,1,16555.7858473725,"2002_Na0710270_fdd_Na0710270_fdd_1710031003"
"Na0710270_fdd",14,"C","B","Grow w/o fire","None",0,0,1,4584.20630907984,"2002_Na0710270_fdd_Na0710270_fdd_1710031003"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,20198.9397876238,"2002_Na0710270_fdd_Na0710270_fdd_1710031105"
"Na0710270_fdd",10,"A","C","Grow w/ fire","None",0,0,1,37035.8290668214,"2002_Na0710270_fdd_Na0710270_fdd_1710031105"
"Na0710270_fdd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,127395.960468398,"2002_Na0710270_fdd_Na0710270_fdd_1710031105"
"Na0710270_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,64318.441377507,"2002_Na0710270_fdd_Na0710270_fdd_1710031105"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,7997.89777071081,"2002_Na0710270_fdd_Na0710270_fdd_1710031107"
"Na0710270_fdd",5,"E","C","Overstory removal","None",1,0,0,3593.18952143438,"2002_Na0710270_fdd_Na0710270_fdd_1710031107"
"Na0710270_fdd",9,"E","A","Regen / high fire","None",1,0,0,1481.73534470338,"2002_Na0710270_fdd_Na0710270_fdd_1710031107"
"Na0710270_fdd",17,"E","B","Regen / high fire","Grow w/o fire",0,1,0,958.975683591029,"2002_Na0710270_fdd_Na0710270_fdd_1710031107"
"Na0710412_fmc",9,"A","B","Grow w/o fire","None",0,0,1,2166.24614763339,"2002_Na0710412_fmc_Na0710412_fmc_OEC"
"Na0710412_fmc",12,"A","C","Grow w/ fire","None",0,0,1,1468.20641028305,"2002_Na0710412_fmc_Na0710412_fmc_OEC"
"Na0710412_fmc",18,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,4187.32157671386,"2002_Na0710412_fmc_Na0710412_fmc_OEC"
"Na0710412_fmc",20,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,377.051135898348,"2002_Na0710412_fmc_Na0710412_fmc_OEC"
"Na0710412_fmc",4,"E","A","Regen / high fire","None",1,0,0,3114.58901978189,"2002_Na0710412_fmc_Na0710412_fmc_OSW"
"Na0710412_fmc",6,"E","C","Overstory removal","None",1,0,0,3370.67642757206,"2002_Na0710412_fmc_Na0710412_fmc_OSW"
"Na0710412_fmc",8,"E","D","Thin / low fire","None",1,0,0,865.625818591007,"2002_Na0710412_fmc_Na0710412_fmc_OSW"
"Na0710412_fmc",16,"E","B","Regen / high fire","Grow w/o fire",0,1,0,4973.22091431203,"2002_Na0710412_fmc_Na0710412_fmc_OSW"
"Na0710412_fmh",1,"B","A","Regen / high fire","None",1,0,0,46772.3378507853,"2002_Na0710412_fmh_Na0710412_fmh_OEC"
"Na0710412_fmh",5,"D","C","Overstory removal","None",1,0,0,78963.48448236,"2002_Na0710412_fmh_Na0710412_fmh_OEC"
"Na0710412_fmh",10,"B","E","Grow w/o fire","None",0,0,1,123845.804598377,"2002_Na0710412_fmh_Na0710412_fmh_OEC"
"Na0710412_fmh",11,"D","E","Grow w/o fire","None",0,0,1,19284.2508501742,"2002_Na0710412_fmh_Na0710412_fmh_OEC"
"Na0710412_fmh",4,"E","A","Regen / high fire","None",1,0,0,7653.43372999331,"2002_Na0710412_fmh_Na0710412_fmh_OSW"
"Na0710412_fmh",6,"E","C","Overstory removal","None",1,0,0,8282.71354577623,"2002_Na0710412_fmh_Na0710412_fmh_OSW"
"Na0710412_fmh",8,"E","D","Thin / low fire","None",1,0,0,2127.08957601778,"2002_Na0710412_fmh_Na0710412_fmh_OSW"
"Na0710412_fmh",16,"E","B","Regen / high fire","Grow w/o fire",0,1,0,12220.622512491,"2002_Na0710412_fmh_Na0710412_fmh_OSW"
"Na0710412_fmh",2,"C","A","Regen / high fire","None",1,0,0,105566.084658307,"2002_Na0710412_fmh_Na0710412_fmh_WEC"
"Na0710412_fmh",11,"D","E","Grow w/o fire","None",0,0,1,33398.5926777354,"2002_Na0710412_fmh_Na0710412_fmh_WEC"
"Na0710412_fmh",14,"C","B","Regen / high fire","Grow w/o fire",0,1,0,58990.9755762708,"2002_Na0710412_fmh_Na0710412_fmh_WEC"
"Na0710412_fmi",4,"E","A","Regen / high fire","None",1,0,0,5481.03945942267,"2002_Na0710412_fmi_Na0710412_fmi_OSW"
"Na0710412_fmi",6,"E","C","Overstory removal","None",1,0,0,5931.70090407693,"2002_Na0710412_fmi_Na0710412_fmi_OSW"
"Na0710412_fmi",8,"E","D","Thin / low fire","None",1,0,0,1523.32434188207,"2002_Na0710412_fmi_Na0710412_fmi_OSW"
"Na0710412_fmi",16,"E","B","Regen / high fire","Grow w/o fire",0,1,0,8751.85133532615,"2002_Na0710412_fmi_Na0710412_fmi_OSW"
"Na1010471_frn",1,"B","C","Thin / low fire","None",1,0,0,1989.91567616525,"2002_Na1010471_frn_Na1010471_frn_17010215"
"Na1010471_frn",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4219.97132864284,"2002_Na1010471_frn_Na1010471_frn_17010215"
"Na1010471_frn",6,"B","A","Regen / high fire","None",1,0,0,5638.9058589821,"2002_Na1010471_frn_Na1010471_frn_17010215"
"Na1010471_frn",13,"B","E","Grow w/o fire","None",0,0,1,20001.7862255825,"2002_Na1010471_frn_Na1010471_frn_17010215"
"Na1010471_frn",11,"C","D","Grow w/ fire","None",0,0,1,22759.8451152207,"2002_Na1010471_frn_Na1010471_frn_17010216"
"Na1010471_frn",20,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,71149.9777238319,"2002_Na1010471_frn_Na1010471_frn_17010216"
"Na1010471_frn",10,"A","C","Grow w/ fire","None",0,0,1,3005.36066309115,"2002_Na1010471_frn_Na1010471_frn_17010305"
"Na1010471_frn",12,"A","B","Grow w/o fire","None",0,0,1,27093.5879154635,"2002_Na1010471_frn_Na1010471_frn_17010305"
"Na1010471_frn",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,6373.40364839786,"2002_Na1010471_frn_Na1010471_frn_17010305"
