"YEAR","ew","MAP_ZONE","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2003","eastside","OBM","RaMCONms","fcm","RaMCONms_fcm","C",249883.244395
"2003","eastside","OBM","RaMCONms","fcm","RaMCONms_fcm","D",22150.542
"2003","eastside","OBM","RaMCONms","fcm","RaMCONms_fcm","E",99737.93044
"2003","eastside","OBM","RaPIPOm","fdp","RaPIPOm_fdp","A",59749.97507
"2003","eastside","OBM","RaPIPOm","fdp","RaPIPOm_fdp","B",169903.775335
"2003","eastside","OBM","RaPIPOm","fdp","RaPIPOm_fdp","C",139958.733375
"2003","eastside","OBM","RaPIPOm","fdp","RaPIPOm_fdp","D",11057.257005
"2003","eastside","OBM","RaPIPOm","fdp","RaPIPOm_fdp","E",58422.054525
"2003","eastside","OBM","RaPIPOm","fpd","RaPIPOm_fpd","A",4.4479
"2003","eastside","OBM","RaPIPOm","fpd","RaPIPOm_fpd","B",0.222395
"2003","eastside","OBM","RaPIPOm","fpd","RaPIPOm_fpd","C",0.667185
"2003","eastside","OBM","RaPIPOm","fpd","RaPIPOm_fpd","D",0.222395
"2003","eastside","OBM","RaPIPOm","fpd","RaPIPOm_fpd","E",0.667185
"2003","eastside","OBM","RaPIPOxe","fxp","RaPIPOxe_fxp","A",26540.17451
"2003","eastside","OBM","RaPIPOxe","fxp","RaPIPOxe_fxp","B",63069.220445
"2003","eastside","OBM","RaPIPOxe","fxp","RaPIPOxe_fxp","C",45821.598615
"2003","eastside","OBM","RaPIPOxe","fxp","RaPIPOxe_fxp","D",3430.66527
"2003","eastside","OBM","RaPIPOxe","fxp","RaPIPOxe_fxp","E",21025.000905
"2003","eastside","OBM","RaSAWD","fsw","RaSAWD_fsw","A",6114.750525
"2003","eastside","OBM","RaSAWD","fsw","RaSAWD_fsw","B",11435.10611
"2003","eastside","OBM","RaSAWD","fsw","RaSAWD_fsw","C",18776.36506
"2003","eastside","OBM","RaSAWD","fsw","RaSAWD_fsw","D",1477.369985
"2003","eastside","OBM","RaSAWD","fsw","RaSAWD_fsw","E",5196.259175
"2003","eastside","OBM","RaSPFI","fcd","RaSPFI_fcd","A",41945.47616
"2003","eastside","OBM","RaSPFI","fcd","RaSPFI_fcd","B",93153.25928
"2003","eastside","OBM","RaSPFI","fcd","RaSPFI_fcd","C",116121.77009
"2003","eastside","OBM","RaSPFI","fcd","RaSPFI_fcd","D",7668.1796
"2003","eastside","OBM","RaSPFI","fcd","RaSPFI_fcd","E",38241.70983
"2003","eastside","OEC","Na0210350","fvg","Na0210350_fvg","A",18.013995
"2003","eastside","OEC","Na0210350","fvg","Na0210350_fvg","B",282.44165
"2003","eastside","OEC","Na0210350","fvg","Na0210350_fvg","C",47.370135
"2003","eastside","OEC","Na0210350","fvg","Na0210350_fvg","D",2.891135
"2003","eastside","OEC","Na0210350","fvg","Na0210350_fvg","E",447.681135
"2003","eastside","OEC","Na0710270","fdd","Na0710270_fdd","B",0.44479
"2003","eastside","OEC","Na0710412","fmc","Na0710412_fmc","A",701.211435
"2003","eastside","OEC","Na0710412","fmc","Na0710412_fmc","B",1011.89725
"2003","eastside","OEC","Na0710412","fmc","Na0710412_fmc","C",500.611145
"2003","eastside","OEC","Na0710412","fmc","Na0710412_fmc","D",427.665585
"2003","eastside","OEC","Na0710412","fmc","Na0710412_fmc","E",2936.05879
"2003","eastside","OEC","Na0710412","fmh","Na0710412_fmh","A",25842.74379
"2003","eastside","OEC","Na0710412","fmh","Na0710412_fmh","B",158079.922765
"2003","eastside","OEC","Na0710412","fmh","Na0710412_fmh","C",44819.041955
"2003","eastside","OEC","Na0710412","fmh","Na0710412_fmh","D",13830.522655
"2003","eastside","OEC","Na0710412","fmh","Na0710412_fmh","E",198483.756785
"2003","eastside","OEC","Na0710412","fmi","Na0710412_fmi","A",1095.51777
"2003","eastside","OEC","Na0710412","fmi","Na0710412_fmi","B",12200.367305
"2003","eastside","OEC","Na0710412","fmi","Na0710412_fmi","C",2667.40563
"2003","eastside","OEC","Na0710412","fmi","Na0710412_fmi","D",443.45563
"2003","eastside","OEC","Na0710412","fmi","Na0710412_fmi","E",10375.17154
"2003","eastside","OEC","RaABAMlw","fsi","RaABAMlw_fsi","A",4372.952885
"2003","eastside","OEC","RaABAMlw","fsi","RaABAMlw_fsi","B",28442.318945
"2003","eastside","OEC","RaABAMlw","fsi","RaABAMlw_fsi","C",6805.509395
"2003","eastside","OEC","RaABAMlw","fsi","RaABAMlw_fsi","D",1798.063575
"2003","eastside","OEC","RaABAMlw","fsi","RaABAMlw_fsi","E",47946.360445
"2003","eastside","OEC","RaABAMlw","fsw","RaABAMlw_fsw","A",975.646865
"2003","eastside","OEC","RaABAMlw","fsw","RaABAMlw_fsw","B",4357.16284
"2003","eastside","OEC","RaABAMlw","fsw","RaABAMlw_fsw","C",1356.387105
"2003","eastside","OEC","RaABAMlw","fsw","RaABAMlw_fsw","D",313.354555
"2003","eastside","OEC","RaABAMlw","fsw","RaABAMlw_fsw","E",7778.265125
"2003","eastside","OEC","RaABAMlw","fwc","RaABAMlw_fwc","A",145.223935
"2003","eastside","OEC","RaABAMlw","fwc","RaABAMlw_fwc","B",1573.444625
"2003","eastside","OEC","RaABAMlw","fwc","RaABAMlw_fwc","C",305.57073
"2003","eastside","OEC","RaABAMlw","fwc","RaABAMlw_fwc","D",41.587865
"2003","eastside","OEC","RaABAMlw","fwc","RaABAMlw_fwc","E",2469.47408
"2003","eastside","OEC","RaDFHEdy","fwi","RaDFHEdy_fwi","A",3365.503535
"2003","eastside","OEC","RaDFHEdy","fwi","RaDFHEdy_fwi","B",17799.383825
"2003","eastside","OEC","RaDFHEdy","fwi","RaDFHEdy_fwi","C",6047.36484
"2003","eastside","OEC","RaDFHEdy","fwi","RaDFHEdy_fwi","D",726.34207
"2003","eastside","OEC","RaDFHEdy","fwi","RaDFHEdy_fwi","E",26491.914795
"2003","eastside","OEC","RaDFHEwt","fdm","RaDFHEwt_fdm","A",4.670295
"2003","eastside","OEC","RaDFHEwt","fdm","RaDFHEwt_fdm","B",15.56765
"2003","eastside","OEC","RaDFHEwt","fdm","RaDFHEwt_fdm","C",7.11664
"2003","eastside","OEC","RaDFHEwt","fdm","RaDFHEwt_fdm","D",0.88958
"2003","eastside","OEC","RaDFHEwt","fdm","RaDFHEwt_fdm","E",52.707615
"2003","eastside","OEC","RaDFHEwt","fwm","RaDFHEwt_fwm","A",141.88801
"2003","eastside","OEC","RaDFHEwt","fwm","RaDFHEwt_fwm","B",272.433875
"2003","eastside","OEC","RaDFHEwt","fwm","RaDFHEwt_fwm","C",191.2597
"2003","eastside","OEC","RaDFHEwt","fwm","RaDFHEwt_fwm","D",15.345255
"2003","eastside","OEC","RaDFHEwt","fwm","RaDFHEwt_fwm","E",549.538045
"2003","eastside","OEC","RaDFHEwt","fww","RaDFHEwt_fww","A",128.9891
"2003","eastside","OEC","RaDFHEwt","fww","RaDFHEwt_fww","B",306.9051
"2003","eastside","OEC","RaDFHEwt","fww","RaDFHEwt_fww","C",327.143045
"2003","eastside","OEC","RaDFHEwt","fww","RaDFHEwt_fww","D",15.790045
"2003","eastside","OEC","RaDFHEwt","fww","RaDFHEwt_fww","E",938.5069
"2003","eastside","OEC","RaDFWV","fwx","RaDFWV_fwx","A",8.228615
"2003","eastside","OEC","RaDFWV","fwx","RaDFWV_fwx","B",35.13841
"2003","eastside","OEC","RaDFWV","fwx","RaDFWV_fwx","C",10.007775
"2003","eastside","OEC","RaDFWV","fwx","RaDFWV_fwx","D",0.222395
"2003","eastside","OEC","RaDFWV","fwx","RaDFWV_fwx","E",82.063755
"2003","eastside","OEC","RaMCONdy","fdx","RaMCONdy_fdx","A",36.02799
"2003","eastside","OEC","RaMCONdy","fdx","RaMCONdy_fdx","B",778.3825
"2003","eastside","OEC","RaMCONdy","fdx","RaMCONdy_fdx","C",101.189725
"2003","eastside","OEC","RaMCONdy","fdx","RaMCONdy_fdx","D",5.559875
"2003","eastside","OEC","RaMCONdy","fdx","RaMCONdy_fdx","E",1297.45243
"2003","eastside","OEC","RaMCONdy","fmd","RaMCONdy_fmd","A",37395.941645
"2003","eastside","OEC","RaMCONdy","fmd","RaMCONdy_fmd","B",201341.977325
"2003","eastside","OEC","RaMCONdy","fmd","RaMCONdy_fmd","C",68316.852865
"2003","eastside","OEC","RaMCONdy","fmd","RaMCONdy_fmd","D",9951.28667
"2003","eastside","OEC","RaMCONdy","fmd","RaMCONdy_fmd","E",174121.05172
"2003","eastside","OEC","RaMCONdy","fmx","RaMCONdy_fmx","A",48199.22356
"2003","eastside","OEC","RaMCONdy","fmx","RaMCONdy_fmx","B",219939.31441
"2003","eastside","OEC","RaMCONdy","fmx","RaMCONdy_fmx","C",88179.17271
"2003","eastside","OEC","RaMCONdy","fmx","RaMCONdy_fmx","D",16448.556595
"2003","eastside","OEC","RaMCONdy","fmx","RaMCONdy_fmx","E",144010.10309
"2003","eastside","OEC","RaMCONms","fcm","RaMCONms_fcm","A",7.11664
"2003","eastside","OEC","RaMCONms","fcm","RaMCONms_fcm","B",142.110405
"2003","eastside","OEC","RaMCONms","fcm","RaMCONms_fcm","C",18.23639
"2003","eastside","OEC","RaMCONms","fcm","RaMCONms_fcm","D",13.566095
"2003","eastside","OEC","RaMCONms","fcm","RaMCONms_fcm","E",214.38878
"2003","eastside","OEC","RaMCONms","fmm","RaMCONms_fmm","A",29335.902055
"2003","eastside","OEC","RaMCONms","fmm","RaMCONms_fmm","B",306856.61789
"2003","eastside","OEC","RaMCONms","fmm","RaMCONms_fmm","C",81808.667935
"2003","eastside","OEC","RaMCONms","fmm","RaMCONms_fmm","D",19469.79267
"2003","eastside","OEC","RaMCONms","fmm","RaMCONms_fmm","E",351472.835605
"2003","eastside","OEC","RaMCONsw","fiw","RaMCONsw_fiw","A",56.48833
"2003","eastside","OEC","RaMCONsw","fiw","RaMCONsw_fiw","B",550.427625
"2003","eastside","OEC","RaMCONsw","fiw","RaMCONsw_fiw","C",262.4261
"2003","eastside","OEC","RaMCONsw","fiw","RaMCONsw_fiw","D",2.446345
"2003","eastside","OEC","RaMCONsw","fiw","RaMCONsw_fiw","E",295.78535
"2003","eastside","OEC","RaOAPI","fop","RaOAPI_fop","A",2925.38383
"2003","eastside","OEC","RaOAPI","fop","RaOAPI_fop","B",31501.36217
"2003","eastside","OEC","RaOAPI","fop","RaOAPI_fop","C",5572.551515
"2003","eastside","OEC","RaOAPI","fop","RaOAPI_fop","D",902.03412
"2003","eastside","OEC","RaOAPI","fop","RaOAPI_fop","E",36142.968215
"2003","eastside","OEC","RaPICOpu","fld","RaPICOpu_fld","A",19851.644885
"2003","eastside","OEC","RaPICOpu","fld","RaPICOpu_fld","B",132717.552175
"2003","eastside","OEC","RaPICOpu","fld","RaPICOpu_fld","C",31685.282835
"2003","eastside","OEC","RaPICOpu","fld","RaPICOpu_fld","D",8952.28833
"2003","eastside","OEC","RaPICOpu","fld","RaPICOpu_fld","E",143566.64746
"2003","eastside","OEC","RaPICOpu","flw","RaPICOpu_flw","A",3129.54244
"2003","eastside","OEC","RaPICOpu","flw","RaPICOpu_flw","B",28591.323595
"2003","eastside","OEC","RaPICOpu","flw","RaPICOpu_flw","C",5986.651005
"2003","eastside","OEC","RaPICOpu","flw","RaPICOpu_flw","D",2037.1382
"2003","eastside","OEC","RaPICOpu","flw","RaPICOpu_flw","E",29745.33125
"2003","eastside","OEC","RaPIPOm","fdp","RaPIPOm_fdp","A",850.660875
"2003","eastside","OEC","RaPIPOm","fdp","RaPIPOm_fdp","B",7744.016295
"2003","eastside","OEC","RaPIPOm","fdp","RaPIPOm_fdp","C",1375.513075
"2003","eastside","OEC","RaPIPOm","fdp","RaPIPOm_fdp","D",597.79776
"2003","eastside","OEC","RaPIPOm","fdp","RaPIPOm_fdp","E",5730.896755
"2003","eastside","OEC","RaPIPOm","fpd","RaPIPOm_fpd","A",18.903575
"2003","eastside","OEC","RaPIPOm","fpd","RaPIPOm_fpd","B",27.57698
"2003","eastside","OEC","RaPIPOm","fpd","RaPIPOm_fpd","C",4.00311
"2003","eastside","OEC","RaPIPOm","fpd","RaPIPOm_fpd","D",0.667185
"2003","eastside","OEC","RaPIPOm","fpd","RaPIPOm_fpd","E",8.228615
"2003","eastside","OEC","RaPIPOm","fpl","RaPIPOm_fpl","A",78854.372755
"2003","eastside","OEC","RaPIPOm","fpl","RaPIPOm_fpl","B",363285.568425
"2003","eastside","OEC","RaPIPOm","fpl","RaPIPOm_fpl","C",123014.23593
"2003","eastside","OEC","RaPIPOm","fpl","RaPIPOm_fpl","D",23974.62579
"2003","eastside","OEC","RaPIPOm","fpl","RaPIPOm_fpl","E",275072.36928
"2003","eastside","OEC","RaPIPOxe","fpd","RaPIPOxe_fpd","A",36055.344585
"2003","eastside","OEC","RaPIPOxe","fpd","RaPIPOxe_fpd","B",223203.405825
"2003","eastside","OEC","RaPIPOxe","fpd","RaPIPOxe_fpd","C",76176.736955
"2003","eastside","OEC","RaPIPOxe","fpd","RaPIPOxe_fpd","D",18095.169175
"2003","eastside","OEC","RaPIPOxe","fpd","RaPIPOxe_fpd","E",198641.87963
"2003","eastside","OEC","RaPIPOxe","fxp","RaPIPOxe_fxp","A",35747.32751
"2003","eastside","OEC","RaPIPOxe","fxp","RaPIPOxe_fxp","B",159030.883785
"2003","eastside","OEC","RaPIPOxe","fxp","RaPIPOxe_fxp","C",67196.20446
"2003","eastside","OEC","RaPIPOxe","fxp","RaPIPOxe_fxp","D",10793.941325
"2003","eastside","OEC","RaPIPOxe","fxp","RaPIPOxe_fxp","E",91098.996665
"2003","eastside","OEC","RaREFI","fcw","RaREFI_fcw","A",1112.41979
"2003","eastside","OEC","RaREFI","fcw","RaREFI_fcw","B",12265.52904
"2003","eastside","OEC","RaREFI","fcw","RaREFI_fcw","C",6118.08645
"2003","eastside","OEC","RaREFI","fcw","RaREFI_fcw","D",57.37791
"2003","eastside","OEC","RaREFI","fcw","RaREFI_fcw","E",674.74643
"2003","eastside","OEC","RaREFI","frf","RaREFI_frf","A",1038.13986
"2003","eastside","OEC","RaREFI","frf","RaREFI_frf","B",15638.37161
"2003","eastside","OEC","RaREFI","frf","RaREFI_frf","C",4086.28573
"2003","eastside","OEC","RaREFI","frf","RaREFI_frf","D",3193.5922
"2003","eastside","OEC","RaREFI","frf","RaREFI_frf","E",30852.85835
"2003","eastside","OEC","RaREFI","frm","RaREFI_frm","A",2320.91422
"2003","eastside","OEC","RaREFI","frm","RaREFI_frm","B",14331.356195
"2003","eastside","OEC","RaREFI","frm","RaREFI_frm","C",10927.823115
"2003","eastside","OEC","RaREFI","frm","RaREFI_frm","D",328.25502
"2003","eastside","OEC","RaREFI","frm","RaREFI_frm","E",1133.547315
"2003","eastside","OEC","RaSAWD","fal","RaSAWD_fal","A",3360.166055
"2003","eastside","OEC","RaSAWD","fal","RaSAWD_fal","B",20330.90611
"2003","eastside","OEC","RaSAWD","fal","RaSAWD_fal","C",8459.683405
"2003","eastside","OEC","RaSAWD","fal","RaSAWD_fal","D",2972.97636
"2003","eastside","OEC","RaSAWD","fal","RaSAWD_fal","E",24865.317765
"2003","eastside","OEC","RaSAWD","fsw","RaSAWD_fsw","A",1.556765
"2003","eastside","OEC","RaSAWD","fsw","RaSAWD_fsw","B",12.231725
"2003","eastside","OEC","RaSAWD","fsw","RaSAWD_fsw","C",5.33748
"2003","eastside","OEC","RaSAWD","fsw","RaSAWD_fsw","E",11.786935
"2003","eastside","OEC","RaSPFI","fcd","RaSPFI_fcd","A",0.222395
"2003","eastside","OEC","RaSPFI","fcd","RaSPFI_fcd","B",183.475875
"2003","eastside","OEC","RaSPFI","fcd","RaSPFI_fcd","C",2.22395
"2003","eastside","OEC","RaSPFI","fcd","RaSPFI_fcd","D",2.22395
"2003","eastside","OEC","RaSPFI","fcd","RaSPFI_fcd","E",174.80247
"2003","eastside","OEC","RaSPFI","fmz","RaSPFI_fmz","A",26182.785745
"2003","eastside","OEC","RaSPFI","fmz","RaSPFI_fmz","B",87644.53513
"2003","eastside","OEC","RaSPFI","fmz","RaSPFI_fmz","C",43687.2738
"2003","eastside","OEC","RaSPFI","fmz","RaSPFI_fmz","D",7984.87008
"2003","eastside","OEC","RaSPFI","fmz","RaSPFI_fmz","E",58392.253595
"2003","eastside","OSE","RaMCONdy","fmd","RaMCONdy_fmd","A",0.222395
"2003","eastside","OSE","RaPIPOxe","fpd","RaPIPOxe_fpd","A",0.44479
"2003","eastside","OSE","RaPIPOxe","fxp","RaPIPOxe_fxp","A",95.18506
"2003","eastside","OSE","RaPIPOxe","fxp","RaPIPOxe_fxp","B",733.45871
"2003","eastside","OSE","RaPIPOxe","fxp","RaPIPOxe_fxp","C",443.90042
"2003","eastside","OSE","RaPIPOxe","fxp","RaPIPOxe_fxp","D",23.12908
"2003","eastside","OSE","RaPIPOxe","fxp","RaPIPOxe_fxp","E",208.60651
"2003","eastside","OSW","Na0210290","fdw","Na0210290_fdw","A",1268.54108
"2003","eastside","OSW","Na0210290","fdw","Na0210290_fdw","B",3687.3091
"2003","eastside","OSW","Na0210290","fdw","Na0210290_fdw","C",596.46339
"2003","eastside","OSW","Na0210290","fdw","Na0210290_fdw","D",61.158625
"2003","eastside","OSW","Na0210290","fdw","Na0210290_fdw","E",2608.470955
"2003","eastside","OSW","Na0210290","fwo","Na0210290_fwo","A",11220.27254
"2003","eastside","OSW","Na0210290","fwo","Na0210290_fwo","B",135786.38078
"2003","eastside","OSW","Na0210290","fwo","Na0210290_fwo","C",13690.19141
"2003","eastside","OSW","Na0210290","fwo","Na0210290_fwo","D",2810.405615
"2003","eastside","OSW","Na0210290","fwo","Na0210290_fwo","E",32002.862895
"2003","eastside","OSW","Na0210350","fvg","Na0210350_fvg","A",62.937785
"2003","eastside","OSW","Na0210350","fvg","Na0210350_fvg","B",123.20683
"2003","eastside","OSW","Na0210350","fvg","Na0210350_fvg","C",30.69051
"2003","eastside","OSW","Na0210350","fvg","Na0210350_fvg","D",3.55832
"2003","eastside","OSW","Na0210350","fvg","Na0210350_fvg","E",160.1244
"2003","eastside","OSW","Na0710270","fdd","Na0710270_fdd","A",119343.38406
"2003","eastside","OSW","Na0710270","fdd","Na0710270_fdd","B",698403.698125
"2003","eastside","OSW","Na0710270","fdd","Na0710270_fdd","C",91549.124145
"2003","eastside","OSW","Na0710270","fdd","Na0710270_fdd","D",28859.30957
"2003","eastside","OSW","Na0710270","fdd","Na0710270_fdd","E",295814.26135
"2003","eastside","OSW","Na0710412","fmc","Na0710412_fmc","A",324.029515
"2003","eastside","OSW","Na0710412","fmc","Na0710412_fmc","B",4106.078885
"2003","eastside","OSW","Na0710412","fmc","Na0710412_fmc","C",519.95951
"2003","eastside","OSW","Na0710412","fmc","Na0710412_fmc","D",256.421435
"2003","eastside","OSW","Na0710412","fmc","Na0710412_fmc","E",5691.53284
"2003","eastside","OSW","Na0710412","fmh","Na0710412_fmh","A",10625.58831
"2003","eastside","OSW","Na0710412","fmh","Na0710412_fmh","B",75134.81638
"2003","eastside","OSW","Na0710412","fmh","Na0710412_fmh","C",18224.603065
"2003","eastside","OSW","Na0710412","fmh","Na0710412_fmh","D",10271.757865
"2003","eastside","OSW","Na0710412","fmh","Na0710412_fmh","E",87586.934825
"2003","eastside","OSW","Na0710412","fmi","Na0710412_fmi","A",1252.306245
"2003","eastside","OSW","Na0710412","fmi","Na0710412_fmi","B",9252.96637
"2003","eastside","OSW","Na0710412","fmi","Na0710412_fmi","C",1071.276715
"2003","eastside","OSW","Na0710412","fmi","Na0710412_fmi","D",287.556735
"2003","eastside","OSW","Na0710412","fmi","Na0710412_fmi","E",8646.7176
"2003","eastside","OSW","R1RFWF","fcw","R1RFWF_fcw","A",17080.82558
"2003","eastside","OSW","R1RFWF","fcw","R1RFWF_fcw","B",53534.03482
"2003","eastside","OSW","R1RFWF","fcw","R1RFWF_fcw","C",8481.478115
"2003","eastside","OSW","R1RFWF","fcw","R1RFWF_fcw","D",906.704415
"2003","eastside","OSW","R1RFWF","fcw","R1RFWF_fcw","E",37436.862325
"2003","eastside","OSW","R1RFWF","frm","R1RFWF_frm","A",165.684275
"2003","eastside","OSW","R1RFWF","frm","R1RFWF_frm","B",1726.897175
"2003","eastside","OSW","R1RFWF","frm","R1RFWF_frm","C",171.911335
"2003","eastside","OSW","R1RFWF","frm","R1RFWF_frm","D",50.928455
"2003","eastside","OSW","R1RFWF","frm","R1RFWF_frm","E",1728.45394
"2003","eastside","OSW","RaABAMlw","fsi","RaABAMlw_fsi","A",2348.04641
"2003","eastside","OSW","RaABAMlw","fsi","RaABAMlw_fsi","B",17394.84732
"2003","eastside","OSW","RaABAMlw","fsi","RaABAMlw_fsi","C",2290.6685
"2003","eastside","OSW","RaABAMlw","fsi","RaABAMlw_fsi","D",612.03104
"2003","eastside","OSW","RaABAMlw","fsi","RaABAMlw_fsi","E",16356.040275
"2003","eastside","OSW","RaABAMlw","fsw","RaABAMlw_fsw","A",457.24412
"2003","eastside","OSW","RaABAMlw","fsw","RaABAMlw_fsw","B",1841.208205
"2003","eastside","OSW","RaABAMlw","fsw","RaABAMlw_fsw","C",267.985975
"2003","eastside","OSW","RaABAMlw","fsw","RaABAMlw_fsw","D",51.59564
"2003","eastside","OSW","RaABAMlw","fsw","RaABAMlw_fsw","E",1970.197305
"2003","eastside","OSW","RaABAMlw","fwc","RaABAMlw_fwc","A",671.410505
"2003","eastside","OSW","RaABAMlw","fwc","RaABAMlw_fwc","B",2020.68097
"2003","eastside","OSW","RaABAMlw","fwc","RaABAMlw_fwc","C",337.15082
"2003","eastside","OSW","RaABAMlw","fwc","RaABAMlw_fwc","D",32.692065
"2003","eastside","OSW","RaABAMlw","fwc","RaABAMlw_fwc","E",1938.39482
"2003","eastside","OSW","RaDFHEdy","fwi","RaDFHEdy_fwi","A",45440.63598
"2003","eastside","OSW","RaDFHEdy","fwi","RaDFHEdy_fwi","B",118156.23955
"2003","eastside","OSW","RaDFHEdy","fwi","RaDFHEdy_fwi","C",33557.18155
"2003","eastside","OSW","RaDFHEdy","fwi","RaDFHEdy_fwi","D",4235.29038
"2003","eastside","OSW","RaDFHEdy","fwi","RaDFHEdy_fwi","E",76247.68096
"2003","eastside","OSW","RaDFHEdy","fwx","RaDFHEdy_fwx","A",3387.96543
"2003","eastside","OSW","RaDFHEdy","fwx","RaDFHEdy_fwx","B",57698.1588
"2003","eastside","OSW","RaDFHEdy","fwx","RaDFHEdy_fwx","C",7070.38184
"2003","eastside","OSW","RaDFHEdy","fwx","RaDFHEdy_fwx","D",1736.237765
"2003","eastside","OSW","RaDFHEdy","fwx","RaDFHEdy_fwx","E",33894.33237
"2003","eastside","OSW","RaDFHEwt","fdm","RaDFHEwt_fdm","A",1715.332635
"2003","eastside","OSW","RaDFHEwt","fdm","RaDFHEwt_fdm","B",6579.556075
"2003","eastside","OSW","RaDFHEwt","fdm","RaDFHEwt_fdm","C",1106.63752
"2003","eastside","OSW","RaDFHEwt","fdm","RaDFHEwt_fdm","D",116.97977
"2003","eastside","OSW","RaDFHEwt","fdm","RaDFHEwt_fdm","E",4290.88913
"2003","eastside","OSW","RaDFHEwt","fhc","RaDFHEwt_fhc","A",1902.144435
"2003","eastside","OSW","RaDFHEwt","fhc","RaDFHEwt_fhc","B",4417.876675
"2003","eastside","OSW","RaDFHEwt","fhc","RaDFHEwt_fhc","C",2587.78822
"2003","eastside","OSW","RaDFHEwt","fhc","RaDFHEwt_fhc","D",251.75114
"2003","eastside","OSW","RaDFHEwt","fhc","RaDFHEwt_fhc","E",2481.9282
"2003","eastside","OSW","RaDFHEwt","fwm","RaDFHEwt_fwm","A",20265.299585
"2003","eastside","OSW","RaDFHEwt","fwm","RaDFHEwt_fwm","B",36116.05842
"2003","eastside","OSW","RaDFHEwt","fwm","RaDFHEwt_fwm","C",13249.84931
"2003","eastside","OSW","RaDFHEwt","fwm","RaDFHEwt_fwm","D",2097.18485
"2003","eastside","OSW","RaDFHEwt","fwm","RaDFHEwt_fwm","E",25365.03933
"2003","eastside","OSW","RaDFHEwt","fwn","RaDFHEwt_fwn","A",497.27522
"2003","eastside","OSW","RaDFHEwt","fwn","RaDFHEwt_fwn","B",1587.01072
"2003","eastside","OSW","RaDFHEwt","fwn","RaDFHEwt_fwn","C",685.643785
"2003","eastside","OSW","RaDFHEwt","fwn","RaDFHEwt_fwn","D",184.365455
"2003","eastside","OSW","RaDFHEwt","fwn","RaDFHEwt_fwn","E",1019.236285
"2003","eastside","OSW","RaDFWV","fwx","RaDFWV_fwx","A",4998.327625
"2003","eastside","OSW","RaDFWV","fwx","RaDFWV_fwx","B",11770.03298
"2003","eastside","OSW","RaDFWV","fwx","RaDFWV_fwx","C",2312.46321
"2003","eastside","OSW","RaDFWV","fwx","RaDFWV_fwx","D",168.57541
"2003","eastside","OSW","RaDFWV","fwx","RaDFWV_fwx","E",10368.94448
"2003","eastside","OSW","RaMCONdy","fdx","RaMCONdy_fdx","A",41.587865
"2003","eastside","OSW","RaMCONdy","fdx","RaMCONdy_fdx","B",110.975105
"2003","eastside","OSW","RaMCONdy","fdx","RaMCONdy_fdx","C",15.345255
"2003","eastside","OSW","RaMCONdy","fdx","RaMCONdy_fdx","D",3.11353
"2003","eastside","OSW","RaMCONdy","fdx","RaMCONdy_fdx","E",75.836695
"2003","eastside","OSW","RaMCONsw","fdm","RaMCONsw_fdm","A",27839.628495
"2003","eastside","OSW","RaMCONsw","fdm","RaMCONsw_fdm","B",108945.750625
"2003","eastside","OSW","RaMCONsw","fdm","RaMCONsw_fdm","C",16329.797665
"2003","eastside","OSW","RaMCONsw","fdm","RaMCONsw_fdm","D",3972.641885
"2003","eastside","OSW","RaMCONsw","fdm","RaMCONsw_fdm","E",41957.0407
"2003","eastside","OSW","RaMCONsw","fiw","RaMCONsw_fiw","A",75447.05896
"2003","eastside","OSW","RaMCONsw","fiw","RaMCONsw_fiw","B",532429.864835
"2003","eastside","OSW","RaMCONsw","fiw","RaMCONsw_fiw","C",101612.2755
"2003","eastside","OSW","RaMCONsw","fiw","RaMCONsw_fiw","D",12707.20551
"2003","eastside","OSW","RaMCONsw","fiw","RaMCONsw_fiw","E",189494.106095
"2003","eastside","OSW","RaMCONsw","fvw","RaMCONsw_fvw","A",8948.062825
"2003","eastside","OSW","RaMCONsw","fvw","RaMCONsw_fvw","B",42484.784035
"2003","eastside","OSW","RaMCONsw","fvw","RaMCONsw_fvw","C",8952.510725
"2003","eastside","OSW","RaMCONsw","fvw","RaMCONsw_fvw","D",1451.79456
"2003","eastside","OSW","RaMCONsw","fvw","RaMCONsw_fvw","E",18214.1505
"2003","eastside","OSW","RaMEVG","ftd","RaMEVG_ftd","A",37316.10184
"2003","eastside","OSW","RaMEVG","ftd","RaMEVG_ftd","B",140637.482915
"2003","eastside","OSW","RaMEVG","ftd","RaMEVG_ftd","C",21119.51878
"2003","eastside","OSW","RaMEVG","ftd","RaMEVG_ftd","D",10257.524585
"2003","eastside","OSW","RaMEVG","ftd","RaMEVG_ftd","E",103684.329715
"2003","eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","A",5366.39135
"2003","eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","B",30062.02173
"2003","eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","C",4541.083505
"2003","eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","D",2086.95468
"2003","eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","E",25982.630245
"2003","eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","A",1814.965595
"2003","eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","B",7192.031905
"2003","eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","C",2079.39325
