"YEAR","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2011","RaPIPOxe","fpd","RaPIPOxe_fpd","B",376189.815905
"2011","RaPIPOxe","fpd","RaPIPOxe_fpd","C",60646.449315
"2011","RaPIPOxe","fpd","RaPIPOxe_fpd","D",4519.733585
"2011","RaPIPOxe","fpd","RaPIPOxe_fpd","E",104098.20681
"2011","RaPIPOxe","fxp","RaPIPOxe_fxp","A",296440.748065
"2011","RaPIPOxe","fxp","RaPIPOxe_fxp","B",453721.82799
"2011","RaPIPOxe","fxp","RaPIPOxe_fxp","C",129146.778055
"2011","RaPIPOxe","fxp","RaPIPOxe_fxp","D",11278.54003
"2011","RaPIPOxe","fxp","RaPIPOxe_fxp","E",122345.27177
"2011","RaREFI","fcw","RaREFI_fcw","A",8126.75809
"2011","RaREFI","fcw","RaREFI_fcw","B",116361.5119
"2011","RaREFI","fcw","RaREFI_fcw","C",21880.99926
"2011","RaREFI","fcw","RaREFI_fcw","D",6208.156425
"2011","RaREFI","fcw","RaREFI_fcw","E",113262.882365
"2011","RaREFI","frf","RaREFI_frf","A",3947.06646
"2011","RaREFI","frf","RaREFI_frf","B",38618.89175
"2011","RaREFI","frf","RaREFI_frf","C",5725.559275
"2011","RaREFI","frf","RaREFI_frf","D",110.975105
"2011","RaREFI","frf","RaREFI_frf","E",8277.764295
"2011","RaREFI","frm","RaREFI_frm","A",1398.86455
"2011","RaREFI","frm","RaREFI_frm","B",36086.70228
"2011","RaREFI","frm","RaREFI_frm","C",1661.73544
"2011","RaREFI","frm","RaREFI_frm","D",283.33123
"2011","RaREFI","frm","RaREFI_frm","E",48783.900015
"2011","RaSAWD","fal","RaSAWD_fal","A",541627.677245
"2011","RaSAWD","fal","RaSAWD_fal","B",531369.485475
"2011","RaSAWD","fal","RaSAWD_fal","C",73764.86318
"2011","RaSAWD","fsw","RaSAWD_fsw","A",23352.586975
"2011","RaSAWD","fsw","RaSAWD_fsw","B",28239.7171
"2011","RaSAWD","fsw","RaSAWD_fsw","C",5730.451965
"2011","RaSPFI","fcd","RaSPFI_fcd","A",99804.20415
"2011","RaSPFI","fcd","RaSPFI_fcd","B",126131.32425
"2011","RaSPFI","fcd","RaSPFI_fcd","C",614672.20302
"2011","RaSPFI","fcd","RaSPFI_fcd","D",128770.040925
"2011","RaSPFI","fcd","RaSPFI_fcd","E",428469.987715
"2011","RaSPFI","fmz","RaSPFI_fmz","A",3531.18781
"2011","RaSPFI","fmz","RaSPFI_fmz","B",25036.78431
"2011","RaSPFI","fmz","RaSPFI_fmz","C",102172.933295
"2011","RaSPFI","fmz","RaSPFI_fmz","D",42278.62387
"2011","RaSPFI","fmz","RaSPFI_fmz","E",67785.996
"2011","RaSSHE","fss","RaSSHE_fss","A",177718.06845
"2011","RaSSHE","fss","RaSSHE_fss","B",1156041.67967
"2011","RaSSHE","fss","RaSSHE_fss","D",72925.98924
"2011","RaSSHE","fss","RaSSHE_fss","E",446988.59697
"2011","RaTAOAco","ftm","RaTAOAco_ftm","A",38938.473365
"2011","RaTAOAco","ftm","RaTAOAco_ftm","B",216734.380065
"2011","RaTAOAco","ftm","RaTAOAco_ftm","C",33693.28729
"2011","RaTAOAco","ftm","RaTAOAco_ftm","D",21951.498475
"2011","RaTAOAco","ftm","RaTAOAco_ftm","E",275383.499885
"2011","RaTAOAco","fto","RaTAOAco_fto","A",5185.36182
"2011","RaTAOAco","fto","RaTAOAco_fto","B",7421.543545
"2011","RaTAOAco","fto","RaTAOAco_fto","C",2743.90951
"2011","RaTAOAco","fto","RaTAOAco_fto","D",5128.206305
"2011","RaTAOAco","fto","RaTAOAco_fto","E",6440.5592
