"YEAR","STATE","ew","BpS","PVT","BpS_Code","BPS_LLID","sclass","AREA_TOTAL"
"2009","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010207","D",0.667185
"2009","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010207","E",6.004665
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","A",70.499215
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","B",34.69362
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","C",15.345255
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","D",11.11975
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","E",4.00311
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010202","A",15.345255
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010202","B",19.12597
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010202","C",3.11353
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010202","D",2.446345
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010202","E",40.92068
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010202","A",2.891135
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010202","B",45.81337
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010202","C",3.335925
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010202","D",0.222395
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010202","E",65.82892
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010606","A",4645.83155
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010606","B",5901.696115
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010606","C",3576.1116
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010606","D",38.25194
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010606","E",601.133685
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010606","A",489.491395
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010606","B",793.06057
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010606","C",145.668725
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010606","D",13.566095
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010606","E",410.54117
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010207","A",90.959555
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010207","B",335.37166
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010207","C",94.962665
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010207","E",131.21305
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010606","A",165.01709
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010606","B",292.22703
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010606","C",108.97355
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010606","E",36.91757
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010207","A",4.00311
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010207","B",63.16018
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010207","C",2.001555
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010207","E",66.940895
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010601","A",2972.97636
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010601","B",8265.754965
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010601","C",5758.25134
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010601","D",125.43078
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010601","E",2916.265635
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010601","A",1487.82255
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010601","B",7470.24805
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010601","C",2523.516065
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010601","D",73.167955
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010601","E",1651.727665
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010602","A",5964.856295
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010602","B",16182.127385
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010602","C",11684.6333
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010602","D",464.36076
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010602","E",2537.08216
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010201","A",88.51321
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010201","B",594.906625
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010201","C",169.90978
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010201","D",24.46345
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010201","E",331.590945
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010602","A",884.24252
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010602","B",4121.86893
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010602","C",802.623555
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010602","D",33.80404
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010602","E",1848.54724
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010201","A",658.511595
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010201","B",1321.47109
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010201","C",726.34207
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010201","D",39.363915
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010201","E",958.52245
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010201","A",56.48833
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010201","B",92.51632
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010201","C",14.67807
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010201","D",3.55832
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010201","E",133.437
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010601","A",241.96576
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010601","B",483.04194
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010601","C",88.290815
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010601","D",12.00933
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010601","E",447.236345
"2009","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010209","A",80.0622
"2009","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010209","B",400.088605
"2009","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010209","C",83.62052
"2009","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010209","D",66.496105
"2009","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010209","E",498.387195
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010602","A",1149.33736
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010602","B",4952.514255
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010602","C",2758.58758
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010602","D",29.35614
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010602","E",668.96416
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010410","A",60.93623
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010410","B",245.301685
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010410","C",70.27682
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010410","D",3.780715
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010410","E",173.02331
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010604","A",4929.16278
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010604","B",11329.023695
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010604","C",6137.434815
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010604","D",1.33437
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010604","E",2340.707375
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010410","A",46.925345
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010410","B",204.825795
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010410","C",52.48522
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010410","D",6.004665
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010410","E",255.531855
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010604","A",1135.54887
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010604","B",2315.354345
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010604","C",458.1337
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010604","D",0.88958
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010604","E",1166.461775
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010103","A",1248.97032
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010103","B",1648.39174
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010103","C",818.191205
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010103","D",48.704505
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010103","E",110.75271
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010605","A",1651.727665
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010605","B",2168.573645
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010605","C",909.373155
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010605","D",6.004665
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010605","E",867.3405
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010605","A",8327.80317
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010605","B",10929.37988
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010605","C",8833.97419
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010605","D",10.67496
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010605","E",2557.5425
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","A",19.12597
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","B",8.45101
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","C",2.891135
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","D",1.33437
"2009","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","E",4.225505
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010604","A",15.12286
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010604","B",233.51475
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010604","C",51.373245
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010604","E",100.744935
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010410","A",823.973475
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010410","B",2066.04955
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010410","C",1272.0994
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010410","D",20.237945
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010410","E",645.612685
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010209","A",289.780685
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010209","B",734.34829
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010209","C",596.240995
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010209","D",38.25194
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010209","E",233.292355
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010205","A",3660.17691
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010205","B",7975.97428
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010205","C",2794.17078
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010205","D",196.819575
"2009","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010205","E",1441.1196
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010605","A",49.81648
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010605","B",189.03575
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010605","C",116.312585
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010605","D",0.44479
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010605","E",108.751155
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010205","A",55.15396
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010205","B",280.2177
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010205","C",34.471225
"2009","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010205","D",2.001555
