"YEAR","ew","BpS","PVT","BpS_Code","BPS_LLID","sclass","AREA_TOTAL"
"2007","eastside","Na0210290","fdw","Na0210290_fdw","Na0210290_fdw_1710030110","B",639.60802
"2007","eastside","Na0210290","fdw","Na0210290_fdw","Na0210290_fdw_1710030110","C",45.81337
"2007","eastside","Na0210290","fdw","Na0210290_fdw","Na0210290_fdw_1710030110","D",15.790045
"2007","eastside","Na0210290","fdw","Na0210290_fdw","Na0210290_fdw_1710030110","E",787.72309
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030111","A",2456.352775
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030111","B",11840.75459
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030111","C",1433.11338
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030111","D",11.11975
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030111","E",1127.98744
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030201","B",9.34059
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030201","C",1.33437
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030201","D",1.556765
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030201","E",23.57387
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030202","A",26.020215
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030202","B",402.09016
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030202","C",40.47589
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030202","D",14.455675
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030202","E",453.6858
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","A",22.906685
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","B",111.419895
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","C",25.79782
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","D",21.127525
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","E",300.23325
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","A",3.335925
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","B",332.925315
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","C",12.89891
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","D",9.118195
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","E",160.1244
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","A",44.479
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","B",478.14925
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","C",86.511655
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","D",0.44479
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","E",13.78849
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030206","A",0.88958
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030206","B",16.90202
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030206","C",0.88958
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030206","E",4.89269
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","A",17.7916
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","B",207.939325
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","C",46.70295
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","D",0.222395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","E",2.22395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030208","B",1.111975
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","A",73.39035
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","B",1172.244045
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","C",149.89423
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","D",1.556765
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","E",81.84136
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","A",52.707615
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","B",906.92681
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","C",100.744935
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","D",0.44479
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","E",93.4059
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","A",145.668725
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","B",2413.43054
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","C",223.72937
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","D",1.33437
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","E",77.615855
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","A",261.09173
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","B",523.740225
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","C",39.58631
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","D",1.556765
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","E",52.04043
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","A",997.21918
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","B",9063.48583
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","C",800.17721
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","D",10.67496
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","E",155.898895
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","A",5919.932505
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","B",8946.06127
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","C",632.04659
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","D",9.34059
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","E",1922.604775
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030501","A",25.130635
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030501","B",132.325025
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030501","C",2.001555
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030501","D",0.222395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030501","E",115.6454
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","A",158.34524
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","B",373.6236
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","C",13.78849
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","D",0.88958
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","E",252.19593
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","A",7.783825
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","B",5.115085
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","C",2.001555
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","D",0.88958
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","E",1.77916
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030604","B",0.88958
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","A",1.77916
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","B",49.149295
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","C",6.894245
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","D",1.111975
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","E",48.48211
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030702","B",29.35614
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030702","C",0.44479
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030702","E",10.23017
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","A",396.75268
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","B",507.50539
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","C",339.81956
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","D",13.3437
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","E",144.11196
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","A",969.6422
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","B",1171.57686
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","C",887.80084
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","D",10.897355
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","E",101.85691
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","A",252.19593
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","B",785.721535
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","C",481.26278
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","D",83.17573
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","E",204.825795
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","A",25.35303
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","B",1151.338915
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","C",130.76826
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","D",0.88958
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","E",105.41523
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","A",1015.233175
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","B",6273.540555
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","C",1957.298395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","D",11.11975
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","E",116.53498
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","A",3070.83016
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","B",27699.519645
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","C",5323.913905
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","D",28.244165
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","E",3106.635755
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","A",3645.721235
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","B",24519.49354
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","C",4206.37903
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","D",37.80715
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","E",1706.436835
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","A",1113.531765
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","B",11786.712605
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","C",1664.40418
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","D",18.013995
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","E",442.12126
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","A",21.34992
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","B",707.2161
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","C",48.704505
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","D",1.33437
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","E",60.49144
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","A",137.217715
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","B",3537.41487
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","C",262.203705
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","D",102.968885
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","E",183.69827
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","A",44.701395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","B",778.82729
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","C",79.395015
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","D",3.780715
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","E",259.31257
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","A",114.31103
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","B",1888.800735
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","C",324.25191
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","D",2.001555
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","E",312.68737
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","A",510.61892
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","B",5431.553085
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","C",1115.310925
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","D",0.222395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","E",1105.30315
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","A",336.038845
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","B",6956.07081
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","C",980.76195
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","D",6.004665
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","E",569.3312
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","A",84.5101
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","B",1046.59087
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","C",95.407455
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","D",13.121305
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","E",91.404345
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","A",163.68272
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","B",3349.2687
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","C",357.833555
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","D",75.6143
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","E",268.430765
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","A",428.33277
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","B",5838.31354
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","C",874.01235
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","D",64.716945
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","E",321.805565
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","A",18.68118
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","B",204.381005
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","C",26.909795
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","D",4.00311
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","E",12.00933
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","A",52.04043
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","B",629.155455
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","C",84.06531
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","D",1.33437
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","E",65.38413
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031004","A",0.88958
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031004","B",36.695175
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031004","C",1.33437
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031004","E",3.780715
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031005","B",3.55832
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031005","E",2.66874
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031006","A",13.78849
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031006","B",70.054425
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031006","C",9.562985
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031006","E",44.03421
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031008","A",3.55832
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031008","B",22.461895
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031008","C",0.667185
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031008","E",11.11975
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031105","A",0.222395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031105","B",2.001555
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031105","C",0.222395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031105","E",2.891135
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031108","A",0.222395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031108","B",2.22395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031108","C",0.44479
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031108","E",0.222395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031110","E",0.222395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031111","A",10.23017
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031111","B",37.80715
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031111","C",2.446345
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031111","E",29.578535
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031203","B",0.222395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031203","E",0.222395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","A",85.39968
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","B",949.849045
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","C",172.800915
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","D",5.78227
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","E",62.937785
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","A",210.83046
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","B",328.032625
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","C",157.233265
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","D",0.222395
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","E",9.78538
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","A",805.292295
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","B",4375.176835
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","C",1064.82726
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","D",40.698285
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","E",830.645325
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","A",701.87862
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","B",3410.427325
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","C",652.95172
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","D",2.446345
"2007","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","E",732.56913
"2007","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","A",326.698255
"2007","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","B",406.760455
"2007","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","C",229.734035
"2007","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","D",20.682735
"2007","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","E",489.269
