"YEAR","ew","BpS","PVT","BpS_Code","BPS_LLID","sclass","AREA_TOTAL"
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","B",129.211495
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","C",15.790045
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","D",29.133745
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","E",302.679595
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","A",3.780715
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","B",324.919095
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","C",10.23017
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","D",12.00933
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","E",167.463435
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","A",53.152405
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","B",470.14303
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","C",84.5101
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","D",0.667185
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","E",14.900465
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030206","A",1.33437
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030206","B",17.124415
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030206","C",1.111975
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030206","E",4.00311
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","A",19.793155
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","B",204.15861
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","C",48.9269
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","D",0.44479
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","E",1.556765
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030208","B",1.111975
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","A",91.849135
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","B",1137.105635
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","C",163.460325
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","D",1.77916
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","E",84.732495
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","A",72.05598
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","B",866.00613
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","C",108.52876
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","D",0.667185
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","E",106.971995
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","A",175.469655
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","B",2323.58296
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","C",261.98131
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","D",0.88958
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","E",99.855355
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","A",287.33434
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","B",497.27522
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","C",35.5832
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","D",2.891135
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","E",54.931565
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","A",1304.56907
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","B",8742.79224
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","C",802.84595
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","D",7.56143
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","E",169.687385
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","A",5617.030515
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","B",9378.84194
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","C",470.365425
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","D",11.11975
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","E",1952.6281
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030501","A",32.02488
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030501","B",127.877125
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030501","C",2.001555
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030501","E",113.42145
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","A",116.09019
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","B",414.766675
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","C",7.56143
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","D",0.667185
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","E",259.75736
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","A",6.449455
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","B",8.00622
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","C",0.667185
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","D",0.222395
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","E",2.22395
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030604","B",0.44479
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030604","E",0.44479
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","A",1.33437
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","B",48.259715
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","C",6.67185
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","D",0.667185
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","E",50.483665
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030702","A",0.88958
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030702","B",23.12908
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030702","C",2.66874
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030702","E",13.3437
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","A",391.4152
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","B",525.074595
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","C",316.912875
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","D",16.45723
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","E",151.67339
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","A",1033.69196
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","B",1124.87391
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","C",846.88016
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","D",25.575425
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","E",110.75271
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","A",210.163275
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","B",805.292295
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","C",422.5505
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","D",154.34213
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","E",214.83357
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","A",29.578535
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","B",1123.761935
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","C",134.77137
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","D",0.88958
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","E",124.763595
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","A",1004.78061
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","B",6553.313465
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","C",1678.19267
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","D",12.676515
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","E",124.763595
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","A",3255.41801
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","B",28327.78552
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","C",4609.80356
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","D",58.045095
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","E",2978.091445
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","A",3520.06806
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","B",25022.10624
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","C",3779.603025
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","D",30.468115
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","E",1763.59235
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","A",1269.208265
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","B",11975.748355
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","C",1400.866105
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","D",12.676515
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","E",366.284565
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","A",26.6874
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","B",732.791525
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","C",42.25505
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","D",1.33437
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","E",36.02799
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","A",124.98599
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","B",3592.56883
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","C",252.64072
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","D",76.726275
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","E",176.58163
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","A",58.71228
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","B",731.67955
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","C",102.3017
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","D",4.225505
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","E",269.09795
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","A",127.65473
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","B",1927.052675
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","C",294.45098
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","D",2.001555
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","E",290.89266
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","A",435.227015
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","B",5752.02428
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","C",907.593995
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","D",1.556765
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","E",1066.60642
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","A",356.499185
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","B",7159.33984
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","C",839.76352
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","D",2.891135
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","E",489.71379
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","A",95.18506
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","B",1064.604865
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","C",95.852245
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","D",6.004665
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","E",69.38724
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","A",171.021755
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","B",3455.351115
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","C",298.676485
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","D",52.48522
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","E",237.295465
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","A",440.78689
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","B",5911.2591
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","C",791.948595
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","D",50.483665
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","E",332.70292
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","A",16.234835
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","B",206.604955
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","C",26.24261
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","D",2.66874
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","E",14.23328
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","A",55.59875
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","B",618.480495
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","C",92.96111
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","D",0.44479
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","E",64.49455
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031004","A",0.88958
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031004","B",35.13841
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031004","C",1.111975
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031004","E",5.559875
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031005","B",3.780715
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031005","E",2.446345
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031006","A",15.12286
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031006","B",73.167955
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031006","C",8.8958
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031006","E",40.253495
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031008","A",3.55832
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031008","B",22.017105
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031008","C",1.111975
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031008","E",11.11975
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031105","A",4.00311
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031105","B",0.667185
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031105","C",0.667185
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031108","B",2.446345
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031108","C",0.222395
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031108","E",0.44479
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031110","E",0.222395
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031111","A",11.342145
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031111","B",37.80715
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031111","C",2.22395
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031111","E",28.688955
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031203","E",0.44479
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","A",74.057535
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","B",955.40892
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","C",178.36079
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","D",4.670295
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","E",64.272155
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","A",225.730925
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","B",324.474305
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","C",143.22238
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","D",0.44479
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","E",12.231725
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","A",774.601785
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","B",4437.447435
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","C",1037.25028
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","D",22.906685
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","E",844.433815
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","A",576.89263
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","B",3463.802125
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","C",634.71533
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","D",4.225505
"2013","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","E",820.63755
"2013","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","A",301.790015
"2013","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","B",467.696685
"2013","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","C",262.203705
"2013","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","D",24.90824
"2013","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","E",416.545835
"2013","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17100301","A",14.67807
"2013","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17100301","B",126.542755
