"YEAR","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2007","Na0210290","fdw","Na0210290_fdw","A",7479.811035
"2007","Na0210290","fdw","Na0210290_fdw","B",28658.70928
"2007","Na0210290","fdw","Na0210290_fdw","C",1404.869215
"2007","Na0210290","fdw","Na0210290_fdw","D",163.460325
"2007","Na0210290","fdw","Na0210290_fdw","E",19740.447385
"2007","Na0210290","fwo","Na0210290_fwo","A",24447.88235
"2007","Na0210290","fwo","Na0210290_fwo","B",150518.492765
"2007","Na0210290","fwo","Na0210290_fwo","C",24922.02849
"2007","Na0210290","fwo","Na0210290_fwo","D",613.8102
"2007","Na0210290","fwo","Na0210290_fwo","E",15806.724625
"2007","Na0210350","fvg","Na0210350_fvg","A",14250.849205
"2007","Na0210350","fvg","Na0210350_fvg","B",26860.200915
"2007","Na0210350","fvg","Na0210350_fvg","C",3002.110105
"2007","Na0210350","fvg","Na0210350_fvg","D",317.357665
"2007","Na0210350","fvg","Na0210350_fvg","E",48678.039995
"2007","Na0710270","fdd","Na0710270_fdd","A",57894.088795
"2007","Na0710270","fdd","Na0710270_fdd","B",1126550.32351
"2007","Na0710270","fdd","Na0710270_fdd","C",183442.96054
"2007","Na0710270","fdd","Na0710270_fdd","D",5238.959015
"2007","Na0710270","fdd","Na0710270_fdd","E",30141.63914
"2007","Na0710411","fmt","Na0710411_fmt","A",14967.850685
"2007","Na0710411","fmt","Na0710411_fmt","B",188864.06106
"2007","Na0710411","fmt","Na0710411_fmt","C",84908.63184
"2007","Na0710411","fmt","Na0710411_fmt","D",15709.315615
"2007","Na0710411","fmt","Na0710411_fmt","E",199152.94334
"2007","Na0710412","fmc","Na0710412_fmc","A",46607.32015
"2007","Na0710412","fmc","Na0710412_fmc","B",208546.46335
"2007","Na0710412","fmc","Na0710412_fmc","C",20774.80653
"2007","Na0710412","fmc","Na0710412_fmc","D",21277.86402
"2007","Na0710412","fmc","Na0710412_fmc","E",535830.729175
"2007","Na0710412","fmh","Na0710412_fmh","A",94426.025865
"2007","Na0710412","fmh","Na0710412_fmh","B",471715.36265
"2007","Na0710412","fmh","Na0710412_fmh","C",61917.88153
"2007","Na0710412","fmh","Na0710412_fmh","D",100196.731325
"2007","Na0710412","fmh","Na0710412_fmh","E",691785.44532
"2007","Na0710412","fmi","Na0710412_fmi","A",7371.05988
"2007","Na0710412","fmi","Na0710412_fmi","B",35948.594985
"2007","Na0710412","fmi","Na0710412_fmi","C",3786.05248
"2007","Na0710412","fmi","Na0710412_fmi","D",4500.607615
"2007","Na0710412","fmi","Na0710412_fmi","E",56057.77328
"2007","Na1010471","frn","Na1010471_frn","A",21077.70852
"2007","Na1010471","frn","Na1010471_frn","B",474238.433925
"2007","Na1010471","frn","Na1010471_frn","C",155814.607295
"2007","Na1010471","frn","Na1010471_frn","D",1242.965655
"2007","Na1010471","frn","Na1010471_frn","E",33625.901605
"2007","R1RFWF","fcw","R1RFWF_fcw","A",2903.58912
"2007","R1RFWF","fcw","R1RFWF_fcw","B",65608.30416
"2007","R1RFWF","fcw","R1RFWF_fcw","C",5213.38359
"2007","R1RFWF","fcw","R1RFWF_fcw","D",1769.81941
"2007","R1RFWF","fcw","R1RFWF_fcw","E",74059.75895
"2007","R1RFWF","frm","R1RFWF_frm","A",39.363915
"2007","R1RFWF","frm","R1RFWF_frm","B",1636.604805
"2007","R1RFWF","frm","R1RFWF_frm","C",90.959555
"2007","R1RFWF","frm","R1RFWF_frm","D",68.05287
"2007","R1RFWF","frm","R1RFWF_frm","E",1967.528565
"2007","RaABAMlw","fsi","RaABAMlw_fsi","A",90313.052735
"2007","RaABAMlw","fsi","RaABAMlw_fsi","B",1087026.28411
"2007","RaABAMlw","fsi","RaABAMlw_fsi","C",233031.040875
"2007","RaABAMlw","fsi","RaABAMlw_fsi","D",22690.51706
"2007","RaABAMlw","fsi","RaABAMlw_fsi","E",869925.841875
"2007","RaABAMlw","fsw","RaABAMlw_fsw","A",9782.933655
"2007","RaABAMlw","fsw","RaABAMlw_fsw","B",134108.18811
"2007","RaABAMlw","fsw","RaABAMlw_fsw","C",28779.24737
"2007","RaABAMlw","fsw","RaABAMlw_fsw","D",5819.18757
"2007","RaABAMlw","fsw","RaABAMlw_fsw","E",126916.82339
"2007","RaABAMlw","fwc","RaABAMlw_fwc","A",29516.931585
"2007","RaABAMlw","fwc","RaABAMlw_fwc","B",194705.265735
"2007","RaABAMlw","fwc","RaABAMlw_fwc","C",32183.67003
"2007","RaABAMlw","fwc","RaABAMlw_fwc","D",5972.862515
"2007","RaABAMlw","fwc","RaABAMlw_fwc","E",119438.791515
"2007","RaABAMup","fsi","RaABAMup_fsi","A",5902.80809
"2007","RaABAMup","fsi","RaABAMup_fsi","B",19372.82845
"2007","RaABAMup","fsi","RaABAMup_fsi","C",2921.82551
"2007","RaABAMup","fsi","RaABAMup_fsi","D",4207.046215
"2007","RaABAMup","fsi","RaABAMup_fsi","E",16680.95937
"2007","RaABAMup","fst","RaABAMup_fst","A",54424.282005
"2007","RaABAMup","fst","RaABAMup_fst","B",723677.555505
"2007","RaABAMup","fst","RaABAMup_fst","C",78701.58739
"2007","RaABAMup","fst","RaABAMup_fst","D",3180.915685
"2007","RaABAMup","fst","RaABAMup_fst","E",606357.521155
"2007","RaABAMup","fsw","RaABAMup_fsw","A",15.345255
"2007","RaABAMup","fsw","RaABAMup_fsw","B",359.39032
"2007","RaABAMup","fsw","RaABAMup_fsw","C",68.05287
"2007","RaABAMup","fsw","RaABAMup_fsw","D",5.559875
"2007","RaABAMup","fsw","RaABAMup_fsw","E",61.82581
"2007","RaABLA","faf","RaABLA_faf","A",9331.027015
"2007","RaABLA","faf","RaABLA_faf","B",80295.047565
"2007","RaABLA","faf","RaABLA_faf","C",3117.53311
"2007","RaABLA","faf","RaABLA_faf","D",2.001555
"2007","RaABLA","faf","RaABLA_faf","E",78856.151915
"2007","RaDFHEdy","fdg","RaDFHEdy_fdg","A",238380.974995
"2007","RaDFHEdy","fdg","RaDFHEdy_fdg","B",673139.84852
"2007","RaDFHEdy","fdg","RaDFHEdy_fdg","C",192178.19135
"2007","RaDFHEdy","fdg","RaDFHEdy_fdg","D",22238.388025
"2007","RaDFHEdy","fdg","RaDFHEdy_fdg","E",354706.23651
"2007","RaDFHEdy","fwi","RaDFHEdy_fwi","A",726700.348345
"2007","RaDFHEdy","fwi","RaDFHEdy_fwi","B",2682560.737275
"2007","RaDFHEdy","fwi","RaDFHEdy_fwi","C",598841.68213
"2007","RaDFHEdy","fwi","RaDFHEdy_fwi","D",146404.630055
"2007","RaDFHEdy","fwi","RaDFHEdy_fwi","E",1773813.401805
"2007","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2179.248605
"2007","RaDFHEdy","fwx","RaDFHEdy_fwx","B",38518.36921
"2007","RaDFHEdy","fwx","RaDFHEdy_fwx","C",21657.26989
"2007","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6365.612085
"2007","RaDFHEdy","fwx","RaDFHEdy_fwx","E",42069.350175
"2007","RaDFHEwt","fdm","RaDFHEwt_fdm","A",11442.000355
"2007","RaDFHEwt","fdm","RaDFHEwt_fdm","B",54251.48109
"2007","RaDFHEwt","fdm","RaDFHEwt_fdm","C",14376.724775
"2007","RaDFHEwt","fdm","RaDFHEwt_fdm","D",5102.18609
"2007","RaDFHEwt","fdm","RaDFHEwt_fdm","E",57886.30497
"2007","RaDFHEwt","fhc","RaDFHEwt_fhc","A",14199.698355
"2007","RaDFHEwt","fhc","RaDFHEwt_fhc","B",66181.63847
"2007","RaDFHEwt","fhc","RaDFHEwt_fhc","C",5595.90299
"2007","RaDFHEwt","fhc","RaDFHEwt_fhc","D",4982.53758
"2007","RaDFHEwt","fhc","RaDFHEwt_fhc","E",45202.450935
"2007","RaDFHEwt","fwc","RaDFHEwt_fwc","A",55.376355
"2007","RaDFHEwt","fwc","RaDFHEwt_fwc","B",209.94088
"2007","RaDFHEwt","fwc","RaDFHEwt_fwc","C",13.3437
"2007","RaDFHEwt","fwc","RaDFHEwt_fwc","D",2.446345
"2007","RaDFHEwt","fwc","RaDFHEwt_fwc","E",84.287705
"2007","RaDFHEwt","fwm","RaDFHEwt_fwm","A",226082.531495
"2007","RaDFHEwt","fwm","RaDFHEwt_fwm","B",994359.62509
"2007","RaDFHEwt","fwm","RaDFHEwt_fwm","C",197868.83461
"2007","RaDFHEwt","fwm","RaDFHEwt_fwm","D",47159.526935
