"YEAR","STATE","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2014","Oregon","Na0210290","fdw","Na0210290_fdw","A",6906.476725
"2014","Oregon","Na0210290","fdw","Na0210290_fdw","B",28052.238115
"2014","Oregon","Na0210290","fdw","Na0210290_fdw","C",1248.97032
"2014","Oregon","Na0210290","fdw","Na0210290_fdw","D",230.40122
"2014","Oregon","Na0210290","fdw","Na0210290_fdw","E",21009.21086
"2014","Oregon","Na0210290","fwo","Na0210290_fwo","A",25375.71429
"2014","Oregon","Na0210290","fwo","Na0210290_fwo","B",152161.102235
"2014","Oregon","Na0210290","fwo","Na0210290_fwo","C",22342.024095
"2014","Oregon","Na0210290","fwo","Na0210290_fwo","D",681.86307
"2014","Oregon","Na0210290","fwo","Na0210290_fwo","E",15748.23474
"2014","Oregon","Na0210350","fvg","Na0210350_fvg","A",12890.236595
"2014","Oregon","Na0210350","fvg","Na0210350_fvg","B",28917.799455
"2014","Oregon","Na0210350","fvg","Na0210350_fvg","C",2463.469415
"2014","Oregon","Na0210350","fvg","Na0210350_fvg","D",213.05441
"2014","Oregon","Na0210350","fvg","Na0210350_fvg","E",48623.99801
"2014","Oregon","Na0710270","fdd","Na0710270_fdd","A",61799.344995
"2014","Oregon","Na0710270","fdd","Na0710270_fdd","B",1134317.024095
"2014","Oregon","Na0710270","fdd","Na0710270_fdd","C",169000.406845
"2014","Oregon","Na0710270","fdd","Na0710270_fdd","D",5874.119135
"2014","Oregon","Na0710270","fdd","Na0710270_fdd","E",32277.07593
"2014","Oregon","Na0710412","fmc","Na0710412_fmc","A",20964.064675
"2014","Oregon","Na0710412","fmc","Na0710412_fmc","B",75105.237845
"2014","Oregon","Na0710412","fmc","Na0710412_fmc","C",6688.30723
"2014","Oregon","Na0710412","fmc","Na0710412_fmc","D",5467.581075
"2014","Oregon","Na0710412","fmc","Na0710412_fmc","E",188015.84653
"2014","Oregon","Na0710412","fmh","Na0710412_fmh","A",41811.59437
"2014","Oregon","Na0710412","fmh","Na0710412_fmh","B",214847.80328
"2014","Oregon","Na0710412","fmh","Na0710412_fmh","C",27725.09507
"2014","Oregon","Na0710412","fmh","Na0710412_fmh","D",33330.78344
"2014","Oregon","Na0710412","fmh","Na0710412_fmh","E",344859.92028
"2014","Oregon","Na0710412","fmi","Na0710412_fmi","A",6881.34609
"2014","Oregon","Na0710412","fmi","Na0710412_fmi","B",22734.10648
"2014","Oregon","Na0710412","fmi","Na0710412_fmi","C",3162.01211
"2014","Oregon","Na0710412","fmi","Na0710412_fmi","D",3912.595235
"2014","Oregon","Na0710412","fmi","Na0710412_fmi","E",33590.318405
"2014","Oregon","R1RFWF","fcw","R1RFWF_fcw","A",3849.65745
"2014","Oregon","R1RFWF","fcw","R1RFWF_fcw","B",63773.54541
"2014","Oregon","R1RFWF","fcw","R1RFWF_fcw","C",4712.772445
"2014","Oregon","R1RFWF","fcw","R1RFWF_fcw","D",2468.5845
"2014","Oregon","R1RFWF","fcw","R1RFWF_fcw","E",74750.295425
"2014","Oregon","R1RFWF","frm","R1RFWF_frm","A",42.69984
"2014","Oregon","R1RFWF","frm","R1RFWF_frm","B",1746.023145
"2014","Oregon","R1RFWF","frm","R1RFWF_frm","C",78.060645
"2014","Oregon","R1RFWF","frm","R1RFWF_frm","D",70.499215
"2014","Oregon","R1RFWF","frm","R1RFWF_frm","E",1865.226865
"2014","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","A",38778.793755
"2014","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","B",437562.829685
"2014","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","C",76059.53479
"2014","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","D",18969.84871
"2014","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","E",364198.277505
"2014","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","A",9235.841955
"2014","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","B",141487.031815
"2014","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","C",21616.794
"2014","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","D",6634.710035
"2014","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","E",126427.1096
"2014","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","A",2964.52535
"2014","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","B",38648.24789
"2014","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","C",6741.904425
"2014","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","D",2717.889295
"2014","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","E",40747.434295
"2014","Oregon","RaABAMup","fsi","RaABAMup_fsi","A",8024.45639
"2014","Oregon","RaABAMup","fsi","RaABAMup_fsi","B",16773.47569
"2014","Oregon","RaABAMup","fsi","RaABAMup_fsi","C",4031.57656
"2014","Oregon","RaABAMup","fsi","RaABAMup_fsi","D",5772.262225
"2014","Oregon","RaABAMup","fsi","RaABAMup_fsi","E",14483.69677
"2014","Oregon","RaABAMup","fst","RaABAMup_fst","A",100.300145
"2014","Oregon","RaABAMup","fst","RaABAMup_fst","B",987.4338
"2014","Oregon","RaABAMup","fst","RaABAMup_fst","C",68.720055
"2014","Oregon","RaABAMup","fst","RaABAMup_fst","D",29.35614
"2014","Oregon","RaABAMup","fst","RaABAMup_fst","E",1460.912755
"2014","Oregon","RaABAMup","fsw","RaABAMup_fsw","A",31.1353
"2014","Oregon","RaABAMup","fsw","RaABAMup_fsw","B",361.61427
"2014","Oregon","RaABAMup","fsw","RaABAMup_fsw","C",45.146185
"2014","Oregon","RaABAMup","fsw","RaABAMup_fsw","D",9.562985
"2014","Oregon","RaABAMup","fsw","RaABAMup_fsw","E",62.71539
"2014","Oregon","RaDFHEdy","fdg","RaDFHEdy_fdg","A",52.262825
"2014","Oregon","RaDFHEdy","fdg","RaDFHEdy_fdg","B",253.97509
"2014","Oregon","RaDFHEdy","fdg","RaDFHEdy_fdg","C",96.07464
"2014","Oregon","RaDFHEdy","fdg","RaDFHEdy_fdg","D",65.82892
"2014","Oregon","RaDFHEdy","fdg","RaDFHEdy_fdg","E",886.244075
"2014","Oregon","RaDFHEdy","fwi","RaDFHEdy_fwi","A",276306.439135
"2014","Oregon","RaDFHEdy","fwi","RaDFHEdy_fwi","B",1310618.881185
"2014","Oregon","RaDFHEdy","fwi","RaDFHEdy_fwi","C",201886.400285
"2014","Oregon","RaDFHEdy","fwi","RaDFHEdy_fwi","D",118798.07152
"2014","Oregon","RaDFHEdy","fwi","RaDFHEdy_fwi","E",1057356.789555
"2014","Oregon","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2806.847295
"2014","Oregon","RaDFHEdy","fwx","RaDFHEdy_fwx","B",39878.09224
"2014","Oregon","RaDFHEdy","fwx","RaDFHEdy_fwx","C",16631.365285
"2014","Oregon","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6555.537415
"2014","Oregon","RaDFHEdy","fwx","RaDFHEdy_fwx","E",44918.00773
"2014","Oregon","RaDFHEwt","fdm","RaDFHEwt_fdm","A",9869.222915
"2014","Oregon","RaDFHEwt","fdm","RaDFHEwt_fdm","B",56998.281735
"2014","Oregon","RaDFHEwt","fdm","RaDFHEwt_fdm","C",10637.375245
"2014","Oregon","RaDFHEwt","fdm","RaDFHEwt_fdm","D",5152.224965
"2014","Oregon","RaDFHEwt","fdm","RaDFHEwt_fdm","E",60401.59242
"2014","Oregon","RaDFHEwt","fhc","RaDFHEwt_fhc","A",13049.026625
"2014","Oregon","RaDFHEwt","fhc","RaDFHEwt_fhc","B",64643.99944
"2014","Oregon","RaDFHEwt","fhc","RaDFHEwt_fhc","C",4568.215695
"2014","Oregon","RaDFHEwt","fhc","RaDFHEwt_fhc","D",6082.50325
"2014","Oregon","RaDFHEwt","fhc","RaDFHEwt_fhc","E",47818.48332
"2014","Oregon","RaDFHEwt","fwc","RaDFHEwt_fwc","A",51.15085
"2014","Oregon","RaDFHEwt","fwc","RaDFHEwt_fwc","B",210.83046
"2014","Oregon","RaDFHEwt","fwc","RaDFHEwt_fwc","C",13.121305
"2014","Oregon","RaDFHEwt","fwc","RaDFHEwt_fwc","D",4.89269
"2014","Oregon","RaDFHEwt","fwc","RaDFHEwt_fwc","E",85.39968
"2014","Oregon","RaDFHEwt","fwm","RaDFHEwt_fwm","A",74469.632935
"2014","Oregon","RaDFHEwt","fwm","RaDFHEwt_fwm","B",301223.130145
"2014","Oregon","RaDFHEwt","fwm","RaDFHEwt_fwm","C",56565.945855
"2014","Oregon","RaDFHEwt","fwm","RaDFHEwt_fwm","D",23949.71755
"2014","Oregon","RaDFHEwt","fwm","RaDFHEwt_fwm","E",272536.399095
"2014","Oregon","RaDFHEwt","fwn","RaDFHEwt_fwn","A",178057.220825
"2014","Oregon","RaDFHEwt","fwn","RaDFHEwt_fwn","B",799305.4216
"2014","Oregon","RaDFHEwt","fwn","RaDFHEwt_fwn","C",144866.546235
"2014","Oregon","RaDFHEwt","fwn","RaDFHEwt_fwn","D",174411.94438
"2014","Oregon","RaDFHEwt","fwn","RaDFHEwt_fwn","E",566992.49418
"2014","Oregon","RaDFHEwt","fww","RaDFHEwt_fww","A",38398.7207
"2014","Oregon","RaDFHEwt","fww","RaDFHEwt_fww","B",189608.417125
"2014","Oregon","RaDFHEwt","fww","RaDFHEwt_fww","C",54202.99898
"2014","Oregon","RaDFHEwt","fww","RaDFHEwt_fww","D",58102.9177
"2014","Oregon","RaDFHEwt","fww","RaDFHEwt_fww","E",164026.320275
