"YEAR","ew","BpS","PVT","BpS_Code","BPS_LLID","sclass","AREA_TOTAL"
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030202","E",444.79
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","A",1.556765
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","B",151.006205
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","C",6.67185
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","D",1.111975
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030203","E",321.13838
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","A",1.77916
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","B",340.486745
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","C",16.679625
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","D",3.55832
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030204","E",155.898895
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","A",30.023325
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","B",492.604925
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","C",84.732495
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","D",0.667185
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030205","E",15.345255
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030206","A",0.44479
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030206","B",17.124415
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030206","C",1.556765
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030206","E",4.4479
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","A",14.010885
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","B",219.059075
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","C",40.698285
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030207","E",1.111975
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030208","B",1.111975
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","A",73.83514
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","B",1173.578415
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","C",149.227045
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","D",1.111975
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030209","E",81.174175
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","A",46.035765
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","B",924.940805
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","C",94.517875
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","D",0.222395
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030210","E",88.51321
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","A",132.325025
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","B",2437.226805
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","C",217.9471
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","D",0.88958
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030211","E",73.39035
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","A",247.30324
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","B",533.30321
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","C",43.811815
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","D",2.001555
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030212","E",51.59564
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","A",827.75419
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","B",9159.56047
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","C",862.670205
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","D",12.45412
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030213","E",165.01709
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","A",5965.745875
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","B",8530.849805
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","C",815.077675
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","D",9.118195
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030301","E",2109.19418
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030501","A",26.24261
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030501","B",132.10263
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030501","C",1.556765
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030501","E",115.423005
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","A",203.71382
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","B",347.82578
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","C",16.45723
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","D",2.001555
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030502","E",228.844455
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","A",1.556765
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","B",12.00933
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","C",0.222395
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030602","E",3.780715
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030604","B",0.88958
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","A",1.111975
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","B",48.259715
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","C",5.78227
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","D",0.667185
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030701","E",51.59564
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030702","A",0.222395
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030702","B",31.357695
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030702","C",0.88958
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030702","E",7.56143
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","A",376.73713
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","B",502.16791
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","C",365.839775
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","D",13.121305
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030703","E",143.66717
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","A",906.92681
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","B",1187.5893
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","C",945.62354
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","D",6.22706
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030704","E",95.407455
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","A",182.3639
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","B",913.376265
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","C",447.236345
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","D",55.59875
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030705","E",208.60651
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","A",23.12908
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","B",1106.415125
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","C",134.993765
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","D",1.77916
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030706","E",147.447885
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","A",1000.555105
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","B",6019.120675
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","C",2236.626515
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","D",7.56143
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030707","E",109.86313
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","A",2946.956145
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","B",26718.09051
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","C",6335.58876
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","D",18.903575
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030708","E",3209.60464
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","A",3768.483275
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","B",24009.7642
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","C",4575.777125
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","D",38.029545
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030801","E",1723.783645
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","A",1079.50533
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","B",11374.61467
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","C",1994.660755
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","D",19.793155
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030802","E",556.209895
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","A",23.12908
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","B",686.31097
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","C",58.489885
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","D",3.55832
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030803","E",67.60808
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","A",128.54431
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","B",3534.968525
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","C",270.654715
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","D",108.751155
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030804","E",180.58474
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","A",40.0311
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","B",782.608005
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","C",77.83825
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","D",3.55832
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030901","E",261.98131
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","A",97.186615
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","B",1892.803845
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","C",310.241025
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","D",1.556765
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030902","E",340.26435
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","A",423.88487
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","B",5399.083415
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","C",1168.240935
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","D",2.891135
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030903","E",1168.90812
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","A",332.925315
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","B",6711.658705
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","C",1095.96256
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","D",13.78849
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030904","E",693.8724
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","A",74.947115
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","B",1041.69818
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","C",108.306365
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","D",14.67807
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030905","E",91.404345
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","A",157.45566
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","B",3267.42734
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","C",377.849105
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","D",87.401235
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710030906","E",324.6967
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","A",430.11193
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","B",5782.27
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","C",934.059
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","D",71.388795
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031001","E",309.351445
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","A",18.458785
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","B",203.046635
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","C",29.133745
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","D",4.4479
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031002","E",10.897355
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","A",50.70606
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","B",618.925285
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","C",90.29237
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","D",1.33437
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031003","E",70.72161
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031004","A",1.111975
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031004","B",35.5832
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031004","C",1.556765
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031004","E",4.4479
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031005","B",3.55832
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031005","E",2.66874
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031006","A",14.67807
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031006","B",67.60808
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031006","C",9.562985
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031006","E",45.590975
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031008","A",2.891135
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031008","B",22.2395
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031008","C",1.111975
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031008","E",11.56454
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031105","A",0.222395
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031105","B",2.22395
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031105","C",0.222395
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031105","E",2.66874
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031108","A",0.44479
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031108","B",1.556765
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031108","C",0.222395
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031108","E",0.88958
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031110","E",0.222395
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031111","A",10.452565
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031111","B",36.91757
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031111","C",2.446345
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031111","E",30.24572
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1710031203","B",0.44479
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","A",85.84447
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","B",952.072995
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","C",165.239485
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","D",7.56143
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020602","E",66.051315
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","A",215.72315
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","B",320.69359
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","C",157.45566
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","D",0.44479
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020603","E",11.786935
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","A",867.562895
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","B",4291.33392
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","C",1080.39491
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","D",60.713835
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020604","E",816.63444
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","A",809.740195
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","B",3331.92189
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","C",659.401175
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","D",3.11353
"2002","eastside","Na0210290","fwo","Na0210290_fwo","Na0210290_fwo_1801020606","E",696.09635
"2002","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","A",223.506975
"2002","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","B",404.31411
"2002","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","C",230.623615
"2002","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","D",24.685845
"2002","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17070105B","E",590.013935
"2002","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17100301","A",18.903575
"2002","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17100301","B",116.757375
"2002","eastside","Na0210350","fvg","Na0210350_fvg","Na0210350_fvg_17100301","C",29.578535
