"YEAR","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2015","Na0210290","fdw","Na0210290_fdw","A",6668.73647
"2015","Na0210290","fdw","Na0210290_fdw","B",27989.077935
"2015","Na0210290","fdw","Na0210290_fdw","C",1282.551965
"2015","Na0210290","fdw","Na0210290_fdw","D",234.40433
"2015","Na0210290","fdw","Na0210290_fdw","E",21272.52654
"2015","Na0210290","fwo","Na0210290_fwo","A",26030.222775
"2015","Na0210290","fwo","Na0210290_fwo","B",151264.405595
"2015","Na0210290","fwo","Na0210290_fwo","C",22528.391105
"2015","Na0210290","fwo","Na0210290_fwo","D",788.835065
"2015","Na0210290","fwo","Na0210290_fwo","E",15697.08389
"2015","Na0210350","fvg","Na0210350_fvg","A",12414.756085
"2015","Na0210350","fvg","Na0210350_fvg","B",29194.68123
"2015","Na0210350","fvg","Na0210350_fvg","C",2419.435205
"2015","Na0210350","fvg","Na0210350_fvg","D",217.50231
"2015","Na0210350","fvg","Na0210350_fvg","E",48862.183055
"2015","Na0710270","fdd","Na0710270_fdd","A",64573.945015
"2015","Na0710270","fdd","Na0710270_fdd","B",1131296.010415
"2015","Na0710270","fdd","Na0710270_fdd","C",168969.04915
"2015","Na0710270","fdd","Na0710270_fdd","D",6166.790955
"2015","Na0710270","fdd","Na0710270_fdd","E",32262.175465
"2015","Na0710411","fmt","Na0710411_fmt","A",14635.81495
"2015","Na0710411","fmt","Na0710411_fmt","B",191774.099635
"2015","Na0710411","fmt","Na0710411_fmt","C",85168.166805
"2015","Na0710411","fmt","Na0710411_fmt","D",14981.639175
"2015","Na0710411","fmt","Na0710411_fmt","E",197043.081975
"2015","Na0710412","fmc","Na0710412_fmc","A",47057.44763
"2015","Na0710412","fmc","Na0710412_fmc","B",211932.427225
"2015","Na0710412","fmc","Na0710412_fmc","C",20196.13474
"2015","Na0710412","fmc","Na0710412_fmc","D",21218.484555
"2015","Na0710412","fmc","Na0710412_fmc","E",532632.689075
"2015","Na0710412","fmh","Na0710412_fmh","A",116766.048405
"2015","Na0710412","fmh","Na0710412_fmh","B",471240.104535
"2015","Na0710412","fmh","Na0710412_fmh","C",80862.37721
"2015","Na0710412","fmh","Na0710412_fmh","D",106346.397865
"2015","Na0710412","fmh","Na0710412_fmh","E",644826.518675
"2015","Na0710412","fmi","Na0710412_fmi","A",8171.904275
"2015","Na0710412","fmi","Na0710412_fmi","B",37867.64144
"2015","Na0710412","fmi","Na0710412_fmi","C",4314.240605
"2015","Na0710412","fmi","Na0710412_fmi","D",4591.344775
"2015","Na0710412","fmi","Na0710412_fmi","E",52718.957145
"2015","Na1010471","frn","Na1010471_frn","A",26263.51513
"2015","Na1010471","frn","Na1010471_frn","B",453307.061315
"2015","Na1010471","frn","Na1010471_frn","C",170560.285375
"2015","Na1010471","frn","Na1010471_frn","D",968.30783
"2015","Na1010471","frn","Na1010471_frn","E",34900.44735
"2015","R1RFWF","fcw","R1RFWF_fcw","A",3897.24998
"2015","R1RFWF","fcw","R1RFWF_fcw","B",63421.938915
"2015","R1RFWF","fcw","R1RFWF_fcw","C",4555.53918
"2015","R1RFWF","fcw","R1RFWF_fcw","D",2384.741585
"2015","R1RFWF","fcw","R1RFWF_fcw","E",75295.38557
"2015","R1RFWF","frm","R1RFWF_frm","A",38.25194
"2015","R1RFWF","frm","R1RFWF_frm","B",1749.80386
"2015","R1RFWF","frm","R1RFWF_frm","C",75.6143
"2015","R1RFWF","frm","R1RFWF_frm","D",66.940895
"2015","R1RFWF","frm","R1RFWF_frm","E",1871.898715
"2015","RaABAMlw","fsi","RaABAMlw_fsi","A",82204.30864
"2015","RaABAMlw","fsi","RaABAMlw_fsi","B",1134279.88413
"2015","RaABAMlw","fsi","RaABAMlw_fsi","C",191874.177385
"2015","RaABAMlw","fsi","RaABAMlw_fsi","D",24134.083005
"2015","RaABAMlw","fsi","RaABAMlw_fsi","E",870494.283495
"2015","RaABAMlw","fsw","RaABAMlw_fsw","A",8908.031725
"2015","RaABAMlw","fsw","RaABAMlw_fsw","B",141916.92135
"2015","RaABAMlw","fsw","RaABAMlw_fsw","C",21011.212415
"2015","RaABAMlw","fsw","RaABAMlw_fsw","D",6851.767555
"2015","RaABAMlw","fsw","RaABAMlw_fsw","E",126718.44705
"2015","RaABAMlw","fwc","RaABAMlw_fwc","A",24951.607025
"2015","RaABAMlw","fwc","RaABAMlw_fwc","B",205976.91152
"2015","RaABAMlw","fwc","RaABAMlw_fwc","C",26259.95681
"2015","RaABAMlw","fwc","RaABAMlw_fwc","D",6485.260595
"2015","RaABAMlw","fwc","RaABAMlw_fwc","E",118143.78543
"2015","RaABAMup","fsi","RaABAMup_fsi","A",7780.044285
"2015","RaABAMup","fsi","RaABAMup_fsi","B",16921.59076
"2015","RaABAMup","fsi","RaABAMup_fsi","C",4050.924925
"2015","RaABAMup","fsi","RaABAMup_fsi","D",6247.742735
"2015","RaABAMup","fsi","RaABAMup_fsi","E",14085.16493
"2015","RaABAMup","fst","RaABAMup_fst","A",56127.827705
"2015","RaABAMup","fst","RaABAMup_fst","B",728684.77893
"2015","RaABAMup","fst","RaABAMup_fst","C",67213.328875
"2015","RaABAMup","fst","RaABAMup_fst","D",4060.48791
"2015","RaABAMup","fst","RaABAMup_fst","E",610255.43832
"2015","RaABAMup","fsw","RaABAMup_fsw","A",33.581645
"2015","RaABAMup","fsw","RaABAMup_fsw","B",363.39343
"2015","RaABAMup","fsw","RaABAMup_fsw","C",39.14152
"2015","RaABAMup","fsw","RaABAMup_fsw","D",9.34059
"2015","RaABAMup","fsw","RaABAMup_fsw","E",64.716945
"2015","RaABLA","faf","RaABLA_faf","A",10056.034715
"2015","RaABLA","faf","RaABLA_faf","B",79823.570165
"2015","RaABLA","faf","RaABLA_faf","C",2996.55023
"2015","RaABLA","faf","RaABLA_faf","D",3.780715
"2015","RaABLA","faf","RaABLA_faf","E",78721.825335
"2015","RaDFHEdy","fdg","RaDFHEdy_fdg","A",210959.00431
"2015","RaDFHEdy","fdg","RaDFHEdy_fdg","B",715487.85963
"2015","RaDFHEdy","fdg","RaDFHEdy_fdg","C",168443.974555
"2015","RaDFHEdy","fdg","RaDFHEdy_fdg","D",30143.640695
"2015","RaDFHEdy","fdg","RaDFHEdy_fdg","E",355609.16021
"2015","RaDFHEdy","fwi","RaDFHEdy_fwi","A",658464.89205
"2015","RaDFHEdy","fwi","RaDFHEdy_fwi","B",2766004.89804
"2015","RaDFHEdy","fwi","RaDFHEdy_fwi","C",512395.188865
"2015","RaDFHEdy","fwi","RaDFHEdy_fwi","D",193572.385605
"2015","RaDFHEdy","fwi","RaDFHEdy_fwi","E",1797883.43505
"2015","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2589.12259
"2015","RaDFHEdy","fwx","RaDFHEdy_fwx","B",40189.222845
"2015","RaDFHEdy","fwx","RaDFHEdy_fwx","C",16420.090035
"2015","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6530.629175
"2015","RaDFHEdy","fwx","RaDFHEdy_fwx","E",45060.78532
"2015","RaDFHEwt","fdm","RaDFHEwt_fdm","A",9547.41735
"2015","RaDFHEwt","fdm","RaDFHEwt_fdm","B",57109.25684
"2015","RaDFHEwt","fdm","RaDFHEwt_fdm","C",10337.80918
"2015","RaDFHEwt","fdm","RaDFHEwt_fdm","D",5344.15185
"2015","RaDFHEwt","fdm","RaDFHEwt_fdm","E",60720.06206
"2015","RaDFHEwt","fhc","RaDFHEwt_fhc","A",12149.661245
"2015","RaDFHEwt","fhc","RaDFHEwt_fhc","B",64381.12855
"2015","RaDFHEwt","fhc","RaDFHEwt_fhc","C",4473.030635
"2015","RaDFHEwt","fhc","RaDFHEwt_fhc","D",6531.073965
"2015","RaDFHEwt","fhc","RaDFHEwt_fhc","E",48627.333935
"2015","RaDFHEwt","fwc","RaDFHEwt_fwc","A",50.038875
"2015","RaDFHEwt","fwc","RaDFHEwt_fwc","B",209.718485
"2015","RaDFHEwt","fwc","RaDFHEwt_fwc","C",14.67807
"2015","RaDFHEwt","fwc","RaDFHEwt_fwc","D",5.33748
"2015","RaDFHEwt","fwc","RaDFHEwt_fwc","E",85.622075
"2015","RaDFHEwt","fwm","RaDFHEwt_fwm","A",198546.24978
"2015","RaDFHEwt","fwm","RaDFHEwt_fwm","B",1043228.2576
"2015","RaDFHEwt","fwm","RaDFHEwt_fwm","C",165437.86134
"2015","RaDFHEwt","fwm","RaDFHEwt_fwm","D",55964.589775
"2015","RaDFHEwt","fwm","RaDFHEwt_fwm","E",740587.80412
"2015","RaDFHEwt","fwn","RaDFHEwt_fwn","A",280702.743495
"2015","RaDFHEwt","fwn","RaDFHEwt_fwn","B",1461748.07062
"2015","RaDFHEwt","fwn","RaDFHEwt_fwn","C",226149.694785
"2015","RaDFHEwt","fwn","RaDFHEwt_fwn","D",203928.431175
"2015","RaDFHEwt","fwn","RaDFHEwt_fwn","E",826194.978655
"2015","RaDFHEwt","fww","RaDFHEwt_fww","A",58309.077865
"2015","RaDFHEwt","fww","RaDFHEwt_fww","B",385087.839855
"2015","RaDFHEwt","fww","RaDFHEwt_fww","C",76206.093095
"2015","RaDFHEwt","fww","RaDFHEwt_fww","D",69938.112415
"2015","RaDFHEwt","fww","RaDFHEwt_fww","E",333332.965035
"2015","RaDFWV","fwx","RaDFWV_fwx","A",172341.00214
"2015","RaDFWV","fwx","RaDFWV_fwx","B",384329.6953
"2015","RaDFWV","fwx","RaDFWV_fwx","C",67826.47189
"2015","RaDFWV","fwx","RaDFWV_fwx","D",26145.868175
"2015","RaDFWV","fwx","RaDFWV_fwx","E",624166.24557
"2015","RaMCONdy","fdd","RaMCONdy_fdd","A",553449.750655
"2015","RaMCONdy","fdd","RaMCONdy_fdd","B",2383066.06107
"2015","RaMCONdy","fdd","RaMCONdy_fdd","C",979398.66865
"2015","RaMCONdy","fdd","RaMCONdy_fdd","D",17909.46935
"2015","RaMCONdy","fdd","RaMCONdy_fdd","E",314373.791285
"2015","RaMCONdy","fdg","RaMCONdy_fdg","A",96798.535725
"2015","RaMCONdy","fdg","RaMCONdy_fdg","B",550177.875415
"2015","RaMCONdy","fdg","RaMCONdy_fdg","C",276676.504415
"2015","RaMCONdy","fdg","RaMCONdy_fdg","D",9593.008325
"2015","RaMCONdy","fdg","RaMCONdy_fdg","E",116169.80741
"2015","RaMCONdy","fdx","RaMCONdy_fdx","A",866.673315
"2015","RaMCONdy","fdx","RaMCONdy_fdx","B",1694.872295
"2015","RaMCONdy","fdx","RaMCONdy_fdx","C",1000.999895
"2015","RaMCONdy","fdx","RaMCONdy_fdx","D",77.615855
"2015","RaMCONdy","fdx","RaMCONdy_fdx","E",956.520895
