"YEAR","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2017","R1RFWF","frm","R1RFWF_frm","C",81.618965
"2017","R1RFWF","frm","R1RFWF_frm","D",66.051315
"2017","R1RFWF","frm","R1RFWF_frm","E",1882.573675
"2017","RaABAMlw","fsi","RaABAMlw_fsi","A",82840.135945
"2017","RaABAMlw","fsi","RaABAMlw_fsi","B",1137417.210395
"2017","RaABAMlw","fsi","RaABAMlw_fsi","C",188071.00049
"2017","RaABAMlw","fsi","RaABAMlw_fsi","D",24893.11714
"2017","RaABAMlw","fsi","RaABAMlw_fsi","E",869765.272685
"2017","RaABAMlw","fsw","RaABAMlw_fsw","A",8817.07217
"2017","RaABAMlw","fsw","RaABAMlw_fsw","B",142591.890175
"2017","RaABAMlw","fsw","RaABAMlw_fsw","C",19972.40537
"2017","RaABAMlw","fsw","RaABAMlw_fsw","D",7041.47049
"2017","RaABAMlw","fsw","RaABAMlw_fsw","E",126983.54189
"2017","RaABAMlw","fwc","RaABAMlw_fwc","A",23870.10014
"2017","RaABAMlw","fwc","RaABAMlw_fwc","B",207626.860025
"2017","RaABAMlw","fwc","RaABAMlw_fwc","C",25307.21663
"2017","RaABAMlw","fwc","RaABAMlw_fwc","D",6944.283875
"2017","RaABAMlw","fwc","RaABAMlw_fwc","E",118069.06071
"2017","RaABAMup","fsi","RaABAMup_fsi","A",8517.950895
"2017","RaABAMup","fsi","RaABAMup_fsi","B",17562.310755
"2017","RaABAMup","fsi","RaABAMup_fsi","C",3554.984075
"2017","RaABAMup","fsi","RaABAMup_fsi","D",6673.18437
"2017","RaABAMup","fsi","RaABAMup_fsi","E",12777.03754
"2017","RaABAMup","fst","RaABAMup_fst","A",55130.83092
"2017","RaABAMup","fst","RaABAMup_fst","B",726969.2239
"2017","RaABAMup","fst","RaABAMup_fst","C",66881.960325
"2017","RaABAMup","fst","RaABAMup_fst","D",4555.761575
"2017","RaABAMup","fst","RaABAMup_fst","E",612804.08502
"2017","RaABAMup","fsw","RaABAMup_fsw","A",56.04354
"2017","RaABAMup","fsw","RaABAMup_fsw","B",340.26435
"2017","RaABAMup","fsw","RaABAMup_fsw","C",40.47589
"2017","RaABAMup","fsw","RaABAMup_fsw","D",10.452565
"2017","RaABAMup","fsw","RaABAMup_fsw","E",62.937785
"2017","RaABLA","faf","RaABLA_faf","A",10927.823115
"2017","RaABLA","faf","RaABLA_faf","B",79076.10057
"2017","RaABLA","faf","RaABLA_faf","C",3170.685515
"2017","RaABLA","faf","RaABLA_faf","D",2.66874
"2017","RaABLA","faf","RaABLA_faf","E",78424.48322
"2017","RaDFHEdy","fdg","RaDFHEdy_fdg","A",209233.21911
"2017","RaDFHEdy","fdg","RaDFHEdy_fdg","B",720928.9757
"2017","RaDFHEdy","fdg","RaDFHEdy_fdg","C",161495.68757
"2017","RaDFHEdy","fdg","RaDFHEdy_fdg","D",33151.755465
"2017","RaDFHEdy","fdg","RaDFHEdy_fdg","E",355834.001555
"2017","RaDFHEdy","fwi","RaDFHEdy_fwi","A",652290.984455
"2017","RaDFHEdy","fwi","RaDFHEdy_fwi","B",2771180.91927
"2017","RaDFHEdy","fwi","RaDFHEdy_fwi","C",494028.475395
"2017","RaDFHEdy","fwi","RaDFHEdy_fwi","D",213679.33995
"2017","RaDFHEdy","fwi","RaDFHEdy_fwi","E",1797141.08054
"2017","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2516.399425
"2017","RaDFHEdy","fwx","RaDFHEdy_fwx","B",40544.165265
"2017","RaDFHEdy","fwx","RaDFHEdy_fwx","C",16827.74007
"2017","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6248.632315
"2017","RaDFHEdy","fwx","RaDFHEdy_fwx","E",44652.91289
"2017","RaDFHEwt","fdm","RaDFHEwt_fdm","A",9231.61645
"2017","RaDFHEwt","fdm","RaDFHEwt_fdm","B",57020.29884
"2017","RaDFHEwt","fdm","RaDFHEwt_fdm","C",9971.969405
"2017","RaDFHEwt","fdm","RaDFHEwt_fdm","D",5540.526635
"2017","RaDFHEwt","fdm","RaDFHEwt_fdm","E",61294.28595
"2017","RaDFHEwt","fhc","RaDFHEwt_fhc","A",10968.96619
"2017","RaDFHEwt","fhc","RaDFHEwt_fhc","B",63461.525225
"2017","RaDFHEwt","fhc","RaDFHEwt_fhc","C",3679.970065
"2017","RaDFHEwt","fhc","RaDFHEwt_fhc","D",7594.78925
"2017","RaDFHEwt","fhc","RaDFHEwt_fhc","E",50456.9776
"2017","RaDFHEwt","fwc","RaDFHEwt_fwc","A",51.373245
"2017","RaDFHEwt","fwc","RaDFHEwt_fwc","B",215.945545
"2017","RaDFHEwt","fwc","RaDFHEwt_fwc","C",13.3437
"2017","RaDFHEwt","fwc","RaDFHEwt_fwc","D",3.55832
"2017","RaDFHEwt","fwc","RaDFHEwt_fwc","E",81.174175
"2017","RaDFHEwt","fwm","RaDFHEwt_fwm","A",194747.965575
"2017","RaDFHEwt","fwm","RaDFHEwt_fwm","B",1048984.507385
"2017","RaDFHEwt","fwm","RaDFHEwt_fwm","C",161679.163445
"2017","RaDFHEwt","fwm","RaDFHEwt_fwm","D",61019.40573
"2017","RaDFHEwt","fwm","RaDFHEwt_fwm","E",737333.72048
"2017","RaDFHEwt","fwn","RaDFHEwt_fwn","A",266379.83831
"2017","RaDFHEwt","fwn","RaDFHEwt_fwn","B",1465771.418565
"2017","RaDFHEwt","fwn","RaDFHEwt_fwn","C",205621.07952
"2017","RaDFHEwt","fwn","RaDFHEwt_fwn","D",234404.107605
"2017","RaDFHEwt","fwn","RaDFHEwt_fwn","E",826547.47473
"2017","RaDFHEwt","fww","RaDFHEwt_fww","A",56899.76075
"2017","RaDFHEwt","fww","RaDFHEwt_fww","B",386585.22539
"2017","RaDFHEwt","fww","RaDFHEwt_fww","C",72391.129265
"2017","RaDFHEwt","fww","RaDFHEwt_fww","D",76027.06512
"2017","RaDFHEwt","fww","RaDFHEwt_fww","E",330970.90774
"2017","RaDFWV","fwx","RaDFWV_fwx","A",164617.001395
"2017","RaDFWV","fwx","RaDFWV_fwx","B",377241.744255
"2017","RaDFWV","fwx","RaDFWV_fwx","C",66814.12985
"2017","RaDFWV","fwx","RaDFWV_fwx","D",27891.89132
"2017","RaDFWV","fwx","RaDFWV_fwx","E",638244.516255
"2017","RaMCONdy","fdd","RaMCONdy_fdd","A",607722.80406
"2017","RaMCONdy","fdd","RaMCONdy_fdd","B",2314863.074445
"2017","RaMCONdy","fdd","RaMCONdy_fdd","C",1009805.180235
"2017","RaMCONdy","fdd","RaMCONdy_fdd","D",18592.889185
"2017","RaMCONdy","fdd","RaMCONdy_fdd","E",297213.793085
"2017","RaMCONdy","fdg","RaMCONdy_fdg","A",107148.799025
"2017","RaMCONdy","fdg","RaMCONdy_fdg","B",540731.203
"2017","RaMCONdy","fdg","RaMCONdy_fdg","C",277994.19479
"2017","RaMCONdy","fdg","RaMCONdy_fdg","D",9660.616405
"2017","RaMCONdy","fdg","RaMCONdy_fdg","E",113880.91807
"2017","RaMCONdy","fdx","RaMCONdy_fdx","A",852.21764
"2017","RaMCONdy","fdx","RaMCONdy_fdx","B",1732.679445
"2017","RaMCONdy","fdx","RaMCONdy_fdx","C",1031.9128
"2017","RaMCONdy","fdx","RaMCONdy_fdx","D",83.17573
"2017","RaMCONdy","fdx","RaMCONdy_fdx","E",896.69664
"2017","RaMCONdy","fmd","RaMCONdy_fmd","A",321813.57122
"2017","RaMCONdy","fmd","RaMCONdy_fmd","B",882424.440875
"2017","RaMCONdy","fmd","RaMCONdy_fmd","C",552561.949815
"2017","RaMCONdy","fmd","RaMCONdy_fmd","D",28056.01883
"2017","RaMCONdy","fmd","RaMCONdy_fmd","E",265639.040565
"2017","RaMCONdy","fmx","RaMCONdy_fmx","A",65286.72099
"2017","RaMCONdy","fmx","RaMCONdy_fmx","B",300728.078875
"2017","RaMCONdy","fmx","RaMCONdy_fmx","C",167797.47229
"2017","RaMCONdy","fmx","RaMCONdy_fmx","D",6998.77065
"2017","RaMCONdy","fmx","RaMCONdy_fmx","E",55358.785795
"2017","RaMCONms","fcm","RaMCONms_fcm","A",236319.59574
"2017","RaMCONms","fcm","RaMCONms_fcm","B",662124.62417
"2017","RaMCONms","fcm","RaMCONms_fcm","C",928141.736235
"2017","RaMCONms","fcm","RaMCONms_fcm","D",89709.25031
"2017","RaMCONms","fcm","RaMCONms_fcm","E",287672.602795
"2017","RaMCONms","fmm","RaMCONms_fmm","A",145926.7032
"2017","RaMCONms","fmm","RaMCONms_fmm","B",684619.87842
"2017","RaMCONms","fmm","RaMCONms_fmm","C",579360.76971
"2017","RaMCONms","fmm","RaMCONms_fmm","D",23265.63053
"2017","RaMCONms","fmm","RaMCONms_fmm","E",336397.123345
"2017","RaMCONsw","fdm","RaMCONsw_fdm","A",18713.64967
"2017","RaMCONsw","fdm","RaMCONsw_fdm","B",146468.235025
"2017","RaMCONsw","fdm","RaMCONsw_fdm","C",15142.43076
"2017","RaMCONsw","fdm","RaMCONsw_fdm","D",2158.788265
"2017","RaMCONsw","fdm","RaMCONsw_fdm","E",70139.82468
"2017","RaMCONsw","fiw","RaMCONsw_fiw","A",30279.301645
"2017","RaMCONsw","fiw","RaMCONsw_fiw","B",597524.436545
"2017","RaMCONsw","fiw","RaMCONsw_fiw","C",131083.838505
"2017","RaMCONsw","fiw","RaMCONsw_fiw","D",19201.13951
"2017","RaMCONsw","fiw","RaMCONsw_fiw","E",433430.285795
"2017","RaMCONsw","fvw","RaMCONsw_fvw","A",12777.92712
"2017","RaMCONsw","fvw","RaMCONsw_fvw","B",60817.693465
"2017","RaMCONsw","fvw","RaMCONsw_fvw","C",6892.02105
"2017","RaMCONsw","fvw","RaMCONsw_fvw","D",1453.57372
"2017","RaMCONsw","fvw","RaMCONsw_fvw","E",32507.699545
"2017","RaMEVG","ftd","RaMEVG_ftd","A",44899.993735
"2017","RaMEVG","ftd","RaMEVG_ftd","B",151303.102325
"2017","RaMEVG","ftd","RaMEVG_ftd","C",21886.78153
"2017","RaMEVG","ftd","RaMEVG_ftd","D",6846.430075
"2017","RaMEVG","ftd","RaMEVG_ftd","E",205532.56631
"2017","RaMEVG","fuc","RaMEVG_fuc","A",55023.19174
"2017","RaMEVG","fuc","RaMEVG_fuc","B",11074.38142
"2017","RaMEVG","fuc","RaMEVG_fuc","C",13599.231855
"2017","RaMEVG","fuc","RaMEVG_fuc","D",4764.59048
"2017","RaMEVG","fuc","RaMEVG_fuc","E",24446.770375
"2017","RaOAPI","fop","RaOAPI_fop","A",14319.12447
"2017","RaOAPI","fop","RaOAPI_fop","B",21884.55758
"2017","RaOAPI","fop","RaOAPI_fop","C",4757.47384
"2017","RaOAPI","fop","RaOAPI_fop","D",10576.66141
"2017","RaOAPI","fop","RaOAPI_fop","E",32539.279635
"2017","RaPICOpu","fld","RaPICOpu_fld","A",69730.17309
"2017","RaPICOpu","fld","RaPICOpu_fld","B",130960.186885
"2017","RaPICOpu","fld","RaPICOpu_fld","C",115582.68461
"2017","RaPICOpu","fld","RaPICOpu_fld","D",14644.26596
"2017","RaPICOpu","fld","RaPICOpu_fld","E",26416.0781
"2017","RaPICOpu","flp","RaPICOpu_flp","A",1938.617215
"2017","RaPICOpu","flp","RaPICOpu_flp","B",15000.09796
"2017","RaPICOpu","flp","RaPICOpu_flp","C",2663.624915
"2017","RaPICOpu","flp","RaPICOpu_flp","D",38.69673
"2017","RaPICOpu","flp","RaPICOpu_flp","E",5273.87503
"2017","RaPICOpu","flw","RaPICOpu_flw","A",11222.94128
"2017","RaPICOpu","flw","RaPICOpu_flw","B",32758.561105
"2017","RaPICOpu","flw","RaPICOpu_flw","C",19265.63406
"2017","RaPICOpu","flw","RaPICOpu_flw","D",3809.403955
"2017","RaPICOpu","flw","RaPICOpu_flw","E",8298.224635
"2017","RaPIJEsp","fjp","RaPIJEsp_fjp","A",26000.866635
"2017","RaPIJEsp","fjp","RaPIJEsp_fjp","B",20536.39909
"2017","RaPIJEsp","fjp","RaPIJEsp_fjp","C",15907.02477
"2017","RaPIJEsp","fjp","RaPIJEsp_fjp","D",1927.052675
"2017","RaPIJEsp","fjp","RaPIJEsp_fjp","E",17425.760225
"2017","RaPIPOm","fdp","RaPIPOm_fdp","A",160400.392195
"2017","RaPIPOm","fdp","RaPIPOm_fdp","B",529909.4623
"2017","RaPIPOm","fdp","RaPIPOm_fdp","C",95973.22788
"2017","RaPIPOm","fdp","RaPIPOm_fdp","D",6922.26677
"2017","RaPIPOm","fdp","RaPIPOm_fdp","E",255518.5113
"2017","RaPIPOm","fpd","RaPIPOm_fpd","A",136451.78662
"2017","RaPIPOm","fpd","RaPIPOm_fpd","B",207951.77912
"2017","RaPIPOm","fpd","RaPIPOm_fpd","C",67723.947795
"2017","RaPIPOm","fpd","RaPIPOm_fpd","D",42066.681435
"2017","RaPIPOm","fpd","RaPIPOm_fpd","E",153922.915425
"2017","RaPIPOm","fpl","RaPIPOm_fpl","A",107465.489505
"2017","RaPIPOm","fpl","RaPIPOm_fpl","B",478669.20951
"2017","RaPIPOm","fpl","RaPIPOm_fpl","C",91452.38232
"2017","RaPIPOm","fpl","RaPIPOm_fpl","D",57989.05146
"2017","RaPIPOm","fpl","RaPIPOm_fpl","E",227193.616915
"2017","RaPIPOxe","fpd","RaPIPOxe_fpd","A",104206.73557
"2017","RaPIPOxe","fpd","RaPIPOxe_fpd","B",367085.854185
"2017","RaPIPOxe","fpd","RaPIPOxe_fpd","C",64977.369545
"2017","RaPIPOxe","fpd","RaPIPOxe_fpd","D",3959.298185
"2017","RaPIPOxe","fpd","RaPIPOxe_fpd","E",102914.843015
"2017","RaPIPOxe","fxp","RaPIPOxe_fxp","A",294173.653435
"2017","RaPIPOxe","fxp","RaPIPOxe_fxp","B",438124.82185
"2017","RaPIPOxe","fxp","RaPIPOxe_fxp","C",132905.253555
"2017","RaPIPOxe","fxp","RaPIPOxe_fxp","D",12052.91942
"2017","RaPIPOxe","fxp","RaPIPOxe_fxp","E",135676.51765
"2017","RaREFI","fcw","RaREFI_fcw","A",7727.114275
"2017","RaREFI","fcw","RaREFI_fcw","B",118544.318825
"2017","RaREFI","fcw","RaREFI_fcw","C",21239.61208
"2017","RaREFI","fcw","RaREFI_fcw","D",5407.31203
"2017","RaREFI","fcw","RaREFI_fcw","E",112921.95083
"2017","RaREFI","frf","RaREFI_frf","A",3223.615525
"2017","RaREFI","frf","RaREFI_frf","B",38508.806225
"2017","RaREFI","frf","RaREFI_frf","C",6411.870245
"2017","RaREFI","frf","RaREFI_frf","D",235.7387
"2017","RaREFI","frf","RaREFI_frf","E",8300.22619
"2017","RaREFI","frm","RaREFI_frm","A",1116.645295
"2017","RaREFI","frm","RaREFI_frm","B",36603.10347
"2017","RaREFI","frm","RaREFI_frm","C",1676.8583
"2017","RaREFI","frm","RaREFI_frm","D",306.46031
"2017","RaREFI","frm","RaREFI_frm","E",48511.46614
"2017","RaSAWD","fal","RaSAWD_fal","A",540241.04442
"2017","RaSAWD","fal","RaSAWD_fal","B",522363.822345
"2017","RaSAWD","fal","RaSAWD_fal","C",84157.159135
"2017","RaSAWD","fsw","RaSAWD_fsw","A",23321.006885
"2017","RaSAWD","fsw","RaSAWD_fsw","B",28152.09347
"2017","RaSAWD","fsw","RaSAWD_fsw","C",5849.655685
"2017","RaSPFI","fcd","RaSPFI_fcd","A",121358.060365
"2017","RaSPFI","fcd","RaSPFI_fcd","B",140329.46584
"2017","RaSPFI","fcd","RaSPFI_fcd","C",573522.90096
"2017","RaSPFI","fcd","RaSPFI_fcd","D",132934.83209
"2017","RaSPFI","fcd","RaSPFI_fcd","E",429702.500805
"2017","RaSPFI","fmz","RaSPFI_fmz","A",5903.920065
"2017","RaSPFI","fmz","RaSPFI_fmz","B",20932.929375
"2017","RaSPFI","fmz","RaSPFI_fmz","C",112424.67561
"2017","RaSPFI","fmz","RaSPFI_fmz","D",38161.64763
"2017","RaSPFI","fmz","RaSPFI_fmz","E",63382.352605
"2017","RaSSHE","fss","RaSSHE_fss","A",160472.22578
"2017","RaSSHE","fss","RaSSHE_fss","B",1132828.53436
"2017","RaSSHE","fss","RaSSHE_fss","D",62519.460005
"2017","RaSSHE","fss","RaSSHE_fss","E",497854.114185
"2017","RaTAOAco","ftm","RaTAOAco_ftm","A",41667.9272
"2017","RaTAOAco","ftm","RaTAOAco_ftm","B",219238.77016
"2017","RaTAOAco","ftm","RaTAOAco_ftm","C",28163.880405
"2017","RaTAOAco","ftm","RaTAOAco_ftm","D",22943.380175
"2017","RaTAOAco","ftm","RaTAOAco_ftm","E",274687.18114
"2017","RaTAOAco","fto","RaTAOAco_fto","A",4541.75069
"2017","RaTAOAco","fto","RaTAOAco_fto","B",6377.621415
"2017","RaTAOAco","fto","RaTAOAco_fto","C",2663.40252
"2017","RaTAOAco","fto","RaTAOAco_fto","D",5711.54839
"2017","RaTAOAco","fto","RaTAOAco_fto","E",7625.257365
