"YEAR","STATE","ew","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2014","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","B",196512.447505
"2014","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","C",47827.156725
"2014","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","D",23836.74089
"2014","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","E",171117.607245
"2014","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2806.847295
"2014","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","B",39878.09224
"2014","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","C",16631.365285
"2014","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6555.537415
"2014","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","E",44918.00773
"2014","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","A",818.635995
"2014","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","B",7306.787725
"2014","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","C",1550.98273
"2014","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","D",1030.13364
"2014","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","E",7928.38175
"2014","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","A",4799.506495
"2014","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","B",13247.847755
"2014","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","C",1327.030965
"2014","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","D",1655.730775
"2014","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","E",10281.543245
"2014","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","A",42247.266175
"2014","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","B",135271.75875
"2014","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","C",21129.74895
"2014","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","D",12774.3688
"2014","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","E",95277.798715
"2014","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","A",31314.327975
"2014","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","B",69845.151305
"2014","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","C",22878.440835
"2014","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","D",10257.969375
"2014","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","E",41779.791885
"2014","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","A",5055.705535
"2014","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","B",11292.32852
"2014","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","C",6815.96196
"2014","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","D",2215.0542
"2014","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","E",6838.64625
"2014","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","A",2655.618695
"2014","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","B",7675.963425
"2014","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","C",1441.786785
"2014","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","D",1407.093165
"2014","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","E",24847.081375
"2014","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","A",260855.10172
"2014","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","B",595390.334125
"2014","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","C",534592.433815
"2014","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","D",14783.707625
"2014","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","E",117569.339145
"2014","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","A",95801.53894
"2014","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","B",544976.056365
"2014","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","C",278582.874355
"2014","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","D",9527.624195
"2014","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","E",114196.051785
"2014","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","A",848.436925
"2014","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","B",1615.92207
"2014","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","C",916.489795
"2014","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","D",90.959555
"2014","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","E",979.87237
"2014","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","A",67274.4875
"2014","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","B",241473.599865
"2014","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","C",187052.208995
"2014","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","D",9018.56204
"2014","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","E",90970.007565
"2014","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","A",62838.15204
"2014","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","B",298968.489635
"2014","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","C",171115.60569
"2014","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","D",6510.83602
"2014","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","E",56736.745215
"2014","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","A",189263.260085
"2014","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","B",535988.40723
"2014","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","C",780367.15298
"2014","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","D",73627.86786
"2014","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","E",231768.05967
"2014","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","A",80630.19683
"2014","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","B",270026.893915
"2014","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","C",342177.39179
"2014","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","D",14633.813395
"2014","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","E",134590.34047
"2014","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","A",17782.926595
"2014","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","B",147038.011015
"2014","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","C",13744.45579
"2014","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","D",2075.612535
"2014","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","E",71981.922465
"2014","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","A",27472.45435
"2014","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","B",545076.35651
"2014","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","C",127234.40345
"2014","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","D",18121.411785
"2014","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","E",387373.615665
"2014","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","A",11601.45757
"2014","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","B",59541.146165
"2014","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","C",5553.64794
"2014","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","D",1108.86147
"2014","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","E",32714.082105
"2014","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","A",45991.063605
"2014","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","B",147036.00946
"2014","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","C",26344.9117
"2014","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","D",8760.806235
"2014","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","E",202336.082975
"2014","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","A",56370.46065
"2014","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","B",10811.288135
"2014","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","C",13633.480685
"2014","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","D",4755.472285
"2014","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","E",23337.464115
"2014","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","A",14615.7994
"2014","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","B",17101.953105
"2014","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","C",4325.360355
"2014","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","D",10625.14352
"2014","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","E",30395.391835
"2014","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","A",69721.944475
"2014","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","B",126683.975825
"2014","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","C",121213.72601
"2014","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","D",14208.594155
"2014","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","E",25505.14818
"2014","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","A",521.73867
"2014","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","B",16936.491225
"2014","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","C",2155.45234
"2014","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","D",32.02488
"2014","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","E",5269.204735
"2014","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","A",10398.30062
"2014","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","B",33212.91409
"2014","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","C",19386.839335
"2014","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","D",3862.333965
"2014","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","E",8494.377025
"2014","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","A",26105.61468
"2014","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","B",20463.675925
"2014","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","C",16071.374675
"2014","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","D",1884.13044
"2014","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","E",17272.307675
"2014","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","A",150912.35431
"2014","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","B",533205.133805
"2014","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","C",97009.58858
"2014","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","D",6690.97597
"2014","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","E",246920.053415
"2014","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","A",9576.106305
"2014","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","B",39360.35668
"2014","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","C",10829.969315
"2014","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","D",3585.229795
"2014","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","E",18742.338625
"2014","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","A",106549.88929
"2014","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","B",478802.20172
"2014","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","C",97700.569845
"2014","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","D",52966.705175
"2014","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","E",226750.38368
"2014","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","A",102688.22251
"2014","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","B",370160.46506
"2014","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","C",60781.220685
"2014","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","D",4542.19548
"2014","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","E",104971.996765
"2014","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","A",293301.420245
"2014","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","B",444666.125985
"2014","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","C",131177.689195
"2014","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","D",11919.48242
"2014","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","E",129108.74851
"2014","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","A",7602.128285
"2014","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","B",118050.157135
"2014","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","C",20982.301065
"2014","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","D",5650.389765
"2014","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","E",113555.33179
"2014","Oregon","eastside","RaREFI","frf","RaREFI_frf","A",3535.413315
"2014","Oregon","eastside","RaREFI","frf","RaREFI_frf","B",38720.081475
"2014","Oregon","eastside","RaREFI","frf","RaREFI_frf","C",5941.06003
"2014","Oregon","eastside","RaREFI","frf","RaREFI_frf","D",175.469655
"2014","Oregon","eastside","RaREFI","frf","RaREFI_frf","E",8308.23241
"2014","Oregon","eastside","RaREFI","frm","RaREFI_frm","A",778.82729
"2014","Oregon","eastside","RaREFI","frm","RaREFI_frm","B",36906.00546
"2014","Oregon","eastside","RaREFI","frm","RaREFI_frm","C",1682.19578
"2014","Oregon","eastside","RaREFI","frm","RaREFI_frm","D",272.21148
"2014","Oregon","eastside","RaREFI","frm","RaREFI_frm","E",48575.293505
"2014","Oregon","eastside","RaSAWD","fal","RaSAWD_fal","A",18863.321505
"2014","Oregon","eastside","RaSAWD","fal","RaSAWD_fal","B",62555.71039
"2014","Oregon","eastside","RaSAWD","fal","RaSAWD_fal","C",2653.17235
"2014","Oregon","eastside","RaSAWD","fsw","RaSAWD_fsw","A",22898.901175
"2014","Oregon","eastside","RaSAWD","fsw","RaSAWD_fsw","B",28722.536645
"2014","Oregon","eastside","RaSAWD","fsw","RaSAWD_fsw","C",5701.31822
"2014","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","A",13260.52427
"2014","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","B",50070.89988
"2014","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","C",208463.28762
"2014","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","D",45996.17869
"2014","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","E",194292.055825
"2014","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","A",4944.063245
"2014","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","B",22834.62902
"2014","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","C",107779.28885
"2014","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","D",39744.21045
"2014","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","E",65500.887375
"2014","Oregon","eastside","RaSSHE","fss","RaSSHE_fss","A",4528.184595
"2014","Oregon","eastside","RaSSHE","fss","RaSSHE_fss","B",21803.383405
"2014","Oregon","eastside","RaSSHE","fss","RaSSHE_fss","D",3116.64353
"2014","Oregon","eastside","RaSSHE","fss","RaSSHE_fss","E",6107.633885
"2014","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","A",41621.22425
"2014","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","B",213598.165775
"2014","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","C",29485.796285
"2014","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","D",22413.85768
"2014","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","E",279582.09509
"2014","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","A",4975.643335
"2014","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","B",6474.36324
"2014","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","C",2673.1879
"2014","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","D",5469.805025
"2014","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","E",7232.73019
"2014","Oregon","westside","Na0210290","fdw","Na0210290_fdw","A",6584.22637
"2014","Oregon","westside","Na0210290","fdw","Na0210290_fdw","B",24295.31938
"2014","Oregon","westside","Na0210290","fdw","Na0210290_fdw","C",1003.44624
"2014","Oregon","westside","Na0210290","fdw","Na0210290_fdw","D",42.69984
"2014","Oregon","westside","Na0210290","fdw","Na0210290_fdw","E",15875.44468
"2014","Oregon","westside","Na0210350","fvg","Na0210350_fvg","A",12590.003345
"2014","Oregon","westside","Na0210350","fvg","Na0210350_fvg","B",28304.21165
"2014","Oregon","westside","Na0210350","fvg","Na0210350_fvg","C",2187.03243
"2014","Oregon","westside","Na0210350","fvg","Na0210350_fvg","D",185.699825
"2014","Oregon","westside","Na0210350","fvg","Na0210350_fvg","E",47880.976315
"2014","Oregon","westside","Na0710412","fmc","Na0710412_fmc","A",19492.47696
"2014","Oregon","westside","Na0710412","fmc","Na0710412_fmc","B",71944.7825
"2014","Oregon","westside","Na0710412","fmc","Na0710412_fmc","C",6310.013335
"2014","Oregon","westside","Na0710412","fmc","Na0710412_fmc","D",4654.28256
"2014","Oregon","westside","Na0710412","fmc","Na0710412_fmc","E",177200.110495
"2014","Oregon","westside","Na0710412","fmh","Na0710412_fmh","A",23.351475
"2014","Oregon","westside","Na0710412","fmh","Na0710412_fmh","B",220.838235
"2014","Oregon","westside","Na0710412","fmh","Na0710412_fmh","C",18.458785
"2014","Oregon","westside","Na0710412","fmh","Na0710412_fmh","D",5.115085
"2014","Oregon","westside","Na0710412","fmh","Na0710412_fmh","E",374.735575
"2014","Oregon","westside","Na0710412","fmi","Na0710412_fmi","A",1090.847475
"2014","Oregon","westside","Na0710412","fmi","Na0710412_fmi","B",6524.846905
"2014","Oregon","westside","Na0710412","fmi","Na0710412_fmi","C",489.269
"2014","Oregon","westside","Na0710412","fmi","Na0710412_fmi","D",406.53806
"2014","Oregon","westside","Na0710412","fmi","Na0710412_fmi","E",13210.485395
"2014","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","A",12.45412
"2014","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","B",94.517875
"2014","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","C",3.11353
"2014","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","D",1.111975
"2014","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","E",158.79003
"2014","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","A",28575.08876
"2014","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","B",383151.224195
"2014","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","C",59316.30482
"2014","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","D",16821.290615
"2014","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","E",312687.81479
"2014","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","A",7391.07543
"2014","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","B",132752.91298
"2014","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","C",18875.330835
"2014","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","D",6405.86558
"2014","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","E",117984.10582
"2014","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","A",2001.555
"2014","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","B",34583.534475
"2014","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","C",5168.237405
"2014","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","D",2300.231485
"2014","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","E",36358.91376
"2014","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","A",8024.45639
"2014","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","B",16773.47569
"2014","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","C",4031.57656
"2014","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","D",5772.262225
"2014","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","E",14483.69677
"2014","Oregon","westside","RaABAMup","fst","RaABAMup_fst","A",100.300145
"2014","Oregon","westside","RaABAMup","fst","RaABAMup_fst","B",987.4338
"2014","Oregon","westside","RaABAMup","fst","RaABAMup_fst","C",68.720055
"2014","Oregon","westside","RaABAMup","fst","RaABAMup_fst","D",29.35614
"2014","Oregon","westside","RaABAMup","fst","RaABAMup_fst","E",1460.912755
"2014","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","A",31.1353
"2014","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","B",361.61427
"2014","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","C",45.146185
"2014","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","D",9.562985
"2014","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","E",62.71539
"2014","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","A",52.262825
"2014","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","B",253.97509
"2014","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","C",96.07464
"2014","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","D",65.82892
"2014","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","E",886.244075
"2014","Oregon","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","A",224290.917375
"2014","Oregon","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","B",1114106.43368
