"YEAR","STATE","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2007","Oregon","Na0210290","fdw","Na0210290_fdw","A",7479.811035
"2007","Oregon","Na0210290","fdw","Na0210290_fdw","B",28658.70928
"2007","Oregon","Na0210290","fdw","Na0210290_fdw","C",1404.869215
"2007","Oregon","Na0210290","fdw","Na0210290_fdw","D",163.460325
"2007","Oregon","Na0210290","fdw","Na0210290_fdw","E",19740.447385
"2007","Oregon","Na0210290","fwo","Na0210290_fwo","A",24447.88235
"2007","Oregon","Na0210290","fwo","Na0210290_fwo","B",150518.492765
"2007","Oregon","Na0210290","fwo","Na0210290_fwo","C",24922.02849
"2007","Oregon","Na0210290","fwo","Na0210290_fwo","D",613.8102
"2007","Oregon","Na0210290","fwo","Na0210290_fwo","E",15806.724625
"2007","Oregon","Na0210350","fvg","Na0210350_fvg","A",14250.849205
"2007","Oregon","Na0210350","fvg","Na0210350_fvg","B",26860.200915
"2007","Oregon","Na0210350","fvg","Na0210350_fvg","C",3002.110105
"2007","Oregon","Na0210350","fvg","Na0210350_fvg","D",317.357665
"2007","Oregon","Na0210350","fvg","Na0210350_fvg","E",48678.039995
"2007","Oregon","Na0710270","fdd","Na0710270_fdd","A",57894.088795
"2007","Oregon","Na0710270","fdd","Na0710270_fdd","B",1126550.32351
"2007","Oregon","Na0710270","fdd","Na0710270_fdd","C",183442.96054
"2007","Oregon","Na0710270","fdd","Na0710270_fdd","D",5238.959015
"2007","Oregon","Na0710270","fdd","Na0710270_fdd","E",30141.63914
"2007","Oregon","Na0710412","fmc","Na0710412_fmc","A",18884.226635
"2007","Oregon","Na0710412","fmc","Na0710412_fmc","B",74605.738675
"2007","Oregon","Na0710412","fmc","Na0710412_fmc","C",5830.084925
"2007","Oregon","Na0710412","fmc","Na0710412_fmc","D",5528.962095
"2007","Oregon","Na0710412","fmc","Na0710412_fmc","E",191392.025025
"2007","Oregon","Na0710412","fmh","Na0710412_fmh","A",24079.818625
"2007","Oregon","Na0710412","fmh","Na0710412_fmh","B",218407.90244
"2007","Oregon","Na0710412","fmh","Na0710412_fmh","C",17337.9142
"2007","Oregon","Na0710412","fmh","Na0710412_fmh","D",31138.85832
"2007","Oregon","Na0710412","fmh","Na0710412_fmh","E",371610.702855
"2007","Oregon","Na0710412","fmi","Na0710412_fmi","A",5529.62928
"2007","Oregon","Na0710412","fmi","Na0710412_fmi","B",20900.6821
"2007","Oregon","Na0710412","fmi","Na0710412_fmi","C",2635.38075
"2007","Oregon","Na0710412","fmi","Na0710412_fmi","D",3903.03225
"2007","Oregon","Na0710412","fmi","Na0710412_fmi","E",37311.65394
"2007","Oregon","R1RFWF","fcw","R1RFWF_fcw","A",2903.58912
"2007","Oregon","R1RFWF","fcw","R1RFWF_fcw","B",65608.30416
"2007","Oregon","R1RFWF","fcw","R1RFWF_fcw","C",5213.38359
"2007","Oregon","R1RFWF","fcw","R1RFWF_fcw","D",1769.81941
"2007","Oregon","R1RFWF","fcw","R1RFWF_fcw","E",74059.75895
"2007","Oregon","R1RFWF","frm","R1RFWF_frm","A",39.363915
"2007","Oregon","R1RFWF","frm","R1RFWF_frm","B",1636.604805
"2007","Oregon","R1RFWF","frm","R1RFWF_frm","C",90.959555
"2007","Oregon","R1RFWF","frm","R1RFWF_frm","D",68.05287
"2007","Oregon","R1RFWF","frm","R1RFWF_frm","E",1967.528565
"2007","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","A",38981.617995
"2007","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","B",420993.957395
"2007","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","C",89820.8926
"2007","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","D",18532.62014
"2007","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","E",367240.196315
"2007","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","A",9782.933655
"2007","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","B",134108.18811
"2007","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","C",28779.24737
"2007","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","D",5818.965175
"2007","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","E",126912.153095
"2007","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","A",3103.29983
"2007","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","B",37490.45952
"2007","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","C",8274.87316
"2007","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","D",2605.13503
"2007","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","E",40346.233715
"2007","Oregon","RaABAMup","fsi","RaABAMup_fsi","A",5902.80809
"2007","Oregon","RaABAMup","fsi","RaABAMup_fsi","B",19372.82845
"2007","Oregon","RaABAMup","fsi","RaABAMup_fsi","C",2921.82551
"2007","Oregon","RaABAMup","fsi","RaABAMup_fsi","D",4207.046215
"2007","Oregon","RaABAMup","fsi","RaABAMup_fsi","E",16680.95937
"2007","Oregon","RaABAMup","fst","RaABAMup_fst","A",87.846025
"2007","Oregon","RaABAMup","fst","RaABAMup_fst","B",983.208295
"2007","Oregon","RaABAMup","fst","RaABAMup_fst","C",65.38413
"2007","Oregon","RaABAMup","fst","RaABAMup_fst","D",30.912905
"2007","Oregon","RaABAMup","fst","RaABAMup_fst","E",1479.37154
"2007","Oregon","RaABAMup","fsw","RaABAMup_fsw","A",15.345255
"2007","Oregon","RaABAMup","fsw","RaABAMup_fsw","B",359.39032
"2007","Oregon","RaABAMup","fsw","RaABAMup_fsw","C",68.05287
"2007","Oregon","RaABAMup","fsw","RaABAMup_fsw","D",5.559875
"2007","Oregon","RaABAMup","fsw","RaABAMup_fsw","E",61.82581
"2007","Oregon","RaDFHEdy","fdg","RaDFHEdy_fdg","A",50.038875
"2007","Oregon","RaDFHEdy","fdg","RaDFHEdy_fdg","B",238.40744
