"YEAR","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2012","RaDFHEwt","fww","RaDFHEwt_fww","E",330332.63409
"2012","RaDFWV","fwx","RaDFWV_fwx","A",183399.81591
"2012","RaDFWV","fwx","RaDFWV_fwx","B",378146.891905
"2012","RaDFWV","fwx","RaDFWV_fwx","C",71611.857185
"2012","RaDFWV","fwx","RaDFWV_fwx","D",23205.806275
"2012","RaDFWV","fwx","RaDFWV_fwx","E",618444.9118
"2012","RaMCONdy","fdd","RaMCONdy_fdd","A",505545.64526
"2012","RaMCONdy","fdd","RaMCONdy_fdd","B",2434205.79132
"2012","RaMCONdy","fdd","RaMCONdy_fdd","C",974837.3472
"2012","RaMCONdy","fdd","RaMCONdy_fdd","D",17667.94838
"2012","RaMCONdy","fdd","RaMCONdy_fdd","E",315941.00885
"2012","RaMCONdy","fdg","RaMCONdy_fdg","A",96896.61192
"2012","RaMCONdy","fdg","RaMCONdy_fdg","B",537978.175295
"2012","RaMCONdy","fdg","RaMCONdy_fdg","C",290794.139015
"2012","RaMCONdy","fdg","RaMCONdy_fdg","D",9500.7144
"2012","RaMCONdy","fdg","RaMCONdy_fdg","E",114246.09066
"2012","RaMCONdy","fdx","RaMCONdy_fdx","A",835.982805
"2012","RaMCONdy","fdx","RaMCONdy_fdx","B",1662.402625
"2012","RaMCONdy","fdx","RaMCONdy_fdx","C",959.41203
"2012","RaMCONdy","fdx","RaMCONdy_fdx","D",103.19128
"2012","RaMCONdy","fdx","RaMCONdy_fdx","E",1035.693515
"2012","RaMCONdy","fmd","RaMCONdy_fmd","A",293564.291135
"2012","RaMCONdy","fmd","RaMCONdy_fmd","B",898528.507615
"2012","RaMCONdy","fmd","RaMCONdy_fmd","C",552124.721245
"2012","RaMCONdy","fmd","RaMCONdy_fmd","D",28089.600475
"2012","RaMCONdy","fmd","RaMCONdy_fmd","E",278187.900835
"2012","RaMCONdy","fmx","RaMCONdy_fmx","A",63166.85185
"2012","RaMCONdy","fmx","RaMCONdy_fmx","B",293954.816755
"2012","RaMCONdy","fmx","RaMCONdy_fmx","C",174912.77792
"2012","RaMCONdy","fmx","RaMCONdy_fmx","D",5924.15801
"2012","RaMCONdy","fmx","RaMCONdy_fmx","E",58211.224065
"2012","RaMCONms","fcm","RaMCONms_fcm","A",236613.60193
"2012","RaMCONms","fcm","RaMCONms_fcm","B",653838.63126
"2012","RaMCONms","fcm","RaMCONms_fcm","C",928175.76267
"2012","RaMCONms","fcm","RaMCONms_fcm","D",92722.035375
"2012","RaMCONms","fcm","RaMCONms_fcm","E",292617.778015
"2012","RaMCONms","fmm","RaMCONms_fmm","A",145021.55555
"2012","RaMCONms","fmm","RaMCONms_fmm","B",670780.23757
"2012","RaMCONms","fmm","RaMCONms_fmm","C",583213.0959
"2012","RaMCONms","fmm","RaMCONms_fmm","D",23888.78132
"2012","RaMCONms","fmm","RaMCONms_fmm","E",346666.434865
"2012","RaMCONsw","fdm","RaMCONsw_fdm","A",15570.31874
"2012","RaMCONsw","fdm","RaMCONsw_fdm","B",151628.46621
"2012","RaMCONsw","fdm","RaMCONsw_fdm","C",12370.94427
"2012","RaMCONsw","fdm","RaMCONsw_fdm","D",1616.144465
"2012","RaMCONsw","fdm","RaMCONsw_fdm","E",71437.054715
"2012","RaMCONsw","fiw","RaMCONsw_fiw","A",27260.067125
"2012","RaMCONsw","fiw","RaMCONsw_fiw","B",600689.33979
"2012","RaMCONsw","fiw","RaMCONsw_fiw","C",128081.7284
"2012","RaMCONsw","fiw","RaMCONsw_fiw","D",19864.543795
"2012","RaMCONsw","fiw","RaMCONsw_fiw","E",435623.32289
"2012","RaMCONsw","fvw","RaMCONsw_fvw","A",11372.39072
"2012","RaMCONsw","fvw","RaMCONsw_fvw","B",62974.25778
"2012","RaMCONsw","fvw","RaMCONsw_fvw","C",5969.304195
"2012","RaMCONsw","fvw","RaMCONsw_fvw","D",1014.343595
"2012","RaMCONsw","fvw","RaMCONsw_fvw","E",33118.61861
"2012","RaMEVG","ftd","RaMEVG_ftd","A",45876.752575
"2012","RaMEVG","ftd","RaMEVG_ftd","B",149261.071435
"2012","RaMEVG","ftd","RaMEVG_ftd","C",27233.824515
"2012","RaMEVG","ftd","RaMEVG_ftd","D",8622.25415
"2012","RaMEVG","ftd","RaMEVG_ftd","E",199474.9713
"2012","RaMEVG","fuc","RaMEVG_fuc","A",57711.280105
"2012","RaMEVG","fuc","RaMEVG_fuc","B",10832.638055
"2012","RaMEVG","fuc","RaMEVG_fuc","C",13161.113705
"2012","RaMEVG","fuc","RaMEVG_fuc","D",4764.812875
"2012","RaMEVG","fuc","RaMEVG_fuc","E",22438.32113
"2012","RaOAPI","fop","RaOAPI_fop","A",14308.00472
"2012","RaOAPI","fop","RaOAPI_fop","B",18835.52213
"2012","RaOAPI","fop","RaOAPI_fop","C",4877.344745
"2012","RaOAPI","fop","RaOAPI_fop","D",11971.07806
"2012","RaOAPI","fop","RaOAPI_fop","E",34085.14728
"2012","RaPICOpu","fld","RaPICOpu_fld","A",72516.78244
"2012","RaPICOpu","fld","RaPICOpu_fld","B",121771.270275
"2012","RaPICOpu","fld","RaPICOpu_fld","C",123542.424055
"2012","RaPICOpu","fld","RaPICOpu_fld","D",13551.86172
"2012","RaPICOpu","fld","RaPICOpu_fld","E",25951.050155
"2012","RaPICOpu","flp","RaPICOpu_flp","A",198.153945
"2012","RaPICOpu","flp","RaPICOpu_flp","B",17764.690205
"2012","RaPICOpu","flp","RaPICOpu_flp","C",1878.34817
"2012","RaPICOpu","flp","RaPICOpu_flp","D",28.244165
"2012","RaPICOpu","flp","RaPICOpu_flp","E",5045.475365
"2012","RaPICOpu","flw","RaPICOpu_flw","A",10640.933565
"2012","RaPICOpu","flw","RaPICOpu_flw","B",32179.444525
"2012","RaPICOpu","flw","RaPICOpu_flw","C",19973.73974
"2012","RaPICOpu","flw","RaPICOpu_flw","D",3891.245315
"2012","RaPICOpu","flw","RaPICOpu_flw","E",8669.40189
"2012","RaPIJEsp","fjp","RaPIJEsp_fjp","A",26487.68929
"2012","RaPIJEsp","fjp","RaPIJEsp_fjp","B",20593.33221
"2012","RaPIJEsp","fjp","RaPIJEsp_fjp","C",15993.536425
"2012","RaPIJEsp","fjp","RaPIJEsp_fjp","D",1949.95936
"2012","RaPIJEsp","fjp","RaPIJEsp_fjp","E",16772.58611
"2012","RaPIPOm","fdp","RaPIPOm_fdp","A",157314.883965
"2012","RaPIPOm","fdp","RaPIPOm_fdp","B",543561.40177
"2012","RaPIPOm","fdp","RaPIPOm_fdp","C",100261.89306
"2012","RaPIPOm","fdp","RaPIPOm_fdp","D",6743.238795
"2012","RaPIPOm","fdp","RaPIPOm_fdp","E",240842.442855
"2012","RaPIPOm","fpd","RaPIPOm_fpd","A",120522.96714
"2012","RaPIPOm","fpd","RaPIPOm_fpd","B",217817.22132
"2012","RaPIPOm","fpd","RaPIPOm_fpd","C",71774.205535
"2012","RaPIPOm","fpd","RaPIPOm_fpd","D",41826.050045
"2012","RaPIPOm","fpd","RaPIPOm_fpd","E",156176.666355
"2012","RaPIPOm","fpl","RaPIPOm_fpl","A",113333.603975
"2012","RaPIPOm","fpl","RaPIPOm_fpl","B",470259.787375
"2012","RaPIPOm","fpl","RaPIPOm_fpl","C",106188.942205
"2012","RaPIPOm","fpl","RaPIPOm_fpl","D",52529.031815
"2012","RaPIPOm","fpl","RaPIPOm_fpl","E",220458.38434
"2012","RaPIPOxe","fpd","RaPIPOxe_fpd","A",99070.078255
"2012","RaPIPOxe","fpd","RaPIPOxe_fpd","B",375158.57029
"2012","RaPIPOxe","fpd","RaPIPOxe_fpd","C",60365.11964
"2012","RaPIPOxe","fpd","RaPIPOxe_fpd","D",4568.660485
"2012","RaPIPOxe","fpd","RaPIPOxe_fpd","E",103981.67183
"2012","RaPIPOxe","fxp","RaPIPOxe_fxp","A",296512.804045
"2012","RaPIPOxe","fxp","RaPIPOxe_fxp","B",452309.17495
"2012","RaPIPOxe","fxp","RaPIPOxe_fxp","C",129328.697165
"2012","RaPIPOxe","fxp","RaPIPOxe_fxp","D",11432.659765
"2012","RaPIPOxe","fxp","RaPIPOxe_fxp","E",123349.829985
"2012","RaREFI","fcw","RaREFI_fcw","A",7854.10182
"2012","RaREFI","fcw","RaREFI_fcw","B",117217.955045
"2012","RaREFI","fcw","RaREFI_fcw","C",21507.82045
"2012","RaREFI","fcw","RaREFI_fcw","D",5951.73499
"2012","RaREFI","fcw","RaREFI_fcw","E",113308.695735
"2012","RaREFI","frf","RaREFI_frf","A",3904.589015
"2012","RaREFI","frf","RaREFI_frf","B",38631.34587
"2012","RaREFI","frf","RaREFI_frf","C",5701.095825
"2012","RaREFI","frf","RaREFI_frf","D",126.32036
"2012","RaREFI","frf","RaREFI_frf","E",8316.905815
"2012","RaREFI","frm","RaREFI_frm","A",1023.017
"2012","RaREFI","frm","RaREFI_frm","B",36388.047505
"2012","RaREFI","frm","RaREFI_frm","C",1772.04336
"2012","RaREFI","frm","RaREFI_frm","D",287.33434
"2012","RaREFI","frm","RaREFI_frm","E",48744.09131
"2012","RaSAWD","fal","RaSAWD_fal","A",535691.509905
"2012","RaSAWD","fal","RaSAWD_fal","B",536811.935915
"2012","RaSAWD","fal","RaSAWD_fal","C",74258.58008
"2012","RaSAWD","fsw","RaSAWD_fsw","A",23196.910475
"2012","RaSAWD","fsw","RaSAWD_fsw","B",28434.312725
"2012","RaSAWD","fsw","RaSAWD_fsw","C",5691.53284
"2012","RaSPFI","fcd","RaSPFI_fcd","A",101463.27085
"2012","RaSPFI","fcd","RaSPFI_fcd","B",127600.46562
"2012","RaSPFI","fcd","RaSPFI_fcd","C",610808.534685
"2012","RaSPFI","fcd","RaSPFI_fcd","D",126910.15154
"2012","RaSPFI","fcd","RaSPFI_fcd","E",431065.337365
"2012","RaSPFI","fmz","RaSPFI_fmz","A",3802.50971
"2012","RaSPFI","fmz","RaSPFI_fmz","B",24358.257165
"2012","RaSPFI","fmz","RaSPFI_fmz","C",103966.771365
"2012","RaSPFI","fmz","RaSPFI_fmz","D",41212.46224
"2012","RaSPFI","fmz","RaSPFI_fmz","E",67465.524805
"2012","RaSSHE","fss","RaSSHE_fss","A",173880.197935
"2012","RaSSHE","fss","RaSSHE_fss","B",1150479.803115
"2012","RaSSHE","fss","RaSSHE_fss","D",73273.592625
"2012","RaSSHE","fss","RaSSHE_fss","E",456040.740655
"2012","RaTAOAco","ftm","RaTAOAco_ftm","A",38811.93061
"2012","RaTAOAco","ftm","RaTAOAco_ftm","B",216758.17633
"2012","RaTAOAco","ftm","RaTAOAco_ftm","C",31578.31084
"2012","RaTAOAco","ftm","RaTAOAco_ftm","D",21615.682025
"2012","RaTAOAco","ftm","RaTAOAco_ftm","E",277937.039275
"2012","RaTAOAco","fto","RaTAOAco_fto","A",5029.462925
"2012","RaTAOAco","fto","RaTAOAco_fto","B",7115.528025
"2012","RaTAOAco","fto","RaTAOAco_fto","C",2705.65757
"2012","RaTAOAco","fto","RaTAOAco_fto","D",5304.343145
"2012","RaTAOAco","fto","RaTAOAco_fto","E",6764.588715
