"YEAR","ew","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2005","eastside","RaABAMlw","fwc","RaABAMlw_fwc","C",1728.00915
"2005","eastside","RaABAMlw","fwc","RaABAMlw_fwc","D",401.422975
"2005","eastside","RaABAMlw","fwc","RaABAMlw_fwc","E",4382.96066
"2005","eastside","RaABLA","faf","RaABLA_faf","A",621.81642
"2005","eastside","RaABLA","faf","RaABLA_faf","B",7757.58239
"2005","eastside","RaABLA","faf","RaABLA_faf","C",282.664045
"2005","eastside","RaABLA","faf","RaABLA_faf","D",0.222395
"2005","eastside","RaABLA","faf","RaABLA_faf","E",6710.54673
"2005","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","A",43631.897445
"2005","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","B",201654.4423
"2005","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","C",54319.53396
"2005","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","D",20817.06158
"2005","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","E",178865.849045
"2005","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2500.831775
"2005","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","B",37533.826545
"2005","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","C",22583.100275
"2005","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6802.840655
"2005","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","E",41369.250715
"2005","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","A",520.626695
"2005","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","B",7543.6384
"2005","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","C",2008.894035
"2005","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","D",956.2985
"2005","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","E",7605.46421
"2005","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","A",3809.62635
"2005","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","B",15038.572295
"2005","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","C",1230.511535
"2005","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","D",947.180305
"2005","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","E",10285.76875
"2005","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","A",38578.86065
"2005","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","B",145187.46222
"2005","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","C",24259.73618
"2005","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","D",9887.6817
"2005","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","E",88787.20064
"2005","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","A",39429.29913
"2005","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","B",67878.95711
"2005","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","C",26934.25845
"2005","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","D",6016.451935
"2005","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","E",37142.411345
"2005","eastside","RaDFHEwt","fww","RaDFHEwt_fww","A",6463.24349
"2005","eastside","RaDFHEwt","fww","RaDFHEwt_fww","B",10379.397045
"2005","eastside","RaDFHEwt","fww","RaDFHEwt_fww","C",7849.876315
"2005","eastside","RaDFHEwt","fww","RaDFHEwt_fww","D",1300.56596
"2005","eastside","RaDFHEwt","fww","RaDFHEwt_fww","E",6290.22018
"2005","eastside","RaDFWV","fwx","RaDFWV_fwx","A",2189.25638
"2005","eastside","RaDFWV","fwx","RaDFWV_fwx","B",8394.744065
"2005","eastside","RaDFWV","fwx","RaDFWV_fwx","C",1830.75564
"2005","eastside","RaDFWV","fwx","RaDFWV_fwx","D",1066.384025
"2005","eastside","RaDFWV","fwx","RaDFWV_fwx","E",25055.687885
"2005","eastside","RaMCONdy","fdd","RaMCONdy_fdd","A",481147.57939
"2005","eastside","RaMCONdy","fdd","RaMCONdy_fdd","B",2431724.975095
"2005","eastside","RaMCONdy","fdd","RaMCONdy_fdd","C",1016309.344405
"2005","eastside","RaMCONdy","fdd","RaMCONdy_fdd","D",18656.71655
"2005","eastside","RaMCONdy","fdd","RaMCONdy_fdd","E",300359.12557
"2005","eastside","RaMCONdy","fdg","RaMCONdy_fdg","A",101841.564745
"2005","eastside","RaMCONdy","fdg","RaMCONdy_fdg","B",507735.34643
"2005","eastside","RaMCONdy","fdg","RaMCONdy_fdg","C",320752.30228
"2005","eastside","RaMCONdy","fdg","RaMCONdy_fdg","D",9510.49978
"2005","eastside","RaMCONdy","fdg","RaMCONdy_fdg","E",109576.018055
"2005","eastside","RaMCONdy","fdx","RaMCONdy_fdx","A",457.911305
"2005","eastside","RaMCONdy","fdx","RaMCONdy_fdx","B",1870.564345
"2005","eastside","RaMCONdy","fdx","RaMCONdy_fdx","C",910.04034
"2005","eastside","RaMCONdy","fdx","RaMCONdy_fdx","D",84.287705
"2005","eastside","RaMCONdy","fdx","RaMCONdy_fdx","E",1128.87702
"2005","eastside","RaMCONdy","fmd","RaMCONdy_fmd","A",287485.12381
"2005","eastside","RaMCONdy","fmd","RaMCONdy_fmd","B",875494.83507
"2005","eastside","RaMCONdy","fmd","RaMCONdy_fmd","C",567289.836295
"2005","eastside","RaMCONdy","fmd","RaMCONdy_fmd","D",29963.055955
"2005","eastside","RaMCONdy","fmd","RaMCONdy_fmd","E",290262.170175
"2005","eastside","RaMCONdy","fmx","RaMCONdy_fmx","A",72989.816605
"2005","eastside","RaMCONdy","fmx","RaMCONdy_fmx","B",273833.851525
"2005","eastside","RaMCONdy","fmx","RaMCONdy_fmx","C",186784.000625
"2005","eastside","RaMCONdy","fmx","RaMCONdy_fmx","D",5439.33691
"2005","eastside","RaMCONdy","fmx","RaMCONdy_fmx","E",57122.822935
"2005","eastside","RaMCONms","fcm","RaMCONms_fcm","A",244955.415985
"2005","eastside","RaMCONms","fcm","RaMCONms_fcm","B",616887.25722
"2005","eastside","RaMCONms","fcm","RaMCONms_fcm","C",954918.31663
"2005","eastside","RaMCONms","fcm","RaMCONms_fcm","D",91385.21903
"2005","eastside","RaMCONms","fcm","RaMCONms_fcm","E",295821.600385
"2005","eastside","RaMCONms","fmm","RaMCONms_fmm","A",165930.911055
"2005","eastside","RaMCONms","fmm","RaMCONms_fmm","B",632911.484155
"2005","eastside","RaMCONms","fmm","RaMCONms_fmm","C",595844.464715
"2005","eastside","RaMCONms","fmm","RaMCONms_fmm","D",23802.49206
"2005","eastside","RaMCONms","fmm","RaMCONms_fmm","E",351080.75322
"2005","eastside","RaMCONsw","fdm","RaMCONsw_fdm","A",15885.67485
"2005","eastside","RaMCONsw","fdm","RaMCONsw_fdm","B",149674.05895
"2005","eastside","RaMCONsw","fdm","RaMCONsw_fdm","C",14414.087135
"2005","eastside","RaMCONsw","fdm","RaMCONsw_fdm","D",2194.816255
"2005","eastside","RaMCONsw","fdm","RaMCONsw_fdm","E",70454.29121
"2005","eastside","RaMCONsw","fiw","RaMCONsw_fiw","A",27850.303455
"2005","eastside","RaMCONsw","fiw","RaMCONsw_fiw","B",551189.10548
"2005","eastside","RaMCONsw","fiw","RaMCONsw_fiw","C",136733.116295
"2005","eastside","RaMCONsw","fiw","RaMCONsw_fiw","D",18231.274915
"2005","eastside","RaMCONsw","fiw","RaMCONsw_fiw","E",371274.441615
"2005","eastside","RaMCONsw","fvw","RaMCONsw_fvw","A",9442.00212
"2005","eastside","RaMCONsw","fvw","RaMCONsw_fvw","B",62406.038555
"2005","eastside","RaMCONsw","fvw","RaMCONsw_fvw","C",7067.045915
"2005","eastside","RaMCONsw","fvw","RaMCONsw_fvw","D",956.2985
"2005","eastside","RaMCONsw","fvw","RaMCONsw_fvw","E",30647.81016
"2005","eastside","RaMEVG","ftd","RaMEVG_ftd","A",61659.236145
"2005","eastside","RaMEVG","ftd","RaMEVG_ftd","B",134256.30318
"2005","eastside","RaMEVG","ftd","RaMEVG_ftd","C",34776.79573
"2005","eastside","RaMEVG","ftd","RaMEVG_ftd","D",12223.71878
"2005","eastside","RaMEVG","ftd","RaMEVG_ftd","E",187552.82014
"2005","eastside","RaMEVG","fuc","RaMEVG_fuc","A",61517.57053
"2005","eastside","RaMEVG","fuc","RaMEVG_fuc","B",10404.750075
"2005","eastside","RaMEVG","fuc","RaMEVG_fuc","C",9817.627275
"2005","eastside","RaMEVG","fuc","RaMEVG_fuc","D",5590.787905
"2005","eastside","RaMEVG","fuc","RaMEVG_fuc","E",21577.430085
"2005","eastside","RaOAPI","fop","RaOAPI_fop","A",16268.63904
"2005","eastside","RaOAPI","fop","RaOAPI_fop","B",14813.508555
"2005","eastside","RaOAPI","fop","RaOAPI_fop","C",5306.122305
"2005","eastside","RaOAPI","fop","RaOAPI_fop","D",13546.52424
"2005","eastside","RaOAPI","fop","RaOAPI_fop","E",34142.302795
"2005","eastside","RaPICOpu","fld","RaPICOpu_fld","A",95526.65872
"2005","eastside","RaPICOpu","fld","RaPICOpu_fld","B",98752.72059
"2005","eastside","RaPICOpu","fld","RaPICOpu_fld","C",130094.40315
"2005","eastside","RaPICOpu","fld","RaPICOpu_fld","D",10795.94288
"2005","eastside","RaPICOpu","fld","RaPICOpu_fld","E",22163.663305
"2005","eastside","RaPICOpu","flp","RaPICOpu_flp","A",370.732465
"2005","eastside","RaPICOpu","flp","RaPICOpu_flp","B",18685.18311
"2005","eastside","RaPICOpu","flp","RaPICOpu_flp","C",1810.74009
"2005","eastside","RaPICOpu","flp","RaPICOpu_flp","D",30.912905
"2005","eastside","RaPICOpu","flp","RaPICOpu_flp","E",4017.34328
"2005","eastside","RaPICOpu","flw","RaPICOpu_flw","A",13399.74354
"2005","eastside","RaPICOpu","flw","RaPICOpu_flw","B",28660.266045
"2005","eastside","RaPICOpu","flw","RaPICOpu_flw","C",20843.971375
"2005","eastside","RaPICOpu","flw","RaPICOpu_flw","D",3785.1629
"2005","eastside","RaPICOpu","flw","RaPICOpu_flw","E",8665.621175
"2005","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","A",28709.637735
"2005","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","B",20329.794135
"2005","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","C",14686.9658
"2005","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","D",2172.131965
"2005","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","E",15898.57376
"2005","eastside","RaPIPOm","fdp","RaPIPOm_fdp","A",161268.177485
"2005","eastside","RaPIPOm","fdp","RaPIPOm_fdp","B",548937.800895
"2005","eastside","RaPIPOm","fdp","RaPIPOm_fdp","C",105955.64985
"2005","eastside","RaPIPOm","fdp","RaPIPOm_fdp","D",6945.618245
"2005","eastside","RaPIPOm","fdp","RaPIPOm_fdp","E",225616.61397
"2005","eastside","RaPIPOm","fpd","RaPIPOm_fpd","A",118035.923855
"2005","eastside","RaPIPOm","fpd","RaPIPOm_fpd","B",218550.457635
"2005","eastside","RaPIPOm","fpd","RaPIPOm_fpd","C",83157.716005
"2005","eastside","RaPIPOm","fpd","RaPIPOm_fpd","D",45044.550485
"2005","eastside","RaPIPOm","fpd","RaPIPOm_fpd","E",143328.462415
"2005","eastside","RaPIPOm","fpl","RaPIPOm_fpl","A",163650.25033
"2005","eastside","RaPIPOm","fpl","RaPIPOm_fpl","B",415341.121285
"2005","eastside","RaPIPOm","fpl","RaPIPOm_fpl","C",123892.473785
"2005","eastside","RaPIPOm","fpl","RaPIPOm_fpl","D",60637.77591
"2005","eastside","RaPIPOm","fpl","RaPIPOm_fpl","E",199248.1284
"2005","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","A",99799.75625
"2005","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","B",373713.225185
"2005","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","C",62359.11321
"2005","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","D",4037.80362
"2005","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","E",103234.202235
"2005","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","A",300028.20181
"2005","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","B",454268.4749
"2005","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","C",130299.228945
"2005","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","D",10553.97712
"2005","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","E",117783.283135
"2005","eastside","RaREFI","fcw","RaREFI_fcw","A",8914.48118
"2005","eastside","RaREFI","fcw","RaREFI_fcw","B",112479.82957
"2005","eastside","RaREFI","fcw","RaREFI_fcw","C",24002.425165
"2005","eastside","RaREFI","fcw","RaREFI_fcw","D",7033.686665
"2005","eastside","RaREFI","fcw","RaREFI_fcw","E",113409.88546
"2005","eastside","RaREFI","frf","RaREFI_frf","A",4759.475395
"2005","eastside","RaREFI","frf","RaREFI_frf","B",38124.28527
"2005","eastside","RaREFI","frf","RaREFI_frf","C",5590.56551
"2005","eastside","RaREFI","frf","RaREFI_frf","D",37.80715
"2005","eastside","RaREFI","frf","RaREFI_frf","E",8168.12356
"2005","eastside","RaREFI","frm","RaREFI_frm","A",955.186525
"2005","eastside","RaREFI","frm","RaREFI_frm","B",35575.860965
"2005","eastside","RaREFI","frm","RaREFI_frm","C",1920.825615
"2005","eastside","RaREFI","frm","RaREFI_frm","D",261.314125
"2005","eastside","RaREFI","frm","RaREFI_frm","E",49501.346285
"2005","eastside","RaSAWD","fal","RaSAWD_fal","A",313247.36061
"2005","eastside","RaSAWD","fal","RaSAWD_fal","B",259702.65083
"2005","eastside","RaSAWD","fal","RaSAWD_fal","C",52102.922995
"2005","eastside","RaSAWD","fsw","RaSAWD_fsw","A",24083.821735
"2005","eastside","RaSAWD","fsw","RaSAWD_fsw","B",27571.19773
"2005","eastside","RaSAWD","fsw","RaSAWD_fsw","C",5667.736575
"2005","eastside","RaSPFI","fcd","RaSPFI_fcd","A",59502.894225
"2005","eastside","RaSPFI","fcd","RaSPFI_fcd","B",100683.331585
"2005","eastside","RaSPFI","fcd","RaSPFI_fcd","C",684244.03087
"2005","eastside","RaSPFI","fcd","RaSPFI_fcd","D",127780.16078
"2005","eastside","RaSPFI","fcd","RaSPFI_fcd","E",425637.3426
"2005","eastside","RaSPFI","fmz","RaSPFI_fmz","A",3614.80833
"2005","eastside","RaSPFI","fmz","RaSPFI_fmz","B",29000.975185
"2005","eastside","RaSPFI","fmz","RaSPFI_fmz","C",96738.044285
"2005","eastside","RaSPFI","fmz","RaSPFI_fmz","D",43846.731015
"2005","eastside","RaSPFI","fmz","RaSPFI_fmz","E",67604.96647
"2005","eastside","RaSSHE","fss","RaSSHE_fss","A",6126.98225
"2005","eastside","RaSSHE","fss","RaSSHE_fss","B",23691.072165
"2005","eastside","RaSSHE","fss","RaSSHE_fss","D",3777.60147
"2005","eastside","RaSSHE","fss","RaSSHE_fss","E",5082.17054
"2005","eastside","RaTAOAco","ftm","RaTAOAco_ftm","A",42722.301895
"2005","eastside","RaTAOAco","ftm","RaTAOAco_ftm","B",218043.61943
"2005","eastside","RaTAOAco","ftm","RaTAOAco_ftm","C",44922.233235
"2005","eastside","RaTAOAco","ftm","RaTAOAco_ftm","D",25454.664515
"2005","eastside","RaTAOAco","ftm","RaTAOAco_ftm","E",255558.320005
"2005","eastside","RaTAOAco","fto","RaTAOAco_fto","A",5969.304195
"2005","eastside","RaTAOAco","fto","RaTAOAco_fto","B",8060.706775
"2005","eastside","RaTAOAco","fto","RaTAOAco_fto","C",2845.544025
"2005","eastside","RaTAOAco","fto","RaTAOAco_fto","D",4237.51433
"2005","eastside","RaTAOAco","fto","RaTAOAco_fto","E",5712.660365
"2005","westside","Na0210290","fdw","Na0210290_fdw","A",7182.246525
"2005","westside","Na0210290","fdw","Na0210290_fdw","B",24686.512185
"2005","westside","Na0210290","fdw","Na0210290_fdw","C",1183.808585
"2005","westside","Na0210290","fdw","Na0210290_fdw","D",55.15396
"2005","westside","Na0210290","fdw","Na0210290_fdw","E",14693.415255
"2005","westside","Na0210350","fvg","Na0210350_fvg","A",14112.29712
"2005","westside","Na0210350","fvg","Na0210350_fvg","B",25207.58367
"2005","westside","Na0210350","fvg","Na0210350_fvg","C",2808.181665
"2005","westside","Na0210350","fvg","Na0210350_fvg","D",254.642275
"2005","westside","Na0210350","fvg","Na0210350_fvg","E",48765.218835
"2005","westside","Na0710411","fmt","Na0710411_fmt","A",15892.79149
"2005","westside","Na0710411","fmt","Na0710411_fmt","B",186975.03793
"2005","westside","Na0710411","fmt","Na0710411_fmt","C",86015.26936
"2005","westside","Na0710411","fmt","Na0710411_fmt","D",15707.091665
"2005","westside","Na0710411","fmt","Na0710411_fmt","E",199012.612095
"2005","westside","Na0710412","fmc","Na0710412_fmc","A",46350.453925
"2005","westside","Na0710412","fmc","Na0710412_fmc","B",205149.60212
"2005","westside","Na0710412","fmc","Na0710412_fmc","C",20762.574805
"2005","westside","Na0710412","fmc","Na0710412_fmc","D",20729.88274
"2005","westside","Na0710412","fmc","Na0710412_fmc","E",523405.29813
"2005","westside","Na0710412","fmh","Na0710412_fmh","A",12.45412
"2005","westside","Na0710412","fmh","Na0710412_fmh","B",227.954875
"2005","westside","Na0710412","fmh","Na0710412_fmh","C",11.56454
"2005","westside","Na0710412","fmh","Na0710412_fmh","D",5.559875
"2005","westside","Na0710412","fmh","Na0710412_fmh","E",384.965745
"2005","westside","Na0710412","fmi","Na0710412_fmi","A",3076.16764
"2005","westside","Na0710412","fmi","Na0710412_fmi","B",21335.24193
"2005","westside","Na0710412","fmi","Na0710412_fmi","C",2002.666975
"2005","westside","Na0710412","fmi","Na0710412_fmi","D",987.4338
"2005","westside","Na0710412","fmi","Na0710412_fmi","E",31704.18641
"2005","westside","R1RFWF","fcw","R1RFWF_fcw","A",1.77916
"2005","westside","R1RFWF","fcw","R1RFWF_fcw","B",92.07153
"2005","westside","R1RFWF","fcw","R1RFWF_fcw","C",3.335925
"2005","westside","R1RFWF","fcw","R1RFWF_fcw","E",172.800915
"2005","westside","RaABAMlw","fsi","RaABAMlw_fsi","A",73282.26603
"2005","westside","RaABAMlw","fsi","RaABAMlw_fsi","B",882726.67568
"2005","westside","RaABAMlw","fsi","RaABAMlw_fsi","C",184781.77844
"2005","westside","RaABAMlw","fsi","RaABAMlw_fsi","D",19475.352545
"2005","westside","RaABAMlw","fsi","RaABAMlw_fsi","E",672257.607555
"2005","westside","RaABAMlw","fsw","RaABAMlw_fsw","A",8607.57608
"2005","westside","RaABAMlw","fsw","RaABAMlw_fsw","B",123056.268585
"2005","westside","RaABAMlw","fsw","RaABAMlw_fsw","C",28259.28786
"2005","westside","RaABAMlw","fsw","RaABAMlw_fsw","D",5827.19379
"2005","westside","RaABAMlw","fsw","RaABAMlw_fsw","E",117658.96433
"2005","westside","RaABAMlw","fwc","RaABAMlw_fwc","A",29088.598815
"2005","westside","RaABAMlw","fwc","RaABAMlw_fwc","B",186833.14992
"2005","westside","RaABAMlw","fwc","RaABAMlw_fwc","C",32589.985695
"2005","westside","RaABAMlw","fwc","RaABAMlw_fwc","D",5571.661935
"2005","westside","RaABAMlw","fwc","RaABAMlw_fwc","E",116326.595885
"2005","westside","RaABAMup","fsi","RaABAMup_fsi","A",4744.352535
"2005","westside","RaABAMup","fsi","RaABAMup_fsi","B",20713.647905
"2005","westside","RaABAMup","fsi","RaABAMup_fsi","C",2515.954635
"2005","westside","RaABAMup","fsi","RaABAMup_fsi","D",4060.48791
"2005","westside","RaABAMup","fsi","RaABAMup_fsi","E",17051.02465
"2005","westside","RaABAMup","fst","RaABAMup_fst","A",57093.2444
"2005","westside","RaABAMup","fst","RaABAMup_fst","B",716331.403865
"2005","westside","RaABAMup","fst","RaABAMup_fst","C",85406.129455
"2005","westside","RaABAMup","fst","RaABAMup_fst","D",3192.035435
"2005","westside","RaABAMup","fst","RaABAMup_fst","E",604319.048585
"2005","westside","RaABAMup","fsw","RaABAMup_fsw","A",20.01555
"2005","westside","RaABAMup","fsw","RaABAMup_fsw","B",350.93931
"2005","westside","RaABAMup","fsw","RaABAMup_fsw","C",73.39035
"2005","westside","RaABAMup","fsw","RaABAMup_fsw","D",3.780715
"2005","westside","RaABAMup","fsw","RaABAMup_fsw","E",62.048205
"2005","westside","RaABLA","faf","RaABLA_faf","A",8787.048845
"2005","westside","RaABLA","faf","RaABLA_faf","B",72239.67827
"2005","westside","RaABLA","faf","RaABLA_faf","C",2887.57668
"2005","westside","RaABLA","faf","RaABLA_faf","D",1.77916
"2005","westside","RaABLA","faf","RaABLA_faf","E",72312.846225
"2005","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","A",242845.99941
"2005","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","B",659418.299415
"2005","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","C",196147.719705
"2005","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","D",21956.61356
"2005","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","E",360275.00731
"2005","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","A",681931.345265
"2005","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","B",2427777.019055
"2005","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","C",569028.29801
"2005","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","D",126318.58084
"2005","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","E",1623976.77211
"2005","westside","RaDFHEwt","fdm","RaDFHEwt_fdm","A",10946.949085
"2005","westside","RaDFHEwt","fdm","RaDFHEwt_fdm","B",45065.455615
"2005","westside","RaDFHEwt","fdm","RaDFHEwt_fdm","C",13135.760675
"2005","westside","RaDFHEwt","fdm","RaDFHEwt_fdm","D",4423.214155
"2005","westside","RaDFHEwt","fdm","RaDFHEwt_fdm","E",50852.39591
"2005","westside","RaDFHEwt","fhc","RaDFHEwt_fhc","A",10306.67388
"2005","westside","RaDFHEwt","fhc","RaDFHEwt_fhc","B",50036.428655
"2005","westside","RaDFHEwt","fhc","RaDFHEwt_fhc","C",5066.380495
"2005","westside","RaDFHEwt","fhc","RaDFHEwt_fhc","D",4139.438135
"2005","westside","RaDFHEwt","fhc","RaDFHEwt_fhc","E",35301.64793
"2005","westside","RaDFHEwt","fwc","RaDFHEwt_fwc","A",56.48833
"2005","westside","RaDFHEwt","fwc","RaDFHEwt_fwc","B",201.712265
"2005","westside","RaDFHEwt","fwc","RaDFHEwt_fwc","C",17.34681
"2005","westside","RaDFHEwt","fwc","RaDFHEwt_fwc","D",3.11353
"2005","westside","RaDFHEwt","fwc","RaDFHEwt_fwc","E",86.73405
"2005","westside","RaDFHEwt","fwm","RaDFHEwt_fwm","A",194432.164675
"2005","westside","RaDFHEwt","fwm","RaDFHEwt_fwm","B",828504.773125
"2005","westside","RaDFHEwt","fwm","RaDFHEwt_fwm","C",183942.9045
"2005","westside","RaDFHEwt","fwm","RaDFHEwt_fwm","D",37576.526385
"2005","westside","RaDFHEwt","fwm","RaDFHEwt_fwm","E",652607.45254
