"YEAR","STATE","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2010","Oregon","Na0210290","fdw","Na0210290_fdw","A",7413.092535
"2010","Oregon","Na0210290","fdw","Na0210290_fdw","B",28703.18828
"2010","Oregon","Na0210290","fdw","Na0210290_fdw","C",1348.60328
"2010","Oregon","Na0210290","fdw","Na0210290_fdw","D",236.62828
"2010","Oregon","Na0210290","fdw","Na0210290_fdw","E",19745.784865
"2010","Oregon","Na0210290","fwo","Na0210290_fwo","A",24098.944595
"2010","Oregon","Na0210290","fwo","Na0210290_fwo","B",152170.887615
"2010","Oregon","Na0210290","fwo","Na0210290_fwo","C",23575.426765
"2010","Oregon","Na0210290","fwo","Na0210290_fwo","D",611.363855
"2010","Oregon","Na0210290","fwo","Na0210290_fwo","E",15852.3156
"2010","Oregon","Na0210350","fvg","Na0210350_fvg","A",13919.925445
"2010","Oregon","Na0210350","fvg","Na0210350_fvg","B",28299.986145
"2010","Oregon","Na0210350","fvg","Na0210350_fvg","C",2913.3745
"2010","Oregon","Na0210350","fvg","Na0210350_fvg","D",276.436985
"2010","Oregon","Na0210350","fvg","Na0210350_fvg","E",47698.83481
"2010","Oregon","Na0710270","fdd","Na0710270_fdd","A",54339.9943
"2010","Oregon","Na0710270","fdd","Na0710270_fdd","B",1140060.152575
"2010","Oregon","Na0710270","fdd","Na0710270_fdd","C",173481.4437
"2010","Oregon","Na0710270","fdd","Na0710270_fdd","D",4937.169
"2010","Oregon","Na0710270","fdd","Na0710270_fdd","E",30449.211425
"2010","Oregon","Na0710412","fmc","Na0710412_fmc","A",18326.904765
"2010","Oregon","Na0710412","fmc","Na0710412_fmc","B",75348.31558
"2010","Oregon","Na0710412","fmc","Na0710412_fmc","C",6314.461235
"2010","Oregon","Na0710412","fmc","Na0710412_fmc","D",5564.3229
"2010","Oregon","Na0710412","fmc","Na0710412_fmc","E",190687.032875
"2010","Oregon","Na0710412","fmh","Na0710412_fmh","A",32837.95612
"2010","Oregon","Na0710412","fmh","Na0710412_fmh","B",216308.93843
"2010","Oregon","Na0710412","fmh","Na0710412_fmh","C",21842.30253
"2010","Oregon","Na0710412","fmh","Na0710412_fmh","D",31692.844265
"2010","Oregon","Na0710412","fmh","Na0710412_fmh","E",359893.155095
"2010","Oregon","Na0710412","fmi","Na0710412_fmi","A",6418.097305
"2010","Oregon","Na0710412","fmi","Na0710412_fmi","B",21732.4394
"2010","Oregon","Na0710412","fmi","Na0710412_fmi","C",2568.21746
"2010","Oregon","Na0710412","fmi","Na0710412_fmi","D",4083.61699
"2010","Oregon","Na0710412","fmi","Na0710412_fmi","E",35478.007165
"2010","Oregon","R1RFWF","fcw","R1RFWF_fcw","A",4444.34168
"2010","Oregon","R1RFWF","fcw","R1RFWF_fcw","B",65219.11291
"2010","Oregon","R1RFWF","fcw","R1RFWF_fcw","C",4903.142565
"2010","Oregon","R1RFWF","fcw","R1RFWF_fcw","D",2343.376115
"2010","Oregon","R1RFWF","fcw","R1RFWF_fcw","E",72644.88196
"2010","Oregon","R1RFWF","frm","R1RFWF_frm","A",52.04043
"2010","Oregon","R1RFWF","frm","R1RFWF_frm","B",1669.74166
"2010","Oregon","R1RFWF","frm","R1RFWF_frm","C",92.96111
"2010","Oregon","R1RFWF","frm","R1RFWF_frm","D",85.622075
"2010","Oregon","R1RFWF","frm","R1RFWF_frm","E",1902.144435
"2010","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","A",37381.708365
"2010","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","B",433291.28892
"2010","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","C",82601.50611
"2010","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","D",18776.142665
"2010","Oregon","RaABAMlw","fsi","RaABAMlw_fsi","E",363518.638385
"2010","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","A",9841.86833
"2010","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","B",138244.067925
"2010","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","C",25209.140435
"2010","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","D",6361.83137
"2010","Oregon","RaABAMlw","fsw","RaABAMlw_fsw","E",125744.579345
"2010","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","A",3075.72285
"2010","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","B",38259.05664
"2010","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","C",7461.35225
"2010","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","D",2618.701125
"2010","Oregon","RaABAMlw","fwc","RaABAMlw_fwc","E",40405.16839
"2010","Oregon","RaABAMup","fsi","RaABAMup_fsi","A",7059.039695
"2010","Oregon","RaABAMup","fsi","RaABAMup_fsi","B",17907.2454
"2010","Oregon","RaABAMup","fsi","RaABAMup_fsi","C",3340.3729
"2010","Oregon","RaABAMup","fsi","RaABAMup_fsi","D",4408.31369
"2010","Oregon","RaABAMup","fsi","RaABAMup_fsi","E",16370.49595
"2010","Oregon","RaABAMup","fst","RaABAMup_fst","A",99.63296
"2010","Oregon","RaABAMup","fst","RaABAMup_fst","B",969.6422
