"YEAR","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2006","Na0210290","fdw","Na0210290_fdw","A",7453.123635
"2006","Na0210290","fdw","Na0210290_fdw","B",28527.49623
"2006","Na0210290","fdw","Na0210290_fdw","C",1417.323335
"2006","Na0210290","fdw","Na0210290_fdw","D",162.570745
"2006","Na0210290","fdw","Na0210290_fdw","E",19886.783295
"2006","Na0210290","fwo","Na0210290_fwo","A",24588.213595
"2006","Na0210290","fwo","Na0210290_fwo","B",149718.315555
"2006","Na0210290","fwo","Na0210290_fwo","C",25486.02221
"2006","Na0210290","fwo","Na0210290_fwo","D",610.25188
"2006","Na0210290","fwo","Na0210290_fwo","E",15906.13519
"2006","Na0210350","fvg","Na0210350_fvg","A",14457.00937
"2006","Na0210350","fvg","Na0210350_fvg","B",26230.823065
"2006","Na0210350","fvg","Na0210350_fvg","C",3007.447585
"2006","Na0210350","fvg","Na0210350_fvg","D",290.00308
"2006","Na0210350","fvg","Na0210350_fvg","E",49123.274785
"2006","Na0710270","fdd","Na0710270_fdd","A",59838.04349
"2006","Na0710270","fdd","Na0710270_fdd","B",1121831.324005
"2006","Na0710270","fdd","Na0710270_fdd","C",185687.593275
"2006","Na0710270","fdd","Na0710270_fdd","D",5487.37423
"2006","Na0710270","fdd","Na0710270_fdd","E",30423.636
"2006","Na0710411","fmt","Na0710411_fmt","A",15388.177235
"2006","Na0710411","fmt","Na0710411_fmt","B",188004.504385
"2006","Na0710411","fmt","Na0710411_fmt","C",85385.669115
"2006","Na0710411","fmt","Na0710411_fmt","D",15725.99524
"2006","Na0710411","fmt","Na0710411_fmt","E",199098.456565
"2006","Na0710412","fmc","Na0710412_fmc","A",46583.968675
"2006","Na0710412","fmc","Na0710412_fmc","B",208503.541115
"2006","Na0710412","fmc","Na0710412_fmc","C",20882.223315
"2006","Na0710412","fmc","Na0710412_fmc","D",21370.602735
"2006","Na0710412","fmc","Na0710412_fmc","E",535696.847385
"2006","Na0710412","fmh","Na0710412_fmh","A",91430.365215
"2006","Na0710412","fmh","Na0710412_fmh","B",471798.09359
"2006","Na0710412","fmh","Na0710412_fmh","C",59850.05282
"2006","Na0710412","fmh","Na0710412_fmh","D",99253.99892
"2006","Na0710412","fmh","Na0710412_fmh","E",697708.936145
"2006","Na0710412","fmi","Na0710412_fmi","A",7438.66796
"2006","Na0710412","fmi","Na0710412_fmi","B",35577.195335
"2006","Na0710412","fmi","Na0710412_fmi","C",3811.40551
"2006","Na0710412","fmi","Na0710412_fmi","D",4517.064845
"2006","Na0710412","fmi","Na0710412_fmi","E",56319.75459
"2006","Na1010471","frn","Na1010471_frn","A",20243.060085
"2006","Na1010471","frn","Na1010471_frn","B",476176.60635
"2006","Na1010471","frn","Na1010471_frn","C",154629.241945
"2006","Na1010471","frn","Na1010471_frn","D",1261.42444
"2006","Na1010471","frn","Na1010471_frn","E",33689.28418
"2006","R1RFWF","fcw","R1RFWF_fcw","A",3113.53
"2006","R1RFWF","fcw","R1RFWF_fcw","B",64854.162715
"2006","R1RFWF","fcw","R1RFWF_fcw","C",5428.21716
"2006","R1RFWF","fcw","R1RFWF_fcw","D",1906.592335
"2006","R1RFWF","fcw","R1RFWF_fcw","E",74252.35302
"2006","R1RFWF","frm","R1RFWF_frm","A",44.256605
"2006","R1RFWF","frm","R1RFWF_frm","B",1623.4835
"2006","R1RFWF","frm","R1RFWF_frm","C",100.52254
"2006","R1RFWF","frm","R1RFWF_frm","D",64.716945
"2006","R1RFWF","frm","R1RFWF_frm","E",1969.53012
"2006","RaABAMlw","fsi","RaABAMlw_fsi","A",92852.358845
"2006","RaABAMlw","fsi","RaABAMlw_fsi","B",1078423.378325
"2006","RaABAMlw","fsi","RaABAMlw_fsi","C",238976.7712
"2006","RaABAMlw","fsi","RaABAMlw_fsi","D",22808.164015
"2006","RaABAMlw","fsi","RaABAMlw_fsi","E",869926.06427
"2006","RaABAMlw","fsw","RaABAMlw_fsw","A",10261.3053
"2006","RaABAMlw","fsw","RaABAMlw_fsw","B",132410.42468
"2006","RaABAMlw","fsw","RaABAMlw_fsw","C",30059.35299
"2006","RaABAMlw","fsw","RaABAMlw_fsw","D",5950.178225
"2006","RaABAMlw","fsw","RaABAMlw_fsw","E",126725.1189
"2006","RaABAMlw","fwc","RaABAMlw_fwc","A",29738.437005
"2006","RaABAMlw","fwc","RaABAMlw_fwc","B",192791.334365
"2006","RaABAMlw","fwc","RaABAMlw_fwc","C",33150.421095
"2006","RaABAMlw","fwc","RaABAMlw_fwc","D",5942.172005
"2006","RaABAMlw","fwc","RaABAMlw_fwc","E",120195.15691
"2006","RaABAMup","fsi","RaABAMup_fsi","A",5388.18606
"2006","RaABAMup","fsi","RaABAMup_fsi","B",20009.100545
"2006","RaABAMup","fsi","RaABAMup_fsi","C",2705.21278
"2006","RaABAMup","fsi","RaABAMup_fsi","D",4112.08355
"2006","RaABAMup","fsi","RaABAMup_fsi","E",16870.8847
"2006","RaABAMup","fst","RaABAMup_fst","A",55735.74532
"2006","RaABAMup","fst","RaABAMup_fst","B",720300.04264
"2006","RaABAMup","fst","RaABAMup_fst","C",81812.00386
"2006","RaABAMup","fst","RaABAMup_fst","D",3159.78816
"2006","RaABAMup","fst","RaABAMup_fst","E",605334.28176
"2006","RaABAMup","fsw","RaABAMup_fsw","A",19.12597
"2006","RaABAMup","fsw","RaABAMup_fsw","B",356.499185
"2006","RaABAMup","fsw","RaABAMup_fsw","C",67.60808
"2006","RaABAMup","fsw","RaABAMup_fsw","D",3.780715
"2006","RaABAMup","fsw","RaABAMup_fsw","E",63.16018
"2006","RaABLA","faf","RaABLA_faf","A",9367.055005
"2006","RaABLA","faf","RaABLA_faf","B",80127.58413
"2006","RaABLA","faf","RaABLA_faf","C",3135.102315
"2006","RaABLA","faf","RaABLA_faf","D",2.66874
"2006","RaABLA","faf","RaABLA_faf","E",78969.35097
"2006","RaDFHEdy","fdg","RaDFHEdy_fdg","A",241095.973155
"2006","RaDFHEdy","fdg","RaDFHEdy_fdg","B",666117.94879
"2006","RaDFHEdy","fdg","RaDFHEdy_fdg","C",193746.298495
"2006","RaDFHEdy","fdg","RaDFHEdy_fdg","D",21931.70532
"2006","RaDFHEdy","fdg","RaDFHEdy_fdg","E",357751.71364
"2006","RaDFHEdy","fwi","RaDFHEdy_fwi","A",728860.02619
"2006","RaDFHEdy","fwi","RaDFHEdy_fwi","B",2654857.21452
"2006","RaDFHEdy","fwi","RaDFHEdy_fwi","C",610004.57676
"2006","RaDFHEdy","fwi","RaDFHEdy_fwi","D",147020.44181
"2006","RaDFHEdy","fwi","RaDFHEdy_fwi","E",1787578.54033
"2006","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2292.00287
"2006","RaDFHEdy","fwx","RaDFHEdy_fwx","B",38005.303945
"2006","RaDFHEdy","fwx","RaDFHEdy_fwx","C",22185.013225
"2006","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6616.25125
"2006","RaDFHEdy","fwx","RaDFHEdy_fwx","E",41691.278675
"2006","RaDFHEwt","fdm","RaDFHEwt_fdm","A",11456.45603
"2006","RaDFHEwt","fdm","RaDFHEwt_fdm","B",53367.23857
"2006","RaDFHEwt","fdm","RaDFHEwt_fdm","C",14793.27061
"2006","RaDFHEwt","fdm","RaDFHEwt_fdm","D",5325.248275
"2006","RaDFHEwt","fdm","RaDFHEwt_fdm","E",58116.483795
"2006","RaDFHEwt","fhc","RaDFHEwt_fhc","A",14148.32511
"2006","RaDFHEwt","fhc","RaDFHEwt_fhc","B",65590.06777
"2006","RaDFHEwt","fhc","RaDFHEwt_fhc","C",6035.35551
"2006","RaDFHEwt","fhc","RaDFHEwt_fhc","D",4983.649555
"2006","RaDFHEwt","fhc","RaDFHEwt_fhc","E",45404.830385
"2006","RaDFHEwt","fwc","RaDFHEwt_fwc","A",54.26438
"2006","RaDFHEwt","fwc","RaDFHEwt_fwc","B",204.381005
"2006","RaDFHEwt","fwc","RaDFHEwt_fwc","C",18.903575
"2006","RaDFHEwt","fwc","RaDFHEwt_fwc","D",2.446345
"2006","RaDFHEwt","fwc","RaDFHEwt_fwc","E",85.39968
"2006","RaDFHEwt","fwm","RaDFHEwt_fwm","A",230233.756565
"2006","RaDFHEwt","fwm","RaDFHEwt_fwm","B",983827.665075
"2006","RaDFHEwt","fwm","RaDFHEwt_fwm","C",202344.978775
"2006","RaDFHEwt","fwm","RaDFHEwt_fwm","D",47117.04949
