"YEAR","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2005","RaABAMlw","fsi","RaABAMlw_fsi","E",870636.3939
"2005","RaABAMlw","fsw","RaABAMlw_fsw","A",10800.39078
"2005","RaABAMlw","fsw","RaABAMlw_fsw","B",130626.81678
"2005","RaABAMlw","fsw","RaABAMlw_fsw","C",31363.47727
"2005","RaABAMlw","fsw","RaABAMlw_fsw","D",6123.42393
"2005","RaABAMlw","fsw","RaABAMlw_fsw","E",126492.271335
"2005","RaABAMlw","fwc","RaABAMlw_fwc","A",29881.214595
"2005","RaABAMlw","fwc","RaABAMlw_fwc","B",190935.670485
"2005","RaABAMlw","fwc","RaABAMlw_fwc","C",34317.994845
"2005","RaABAMlw","fwc","RaABAMlw_fwc","D",5973.08491
"2005","RaABAMlw","fwc","RaABAMlw_fwc","E",120709.556545
"2005","RaABAMup","fsi","RaABAMup_fsi","A",4744.352535
"2005","RaABAMup","fsi","RaABAMup_fsi","B",20713.647905
"2005","RaABAMup","fsi","RaABAMup_fsi","C",2515.954635
"2005","RaABAMup","fsi","RaABAMup_fsi","D",4060.48791
"2005","RaABAMup","fsi","RaABAMup_fsi","E",17051.02465
"2005","RaABAMup","fst","RaABAMup_fst","A",57093.2444
"2005","RaABAMup","fst","RaABAMup_fst","B",716331.403865
"2005","RaABAMup","fst","RaABAMup_fst","C",85406.129455
"2005","RaABAMup","fst","RaABAMup_fst","D",3192.035435
"2005","RaABAMup","fst","RaABAMup_fst","E",604319.048585
"2005","RaABAMup","fsw","RaABAMup_fsw","A",20.01555
"2005","RaABAMup","fsw","RaABAMup_fsw","B",350.93931
"2005","RaABAMup","fsw","RaABAMup_fsw","C",73.39035
"2005","RaABAMup","fsw","RaABAMup_fsw","D",3.780715
"2005","RaABAMup","fsw","RaABAMup_fsw","E",62.048205
"2005","RaABLA","faf","RaABLA_faf","A",9408.865265
"2005","RaABLA","faf","RaABLA_faf","B",79997.26066
"2005","RaABLA","faf","RaABLA_faf","C",3170.240725
"2005","RaABLA","faf","RaABLA_faf","D",2.001555
"2005","RaABLA","faf","RaABLA_faf","E",79023.392955
"2005","RaDFHEdy","fdg","RaDFHEdy_fdg","A",242845.99941
"2005","RaDFHEdy","fdg","RaDFHEdy_fdg","B",659418.299415
"2005","RaDFHEdy","fdg","RaDFHEdy_fdg","C",196147.719705
"2005","RaDFHEdy","fdg","RaDFHEdy_fdg","D",21956.61356
"2005","RaDFHEdy","fdg","RaDFHEdy_fdg","E",360275.00731
"2005","RaDFHEdy","fwi","RaDFHEdy_fwi","A",725563.24271
"2005","RaDFHEdy","fwi","RaDFHEdy_fwi","B",2629431.461355
"2005","RaDFHEdy","fwi","RaDFHEdy_fwi","C",623347.83197
"2005","RaDFHEdy","fwi","RaDFHEdy_fwi","D",147135.64242
"2005","RaDFHEdy","fwi","RaDFHEdy_fwi","E",1802842.621155
"2005","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2500.831775
"2005","RaDFHEdy","fwx","RaDFHEdy_fwx","B",37533.826545
"2005","RaDFHEdy","fwx","RaDFHEdy_fwx","C",22583.100275
"2005","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6802.840655
"2005","RaDFHEdy","fwx","RaDFHEdy_fwx","E",41369.250715
"2005","RaDFHEwt","fdm","RaDFHEwt_fdm","A",11467.57578
"2005","RaDFHEwt","fdm","RaDFHEwt_fdm","B",52609.094015
"2005","RaDFHEwt","fdm","RaDFHEwt_fdm","C",15144.65471
"2005","RaDFHEwt","fdm","RaDFHEwt_fdm","D",5379.512655
"2005","RaDFHEwt","fdm","RaDFHEwt_fdm","E",58457.86012
"2005","RaDFHEwt","fhc","RaDFHEwt_fhc","A",14116.30023
"2005","RaDFHEwt","fhc","RaDFHEwt_fhc","B",65075.00095
"2005","RaDFHEwt","fhc","RaDFHEwt_fhc","C",6296.89203
"2005","RaDFHEwt","fhc","RaDFHEwt_fhc","D",5086.61844
"2005","RaDFHEwt","fhc","RaDFHEwt_fhc","E",45587.41668
"2005","RaDFHEwt","fwc","RaDFHEwt_fwc","A",56.48833
"2005","RaDFHEwt","fwc","RaDFHEwt_fwc","B",201.712265
"2005","RaDFHEwt","fwc","RaDFHEwt_fwc","C",17.34681
"2005","RaDFHEwt","fwc","RaDFHEwt_fwc","D",3.11353
"2005","RaDFHEwt","fwc","RaDFHEwt_fwc","E",86.73405
"2005","RaDFHEwt","fwm","RaDFHEwt_fwm","A",233011.025325
"2005","RaDFHEwt","fwm","RaDFHEwt_fwm","B",973692.235345
"2005","RaDFHEwt","fwm","RaDFHEwt_fwm","C",208202.64068
"2005","RaDFHEwt","fwm","RaDFHEwt_fwm","D",47464.208085
"2005","RaDFHEwt","fwm","RaDFHEwt_fwm","E",741394.65318
"2005","RaDFHEwt","fwn","RaDFHEwt_fwn","A",363846.893405
"2005","RaDFHEwt","fwn","RaDFHEwt_fwn","B",1413767.23895
"2005","RaDFHEwt","fwn","RaDFHEwt_fwn","C",287359.69303
"2005","RaDFHEwt","fwn","RaDFHEwt_fwn","D",132471.8057
"2005","RaDFHEwt","fwn","RaDFHEwt_fwn","E",801278.287645
"2005","RaDFHEwt","fww","RaDFHEwt_fww","A",78869.050825
"2005","RaDFHEwt","fww","RaDFHEwt_fww","B",370922.39033
"2005","RaDFHEwt","fww","RaDFHEwt_fww","C",94803.652575
"2005","RaDFHEwt","fww","RaDFHEwt_fww","D",53069.67406
"2005","RaDFHEwt","fww","RaDFHEwt_fww","E",325209.320475
"2005","RaDFWV","fwx","RaDFWV_fwx","A",219711.804325
"2005","RaDFWV","fwx","RaDFWV_fwx","B",328591.72603
"2005","RaDFWV","fwx","RaDFWV_fwx","C",79238.226525
"2005","RaDFWV","fwx","RaDFWV_fwx","D",19163.109965
"2005","RaDFWV","fwx","RaDFWV_fwx","E",628104.41623
"2005","RaMCONdy","fdd","RaMCONdy_fdd","A",481147.57939
"2005","RaMCONdy","fdd","RaMCONdy_fdd","B",2431724.975095
"2005","RaMCONdy","fdd","RaMCONdy_fdd","C",1016309.344405
"2005","RaMCONdy","fdd","RaMCONdy_fdd","D",18656.71655
"2005","RaMCONdy","fdd","RaMCONdy_fdd","E",300359.12557
"2005","RaMCONdy","fdg","RaMCONdy_fdg","A",101841.564745
"2005","RaMCONdy","fdg","RaMCONdy_fdg","B",507735.34643
"2005","RaMCONdy","fdg","RaMCONdy_fdg","C",320752.30228
"2005","RaMCONdy","fdg","RaMCONdy_fdg","D",9510.49978
"2005","RaMCONdy","fdg","RaMCONdy_fdg","E",109576.018055
"2005","RaMCONdy","fdx","RaMCONdy_fdx","A",458.356095
"2005","RaMCONdy","fdx","RaMCONdy_fdx","B",1975.75718
"2005","RaMCONdy","fdx","RaMCONdy_fdx","C",911.37471
"2005","RaMCONdy","fdx","RaMCONdy_fdx","D",84.732495
"2005","RaMCONdy","fdx","RaMCONdy_fdx","E",1166.461775
"2005","RaMCONdy","fmd","RaMCONdy_fmd","A",287485.12381
"2005","RaMCONdy","fmd","RaMCONdy_fmd","B",875494.83507
"2005","RaMCONdy","fmd","RaMCONdy_fmd","C",567289.836295
"2005","RaMCONdy","fmd","RaMCONdy_fmd","D",29963.055955
"2005","RaMCONdy","fmd","RaMCONdy_fmd","E",290262.170175
"2005","RaMCONdy","fmx","RaMCONdy_fmx","A",72989.816605
"2005","RaMCONdy","fmx","RaMCONdy_fmx","B",273833.851525
"2005","RaMCONdy","fmx","RaMCONdy_fmx","C",186784.000625
"2005","RaMCONdy","fmx","RaMCONdy_fmx","D",5439.33691
"2005","RaMCONdy","fmx","RaMCONdy_fmx","E",57122.822935
"2005","RaMCONms","fcm","RaMCONms_fcm","A",244955.415985
"2005","RaMCONms","fcm","RaMCONms_fcm","B",616887.25722
"2005","RaMCONms","fcm","RaMCONms_fcm","C",954918.31663
"2005","RaMCONms","fcm","RaMCONms_fcm","D",91385.21903
"2005","RaMCONms","fcm","RaMCONms_fcm","E",295821.600385
"2005","RaMCONms","fmm","RaMCONms_fmm","A",165930.911055
"2005","RaMCONms","fmm","RaMCONms_fmm","B",632911.484155
"2005","RaMCONms","fmm","RaMCONms_fmm","C",595844.464715
"2005","RaMCONms","fmm","RaMCONms_fmm","D",23802.49206
"2005","RaMCONms","fmm","RaMCONms_fmm","E",351080.75322
"2005","RaMCONsw","fdm","RaMCONsw_fdm","A",15885.67485
"2005","RaMCONsw","fdm","RaMCONsw_fdm","B",149674.05895
"2005","RaMCONsw","fdm","RaMCONsw_fdm","C",14414.087135
"2005","RaMCONsw","fdm","RaMCONsw_fdm","D",2194.816255
"2005","RaMCONsw","fdm","RaMCONsw_fdm","E",70454.29121
"2005","RaMCONsw","fiw","RaMCONsw_fiw","A",30544.396485
"2005","RaMCONsw","fiw","RaMCONsw_fiw","B",599444.37258
"2005","RaMCONsw","fiw","RaMCONsw_fiw","C",140713.542005
"2005","RaMCONsw","fiw","RaMCONsw_fiw","D",20059.361815
"2005","RaMCONsw","fiw","RaMCONsw_fiw","E",420757.329115
"2005","RaMCONsw","fvw","RaMCONsw_fvw","A",10271.09068
"2005","RaMCONsw","fvw","RaMCONsw_fvw","B",64295.72887
"2005","RaMCONsw","fvw","RaMCONsw_fvw","C",7331.02878
"2005","RaMCONsw","fvw","RaMCONsw_fvw","D",966.08388
"2005","RaMCONsw","fvw","RaMCONsw_fvw","E",31584.98269
"2005","RaMEVG","ftd","RaMEVG_ftd","A",61659.236145
"2005","RaMEVG","ftd","RaMEVG_ftd","B",134256.30318
"2005","RaMEVG","ftd","RaMEVG_ftd","C",34776.79573
"2005","RaMEVG","ftd","RaMEVG_ftd","D",12223.71878
"2005","RaMEVG","ftd","RaMEVG_ftd","E",187552.82014
"2005","RaMEVG","fuc","RaMEVG_fuc","A",61517.57053
"2005","RaMEVG","fuc","RaMEVG_fuc","B",10404.750075
"2005","RaMEVG","fuc","RaMEVG_fuc","C",9817.627275
"2005","RaMEVG","fuc","RaMEVG_fuc","D",5590.787905
"2005","RaMEVG","fuc","RaMEVG_fuc","E",21577.430085
"2005","RaOAPI","fop","RaOAPI_fop","A",16268.63904
"2005","RaOAPI","fop","RaOAPI_fop","B",14813.508555
"2005","RaOAPI","fop","RaOAPI_fop","C",5306.122305
"2005","RaOAPI","fop","RaOAPI_fop","D",13546.52424
"2005","RaOAPI","fop","RaOAPI_fop","E",34142.302795
"2005","RaPICOpu","fld","RaPICOpu_fld","A",95526.65872
"2005","RaPICOpu","fld","RaPICOpu_fld","B",98752.72059
"2005","RaPICOpu","fld","RaPICOpu_fld","C",130094.40315
"2005","RaPICOpu","fld","RaPICOpu_fld","D",10795.94288
"2005","RaPICOpu","fld","RaPICOpu_fld","E",22163.663305
"2005","RaPICOpu","flp","RaPICOpu_flp","A",370.732465
"2005","RaPICOpu","flp","RaPICOpu_flp","B",18685.18311
"2005","RaPICOpu","flp","RaPICOpu_flp","C",1810.74009
"2005","RaPICOpu","flp","RaPICOpu_flp","D",30.912905
"2005","RaPICOpu","flp","RaPICOpu_flp","E",4017.34328
"2005","RaPICOpu","flw","RaPICOpu_flw","A",13399.74354
"2005","RaPICOpu","flw","RaPICOpu_flw","B",28660.266045
"2005","RaPICOpu","flw","RaPICOpu_flw","C",20843.971375
"2005","RaPICOpu","flw","RaPICOpu_flw","D",3785.1629
"2005","RaPICOpu","flw","RaPICOpu_flw","E",8665.621175
"2005","RaPIJEsp","fjp","RaPIJEsp_fjp","A",28709.637735
"2005","RaPIJEsp","fjp","RaPIJEsp_fjp","B",20329.794135
"2005","RaPIJEsp","fjp","RaPIJEsp_fjp","C",14686.9658
"2005","RaPIJEsp","fjp","RaPIJEsp_fjp","D",2172.131965
"2005","RaPIJEsp","fjp","RaPIJEsp_fjp","E",15898.57376
"2005","RaPIPOm","fdp","RaPIPOm_fdp","A",161268.177485
"2005","RaPIPOm","fdp","RaPIPOm_fdp","B",548937.800895
"2005","RaPIPOm","fdp","RaPIPOm_fdp","C",105955.64985
"2005","RaPIPOm","fdp","RaPIPOm_fdp","D",6945.618245
"2005","RaPIPOm","fdp","RaPIPOm_fdp","E",225616.61397
"2005","RaPIPOm","fpd","RaPIPOm_fpd","A",118035.923855
"2005","RaPIPOm","fpd","RaPIPOm_fpd","B",218550.457635
"2005","RaPIPOm","fpd","RaPIPOm_fpd","C",83157.716005
"2005","RaPIPOm","fpd","RaPIPOm_fpd","D",45044.550485
"2005","RaPIPOm","fpd","RaPIPOm_fpd","E",143328.462415
"2005","RaPIPOm","fpl","RaPIPOm_fpl","A",163650.25033
"2005","RaPIPOm","fpl","RaPIPOm_fpl","B",415341.121285
"2005","RaPIPOm","fpl","RaPIPOm_fpl","C",123892.473785
"2005","RaPIPOm","fpl","RaPIPOm_fpl","D",60637.77591
"2005","RaPIPOm","fpl","RaPIPOm_fpl","E",199248.1284
"2005","RaPIPOxe","fpd","RaPIPOxe_fpd","A",99799.75625
"2005","RaPIPOxe","fpd","RaPIPOxe_fpd","B",373713.225185
"2005","RaPIPOxe","fpd","RaPIPOxe_fpd","C",62359.11321
"2005","RaPIPOxe","fpd","RaPIPOxe_fpd","D",4037.80362
"2005","RaPIPOxe","fpd","RaPIPOxe_fpd","E",103234.202235
"2005","RaPIPOxe","fxp","RaPIPOxe_fxp","A",300028.20181
"2005","RaPIPOxe","fxp","RaPIPOxe_fxp","B",454268.4749
"2005","RaPIPOxe","fxp","RaPIPOxe_fxp","C",130299.228945
"2005","RaPIPOxe","fxp","RaPIPOxe_fxp","D",10553.97712
"2005","RaPIPOxe","fxp","RaPIPOxe_fxp","E",117783.283135
"2005","RaREFI","fcw","RaREFI_fcw","A",8914.48118
"2005","RaREFI","fcw","RaREFI_fcw","B",112479.82957
"2005","RaREFI","fcw","RaREFI_fcw","C",24002.425165
"2005","RaREFI","fcw","RaREFI_fcw","D",7033.686665
"2005","RaREFI","fcw","RaREFI_fcw","E",113409.88546
"2005","RaREFI","frf","RaREFI_frf","A",4759.475395
"2005","RaREFI","frf","RaREFI_frf","B",38124.28527
"2005","RaREFI","frf","RaREFI_frf","C",5590.56551
"2005","RaREFI","frf","RaREFI_frf","D",37.80715
"2005","RaREFI","frf","RaREFI_frf","E",8168.12356
"2005","RaREFI","frm","RaREFI_frm","A",955.186525
"2005","RaREFI","frm","RaREFI_frm","B",35575.860965
"2005","RaREFI","frm","RaREFI_frm","C",1920.825615
"2005","RaREFI","frm","RaREFI_frm","D",261.314125
"2005","RaREFI","frm","RaREFI_frm","E",49501.346285
"2005","RaSAWD","fal","RaSAWD_fal","A",509453.12541
"2005","RaSAWD","fal","RaSAWD_fal","B",564216.55979
"2005","RaSAWD","fal","RaSAWD_fal","C",73092.3407
"2005","RaSAWD","fsw","RaSAWD_fsw","A",24083.821735
"2005","RaSAWD","fsw","RaSAWD_fsw","B",27571.19773
"2005","RaSAWD","fsw","RaSAWD_fsw","C",5667.736575
"2005","RaSPFI","fcd","RaSPFI_fcd","A",59502.894225
"2005","RaSPFI","fcd","RaSPFI_fcd","B",100683.331585
"2005","RaSPFI","fcd","RaSPFI_fcd","C",684244.03087
"2005","RaSPFI","fcd","RaSPFI_fcd","D",127780.16078
"2005","RaSPFI","fcd","RaSPFI_fcd","E",425637.3426
"2005","RaSPFI","fmz","RaSPFI_fmz","A",3614.80833
"2005","RaSPFI","fmz","RaSPFI_fmz","B",29000.975185
"2005","RaSPFI","fmz","RaSPFI_fmz","C",96738.044285
"2005","RaSPFI","fmz","RaSPFI_fmz","D",43846.731015
"2005","RaSPFI","fmz","RaSPFI_fmz","E",67604.96647
"2005","RaSSHE","fss","RaSSHE_fss","A",191566.827495
"2005","RaSSHE","fss","RaSSHE_fss","B",1145301.113145
"2005","RaSSHE","fss","RaSSHE_fss","D",84009.26646
"2005","RaSSHE","fss","RaSSHE_fss","E",432797.12723
"2005","RaTAOAco","ftm","RaTAOAco_ftm","A",42722.301895
"2005","RaTAOAco","ftm","RaTAOAco_ftm","B",218043.61943
"2005","RaTAOAco","ftm","RaTAOAco_ftm","C",44922.233235
"2005","RaTAOAco","ftm","RaTAOAco_ftm","D",25454.664515
"2005","RaTAOAco","ftm","RaTAOAco_ftm","E",255558.320005
"2005","RaTAOAco","fto","RaTAOAco_fto","A",5975.086465
"2005","RaTAOAco","fto","RaTAOAco_fto","B",8070.492155
"2005","RaTAOAco","fto","RaTAOAco_fto","C",2853.995035
"2005","RaTAOAco","fto","RaTAOAco_fto","D",4246.85492
"2005","RaTAOAco","fto","RaTAOAco_fto","E",5773.151805
