"YEAR","ew","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2012","eastside","RaABAMlw","fsw","RaABAMlw_fsw","A",1870.564345
"2012","eastside","RaABAMlw","fsw","RaABAMlw_fsw","B",8626.479655
"2012","eastside","RaABAMlw","fsw","RaABAMlw_fsw","C",2789.27809
"2012","eastside","RaABAMlw","fsw","RaABAMlw_fsw","D",227.73248
"2012","eastside","RaABAMlw","fsw","RaABAMlw_fsw","E",8483.03488
"2012","eastside","RaABAMlw","fwc","RaABAMlw_fwc","A",952.517785
"2012","eastside","RaABAMlw","fwc","RaABAMlw_fwc","B",4091.62321
"2012","eastside","RaABAMlw","fwc","RaABAMlw_fwc","C",1576.78055
"2012","eastside","RaABAMlw","fwc","RaABAMlw_fwc","D",404.536505
"2012","eastside","RaABAMlw","fwc","RaABAMlw_fwc","E",4382.07108
"2012","eastside","RaABLA","faf","RaABLA_faf","A",520.181905
"2012","eastside","RaABLA","faf","RaABLA_faf","B",8106.74254
"2012","eastside","RaABLA","faf","RaABLA_faf","C",253.08551
"2012","eastside","RaABLA","faf","RaABLA_faf","D",0.88958
"2012","eastside","RaABLA","faf","RaABLA_faf","E",6491.932445
"2012","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","A",50444.07869
"2012","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","B",201753.408075
"2012","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","C",49565.61844
"2012","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","D",22120.963465
"2012","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","E",175404.71566
"2012","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2378.959315
"2012","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","B",39762.224445
"2012","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","C",17656.38384
"2012","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6321.35548
"2012","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","E",44670.926885
"2012","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","A",651.61735
"2012","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","B",7523.845245
"2012","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","C",1603.02316
"2012","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","D",1010.56288
"2012","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","E",7845.873205
"2012","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","A",5307.67907
"2012","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","B",13374.612905
"2012","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","C",1365.727695
"2012","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","D",1238.74015
"2012","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","E",10024.899415
"2012","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","A",41341.45134
"2012","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","B",137705.64963
"2012","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","C",22164.33049
"2012","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","D",11643.26783
"2012","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","E",93846.2421
"2012","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","A",32971.615515
"2012","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","B",71682.80119
"2012","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","C",24474.792145
"2012","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","D",8398.747175
"2012","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","E",39873.421945
"2012","eastside","RaDFHEwt","fww","RaDFHEwt_fww","A",5471.80658
"2012","eastside","RaDFHEwt","fww","RaDFHEwt_fww","B",11167.564925
"2012","eastside","RaDFHEwt","fww","RaDFHEwt_fww","C",7129.53891
"2012","eastside","RaDFHEwt","fww","RaDFHEwt_fww","D",1931.27818
"2012","eastside","RaDFHEwt","fww","RaDFHEwt_fww","E",6583.114395
"2012","eastside","RaDFWV","fwx","RaDFWV_fwx","A",2690.312315
"2012","eastside","RaDFWV","fwx","RaDFWV_fwx","B",7995.322645
"2012","eastside","RaDFWV","fwx","RaDFWV_fwx","C",1575.668575
"2012","eastside","RaDFWV","fwx","RaDFWV_fwx","D",1313.02008
"2012","eastside","RaDFWV","fwx","RaDFWV_fwx","E",24962.50438
"2012","eastside","RaMCONdy","fdd","RaMCONdy_fdd","A",505545.64526
"2012","eastside","RaMCONdy","fdd","RaMCONdy_fdd","B",2434205.79132
"2012","eastside","RaMCONdy","fdd","RaMCONdy_fdd","C",974837.3472
"2012","eastside","RaMCONdy","fdd","RaMCONdy_fdd","D",17667.94838
"2012","eastside","RaMCONdy","fdd","RaMCONdy_fdd","E",315941.00885
"2012","eastside","RaMCONdy","fdg","RaMCONdy_fdg","A",96896.61192
"2012","eastside","RaMCONdy","fdg","RaMCONdy_fdg","B",537978.175295
"2012","eastside","RaMCONdy","fdg","RaMCONdy_fdg","C",290794.139015
"2012","eastside","RaMCONdy","fdg","RaMCONdy_fdg","D",9500.7144
"2012","eastside","RaMCONdy","fdg","RaMCONdy_fdg","E",114246.09066
"2012","eastside","RaMCONdy","fdx","RaMCONdy_fdx","A",835.538015
"2012","eastside","RaMCONdy","fdx","RaMCONdy_fdx","B",1556.987395
"2012","eastside","RaMCONdy","fdx","RaMCONdy_fdx","C",957.855265
"2012","eastside","RaMCONdy","fdx","RaMCONdy_fdx","D",102.74649
"2012","eastside","RaMCONdy","fdx","RaMCONdy_fdx","E",998.55355
"2012","eastside","RaMCONdy","fmd","RaMCONdy_fmd","A",293564.291135
"2012","eastside","RaMCONdy","fmd","RaMCONdy_fmd","B",898528.507615
"2012","eastside","RaMCONdy","fmd","RaMCONdy_fmd","C",552124.721245
"2012","eastside","RaMCONdy","fmd","RaMCONdy_fmd","D",28089.600475
"2012","eastside","RaMCONdy","fmd","RaMCONdy_fmd","E",278187.900835
"2012","eastside","RaMCONdy","fmx","RaMCONdy_fmx","A",63166.85185
"2012","eastside","RaMCONdy","fmx","RaMCONdy_fmx","B",293954.816755
"2012","eastside","RaMCONdy","fmx","RaMCONdy_fmx","C",174912.77792
"2012","eastside","RaMCONdy","fmx","RaMCONdy_fmx","D",5924.15801
"2012","eastside","RaMCONdy","fmx","RaMCONdy_fmx","E",58211.224065
"2012","eastside","RaMCONms","fcm","RaMCONms_fcm","A",236613.60193
"2012","eastside","RaMCONms","fcm","RaMCONms_fcm","B",653838.63126
"2012","eastside","RaMCONms","fcm","RaMCONms_fcm","C",928175.76267
"2012","eastside","RaMCONms","fcm","RaMCONms_fcm","D",92722.035375
"2012","eastside","RaMCONms","fcm","RaMCONms_fcm","E",292617.778015
"2012","eastside","RaMCONms","fmm","RaMCONms_fmm","A",145021.55555
"2012","eastside","RaMCONms","fmm","RaMCONms_fmm","B",670780.23757
"2012","eastside","RaMCONms","fmm","RaMCONms_fmm","C",583213.0959
"2012","eastside","RaMCONms","fmm","RaMCONms_fmm","D",23888.78132
"2012","eastside","RaMCONms","fmm","RaMCONms_fmm","E",346666.434865
"2012","eastside","RaMCONsw","fdm","RaMCONsw_fdm","A",15570.31874
"2012","eastside","RaMCONsw","fdm","RaMCONsw_fdm","B",151628.46621
"2012","eastside","RaMCONsw","fdm","RaMCONsw_fdm","C",12370.94427
"2012","eastside","RaMCONsw","fdm","RaMCONsw_fdm","D",1616.144465
"2012","eastside","RaMCONsw","fdm","RaMCONsw_fdm","E",71437.054715
"2012","eastside","RaMCONsw","fiw","RaMCONsw_fiw","A",24768.353545
"2012","eastside","RaMCONsw","fiw","RaMCONsw_fiw","B",551680.376035
"2012","eastside","RaMCONsw","fiw","RaMCONsw_fiw","C",126134.43778
"2012","eastside","RaMCONsw","fiw","RaMCONsw_fiw","D",18112.29359
"2012","eastside","RaMCONsw","fiw","RaMCONsw_fiw","E",384582.78081
"2012","eastside","RaMCONsw","fvw","RaMCONsw_fvw","A",10639.82159
"2012","eastside","RaMCONsw","fvw","RaMCONsw_fvw","B",61020.29531
"2012","eastside","RaMCONsw","fvw","RaMCONsw_fvw","C",5703.764565
"2012","eastside","RaMCONsw","fvw","RaMCONsw_fvw","D",998.55355
"2012","eastside","RaMCONsw","fvw","RaMCONsw_fvw","E",32156.760235
"2012","eastside","RaMEVG","ftd","RaMEVG_ftd","A",45876.752575
"2012","eastside","RaMEVG","ftd","RaMEVG_ftd","B",149261.071435
"2012","eastside","RaMEVG","ftd","RaMEVG_ftd","C",27233.824515
"2012","eastside","RaMEVG","ftd","RaMEVG_ftd","D",8622.25415
"2012","eastside","RaMEVG","ftd","RaMEVG_ftd","E",199474.9713
"2012","eastside","RaMEVG","fuc","RaMEVG_fuc","A",57711.280105
"2012","eastside","RaMEVG","fuc","RaMEVG_fuc","B",10832.638055
"2012","eastside","RaMEVG","fuc","RaMEVG_fuc","C",13161.113705
"2012","eastside","RaMEVG","fuc","RaMEVG_fuc","D",4764.812875
"2012","eastside","RaMEVG","fuc","RaMEVG_fuc","E",22438.32113
"2012","eastside","RaOAPI","fop","RaOAPI_fop","A",14308.00472
"2012","eastside","RaOAPI","fop","RaOAPI_fop","B",18835.52213
"2012","eastside","RaOAPI","fop","RaOAPI_fop","C",4877.344745
"2012","eastside","RaOAPI","fop","RaOAPI_fop","D",11971.07806
"2012","eastside","RaOAPI","fop","RaOAPI_fop","E",34085.14728
"2012","eastside","RaPICOpu","fld","RaPICOpu_fld","A",72516.78244
"2012","eastside","RaPICOpu","fld","RaPICOpu_fld","B",121771.270275
"2012","eastside","RaPICOpu","fld","RaPICOpu_fld","C",123542.424055
"2012","eastside","RaPICOpu","fld","RaPICOpu_fld","D",13551.86172
"2012","eastside","RaPICOpu","fld","RaPICOpu_fld","E",25951.050155
"2012","eastside","RaPICOpu","flp","RaPICOpu_flp","A",198.153945
"2012","eastside","RaPICOpu","flp","RaPICOpu_flp","B",17764.690205
"2012","eastside","RaPICOpu","flp","RaPICOpu_flp","C",1878.34817
"2012","eastside","RaPICOpu","flp","RaPICOpu_flp","D",28.244165
"2012","eastside","RaPICOpu","flp","RaPICOpu_flp","E",5045.475365
"2012","eastside","RaPICOpu","flw","RaPICOpu_flw","A",10640.933565
"2012","eastside","RaPICOpu","flw","RaPICOpu_flw","B",32179.444525
"2012","eastside","RaPICOpu","flw","RaPICOpu_flw","C",19973.73974
"2012","eastside","RaPICOpu","flw","RaPICOpu_flw","D",3891.245315
"2012","eastside","RaPICOpu","flw","RaPICOpu_flw","E",8669.40189
"2012","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","A",26487.68929
"2012","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","B",20593.33221
"2012","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","C",15993.536425
"2012","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","D",1949.95936
"2012","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","E",16772.58611
"2012","eastside","RaPIPOm","fdp","RaPIPOm_fdp","A",157314.883965
"2012","eastside","RaPIPOm","fdp","RaPIPOm_fdp","B",543561.40177
"2012","eastside","RaPIPOm","fdp","RaPIPOm_fdp","C",100261.89306
"2012","eastside","RaPIPOm","fdp","RaPIPOm_fdp","D",6743.238795
"2012","eastside","RaPIPOm","fdp","RaPIPOm_fdp","E",240842.442855
"2012","eastside","RaPIPOm","fpd","RaPIPOm_fpd","A",120522.96714
"2012","eastside","RaPIPOm","fpd","RaPIPOm_fpd","B",217817.22132
"2012","eastside","RaPIPOm","fpd","RaPIPOm_fpd","C",71774.205535
"2012","eastside","RaPIPOm","fpd","RaPIPOm_fpd","D",41826.050045
"2012","eastside","RaPIPOm","fpd","RaPIPOm_fpd","E",156176.666355
"2012","eastside","RaPIPOm","fpl","RaPIPOm_fpl","A",113333.603975
"2012","eastside","RaPIPOm","fpl","RaPIPOm_fpl","B",470259.787375
"2012","eastside","RaPIPOm","fpl","RaPIPOm_fpl","C",106188.942205
"2012","eastside","RaPIPOm","fpl","RaPIPOm_fpl","D",52529.031815
"2012","eastside","RaPIPOm","fpl","RaPIPOm_fpl","E",220458.38434
"2012","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","A",99070.078255
"2012","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","B",375158.57029
"2012","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","C",60365.11964
"2012","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","D",4568.660485
"2012","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","E",103981.67183
"2012","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","A",296512.804045
"2012","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","B",452309.17495
"2012","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","C",129328.697165
"2012","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","D",11432.659765
"2012","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","E",123349.829985
"2012","eastside","RaREFI","fcw","RaREFI_fcw","A",7854.10182
"2012","eastside","RaREFI","fcw","RaREFI_fcw","B",117217.955045
"2012","eastside","RaREFI","fcw","RaREFI_fcw","C",21507.82045
"2012","eastside","RaREFI","fcw","RaREFI_fcw","D",5951.73499
"2012","eastside","RaREFI","fcw","RaREFI_fcw","E",113308.695735
"2012","eastside","RaREFI","frf","RaREFI_frf","A",3904.589015
"2012","eastside","RaREFI","frf","RaREFI_frf","B",38631.34587
"2012","eastside","RaREFI","frf","RaREFI_frf","C",5701.095825
"2012","eastside","RaREFI","frf","RaREFI_frf","D",126.32036
"2012","eastside","RaREFI","frf","RaREFI_frf","E",8316.905815
"2012","eastside","RaREFI","frm","RaREFI_frm","A",1023.017
"2012","eastside","RaREFI","frm","RaREFI_frm","B",36388.047505
"2012","eastside","RaREFI","frm","RaREFI_frm","C",1772.04336
"2012","eastside","RaREFI","frm","RaREFI_frm","D",287.33434
"2012","eastside","RaREFI","frm","RaREFI_frm","E",48744.09131
"2012","eastside","RaSAWD","fal","RaSAWD_fal","A",325017.171195
"2012","eastside","RaSAWD","fal","RaSAWD_fal","B",246748.364475
"2012","eastside","RaSAWD","fal","RaSAWD_fal","C",53287.398765
"2012","eastside","RaSAWD","fsw","RaSAWD_fsw","A",23196.910475
"2012","eastside","RaSAWD","fsw","RaSAWD_fsw","B",28434.312725
"2012","eastside","RaSAWD","fsw","RaSAWD_fsw","C",5691.53284
"2012","eastside","RaSPFI","fcd","RaSPFI_fcd","A",101463.27085
"2012","eastside","RaSPFI","fcd","RaSPFI_fcd","B",127600.46562
"2012","eastside","RaSPFI","fcd","RaSPFI_fcd","C",610808.534685
"2012","eastside","RaSPFI","fcd","RaSPFI_fcd","D",126910.15154
"2012","eastside","RaSPFI","fcd","RaSPFI_fcd","E",431065.337365
"2012","eastside","RaSPFI","fmz","RaSPFI_fmz","A",3802.50971
"2012","eastside","RaSPFI","fmz","RaSPFI_fmz","B",24358.257165
"2012","eastside","RaSPFI","fmz","RaSPFI_fmz","C",103966.771365
"2012","eastside","RaSPFI","fmz","RaSPFI_fmz","D",41212.46224
"2012","eastside","RaSPFI","fmz","RaSPFI_fmz","E",67465.524805
"2012","eastside","RaSSHE","fss","RaSSHE_fss","A",4626.927975
"2012","eastside","RaSSHE","fss","RaSSHE_fss","B",24650.039405
"2012","eastside","RaSSHE","fss","RaSSHE_fss","D",3292.557975
"2012","eastside","RaSSHE","fss","RaSSHE_fss","E",6108.30107
"2012","eastside","RaTAOAco","ftm","RaTAOAco_ftm","A",38811.93061
"2012","eastside","RaTAOAco","ftm","RaTAOAco_ftm","B",216758.17633
"2012","eastside","RaTAOAco","ftm","RaTAOAco_ftm","C",31578.31084
"2012","eastside","RaTAOAco","ftm","RaTAOAco_ftm","D",21615.682025
"2012","eastside","RaTAOAco","ftm","RaTAOAco_ftm","E",277937.039275
"2012","eastside","RaTAOAco","fto","RaTAOAco_fto","A",5029.462925
"2012","eastside","RaTAOAco","fto","RaTAOAco_fto","B",7100.849955
"2012","eastside","RaTAOAco","fto","RaTAOAco_fto","C",2701.65446
"2012","eastside","RaTAOAco","fto","RaTAOAco_fto","D",5294.112975
"2012","eastside","RaTAOAco","fto","RaTAOAco_fto","E",6699.649375
"2012","westside","Na0210290","fdw","Na0210290_fdw","A",6794.61204
"2012","westside","Na0210290","fdw","Na0210290_fdw","B",24643.812345
"2012","westside","Na0210290","fdw","Na0210290_fdw","C",1071.276715
"2012","westside","Na0210290","fdw","Na0210290_fdw","D",38.474335
"2012","westside","Na0210290","fdw","Na0210290_fdw","E",15252.961075
"2012","westside","Na0210350","fvg","Na0210350_fvg","A",12944.500975
"2012","westside","Na0210350","fvg","Na0210350_fvg","B",28175.889735
"2012","westside","Na0210350","fvg","Na0210350_fvg","C",2494.604715
"2012","westside","Na0210350","fvg","Na0210350_fvg","D",182.3639
"2012","westside","Na0210350","fvg","Na0210350_fvg","E",47350.56424
"2012","westside","Na0710411","fmt","Na0710411_fmt","A",13404.413835
"2012","westside","Na0710411","fmt","Na0710411_fmt","B",189784.109175
"2012","westside","Na0710411","fmt","Na0710411_fmt","C",87263.572495
"2012","westside","Na0710411","fmt","Na0710411_fmt","D",15241.17414
"2012","westside","Na0710411","fmt","Na0710411_fmt","E",197909.532895
"2012","westside","Na0710412","fmc","Na0710412_fmc","A",46468.54567
"2012","westside","Na0710412","fmc","Na0710412_fmc","B",206953.003175
"2012","westside","Na0710412","fmc","Na0710412_fmc","C",19397.069505
"2012","westside","Na0710412","fmc","Na0710412_fmc","D",22041.12366
"2012","westside","Na0710412","fmc","Na0710412_fmc","E",521538.06971
"2012","westside","Na0710412","fmh","Na0710412_fmh","A",24.90824
"2012","westside","Na0710412","fmh","Na0710412_fmh","B",220.61584
"2012","westside","Na0710412","fmh","Na0710412_fmh","C",14.900465
"2012","westside","Na0710412","fmh","Na0710412_fmh","D",7.56143
"2012","westside","Na0710412","fmh","Na0710412_fmh","E",374.51318
"2012","westside","Na0710412","fmi","Na0710412_fmi","A",2636.27033
"2012","westside","Na0710412","fmi","Na0710412_fmi","B",21555.85777
"2012","westside","Na0710412","fmi","Na0710412_fmi","C",1531.85676
"2012","westside","Na0710412","fmi","Na0710412_fmi","D",1093.516215
"2012","westside","Na0710412","fmi","Na0710412_fmi","E",32288.19568
"2012","westside","R1RFWF","fcw","R1RFWF_fcw","A",12.45412
"2012","westside","R1RFWF","fcw","R1RFWF_fcw","B",93.4059
"2012","westside","R1RFWF","fcw","R1RFWF_fcw","C",2.446345
"2012","westside","R1RFWF","fcw","R1RFWF_fcw","D",0.88958
"2012","westside","R1RFWF","fcw","R1RFWF_fcw","E",160.791585
"2012","westside","RaABAMlw","fsi","RaABAMlw_fsi","A",63005.615475
"2012","westside","RaABAMlw","fsi","RaABAMlw_fsi","B",931205.894545
"2012","westside","RaABAMlw","fsi","RaABAMlw_fsi","C",146430.65027
"2012","westside","RaABAMlw","fsi","RaABAMlw_fsi","D",20233.4971
"2012","westside","RaABAMlw","fsi","RaABAMlw_fsi","E",671648.02286
"2012","westside","RaABAMlw","fsw","RaABAMlw_fsw","A",7952.622805
"2012","westside","RaABAMlw","fsw","RaABAMlw_fsw","B",131442.11685
"2012","westside","RaABAMlw","fsw","RaABAMlw_fsw","C",20382.05696
"2012","westside","RaABAMlw","fsw","RaABAMlw_fsw","D",6145.885825
"2012","westside","RaABAMlw","fsw","RaABAMlw_fsw","E",117486.608205
"2012","westside","RaABAMlw","fwc","RaABAMlw_fwc","A",25430.86825
"2012","westside","RaABAMlw","fwc","RaABAMlw_fwc","B",199380.67582
"2012","westside","RaABAMlw","fwc","RaABAMlw_fwc","C",25992.860415
"2012","westside","RaABAMlw","fwc","RaABAMlw_fwc","D",5726.004065
"2012","westside","RaABAMlw","fwc","RaABAMlw_fwc","E",113879.5837
"2012","westside","RaABAMup","fsi","RaABAMup_fsi","A",7386.849925
"2012","westside","RaABAMup","fsi","RaABAMup_fsi","B",17078.824025
"2012","westside","RaABAMup","fsi","RaABAMup_fsi","C",3843.207995
"2012","westside","RaABAMup","fsi","RaABAMup_fsi","D",5070.606
"2012","westside","RaABAMup","fsi","RaABAMup_fsi","E",15705.97969
"2012","westside","RaABAMup","fst","RaABAMup_fst","A",53050.99288
"2012","westside","RaABAMup","fst","RaABAMup_fst","B",733386.65402
"2012","westside","RaABAMup","fst","RaABAMup_fst","C",69007.166945
"2012","westside","RaABAMup","fst","RaABAMup_fst","D",3902.365065
"2012","westside","RaABAMup","fst","RaABAMup_fst","E",606994.68283
"2012","westside","RaABAMup","fsw","RaABAMup_fsw","A",23.57387
"2012","westside","RaABAMup","fsw","RaABAMup_fsw","B",366.50696
"2012","westside","RaABAMup","fsw","RaABAMup_fsw","C",46.035765
"2012","westside","RaABAMup","fsw","RaABAMup_fsw","D",6.22706
"2012","westside","RaABAMup","fsw","RaABAMup_fsw","E",67.830475
"2012","westside","RaABLA","faf","RaABLA_faf","A",8766.36611
"2012","westside","RaABLA","faf","RaABLA_faf","B",72588.616025
"2012","westside","RaABLA","faf","RaABLA_faf","C",2682.750885
"2012","westside","RaABLA","faf","RaABLA_faf","D",2.66874
"2012","westside","RaABLA","faf","RaABLA_faf","E",72188.52742
"2012","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","A",213872.37881
"2012","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","B",709398.906925
"2012","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","C",177930.67807
"2012","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","D",25782.69714
"2012","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","E",353658.978455
"2012","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","A",617472.823255
"2012","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","B",2571891.203005
"2012","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","C",490425.89879
"2012","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","D",141335.13603
"2012","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","E",1607906.9542
"2012","westside","RaDFHEwt","fdm","RaDFHEwt_fdm","A",9452.23229
"2012","westside","RaDFHEwt","fdm","RaDFHEwt_fdm","B",49279.17368
"2012","westside","RaDFHEwt","fdm","RaDFHEwt_fdm","C",9765.36445
"2012","westside","RaDFHEwt","fdm","RaDFHEwt_fdm","D",4005.33395
"2012","westside","RaDFHEwt","fdm","RaDFHEwt_fdm","E",51921.67107
"2012","westside","RaDFHEwt","fhc","RaDFHEwt_fhc","A",8463.90891
"2012","westside","RaDFHEwt","fhc","RaDFHEwt_fhc","B",52279.28223
"2012","westside","RaDFHEwt","fhc","RaDFHEwt_fhc","C",3429.77569
"2012","westside","RaDFHEwt","fhc","RaDFHEwt_fhc","D",4118.977795
"2012","westside","RaDFHEwt","fhc","RaDFHEwt_fhc","E",36558.62447
"2012","westside","RaDFHEwt","fwc","RaDFHEwt_fwc","A",54.486775
"2012","westside","RaDFHEwt","fwc","RaDFHEwt_fwc","B",207.494535
"2012","westside","RaDFHEwt","fwc","RaDFHEwt_fwc","C",18.013995
"2012","westside","RaDFHEwt","fwc","RaDFHEwt_fwc","D",5.559875
"2012","westside","RaDFHEwt","fwc","RaDFHEwt_fwc","E",79.839805
"2012","westside","RaDFHEwt","fwm","RaDFHEwt_fwm","A",159250.610045
"2012","westside","RaDFHEwt","fwm","RaDFHEwt_fwm","B",899011.994345
"2012","westside","RaDFHEwt","fwm","RaDFHEwt_fwm","C",152078.371295
"2012","westside","RaDFHEwt","fwm","RaDFHEwt_fwm","D",38364.47187
