"YEAR","STATE","ew","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2013","Oregon","eastside","Na0210290","fdw","Na0210290_fdw","A",338.0404
"2013","Oregon","eastside","Na0210290","fdw","Na0210290_fdw","B",3779.158235
"2013","Oregon","eastside","Na0210290","fdw","Na0210290_fdw","C",239.964205
"2013","Oregon","eastside","Na0210290","fdw","Na0210290_fdw","D",186.36701
"2013","Oregon","eastside","Na0210290","fdw","Na0210290_fdw","E",5102.63088
"2013","Oregon","eastside","Na0210290","fwo","Na0210290_fwo","A",24879.551045
"2013","Oregon","eastside","Na0210290","fwo","Na0210290_fwo","B",152546.06798
"2013","Oregon","eastside","Na0210290","fwo","Na0210290_fwo","C",22441.87945
"2013","Oregon","eastside","Na0210290","fwo","Na0210290_fwo","D",642.054365
"2013","Oregon","eastside","Na0210290","fwo","Na0210290_fwo","E",15799.38559
"2013","Oregon","eastside","Na0210350","fvg","Na0210350_fvg","A",316.468085
"2013","Oregon","eastside","Na0210350","fvg","Na0210350_fvg","B",594.23944
"2013","Oregon","eastside","Na0210350","fvg","Na0210350_fvg","C",282.664045
"2013","Oregon","eastside","Na0210350","fvg","Na0210350_fvg","D",29.578535
"2013","Oregon","eastside","Na0210350","fvg","Na0210350_fvg","E",737.684215
"2013","Oregon","eastside","Na0710270","fdd","Na0710270_fdd","A",56968.036015
"2013","Oregon","eastside","Na0710270","fdd","Na0710270_fdd","B",1145087.39155
"2013","Oregon","eastside","Na0710270","fdd","Na0710270_fdd","C",164352.12895
"2013","Oregon","eastside","Na0710270","fdd","Na0710270_fdd","D",5230.952795
"2013","Oregon","eastside","Na0710270","fdd","Na0710270_fdd","E",31629.46169
"2013","Oregon","eastside","Na0710412","fmc","Na0710412_fmc","A",1538.306215
"2013","Oregon","eastside","Na0710412","fmc","Na0710412_fmc","B",3091.512895
"2013","Oregon","eastside","Na0710412","fmc","Na0710412_fmc","C",365.394985
"2013","Oregon","eastside","Na0710412","fmc","Na0710412_fmc","D",813.298515
"2013","Oregon","eastside","Na0710412","fmc","Na0710412_fmc","E",10830.858895
"2013","Oregon","eastside","Na0710412","fmh","Na0710412_fmh","A",42095.81518
"2013","Oregon","eastside","Na0710412","fmh","Na0710412_fmh","B",214824.451805
"2013","Oregon","eastside","Na0710412","fmh","Na0710412_fmh","C",26197.908605
"2013","Oregon","eastside","Na0710412","fmh","Na0710412_fmh","D",32519.04169
"2013","Oregon","eastside","Na0710412","fmh","Na0710412_fmh","E",346295.480005
"2013","Oregon","eastside","Na0710412","fmi","Na0710412_fmi","A",5859.885855
"2013","Oregon","eastside","Na0710412","fmi","Na0710412_fmi","B",15862.10098
"2013","Oregon","eastside","Na0710412","fmi","Na0710412_fmi","C",2527.963965
"2013","Oregon","eastside","Na0710412","fmi","Na0710412_fmi","D",3612.13959
"2013","Oregon","eastside","Na0710412","fmi","Na0710412_fmi","E",20696.301095
"2013","Oregon","eastside","R1RFWF","fcw","R1RFWF_fcw","A",3496.0494
"2013","Oregon","eastside","R1RFWF","fcw","R1RFWF_fcw","B",64406.48158
"2013","Oregon","eastside","R1RFWF","fcw","R1RFWF_fcw","C",4787.497165
"2013","Oregon","eastside","R1RFWF","fcw","R1RFWF_fcw","D",2500.60938
"2013","Oregon","eastside","R1RFWF","fcw","R1RFWF_fcw","E",74094.230175
"2013","Oregon","eastside","R1RFWF","frm","R1RFWF_frm","A",45.590975
"2013","Oregon","eastside","R1RFWF","frm","R1RFWF_frm","B",1742.909615
"2013","Oregon","eastside","R1RFWF","frm","R1RFWF_frm","C",78.950225
"2013","Oregon","eastside","R1RFWF","frm","R1RFWF_frm","D",77.171065
"2013","Oregon","eastside","R1RFWF","frm","R1RFWF_frm","E",1857.88783
"2013","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","A",10285.101565
"2013","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","B",54009.292935
"2013","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","C",16858.652975
"2013","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","D",2171.242385
"2013","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","E",51693.271405
"2013","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","A",1903.034015
"2013","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","B",8671.62584
"2013","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","C",2768.37296
"2013","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","D",220.393445
"2013","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","E",8428.7705
"2013","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","A",996.996785
"2013","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","B",4048.92337
"2013","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","C",1550.53794
"2013","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","D",410.09638
"2013","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","E",4400.974655
"2013","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","A",51552.94016
"2013","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","B",197827.46914
"2013","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","C",48144.0696
"2013","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","D",22555.968085
"2013","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","E",171229.02714
"2013","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2780.82708
"2013","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","B",39700.398635
"2013","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","C",17098.17239
"2013","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6419.431675
"2013","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","E",44791.020185
"2013","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","A",794.617335
"2013","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","B",7386.62753
"2013","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","C",1578.55971
"2013","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","D",1028.79927
"2013","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","E",7846.317995
"2013","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","A",5223.836155
"2013","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","B",13097.063945
"2013","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","C",1400.421315
"2013","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","D",1463.581495
"2013","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","E",10126.756325
"2013","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","A",41993.95827
"2013","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","B",136490.705745
"2013","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","C",21476.68515
"2013","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","D",12188.802765
"2013","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","E",94550.78946
"2013","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","A",32189.89709
"2013","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","B",70318.63026
"2013","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","C",23602.114165
"2013","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","D",9219.384725
"2013","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","E",40745.655135
"2013","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","A",5179.801945
"2013","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","B",11229.835525
"2013","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","C",6989.43006
"2013","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","D",2080.950015
"2013","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","E",6737.67892
"2013","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","A",2644.943735
"2013","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","B",7740.013185
"2013","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","C",1467.807
"2013","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","D",1371.28757
"2013","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","E",24803.491955
"2013","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","A",262567.54322
"2013","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","B",590857.034445
"2013","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","C",539702.40373
"2013","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","D",14616.466585
"2013","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","E",115447.46845
"2013","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","A",96506.0863
"2013","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","B",539969.27773
"2013","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","C",283624.7914
"2013","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","D",9450.675525
"2013","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","E",113533.314685
"2013","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","A",873.56756
"2013","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","B",1564.77122
"2013","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","C",926.275175
"2013","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","D",94.073085
"2013","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","E",992.993675
"2013","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","A",68449.17789
"2013","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","B",243436.68053
"2013","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","C",182861.842405
"2013","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","D",8827.079945
"2013","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","E",92214.085195
"2013","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","A",63089.0136
