"YEAR","STATE","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2016","Oregon","Na0210290","fdw","Na0210290_fdw","A",6453.235715
"2016","Oregon","Na0210290","fdw","Na0210290_fdw","B",27838.51652
"2016","Oregon","Na0210290","fdw","Na0210290_fdw","C",1323.917435
"2016","Oregon","Na0210290","fdw","Na0210290_fdw","D",226.39811
"2016","Oregon","Na0210290","fdw","Na0210290_fdw","E",21605.22946
"2016","Oregon","Na0210290","fwo","Na0210290_fwo","A",26388.723515
"2016","Oregon","Na0210290","fwo","Na0210290_fwo","B",150919.693345
"2016","Oregon","Na0210290","fwo","Na0210290_fwo","C",22475.905885
"2016","Oregon","Na0210290","fwo","Na0210290_fwo","D",807.73864
"2016","Oregon","Na0210290","fwo","Na0210290_fwo","E",15716.877045
"2016","Oregon","Na0210350","fvg","Na0210350_fvg","A",12140.320655
"2016","Oregon","Na0210350","fvg","Na0210350_fvg","B",29303.432385
"2016","Oregon","Na0210350","fvg","Na0210350_fvg","C",2483.484965
"2016","Oregon","Na0210350","fvg","Na0210350_fvg","D",203.491425
"2016","Oregon","Na0210350","fvg","Na0210350_fvg","E",48977.828455
"2016","Oregon","Na0710270","fdd","Na0710270_fdd","A",64063.326095
"2016","Oregon","Na0710270","fdd","Na0710270_fdd","B",1132446.45975
"2016","Oregon","Na0710270","fdd","Na0710270_fdd","C",168357.01811
"2016","Oregon","Na0710270","fdd","Na0710270_fdd","D",6356.93868
"2016","Oregon","Na0710270","fdd","Na0710270_fdd","E",32044.228365
"2016","Oregon","Na0710412","fmc","Na0710412_fmc","A",19919.92015
"2016","Oregon","Na0710412","fmc","Na0710412_fmc","B",75273.14607
"2016","Oregon","Na0710412","fmc","Na0710412_fmc","C",7064.377175
"2016","Oregon","Na0710412","fmc","Na0710412_fmc","D",5543.195375
"2016","Oregon","Na0710412","fmc","Na0710412_fmc","E",188440.398585
"2016","Oregon","Na0710412","fmh","Na0710412_fmh","A",43379.92391
"2016","Oregon","Na0710412","fmh","Na0710412_fmh","B",214364.538945
"2016","Oregon","Na0710412","fmh","Na0710412_fmh","C",30688.063655
"2016","Oregon","Na0710412","fmh","Na0710412_fmh","D",35271.847
"2016","Oregon","Na0710412","fmh","Na0710412_fmh","E",338870.82293
"2016","Oregon","Na0710412","fmi","Na0710412_fmi","A",6555.31502
"2016","Oregon","Na0710412","fmi","Na0710412_fmi","B",23126.85605
