"YEAR","STATE","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2006","Oregon","RaDFHEdy","fdg","RaDFHEdy_fdg","C",103.858465
"2006","Oregon","RaDFHEdy","fdg","RaDFHEdy_fdg","D",70.499215
"2006","Oregon","RaDFHEdy","fdg","RaDFHEdy_fdg","E",891.581555
"2006","Oregon","RaDFHEdy","fwi","RaDFHEdy_fwi","A",282179.001505
"2006","Oregon","RaDFHEdy","fwi","RaDFHEdy_fwi","B",1286777.47
"2006","Oregon","RaDFHEdy","fwi","RaDFHEdy_fwi","C",244367.626
"2006","Oregon","RaDFHEdy","fwi","RaDFHEdy_fwi","D",99299.589895
"2006","Oregon","RaDFHEdy","fwi","RaDFHEdy_fwi","E",1052342.89428
"2006","Oregon","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2292.00287
"2006","Oregon","RaDFHEdy","fwx","RaDFHEdy_fwx","B",38005.303945
"2006","Oregon","RaDFHEdy","fwx","RaDFHEdy_fwx","C",22185.013225
"2006","Oregon","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6616.25125
"2006","Oregon","RaDFHEdy","fwx","RaDFHEdy_fwx","E",41691.278675
"2006","Oregon","RaDFHEwt","fdm","RaDFHEwt_fdm","A",11456.45603
"2006","Oregon","RaDFHEwt","fdm","RaDFHEwt_fdm","B",53367.23857
"2006","Oregon","RaDFHEwt","fdm","RaDFHEwt_fdm","C",14793.27061
"2006","Oregon","RaDFHEwt","fdm","RaDFHEwt_fdm","D",5325.248275
"2006","Oregon","RaDFHEwt","fdm","RaDFHEwt_fdm","E",58116.483795
"2006","Oregon","RaDFHEwt","fhc","RaDFHEwt_fhc","A",14148.32511
"2006","Oregon","RaDFHEwt","fhc","RaDFHEwt_fhc","B",65590.06777
"2006","Oregon","RaDFHEwt","fhc","RaDFHEwt_fhc","C",6035.35551
"2006","Oregon","RaDFHEwt","fhc","RaDFHEwt_fhc","D",4983.649555
"2006","Oregon","RaDFHEwt","fhc","RaDFHEwt_fhc","E",45404.830385
"2006","Oregon","RaDFHEwt","fwc","RaDFHEwt_fwc","A",54.26438
"2006","Oregon","RaDFHEwt","fwc","RaDFHEwt_fwc","B",204.381005
"2006","Oregon","RaDFHEwt","fwc","RaDFHEwt_fwc","C",18.903575
"2006","Oregon","RaDFHEwt","fwc","RaDFHEwt_fwc","D",2.446345
"2006","Oregon","RaDFHEwt","fwc","RaDFHEwt_fwc","E",85.39968
"2006","Oregon","RaDFHEwt","fwm","RaDFHEwt_fwm","A",77058.08834
"2006","Oregon","RaDFHEwt","fwm","RaDFHEwt_fwm","B",295328.773065
"2006","Oregon","RaDFHEwt","fwm","RaDFHEwt_fwm","C",67847.154625
"2006","Oregon","RaDFHEwt","fwm","RaDFHEwt_fwm","D",21323.2326
"2006","Oregon","RaDFHEwt","fwm","RaDFHEwt_fwm","E",267187.57695
"2006","Oregon","RaDFHEwt","fwn","RaDFHEwt_fwn","A",215491.192015
"2006","Oregon","RaDFHEwt","fwn","RaDFHEwt_fwn","B",795279.849705
"2006","Oregon","RaDFHEwt","fwn","RaDFHEwt_fwn","C",179714.953155
"2006","Oregon","RaDFHEwt","fwn","RaDFHEwt_fwn","D",123819.528225
"2006","Oregon","RaDFHEwt","fwn","RaDFHEwt_fwn","E",549328.10412
"2006","Oregon","RaDFHEwt","fww","RaDFHEwt_fww","A",50643.122215
"2006","Oregon","RaDFHEwt","fww","RaDFHEwt_fww","B",182830.707105
"2006","Oregon","RaDFHEwt","fww","RaDFHEwt_fww","C",63463.52678
"2006","Oregon","RaDFHEwt","fww","RaDFHEwt_fww","D",45845.172485
"2006","Oregon","RaDFHEwt","fww","RaDFHEwt_fww","E",161556.846195
"2006","Oregon","RaDFWV","fwx","RaDFWV_fwx","A",220456.382785
"2006","Oregon","RaDFWV","fwx","RaDFWV_fwx","B",335325.179445
"2006","Oregon","RaDFWV","fwx","RaDFWV_fwx","C",77963.68078
"2006","Oregon","RaDFWV","fwx","RaDFWV_fwx","D",19820.28719
"2006","Oregon","RaDFWV","fwx","RaDFWV_fwx","E",620734.468325
"2006","Oregon","RaMCONdy","fdd","RaMCONdy_fdd","A",279649.035985
"2006","Oregon","RaMCONdy","fdd","RaMCONdy_fdd","B",547352.79173
"2006","Oregon","RaMCONdy","fdd","RaMCONdy_fdd","C",579960.79142
"2006","Oregon","RaMCONdy","fdd","RaMCONdy_fdd","D",13936.60507
"2006","Oregon","RaMCONdy","fdd","RaMCONdy_fdd","E",102291.692225
"2006","Oregon","RaMCONdy","fdg","RaMCONdy_fdg","A",100087.757775
"2006","Oregon","RaMCONdy","fdg","RaMCONdy_fdg","B",510595.568525
"2006","Oregon","RaMCONdy","fdg","RaMCONdy_fdg","C",314552.37447
"2006","Oregon","RaMCONdy","fdg","RaMCONdy_fdg","D",9397.96791
"2006","Oregon","RaMCONdy","fdg","RaMCONdy_fdg","E",108450.47696
"2006","Oregon","RaMCONdy","fdx","RaMCONdy_fdx","A",502.16791
"2006","Oregon","RaMCONdy","fdx","RaMCONdy_fdx","B",1950.181755
"2006","Oregon","RaMCONdy","fdx","RaMCONdy_fdx","C",914.48824
"2006","Oregon","RaMCONdy","fdx","RaMCONdy_fdx","D",79.395015
"2006","Oregon","RaMCONdy","fdx","RaMCONdy_fdx","E",1150.449335
"2006","Oregon","RaMCONdy","fmd","RaMCONdy_fmd","A",57940.791745
"2006","Oregon","RaMCONdy","fmd","RaMCONdy_fmd","B",243719.789365
"2006","Oregon","RaMCONdy","fmd","RaMCONdy_fmd","C",189193.428055
"2006","Oregon","RaMCONdy","fmd","RaMCONdy_fmd","D",8036.243325
"2006","Oregon","RaMCONdy","fmd","RaMCONdy_fmd","E",96898.613475
"2006","Oregon","RaMCONdy","fmx","RaMCONdy_fmx","A",69654.336395
"2006","Oregon","RaMCONdy","fmx","RaMCONdy_fmx","B",276269.29917
"2006","Oregon","RaMCONdy","fmx","RaMCONdy_fmx","C",187081.565135
"2006","Oregon","RaMCONdy","fmx","RaMCONdy_fmx","D",5569.66038
"2006","Oregon","RaMCONdy","fmx","RaMCONdy_fmx","E",57594.96752
"2006","Oregon","RaMCONms","fcm","RaMCONms_fcm","A",214890.725515
"2006","Oregon","RaMCONms","fcm","RaMCONms_fcm","B",486680.76699
"2006","Oregon","RaMCONms","fcm","RaMCONms_fcm","C",811430.84179
"2006","Oregon","RaMCONms","fcm","RaMCONms_fcm","D",73484.20069
"2006","Oregon","RaMCONms","fcm","RaMCONms_fcm","E",224528.21284
"2006","Oregon","RaMCONms","fmm","RaMCONms_fmm","A",95586.26058
"2006","Oregon","RaMCONms","fmm","RaMCONms_fmm","B",246324.034815
"2006","Oregon","RaMCONms","fmm","RaMCONms_fmm","C",345262.232835
"2006","Oregon","RaMCONms","fmm","RaMCONms_fmm","D",14518.612785
"2006","Oregon","RaMCONms","fmm","RaMCONms_fmm","E",140367.495385
"2006","Oregon","RaMCONsw","fdm","RaMCONsw_fdm","A",16030.2316
"2006","Oregon","RaMCONsw","fdm","RaMCONsw_fdm","B",149916.691895
"2006","Oregon","RaMCONsw","fdm","RaMCONsw_fdm","C",14433.213105
"2006","Oregon","RaMCONsw","fdm","RaMCONsw_fdm","D",2136.993555
"2006","Oregon","RaMCONsw","fdm","RaMCONsw_fdm","E",70105.798245
"2006","Oregon","RaMCONsw","fiw","RaMCONsw_fiw","A",29085.70768
"2006","Oregon","RaMCONsw","fiw","RaMCONsw_fiw","B",601263.341285
"2006","Oregon","RaMCONsw","fiw","RaMCONsw_fiw","C",140867.66174
"2006","Oregon","RaMCONsw","fiw","RaMCONsw_fiw","D",19511.380535
"2006","Oregon","RaMCONsw","fiw","RaMCONsw_fiw","E",420790.91076
"2006","Oregon","RaMCONsw","fvw","RaMCONsw_fvw","A",10410.087555
"2006","Oregon","RaMCONsw","fvw","RaMCONsw_fvw","B",64384.019685
"2006","Oregon","RaMCONsw","fvw","RaMCONsw_fvw","C",7269.20297
"2006","Oregon","RaMCONsw","fvw","RaMCONsw_fvw","D",960.30161
"2006","Oregon","RaMCONsw","fvw","RaMCONsw_fvw","E",31425.30308
"2006","Oregon","RaMEVG","ftd","RaMEVG_ftd","A",58351.332915
"2006","Oregon","RaMEVG","ftd","RaMEVG_ftd","B",136825.187825
"2006","Oregon","RaMEVG","ftd","RaMEVG_ftd","C",35931.02578
"2006","Oregon","RaMEVG","ftd","RaMEVG_ftd","D",12240.843195
"2006","Oregon","RaMEVG","ftd","RaMEVG_ftd","E",187120.48426
"2006","Oregon","RaMEVG","fuc","RaMEVG_fuc","A",61235.12888
"2006","Oregon","RaMEVG","fuc","RaMEVG_fuc","B",10499.045555
"2006","Oregon","RaMEVG","fuc","RaMEVG_fuc","C",10391.851165
"2006","Oregon","RaMEVG","fuc","RaMEVG_fuc","D",5316.352475
"2006","Oregon","RaMEVG","fuc","RaMEVG_fuc","E",21465.787795
"2006","Oregon","RaOAPI","fop","RaOAPI_fop","A",14775.03422
"2006","Oregon","RaOAPI","fop","RaOAPI_fop","B",12938.273915
"2006","Oregon","RaOAPI","fop","RaOAPI_fop","C",4980.536025
"2006","Oregon","RaOAPI","fop","RaOAPI_fop","D",12794.161955
"2006","Oregon","RaOAPI","fop","RaOAPI_fop","E",31575.6421
"2006","Oregon","RaPICOpu","fld","RaPICOpu_fld","A",91715.698
"2006","Oregon","RaPICOpu","fld","RaPICOpu_fld","B",101634.737395
"2006","Oregon","RaPICOpu","fld","RaPICOpu_fld","C",129923.159
"2006","Oregon","RaPICOpu","fld","RaPICOpu_fld","D",11219.605355
"2006","Oregon","RaPICOpu","fld","RaPICOpu_fld","E",22840.188895
"2006","Oregon","RaPICOpu","flp","RaPICOpu_flp","A",340.041955
"2006","Oregon","RaPICOpu","flp","RaPICOpu_flp","B",18674.730545
"2006","Oregon","RaPICOpu","flp","RaPICOpu_flp","C",1793.39328
"2006","Oregon","RaPICOpu","flp","RaPICOpu_flp","D",32.247275
"2006","Oregon","RaPICOpu","flp","RaPICOpu_flp","E",4074.498795
"2006","Oregon","RaPICOpu","flw","RaPICOpu_flw","A",12784.59897
"2006","Oregon","RaPICOpu","flw","RaPICOpu_flw","B",29096.605035
"2006","Oregon","RaPICOpu","flw","RaPICOpu_flw","C",20884.66966
"2006","Oregon","RaPICOpu","flw","RaPICOpu_flw","D",3820.968495
"2006","Oregon","RaPICOpu","flw","RaPICOpu_flw","E",8767.922875
"2006","Oregon","RaPIJEsp","fjp","RaPIJEsp_fjp","A",28177.224105
"2006","Oregon","RaPIJEsp","fjp","RaPIJEsp_fjp","B",20409.63394
"2006","Oregon","RaPIJEsp","fjp","RaPIJEsp_fjp","C",15110.628275
"2006","Oregon","RaPIJEsp","fjp","RaPIJEsp_fjp","D",2123.42746
"2006","Oregon","RaPIJEsp","fjp","RaPIJEsp_fjp","E",15976.189615
"2006","Oregon","RaPIPOm","fdp","RaPIPOm_fdp","A",156572.529455
"2006","Oregon","RaPIPOm","fdp","RaPIPOm_fdp","B",543842.286655
"2006","Oregon","RaPIPOm","fdp","RaPIPOm_fdp","C",103094.31578
"2006","Oregon","RaPIPOm","fdp","RaPIPOm_fdp","D",6855.10348
"2006","Oregon","RaPIPOm","fdp","RaPIPOm_fdp","E",224373.87071
"2006","Oregon","RaPIPOm","fpd","RaPIPOm_fpd","A",10286.21354
"2006","Oregon","RaPIPOm","fpd","RaPIPOm_fpd","B",38302.64606
"2006","Oregon","RaPIPOm","fpd","RaPIPOm_fpd","C",10915.1466
"2006","Oregon","RaPIPOm","fpd","RaPIPOm_fpd","D",4241.739835
"2006","Oregon","RaPIPOm","fpd","RaPIPOm_fpd","E",18348.254685
"2006","Oregon","RaPIPOm","fpl","RaPIPOm_fpl","A",154365.036685
"2006","Oregon","RaPIPOm","fpl","RaPIPOm_fpl","B",424505.574445
"2006","Oregon","RaPIPOm","fpl","RaPIPOm_fpl","C",121429.226765
"2006","Oregon","RaPIPOm","fpl","RaPIPOm_fpl","D",59230.01556
"2006","Oregon","RaPIPOm","fpl","RaPIPOm_fpl","E",203239.896255
"2006","Oregon","RaPIPOxe","fpd","RaPIPOxe_fpd","A",98609.05342
"2006","Oregon","RaPIPOxe","fpd","RaPIPOxe_fpd","B",375377.40697
"2006","Oregon","RaPIPOxe","fpd","RaPIPOxe_fpd","C",61796.45386
"2006","Oregon","RaPIPOxe","fpd","RaPIPOxe_fpd","D",4000.44126
"2006","Oregon","RaPIPOxe","fpd","RaPIPOxe_fpd","E",103360.74499
"2006","Oregon","RaPIPOxe","fxp","RaPIPOxe_fxp","A",297570.069875
"2006","Oregon","RaPIPOxe","fxp","RaPIPOxe_fxp","B",454127.254075
"2006","Oregon","RaPIPOxe","fxp","RaPIPOxe_fxp","C",129460.5774
"2006","Oregon","RaPIPOxe","fxp","RaPIPOxe_fxp","D",10624.69873
"2006","Oregon","RaPIPOxe","fxp","RaPIPOxe_fxp","E",118390.866275
"2006","Oregon","RaREFI","fcw","RaREFI_fcw","A",8633.151505
"2006","Oregon","RaREFI","fcw","RaREFI_fcw","B",113017.13589
"2006","Oregon","RaREFI","fcw","RaREFI_fcw","C",23987.07991
"2006","Oregon","RaREFI","fcw","RaREFI_fcw","D",6674.96353
"2006","Oregon","RaREFI","fcw","RaREFI_fcw","E",113527.977205
"2006","Oregon","RaREFI","frf","RaREFI_frf","A",4594.458305
"2006","Oregon","RaREFI","frf","RaREFI_frf","B",38215.91201
"2006","Oregon","RaREFI","frf","RaREFI_frf","C",5648.833
"2006","Oregon","RaREFI","frf","RaREFI_frf","D",41.143075
"2006","Oregon","RaREFI","frf","RaREFI_frf","E",8179.910495
"2006","Oregon","RaREFI","frm","RaREFI_frm","A",850.43848
"2006","Oregon","RaREFI","frm","RaREFI_frm","B",35741.54524
"2006","Oregon","RaREFI","frm","RaREFI_frm","C",1865.226865
"2006","Oregon","RaREFI","frm","RaREFI_frm","D",254.197485
"2006","Oregon","RaREFI","frm","RaREFI_frm","E",49503.125445
"2006","Oregon","RaSAWD","fal","RaSAWD_fal","A",14968.07308
"2006","Oregon","RaSAWD","fal","RaSAWD_fal","B",83372.104785
"2006","Oregon","RaSAWD","fal","RaSAWD_fal","C",3152.893915
"2006","Oregon","RaSAWD","fsw","RaSAWD_fsw","A",23981.075245
"2006","Oregon","RaSAWD","fsw","RaSAWD_fsw","B",27630.3548
"2006","Oregon","RaSAWD","fsw","RaSAWD_fsw","C",5711.325995
"2006","Oregon","RaSPFI","fcd","RaSPFI_fcd","A",16091.16783
"2006","Oregon","RaSPFI","fcd","RaSPFI_fcd","B",51558.27764
"2006","Oregon","RaSPFI","fcd","RaSPFI_fcd","C",201614.4112
"2006","Oregon","RaSPFI","fcd","RaSPFI_fcd","D",54065.336475
"2006","Oregon","RaSPFI","fcd","RaSPFI_fcd","E",188753.75314
"2006","Oregon","RaSPFI","fmz","RaSPFI_fmz","A",3412.206485
"2006","Oregon","RaSPFI","fmz","RaSPFI_fmz","B",27634.135515
"2006","Oregon","RaSPFI","fmz","RaSPFI_fmz","C",97848.46252
"2006","Oregon","RaSPFI","fmz","RaSPFI_fmz","D",44322.656315
"2006","Oregon","RaSPFI","fmz","RaSPFI_fmz","E",67585.618105
"2006","Oregon","RaSSHE","fss","RaSSHE_fss","A",73665.007825
"2006","Oregon","RaSSHE","fss","RaSSHE_fss","B",400910.799315
"2006","Oregon","RaSSHE","fss","RaSSHE_fss","D",28102.054595
"2006","Oregon","RaSSHE","fss","RaSSHE_fss","E",240746.368215
"2006","Oregon","RaTAOAco","ftm","RaTAOAco_ftm","A",41735.09049
"2006","Oregon","RaTAOAco","ftm","RaTAOAco_ftm","B",217607.502835
"2006","Oregon","RaTAOAco","ftm","RaTAOAco_ftm","C",44459.206845
"2006","Oregon","RaTAOAco","ftm","RaTAOAco_ftm","D",25172.00047
"2006","Oregon","RaTAOAco","ftm","RaTAOAco_ftm","E",257727.33844
"2006","Oregon","RaTAOAco","fto","RaTAOAco_fto","A",5931.71944
"2006","Oregon","RaTAOAco","fto","RaTAOAco_fto","B",8121.643005
"2006","Oregon","RaTAOAco","fto","RaTAOAco_fto","C",2846.656
"2006","Oregon","RaTAOAco","fto","RaTAOAco_fto","D",4308.68073
"2006","Oregon","RaTAOAco","fto","RaTAOAco_fto","E",5710.881205
"2006","Washington","Na0710411","fmt","Na0710411_fmt","A",15388.177235
"2006","Washington","Na0710411","fmt","Na0710411_fmt","B",188004.504385
"2006","Washington","Na0710411","fmt","Na0710411_fmt","C",85385.669115
"2006","Washington","Na0710411","fmt","Na0710411_fmt","D",15725.99524
"2006","Washington","Na0710411","fmt","Na0710411_fmt","E",199098.456565
"2006","Washington","Na0710412","fmc","Na0710412_fmc","A",28183.006375
"2006","Washington","Na0710412","fmc","Na0710412_fmc","B",133679.85534
"2006","Washington","Na0710412","fmc","Na0710412_fmc","C",15269.418305
"2006","Washington","Na0710412","fmc","Na0710412_fmc","D",15792.26895
"2006","Washington","Na0710412","fmc","Na0710412_fmc","E",343871.5969
"2006","Washington","Na0710412","fmh","Na0710412_fmh","A",69377.677015
"2006","Washington","Na0710412","fmh","Na0710412_fmh","B",252649.838195
"2006","Washington","Na0710412","fmh","Na0710412_fmh","C",43644.351565
"2006","Washington","Na0710412","fmh","Na0710412_fmh","D",68500.106345
"2006","Washington","Na0710412","fmh","Na0710412_fmh","E",323294.27713
"2006","Washington","Na0710412","fmi","Na0710412_fmi","A",1944.17709
"2006","Washington","Na0710412","fmi","Na0710412_fmi","B",14941.38568
"2006","Washington","Na0710412","fmi","Na0710412_fmi","C",1214.943885
"2006","Washington","Na0710412","fmi","Na0710412_fmi","D",607.58314
"2006","Washington","Na0710412","fmi","Na0710412_fmi","E",18675.620125
"2006","Washington","Na1010471","frn","Na1010471_frn","A",20243.060085
"2006","Washington","Na1010471","frn","Na1010471_frn","B",476176.60635
"2006","Washington","Na1010471","frn","Na1010471_frn","C",154629.241945
"2006","Washington","Na1010471","frn","Na1010471_frn","D",1261.42444
"2006","Washington","Na1010471","frn","Na1010471_frn","E",33689.28418
"2006","Washington","RaABAMlw","fsi","RaABAMlw_fsi","A",53391.479625
"2006","Washington","RaABAMlw","fsi","RaABAMlw_fsi","B",660350.579255
"2006","Washington","RaABAMlw","fsi","RaABAMlw_fsi","C",146883.224095
"2006","Washington","RaABAMlw","fsi","RaABAMlw_fsi","D",4094.514345
"2006","Washington","RaABAMlw","fsi","RaABAMlw_fsi","E",502697.65489
"2006","Washington","RaABAMlw","fsw","RaABAMlw_fsw","D",0.222395
"2006","Washington","RaABAMlw","fsw","RaABAMlw_fsw","E",4.670295
"2006","Washington","RaABAMlw","fwc","RaABAMlw_fwc","A",26612.23049
"2006","Washington","RaABAMlw","fwc","RaABAMlw_fwc","B",155733.210725
"2006","Washington","RaABAMlw","fwc","RaABAMlw_fwc","C",24574.20271
"2006","Washington","RaABAMlw","fwc","RaABAMlw_fwc","D",3319.245375
"2006","Washington","RaABAMlw","fwc","RaABAMlw_fwc","E",79758.630825
"2006","Washington","RaABAMup","fst","RaABAMup_fst","A",55647.6769
"2006","Washington","RaABAMup","fst","RaABAMup_fst","B",719309.05052
"2006","Washington","RaABAMup","fst","RaABAMup_fst","C",81747.286915
"2006","Washington","RaABAMup","fst","RaABAMup_fst","D",3127.985675
"2006","Washington","RaABAMup","fst","RaABAMup_fst","E",603863.138835
"2006","Washington","RaABLA","faf","RaABLA_faf","A",9367.055005
"2006","Washington","RaABLA","faf","RaABLA_faf","B",80127.58413
"2006","Washington","RaABLA","faf","RaABLA_faf","C",3135.102315
"2006","Washington","RaABLA","faf","RaABLA_faf","D",2.66874
"2006","Washington","RaABLA","faf","RaABLA_faf","E",78969.35097
"2006","Washington","RaDFHEdy","fdg","RaDFHEdy_fdg","A",241045.267095
"2006","Washington","RaDFHEdy","fdg","RaDFHEdy_fdg","B",665880.208535
"2006","Washington","RaDFHEdy","fdg","RaDFHEdy_fdg","C",193642.44003
"2006","Washington","RaDFHEdy","fdg","RaDFHEdy_fdg","D",21861.206105
"2006","Washington","RaDFHEdy","fdg","RaDFHEdy_fdg","E",356860.132085
"2006","Washington","RaDFHEdy","fwi","RaDFHEdy_fwi","A",446681.024685
"2006","Washington","RaDFHEdy","fwi","RaDFHEdy_fwi","B",1368079.74452
"2006","Washington","RaDFHEdy","fwi","RaDFHEdy_fwi","C",365636.95076
"2006","Washington","RaDFHEdy","fwi","RaDFHEdy_fwi","D",47720.851915
"2006","Washington","RaDFHEdy","fwi","RaDFHEdy_fwi","E",735235.64605
"2006","Washington","RaDFHEwt","fwm","RaDFHEwt_fwm","A",153175.668225
"2006","Washington","RaDFHEwt","fwm","RaDFHEwt_fwm","B",688498.89201
"2006","Washington","RaDFHEwt","fwm","RaDFHEwt_fwm","C",134497.82415
"2006","Washington","RaDFHEwt","fwm","RaDFHEwt_fwm","D",25793.81689
"2006","Washington","RaDFHEwt","fwm","RaDFHEwt_fwm","E",473053.73576
"2006","Washington","RaDFHEwt","fwn","RaDFHEwt_fwn","A",150814.05572
"2006","Washington","RaDFHEwt","fwn","RaDFHEwt_fwn","B",632460.467095
"2006","Washington","RaDFHEwt","fwn","RaDFHEwt_fwn","C",98227.645995
"2006","Washington","RaDFHEwt","fwn","RaDFHEwt_fwn","D",9283.21209
"2006","Washington","RaDFHEwt","fwn","RaDFHEwt_fwn","E",244304.91061
"2006","Washington","RaDFHEwt","fww","RaDFHEwt_fww","A",28138.082585
"2006","Washington","RaDFHEwt","fww","RaDFHEwt_fww","B",191710.939455
"2006","Washington","RaDFHEwt","fww","RaDFHEwt_fww","C",28524.605095
"2006","Washington","RaDFHEwt","fww","RaDFHEwt_fww","D",7313.23718
"2006","Washington","RaDFHEwt","fww","RaDFHEwt_fww","E",162847.84917
"2006","Washington","RaDFWV","fwx","RaDFWV_fwx","A",67.60808
