"YEAR","STATE","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2011","Oregon","Na0210290","fdw","Na0210290_fdw","A",7221.388045
"2011","Oregon","Na0210290","fdw","Na0210290_fdw","B",28653.149405
"2011","Oregon","Na0210290","fdw","Na0210290_fdw","C",1321.47109
"2011","Oregon","Na0210290","fdw","Na0210290_fdw","D",225.286135
"2011","Oregon","Na0210290","fdw","Na0210290_fdw","E",20026.002565
"2011","Oregon","Na0210290","fwo","Na0210290_fwo","A",24086.71287
"2011","Oregon","Na0210290","fwo","Na0210290_fwo","B",152654.59674
"2011","Oregon","Na0210290","fwo","Na0210290_fwo","C",23122.185755
"2011","Oregon","Na0210290","fwo","Na0210290_fwo","D",616.47894
"2011","Oregon","Na0210290","fwo","Na0210290_fwo","E",15828.964125
"2011","Oregon","Na0210350","fvg","Na0210350_fvg","A",13569.875715
"2011","Oregon","Na0210350","fvg","Na0210350_fvg","B",28612.89591
"2011","Oregon","Na0210350","fvg","Na0210350_fvg","C",2819.07902
"2011","Oregon","Na0210350","fvg","Na0210350_fvg","D",220.17105
"2011","Oregon","Na0210350","fvg","Na0210350_fvg","E",47886.53619
"2011","Oregon","Na0710270","fdd","Na0710270_fdd","A",54027.974115
"2011","Oregon","Na0710270","fdd","Na0710270_fdd","B",1144647.716635
"2011","Oregon","Na0710270","fdd","Na0710270_fdd","C",169109.825185
"2011","Oregon","Na0710270","fdd","Na0710270_fdd","D",4932.053915
"2011","Oregon","Na0710270","fdd","Na0710270_fdd","E",30550.40115
"2011","Oregon","Na0710412","fmc","Na0710412_fmc","A",20764.798755
"2011","Oregon","Na0710412","fmc","Na0710412_fmc","B",73977.91759
"2011","Oregon","Na0710412","fmc","Na0710412_fmc","C",6261.976015
"2011","Oregon","Na0710412","fmc","Na0710412_fmc","D",5538.52508
"2011","Oregon","Na0710412","fmc","Na0710412_fmc","E",189697.819915
"2011","Oregon","Na0710412","fmh","Na0710412_fmh","A",33184.89232
"2011","Oregon","Na0710412","fmh","Na0710412_fmh","B",215931.75651
