"YEAR","STATE","ew","BpS","PVT","BpS_Code","BPS_LLID","sclass","AREA_TOTAL"
"2011","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","RaDFHEwt_fww_ZoneNull","D",0.667185
"2011","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","RaDFHEwt_fww_ZoneNull","E",1.77916
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010603","A",104.303255
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010603","B",2814.408725
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010603","C",291.33745
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010603","D",13.121305
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010603","E",339.152375
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010603","A",1991.76962
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010603","B",7505.164065
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010603","C",4140.9949
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010603","D",182.141505
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010603","E",2889.35584
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010607","A",762.592455
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010607","B",3553.204915
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010607","C",2092.514555
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010607","D",36.47278
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010607","E",189.03575
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010603","A",175.914445
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010603","B",393.416755
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010603","C",66.27371
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010603","D",14.67807
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010603","E",521.73867
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010607","A",192.816465
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010607","B",767.485145
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010607","C",167.68583
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010607","D",2.891135
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010607","E",248.19282
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010607","A",34.69362
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010607","B",446.791555
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010607","C",254.41988
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010607","D",3.335925
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010607","E",6.004665
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010301","A",2037.805385
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010301","B",1755.363735
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010301","C",1303.67949
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010301","D",34.026435
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010301","E",84.5101
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010301","A",138.996875
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010301","B",171.021755
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010301","C",43.367025
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010301","E",19.57076
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010202","A",107.861575
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010202","B",632.04659
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010202","C",261.758915
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010202","D",24.241055
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010202","E",585.566035
"2011","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010207","A",6.004665
"2011","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010207","B",9.78538
"2011","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010207","C",0.44479
"2011","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010207","D",0.88958
"2011","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010207","E",6.67185
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","A",67.830475
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","B",32.91446
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","C",18.013995
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","D",12.45412
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","E",4.4479
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010202","A",15.790045
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010202","B",20.46034
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010202","C",2.22395
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010202","D",2.001555
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010202","E",40.47589
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010202","A",3.780715
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010202","B",44.701395
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010202","C",2.66874
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010202","D",0.222395
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010202","E",66.7185
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010606","A",4550.64649
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010606","B",6067.38039
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010606","C",3513.39621
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010606","D",40.253495
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010606","E",591.348305
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010606","A",472.36698
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010606","B",807.73864
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010606","C",141.88801
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010606","D",13.78849
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010606","E",416.545835
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010207","A",93.85069
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010207","B",334.03729
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010207","C",95.62985
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010207","E",128.9891
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010606","A",157.233265
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010606","B",305.12594
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010606","C",106.082415
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010606","E",34.69362
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010207","A",2.446345
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010207","B",64.272155
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010207","C",2.22395
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010207","E",67.16329
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010601","A",3023.015235
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010601","B",8298.89182
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010601","C",5724.89209
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010601","D",136.328135
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010601","E",2855.5518
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010601","A",1753.139785
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010601","B",7118.641555
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010601","C",2756.141235
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010601","D",56.265935
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010601","E",1522.293775
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010602","A",6338.035105
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010602","B",16178.79146
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010602","C",11290.10457
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010602","D",428.999955
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010602","E",2597.12881
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010201","A",76.05909
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010201","B",608.250325
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010201","C",162.125955
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010201","D",23.796265
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1707010201","E",339.152375
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010602","A",914.265845
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010602","B",4100.51901
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010602","C",777.715315
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010602","D",36.695175
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010602","E",1861.89094
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010201","A",645.83508
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010201","B",1437.11649
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010201","C",747.024805
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010201","D",38.69673
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010201","E",835.538015
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010201","A",56.710725
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010201","B",90.73716
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010201","C",14.455675
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010201","D",3.11353
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1707010201","E",135.66095
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010601","A",230.178825
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010601","B",501.500725
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010601","C",90.069975
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010601","D",12.00933
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010601","E",438.785335
"2011","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010209","A",74.72472
"2011","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010209","B",414.321885
"2011","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010209","C",79.395015
"2011","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010209","D",59.824255
"2011","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","RaPIPOm_fpd_1707010209","E",500.38875
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010602","A",1521.404195
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010602","B",4500.162825
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010602","C",2865.559575
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010602","D",30.24572
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010602","E",641.38718
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010410","A",56.93312
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010410","B",252.64072
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010410","C",67.16329
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010410","D",4.670295
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010410","E",171.911335
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010604","A",4799.951285
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010604","B",11436.44048
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010604","C",5883.68212
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010604","D",1.77916
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010604","E",2615.80999
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010410","A",76.726275
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010410","B",197.264365
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010410","C",48.9269
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010410","D",5.559875
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010410","E",237.295465
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010604","A",1114.64374
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010604","B",2263.758705
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010604","C",437.895755
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010604","D",1.33437
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010604","E",1258.7557
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010103","A",1256.53175
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010103","B",1650.838085
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010103","C",813.07612
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010103","D",46.70295
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010103","E",107.861575
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010605","A",1653.062035
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010605","B",2136.548765
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010605","C",874.45714
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010605","D",8.228615
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010605","E",930.723075
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010605","A",8154.33507
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010605","B",11082.83243
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010605","C",8631.14995
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010605","D",10.007775
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010605","E",2781.049475
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","A",20.01555
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","B",6.22706
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","C",2.891135
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","D",1.556765
"2011","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","E",5.33748
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010604","A",12.676515
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010604","B",235.071515
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010604","C",46.480555
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010604","E",106.527205
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010410","A",903.81328
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010410","B",1996.66231
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010410","C",1296.785245
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010410","D",22.461895
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010410","E",608.250325
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010209","A",294.89577
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010209","B",755.25342
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010209","C",576.225445
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010209","D",36.47278
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1707010209","E",229.06685
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010205","A",3686.641915
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010205","B",7961.518605
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010205","C",2776.37918
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010205","D",205.715375
"2011","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","RaMCONdy_fdd_1706010205","E",1438.00607
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010605","A",51.373245
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010605","B",183.69827
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010605","C",114.31103
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010605","D",0.44479
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010605","E",114.533425
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010205","A",58.045095
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010205","B",277.54896
"2011","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","RaMCONdy_fdg_1706010205","C",35.13841
