"YEAR","STATE","ew","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2017","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","B",55530.029945
"2017","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","C",16699.19576
"2017","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","D",2187.47722
"2017","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","E",51550.27142
"2017","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","A",1675.746325
"2017","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","B",8855.7689
"2017","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","C",2716.554925
"2017","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","D",245.301685
"2017","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","E",8498.824925
"2017","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","A",987.4338
"2017","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","B",3951.95915
"2017","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","C",1713.998265
"2017","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","D",410.54117
"2017","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","E",4343.596745
"2017","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","A",52209.227805
"2017","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","B",197007.943565
"2017","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","C",48405.828515
"2017","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","D",24441.2105
"2017","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","E",169245.26374
"2017","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2516.399425
"2017","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","B",40544.165265
"2017","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","C",16827.74007
"2017","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6248.632315
"2017","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","E",44652.91289
"2017","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","A",999.665525
"2017","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","B",7116.19521
"2017","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","C",1531.85676
"2017","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","D",996.996785
"2017","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","E",7990.20756
"2017","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","A",3407.758585
"2017","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","B",13596.563115
"2017","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","C",984.987455
"2017","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","D",2209.049535
"2017","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","E",11113.300545
"2017","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","A",39283.40801
"2017","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","B",134549.642185
"2017","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","C",20915.582565
"2017","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","D",15677.290735
"2017","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","E",96275.017895
"2017","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","A",28270.185215
"2017","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","B",68109.580725
"2017","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","C",20382.94654
"2017","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","D",14841.30793
"2017","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","E",44471.660965
"2017","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","A",4783.938845
"2017","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","B",11378.17299
"2017","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","C",6096.958925
"2017","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","D",2908.9266
"2017","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","E",7049.699105
"2017","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","A",2837.093015
"2017","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","B",7696.20137
"2017","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","C",1480.70591
"2017","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","D",1413.54262
"2017","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","E",24600.00053
"2017","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","A",273400.181275
"2017","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","B",589710.810615
"2017","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","C",528241.94459
"2017","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","D",15382.394965
"2017","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","E",116455.584985
"2017","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","A",106251.87999
"2017","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","B",538092.041535
"2017","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","C",276703.191815
"2017","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","D",9608.35358
"2017","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","E",112428.67872
"2017","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","A",851.550455
"2017","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","B",1626.59703
"2017","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","C",1031.690405
"2017","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","D",82.508545
"2017","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","E",859.33428
"2017","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","A",65991.935535
"2017","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","B",238149.684195
"2017","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","C",194240.460185
"2017","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","D",8880.009955
"2017","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","E",88526.776095
"2017","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","A",65286.72099
"2017","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","B",300728.078875
"2017","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","C",167797.47229
"2017","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","D",6998.77065
"2017","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","E",55358.785795
"2017","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","A",192187.754335
"2017","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","B",539485.568605
"2017","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","C",777102.83917
"2017","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","D",71410.58971
"2017","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","E",230827.996005
"2017","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","A",76661.113265
"2017","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","B",277053.686335
"2017","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","C",339353.197685
"2017","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","D",14243.95496
"2017","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","E",134746.684155
"2017","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","A",18713.64967
"2017","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","B",146468.235025
"2017","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","C",15142.43076
"2017","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","D",2158.788265
"2017","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","E",70139.82468
"2017","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","A",27721.09196
"2017","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","B",548539.93624
"2017","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","C",129531.7438
"2017","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","D",17350.81311
"2017","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","E",382134.65665
"2017","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","A",12108.07338
"2017","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","B",58834.15246
"2017","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","C",6642.93865
"2017","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","D",1437.783675
"2017","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","E",31496.247085
"2017","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","A",44899.993735
"2017","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","B",151303.102325
"2017","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","C",21886.78153
"2017","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","D",6846.430075
"2017","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","E",205532.56631
"2017","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","A",55023.19174
"2017","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","B",11074.38142
"2017","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","C",13599.231855
"2017","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","D",4764.59048
"2017","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","E",24446.770375
"2017","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","A",13452.22876
"2017","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","B",19420.198585
"2017","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","C",4499.718035
"2017","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","D",9802.28202
"2017","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","E",29889.220815
"2017","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","A",69730.17309
"2017","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","B",130960.186885
"2017","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","C",115582.68461
"2017","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","D",14644.26596
"2017","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","E",26416.0781
"2017","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","A",1938.617215
"2017","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","B",15000.09796
"2017","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","C",2663.624915
"2017","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","D",38.69673
"2017","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","E",5273.87503
"2017","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","A",11222.94128
"2017","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","B",32758.561105
"2017","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","C",19265.63406
"2017","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","D",3809.403955
"2017","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","E",8298.224635
"2017","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","A",26000.866635
"2017","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","B",20536.39909
"2017","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","C",15907.02477
"2017","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","D",1927.052675
"2017","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","E",17425.760225
"2017","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","A",157855.303815
"2017","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","B",523167.557875
"2017","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","C",94721.366425
"2017","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","D",6843.53894
"2017","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","E",252150.339025
"2017","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","A",10534.628755
"2017","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","B",37965.717635
"2017","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","C",11085.94596
"2017","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","D",4195.481675
"2017","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","E",18312.226695
"2017","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","A",107465.489505
"2017","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","B",478669.20951
"2017","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","C",91452.38232
"2017","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","D",57989.05146
"2017","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","E",227193.616915
"2017","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","A",104206.73557
"2017","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","B",367085.854185
"2017","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","C",64977.369545
"2017","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","D",3959.298185
"2017","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","E",102914.843015
"2017","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","A",293303.4218
"2017","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","B",436697.49074
"2017","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","C",132707.09961
"2017","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","D",12050.473075
"2017","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","E",135414.98113
"2017","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","A",7727.114275
"2017","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","B",118544.318825
"2017","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","C",21239.61208
"2017","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","D",5407.31203
"2017","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","E",112921.95083
"2017","Oregon","eastside","RaREFI","frf","RaREFI_frf","A",3223.615525
"2017","Oregon","eastside","RaREFI","frf","RaREFI_frf","B",38508.806225
"2017","Oregon","eastside","RaREFI","frf","RaREFI_frf","C",6411.870245
"2017","Oregon","eastside","RaREFI","frf","RaREFI_frf","D",235.7387
"2017","Oregon","eastside","RaREFI","frf","RaREFI_frf","E",8300.22619
"2017","Oregon","eastside","RaREFI","frm","RaREFI_frm","A",1116.645295
"2017","Oregon","eastside","RaREFI","frm","RaREFI_frm","B",36603.10347
"2017","Oregon","eastside","RaREFI","frm","RaREFI_frm","C",1676.8583
"2017","Oregon","eastside","RaREFI","frm","RaREFI_frm","D",306.46031
"2017","Oregon","eastside","RaREFI","frm","RaREFI_frm","E",48511.46614
"2017","Oregon","eastside","RaSAWD","fal","RaSAWD_fal","A",19312.33701
"2017","Oregon","eastside","RaSAWD","fal","RaSAWD_fal","B",61799.56739
"2017","Oregon","eastside","RaSAWD","fal","RaSAWD_fal","C",2960.299845
"2017","Oregon","eastside","RaSAWD","fsw","RaSAWD_fsw","A",23321.006885
"2017","Oregon","eastside","RaSAWD","fsw","RaSAWD_fsw","B",28152.09347
"2017","Oregon","eastside","RaSAWD","fsw","RaSAWD_fsw","C",5849.655685
"2017","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","A",17776.47714
"2017","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","B",50166.52973
"2017","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","C",205385.118425
"2017","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","D",46041.99206
"2017","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","E",192712.82893
"2017","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","A",5903.920065
"2017","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","B",20932.70698
"2017","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","C",112424.67561
"2017","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","D",38161.64763
"2017","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","E",63380.128655
"2017","Oregon","eastside","RaSSHE","fss","RaSSHE_fss","A",4904.032145
"2017","Oregon","eastside","RaSSHE","fss","RaSSHE_fss","B",20617.128475
"2017","Oregon","eastside","RaSSHE","fss","RaSSHE_fss","D",2836.648225
"2017","Oregon","eastside","RaSSHE","fss","RaSSHE_fss","E",7198.03657
"2017","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","A",41667.9272
"2017","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","B",219238.77016
"2017","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","C",28163.880405
"2017","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","D",22943.380175
"2017","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","E",274687.18114
"2017","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","A",4540.193925
"2017","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","B",6364.9449
"2017","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","C",2661.400965
"2017","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","D",5701.31822
"2017","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","E",7557.87168
"2017","Oregon","westside","Na0210290","fdw","Na0210290_fdw","A",6168.79251
"2017","Oregon","westside","Na0210290","fdw","Na0210290_fdw","B",23786.92441
"2017","Oregon","westside","Na0210290","fdw","Na0210290_fdw","C",1068.38558
"2017","Oregon","westside","Na0210290","fdw","Na0210290_fdw","D",41.143075
"2017","Oregon","westside","Na0210290","fdw","Na0210290_fdw","E",16735.890935
"2017","Oregon","westside","Na0210350","fvg","Na0210350_fvg","A",11913.70015
"2017","Oregon","westside","Na0210350","fvg","Na0210350_fvg","B",28394.281625
"2017","Oregon","westside","Na0210350","fvg","Na0210350_fvg","C",2238.18328
"2017","Oregon","westside","Na0210350","fvg","Na0210350_fvg","D",187.478985
"2017","Oregon","westside","Na0210350","fvg","Na0210350_fvg","E",48414.279525
"2017","Oregon","westside","Na0710412","fmc","Na0710412_fmc","A",19044.57343
"2017","Oregon","westside","Na0710412","fmc","Na0710412_fmc","B",71723.499475
"2017","Oregon","westside","Na0710412","fmc","Na0710412_fmc","C",6783.714685
"2017","Oregon","westside","Na0710412","fmc","Na0710412_fmc","D",4764.368085
"2017","Oregon","westside","Na0710412","fmc","Na0710412_fmc","E",177285.510175
"2017","Oregon","westside","Na0710412","fmh","Na0710412_fmh","A",19.348365
"2017","Oregon","westside","Na0710412","fmh","Na0710412_fmh","B",214.611175
"2017","Oregon","westside","Na0710412","fmh","Na0710412_fmh","C",26.6874
"2017","Oregon","westside","Na0710412","fmh","Na0710412_fmh","D",6.22706
"2017","Oregon","westside","Na0710412","fmh","Na0710412_fmh","E",375.625155
"2017","Oregon","westside","Na0710412","fmi","Na0710412_fmi","A",1062.15852
"2017","Oregon","westside","Na0710412","fmi","Na0710412_fmi","B",6433.664955
"2017","Oregon","westside","Na0710412","fmi","Na0710412_fmi","C",466.807105
"2017","Oregon","westside","Na0710412","fmi","Na0710412_fmi","D",362.281455
"2017","Oregon","westside","Na0710412","fmi","Na0710412_fmi","E",13397.0748
"2017","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","A",9.118195
"2017","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","B",103.413675
"2017","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","C",0.44479
"2017","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","D",3.335925
"2017","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","E",153.674945
"2017","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","A",29151.758995
"2017","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","B",383723.89132
"2017","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","C",56065.557105
"2017","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","D",17023.00288
"2017","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","E",314587.51288
"2017","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","A",7141.325845
"2017","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","B",133736.121275
"2017","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","C",17255.850445
"2017","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","D",6795.94641
"2017","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","E",118480.04667
"2017","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","A",1960.63432
"2017","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","B",34630.90461
"2017","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","C",4774.37586
"2017","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","D",2572.887755
"2017","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","E",36473.66958
"2017","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","A",8517.950895
"2017","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","B",17562.310755
"2017","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","C",3554.984075
"2017","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","D",6673.18437
"2017","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","E",12777.03754
"2017","Oregon","westside","RaABAMup","fst","RaABAMup_fst","A",100.52254
"2017","Oregon","westside","RaABAMup","fst","RaABAMup_fst","B",990.54733
"2017","Oregon","westside","RaABAMup","fst","RaABAMup_fst","C",76.94867
"2017","Oregon","westside","RaABAMup","fst","RaABAMup_fst","D",26.24261
"2017","Oregon","westside","RaABAMup","fst","RaABAMup_fst","E",1452.461745
"2017","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","A",56.04354
"2017","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","B",340.26435
"2017","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","C",40.47589
"2017","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","D",10.452565
"2017","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","E",62.937785
"2017","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","A",55.376355
"2017","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","B",245.52408
"2017","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","C",88.290815
"2017","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","D",71.833585
"2017","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","E",893.360715
"2017","Oregon","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","A",219880.60213
"2017","Oregon","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","B",1099999.47404
