"YEAR","STATE","ew","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2016","Oregon","eastside","Na0710412","fmh","Na0710412_fmh","B",214148.371005
"2016","Oregon","eastside","Na0710412","fmh","Na0710412_fmh","C",30664.044995
"2016","Oregon","eastside","Na0710412","fmh","Na0710412_fmh","D",35267.176705
"2016","Oregon","eastside","Na0710412","fmh","Na0710412_fmh","E",338493.19622
"2016","Oregon","eastside","Na0710412","fmi","Na0710412_fmi","A",5509.61373
"2016","Oregon","eastside","Na0710412","fmi","Na0710412_fmi","B",16670.7292
"2016","Oregon","eastside","Na0710412","fmi","Na0710412_fmi","C",2771.48649
"2016","Oregon","eastside","Na0710412","fmi","Na0710412_fmi","D",3443.56418
"2016","Oregon","eastside","Na0710412","fmi","Na0710412_fmi","E",20162.997885
"2016","Oregon","eastside","R1RFWF","fcw","R1RFWF_fcw","A",4141.43969
"2016","Oregon","eastside","R1RFWF","fcw","R1RFWF_fcw","B",63118.592135
"2016","Oregon","eastside","R1RFWF","fcw","R1RFWF_fcw","C",4434.11151
"2016","Oregon","eastside","R1RFWF","fcw","R1RFWF_fcw","D",2348.93599
"2016","Oregon","eastside","R1RFWF","fcw","R1RFWF_fcw","E",75241.788375
"2016","Oregon","eastside","R1RFWF","frm","R1RFWF_frm","A",41.81026
"2016","Oregon","eastside","R1RFWF","frm","R1RFWF_frm","B",1741.35285
"2016","Oregon","eastside","R1RFWF","frm","R1RFWF_frm","C",75.16951
"2016","Oregon","eastside","R1RFWF","frm","R1RFWF_frm","D",65.606525
"2016","Oregon","eastside","R1RFWF","frm","R1RFWF_frm","E",1878.570565
"2016","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","A",9383.512235
"2016","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","B",55294.736035
"2016","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","C",16658.052685
"2016","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","D",2117.2004
"2016","Oregon","eastside","RaABAMlw","fsi","RaABAMlw_fsi","E",51564.05991
"2016","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","A",1706.21444
"2016","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","B",8868.22302
"2016","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","C",2666.07126
"2016","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","D",235.516305
"2016","Oregon","eastside","RaABAMlw","fsw","RaABAMlw_fsw","E",8516.171735
"2016","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","A",967.195855
"2016","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","B",3999.329285
"2016","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","C",1646.16779
"2016","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","D",422.5505
"2016","Oregon","eastside","RaABAMlw","fwc","RaABAMlw_fwc","E",4372.2857
"2016","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","A",50776.114425
"2016","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","B",196315.850325
"2016","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","C",48555.722745
"2016","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","D",24732.325555
"2016","Oregon","eastside","RaDFHEdy","fwi","RaDFHEdy_fwi","E",170929.461075
"2016","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2442.119495
"2016","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","B",40360.466995
"2016","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","C",16557.974935
"2016","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6420.09886
"2016","Oregon","eastside","RaDFHEdy","fwx","RaDFHEdy_fwx","E",45009.18968
"2016","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","A",916.2674
"2016","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","B",7097.736425
"2016","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","C",1566.327985
"2016","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","D",1033.469565
"2016","Oregon","eastside","RaDFHEwt","fdm","RaDFHEwt_fdm","E",8021.120465
"2016","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","A",3779.158235
"2016","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","B",13413.53203
"2016","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","C",1277.43688
"2016","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","D",2053.373035
"2016","Oregon","eastside","RaDFHEwt","fhc","RaDFHEwt_fhc","E",10788.159055
"2016","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","A",40038.21664
"2016","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","B",134572.771265
"2016","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","C",21145.983785
"2016","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","D",14523.28308
"2016","Oregon","eastside","RaDFHEwt","fwm","RaDFHEwt_fwm","E",96420.68662
"2016","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","A",28749.668835
"2016","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","B",69279.378425
"2016","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","C",21183.790935
"2016","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","D",12873.11218
"2016","Oregon","eastside","RaDFHEwt","fwn","RaDFHEwt_fwn","E",43989.731
"2016","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","A",4741.683795
"2016","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","B",11454.454475
"2016","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","C",6388.07398
"2016","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","D",2611.80688
"2016","Oregon","eastside","RaDFHEwt","fww","RaDFHEwt_fww","E",7021.677335
"2016","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","A",2607.581375
"2016","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","B",7639.935435
"2016","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","C",1466.91742
"2016","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","D",1440.67481
"2016","Oregon","eastside","RaDFWV","fwx","RaDFWV_fwx","E",24872.434405
"2016","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","A",261309.6771
"2016","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","B",595169.273495
"2016","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","C",532460.555345
"2016","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","D",15466.68267
"2016","Oregon","eastside","RaMCONdy","fdd","RaMCONdy_fdd","E",118784.72782
"2016","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","A",96591.93077
"2016","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","B",545506.46844
"2016","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","C",276649.59462
"2016","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","D",9783.823235
"2016","Oregon","eastside","RaMCONdy","fdg","RaMCONdy_fdg","E",114552.328575
"2016","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","A",901.366935
"2016","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","B",1616.144465
"2016","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","C",950.51623
"2016","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","D",77.615855
"2016","Oregon","eastside","RaMCONdy","fdx","RaMCONdy_fdx","E",906.03723
"2016","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","A",64360.890605
"2016","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","B",241566.78337
"2016","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","C",191365.56002
"2016","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","D",8887.79378
"2016","Oregon","eastside","RaMCONdy","fmd","RaMCONdy_fmd","E",89607.83819
"2016","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","A",63530.022885
"2016","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","B",302024.196935
"2016","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","C",167884.20634
"2016","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","D",6975.419175
"2016","Oregon","eastside","RaMCONdy","fmx","RaMCONdy_fmx","E",55755.983265
"2016","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","A",187374.236955
"2016","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","B",540816.15789
"2016","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","C",778403.84992
"2016","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","D",72826.578675
"2016","Oregon","eastside","RaMCONms","fcm","RaMCONms_fcm","E",231593.924385
"2016","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","A",76656.88776
"2016","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","B",276154.320955
"2016","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","C",340205.860115
"2016","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","D",14461.90206
"2016","Oregon","eastside","RaMCONms","fmm","RaMCONms_fmm","E",134579.66551
"2016","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","A",17556.973275
"2016","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","B",146684.402965
"2016","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","C",14742.786945
"2016","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","D",2026.90803
"2016","Oregon","eastside","RaMCONsw","fdm","RaMCONsw_fdm","E",71611.857185
"2016","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","A",26174.11234
"2016","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","B",545745.32067
"2016","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","C",129247.745385
"2016","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","D",17741.33873
"2016","Oregon","eastside","RaMCONsw","fiw","RaMCONsw_fiw","E",386369.724635
"2016","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","A",11738.89768
"2016","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","B",58942.903615
"2016","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","C",6102.07401
"2016","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","D",1215.833465
"2016","Oregon","eastside","RaMCONsw","fvw","RaMCONsw_fvw","E",32519.48648
"2016","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","A",44765.88955
"2016","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","B",149738.331105
"2016","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","C",23323.00844
"2016","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","D",7548.308695
"2016","Oregon","eastside","RaMEVG","ftd","RaMEVG_ftd","E",205093.336185
"2016","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","A",55539.59293
"2016","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","B",10868.221255
"2016","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","C",13664.83838
"2016","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","D",4779.490945
"2016","Oregon","eastside","RaMEVG","fuc","RaMEVG_fuc","E",24056.02236
"2016","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","A",14100.73258
"2016","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","B",18413.638815
"2016","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","C",4324.915565
"2016","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","D",10120.084475
"2016","Oregon","eastside","RaOAPI","fop","RaOAPI_fop","E",30104.27678
"2016","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","A",68569.493585
"2016","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","B",130507.61306
"2016","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","C",117538.42624
"2016","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","D",14663.83672
"2016","Oregon","eastside","RaPICOpu","fld","RaPICOpu_fld","E",26054.01904
"2016","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","A",1019.236285
"2016","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","B",16241.729245
"2016","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","C",2321.136615
"2016","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","D",38.919125
"2016","Oregon","eastside","RaPICOpu","flp","RaPICOpu_flp","E",5293.89058
"2016","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","A",10836.41877
"2016","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","B",32867.31226
"2016","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","C",19458.005735
"2016","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","D",3917.043135
"2016","Oregon","eastside","RaPICOpu","flw","RaPICOpu_flw","E",8275.985135
"2016","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","A",25927.476285
"2016","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","B",20566.422415
"2016","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","C",15987.97655
"2016","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","D",1868.56279
"2016","Oregon","eastside","RaPIJEsp","fjp","RaPIJEsp_fjp","E",17446.665355
"2016","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","A",151302.212745
"2016","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","B",528417.859035
"2016","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","C",95596.04596
"2016","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","D",6821.077045
"2016","Oregon","eastside","RaPIPOm","fdp","RaPIPOm_fdp","E",252600.911295
"2016","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","A",10399.63499
"2016","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","B",38259.05664
"2016","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","C",11227.611575
"2016","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","D",3834.53459
"2016","Oregon","eastside","RaPIPOm","fpd","RaPIPOm_fpd","E",18373.162925
"2016","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","A",103537.104225
"2016","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","B",482726.1391
"2016","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","C",91512.87376
"2016","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","D",55489.109265
"2016","Oregon","eastside","RaPIPOm","fpl","RaPIPOm_fpl","E",229504.52336
"2016","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","A",102654.41847
"2016","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","B",368700.21949
"2016","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","C",62992.93896
"2016","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","D",4087.397705
"2016","Oregon","eastside","RaPIPOxe","fpd","RaPIPOxe_fpd","E",104709.125875
"2016","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","A",291449.53708
"2016","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","B",440094.129575
"2016","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","C",132297.225625
"2016","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","D",11993.984745
"2016","Oregon","eastside","RaPIPOxe","fxp","RaPIPOxe_fxp","E",134338.58933
"2016","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","A",7560.318025
"2016","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","B",118813.63917
"2016","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","C",20751.67745
"2016","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","D",5304.12075
"2016","Oregon","eastside","RaREFI","fcw","RaREFI_fcw","E",113410.552645
"2016","Oregon","eastside","RaREFI","frf","RaREFI_frf","A",3268.76171
"2016","Oregon","eastside","RaREFI","frf","RaREFI_frf","B",38702.289875
"2016","Oregon","eastside","RaREFI","frf","RaREFI_frf","C",6159.89671
"2016","Oregon","eastside","RaREFI","frf","RaREFI_frf","D",222.395
"2016","Oregon","eastside","RaREFI","frf","RaREFI_frf","E",8326.91359
"2016","Oregon","eastside","RaREFI","frm","RaREFI_frm","A",875.34672
"2016","Oregon","eastside","RaREFI","frm","RaREFI_frm","B",36870.42226
"2016","Oregon","eastside","RaREFI","frm","RaREFI_frm","C",1670.18645
"2016","Oregon","eastside","RaREFI","frm","RaREFI_frm","D",285.11039
"2016","Oregon","eastside","RaREFI","frm","RaREFI_frm","E",48513.467695
"2016","Oregon","eastside","RaSAWD","fal","RaSAWD_fal","A",18996.53611
"2016","Oregon","eastside","RaSAWD","fal","RaSAWD_fal","B",62300.84572
"2016","Oregon","eastside","RaSAWD","fal","RaSAWD_fal","C",2774.822415
"2016","Oregon","eastside","RaSAWD","fsw","RaSAWD_fsw","A",22851.308645
"2016","Oregon","eastside","RaSAWD","fsw","RaSAWD_fsw","B",28590.878805
"2016","Oregon","eastside","RaSAWD","fsw","RaSAWD_fsw","C",5880.56859
"2016","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","A",13387.28942
"2016","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","B",50060.22492
"2016","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","C",208858.26114
"2016","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","D",45800.47109
"2016","Oregon","eastside","RaSPFI","fcd","RaSPFI_fcd","E",193976.699715
"2016","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","A",5378.40068
"2016","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","B",21050.13154
"2016","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","C",112336.1624
"2016","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","D",38092.70518
"2016","Oregon","eastside","RaSPFI","fmz","RaSPFI_fmz","E",63945.67914
"2016","Oregon","eastside","RaSSHE","fss","RaSSHE_fss","A",4604.688475
"2016","Oregon","eastside","RaSSHE","fss","RaSSHE_fss","B",21118.406805
"2016","Oregon","eastside","RaSSHE","fss","RaSSHE_fss","D",2928.94215
"2016","Oregon","eastside","RaSSHE","fss","RaSSHE_fss","E",6903.807985
"2016","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","A",40757.664465
"2016","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","B",216168.82958
"2016","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","C",28994.748125
"2016","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","D",22900.680335
"2016","Oregon","eastside","RaTAOAco","ftm","RaTAOAco_ftm","E",277879.216575
"2016","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","A",4532.4101
"2016","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","B",6250.18908
"2016","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","C",2760.36674
"2016","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","D",5580.557735
"2016","Oregon","eastside","RaTAOAco","fto","RaTAOAco_fto","E",7702.206035
"2016","Oregon","westside","Na0210290","fdw","Na0210290_fdw","A",6164.34461
"2016","Oregon","westside","Na0210290","fdw","Na0210290_fdw","B",24090.27119
"2016","Oregon","westside","Na0210290","fdw","Na0210290_fdw","C",1075.05743
"2016","Oregon","westside","Na0210290","fdw","Na0210290_fdw","D",35.5832
"2016","Oregon","westside","Na0210290","fdw","Na0210290_fdw","E",16435.88008
"2016","Oregon","westside","Na0210350","fvg","Na0210350_fvg","A",11855.87745
"2016","Oregon","westside","Na0210350","fvg","Na0210350_fvg","B",28663.824365
"2016","Oregon","westside","Na0210350","fvg","Na0210350_fvg","C",2173.021545
"2016","Oregon","westside","Na0210350","fvg","Na0210350_fvg","D",173.690495
"2016","Oregon","westside","Na0210350","fvg","Na0210350_fvg","E",48281.50971
"2016","Oregon","westside","Na0710412","fmc","Na0710412_fmc","A",18747.45371
"2016","Oregon","westside","Na0710412","fmc","Na0710412_fmc","B",71999.269275
"2016","Oregon","westside","Na0710412","fmc","Na0710412_fmc","C",6548.19838
"2016","Oregon","westside","Na0710412","fmc","Na0710412_fmc","D",4706.545385
"2016","Oregon","westside","Na0710412","fmc","Na0710412_fmc","E",177600.1991
"2016","Oregon","westside","Na0710412","fmh","Na0710412_fmh","A",20.01555
"2016","Oregon","westside","Na0710412","fmh","Na0710412_fmh","B",216.16794
"2016","Oregon","westside","Na0710412","fmh","Na0710412_fmh","C",24.01866
"2016","Oregon","westside","Na0710412","fmh","Na0710412_fmh","D",4.670295
"2016","Oregon","westside","Na0710412","fmh","Na0710412_fmh","E",377.62671
"2016","Oregon","westside","Na0710412","fmi","Na0710412_fmi","A",1045.70129
"2016","Oregon","westside","Na0710412","fmi","Na0710412_fmi","B",6456.12685
"2016","Oregon","westside","Na0710412","fmi","Na0710412_fmi","C",493.494505
"2016","Oregon","westside","Na0710412","fmi","Na0710412_fmi","D",375.625155
"2016","Oregon","westside","Na0710412","fmi","Na0710412_fmi","E",13351.039035
"2016","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","A",12.45412
"2016","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","B",100.07775
"2016","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","C",0.88958
"2016","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","D",2.446345
"2016","Oregon","westside","R1RFWF","fcw","R1RFWF_fcw","E",154.119735
"2016","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","A",28701.186725
"2016","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","B",383672.74047
"2016","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","C",57171.52744
"2016","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","D",16764.57989
"2016","Oregon","westside","RaABAMlw","fsi","RaABAMlw_fsi","E",314241.688655
"2016","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","A",6969.636905
"2016","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","B",133485.704505
"2016","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","C",17794.71353
"2016","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","D",6700.76135
"2016","Oregon","westside","RaABAMlw","fsw","RaABAMlw_fsw","E",118458.474355
"2016","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","A",1939.72919
"2016","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","B",34625.12234
"2016","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","C",4900.473825
"2016","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","D",2420.54718
"2016","Oregon","westside","RaABAMlw","fwc","RaABAMlw_fwc","E",36526.59959
"2016","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","A",7747.79701
"2016","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","B",17039.46011
"2016","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","C",4195.70407
"2016","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","D",6677.854665
"2016","Oregon","westside","RaABAMup","fsi","RaABAMup_fsi","E",13424.65178
"2016","Oregon","westside","RaABAMup","fst","RaABAMup_fst","A",102.079305
"2016","Oregon","westside","RaABAMup","fst","RaABAMup_fst","B",988.32338
"2016","Oregon","westside","RaABAMup","fst","RaABAMup_fst","C",71.1664
"2016","Oregon","westside","RaABAMup","fst","RaABAMup_fst","D",26.909795
"2016","Oregon","westside","RaABAMup","fst","RaABAMup_fst","E",1458.244015
"2016","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","A",33.80404
"2016","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","B",344.489855
"2016","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","C",48.48211
"2016","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","D",17.7916
"2016","Oregon","westside","RaABAMup","fsw","RaABAMup_fsw","E",65.606525
"2016","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","A",52.707615
"2016","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","B",250.86156
"2016","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","C",95.18506
"2016","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","D",69.38724
"2016","Oregon","westside","RaDFHEdy","fdg","RaDFHEdy_fdg","E",886.244075
"2016","Oregon","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","A",215651.9836
"2016","Oregon","westside","RaDFHEdy","fwi","RaDFHEdy_fwi","B",1106079.086155
