"YEAR","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2016","RaABAMlw","fsw","RaABAMlw_fsw","C",20460.78479
"2016","RaABAMlw","fsw","RaABAMlw_fsw","D",6936.50005
"2016","RaABAMlw","fsw","RaABAMlw_fsw","E",126979.316385
"2016","RaABAMlw","fwc","RaABAMlw_fwc","A",23491.58385
"2016","RaABAMlw","fwc","RaABAMlw_fwc","B",207188.51948
"2016","RaABAMlw","fwc","RaABAMlw_fwc","C",26078.92728
"2016","RaABAMlw","fwc","RaABAMlw_fwc","D",6795.50162
"2016","RaABAMlw","fwc","RaABAMlw_fwc","E",118262.98915
"2016","RaABAMup","fsi","RaABAMup_fsi","A",7747.79701
"2016","RaABAMup","fsi","RaABAMup_fsi","B",17039.46011
"2016","RaABAMup","fsi","RaABAMup_fsi","C",4195.70407
"2016","RaABAMup","fsi","RaABAMup_fsi","D",6677.854665
"2016","RaABAMup","fsi","RaABAMup_fsi","E",13424.65178
"2016","RaABAMup","fst","RaABAMup_fst","A",54174.754815
"2016","RaABAMup","fst","RaABAMup_fst","B",728585.59076
"2016","RaABAMup","fst","RaABAMup_fst","C",67907.646065
"2016","RaABAMup","fst","RaABAMup_fst","D",4193.257725
"2016","RaABAMup","fst","RaABAMup_fst","E",611480.612375
"2016","RaABAMup","fsw","RaABAMup_fsw","A",33.80404
"2016","RaABAMup","fsw","RaABAMup_fsw","B",344.489855
"2016","RaABAMup","fsw","RaABAMup_fsw","C",48.48211
"2016","RaABAMup","fsw","RaABAMup_fsw","D",17.7916
"2016","RaABAMup","fsw","RaABAMup_fsw","E",65.606525
"2016","RaABLA","faf","RaABLA_faf","A",10527.512115
"2016","RaABLA","faf","RaABLA_faf","B",79405.022775
"2016","RaABLA","faf","RaABLA_faf","C",3101.298275
"2016","RaABLA","faf","RaABLA_faf","D",4.225505
"2016","RaABLA","faf","RaABLA_faf","E",78563.70249
"2016","RaDFHEdy","fdg","RaDFHEdy_fdg","A",204910.3051
"2016","RaDFHEdy","fdg","RaDFHEdy_fdg","B",720749.72533
"2016","RaDFHEdy","fdg","RaDFHEdy_fdg","C",166836.503495
"2016","RaDFHEdy","fdg","RaDFHEdy_fdg","D",31951.712045
"2016","RaDFHEdy","fdg","RaDFHEdy_fdg","E",356195.39343
"2016","RaDFHEdy","fwi","RaDFHEdy_fwi","A",637808.39966
"2016","RaDFHEdy","fwi","RaDFHEdy_fwi","B",2775356.830185
"2016","RaDFHEdy","fwi","RaDFHEdy_fwi","C",507722.00273
"2016","RaDFHEdy","fwi","RaDFHEdy_fwi","D",204798.21802
"2016","RaDFHEdy","fwi","RaDFHEdy_fwi","E",1802635.349015
"2016","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2442.119495
"2016","RaDFHEdy","fwx","RaDFHEdy_fwx","B",40360.466995
"2016","RaDFHEdy","fwx","RaDFHEdy_fwx","C",16557.974935
"2016","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6420.09886
"2016","RaDFHEdy","fwx","RaDFHEdy_fwx","E",45009.18968
"2016","RaDFHEwt","fdm","RaDFHEwt_fdm","A",9246.516915
"2016","RaDFHEwt","fdm","RaDFHEwt_fdm","B",57237.35636
"2016","RaDFHEwt","fdm","RaDFHEwt_fdm","C",10073.60392
"2016","RaDFHEwt","fdm","RaDFHEwt_fdm","D",5382.181395
"2016","RaDFHEwt","fdm","RaDFHEwt_fdm","E",61119.03869
"2016","RaDFHEwt","fhc","RaDFHEwt_fhc","A",11300.33474
"2016","RaDFHEwt","fhc","RaDFHEwt_fhc","B",64164.51582
"2016","RaDFHEwt","fhc","RaDFHEwt_fhc","C",4308.23594
"2016","RaDFHEwt","fhc","RaDFHEwt_fhc","D",7004.10813
"2016","RaDFHEwt","fhc","RaDFHEwt_fhc","E",49385.0337
"2016","RaDFHEwt","fwc","RaDFHEwt_fwc","A",44.92379
"2016","RaDFHEwt","fwc","RaDFHEwt_fwc","B",212.16483
"2016","RaDFHEwt","fwc","RaDFHEwt_fwc","C",14.67807
"2016","RaDFHEwt","fwc","RaDFHEwt_fwc","D",6.22706
"2016","RaDFHEwt","fwc","RaDFHEwt_fwc","E",87.401235
"2016","RaDFHEwt","fwm","RaDFHEwt_fwm","A",191117.144805
"2016","RaDFHEwt","fwm","RaDFHEwt_fwm","B",1047533.157615
"2016","RaDFHEwt","fwm","RaDFHEwt_fwm","C",164892.326405
"2016","RaDFHEwt","fwm","RaDFHEwt_fwm","D",58500.782355
"2016","RaDFHEwt","fwm","RaDFHEwt_fwm","E",741721.351435
"2016","RaDFHEwt","fwn","RaDFHEwt_fwn","A",263500.26785
"2016","RaDFHEwt","fwn","RaDFHEwt_fwn","B",1467285.483725
"2016","RaDFHEwt","fwn","RaDFHEwt_fwn","C",219553.903875
"2016","RaDFHEwt","fwn","RaDFHEwt_fwn","D",220373.207055
"2016","RaDFHEwt","fwn","RaDFHEwt_fwn","E",828011.056225
"2016","RaDFHEwt","fww","RaDFHEwt_fww","A",56047.54311
"2016","RaDFHEwt","fww","RaDFHEwt_fww","B",386123.310975
"2016","RaDFHEwt","fww","RaDFHEwt_fww","C",74339.309465
"2016","RaDFHEwt","fww","RaDFHEwt_fww","D",73036.29716
"2016","RaDFHEwt","fww","RaDFHEwt_fww","E",333327.627555
"2016","RaDFWV","fwx","RaDFWV_fwx","A",165139.85204
"2016","RaDFWV","fwx","RaDFWV_fwx","B",386364.16476
"2016","RaDFWV","fwx","RaDFWV_fwx","C",67344.541925
"2016","RaDFWV","fwx","RaDFWV_fwx","D",27137.52748
"2016","RaDFWV","fwx","RaDFWV_fwx","E",628823.19687
"2016","RaMCONdy","fdd","RaMCONdy_fdd","A",562987.382625
"2016","RaMCONdy","fdd","RaMCONdy_fdd","B",2360473.175415
"2016","RaMCONdy","fdd","RaMCONdy_fdd","C",998461.47847
"2016","RaMCONdy","fdd","RaMCONdy_fdd","D",18446.77567
"2016","RaMCONdy","fdd","RaMCONdy_fdd","E",307828.92883
"2016","RaMCONdy","fdg","RaMCONdy_fdg","A",97400.55899
"2016","RaMCONdy","fdg","RaMCONdy_fdg","B",548290.85384
"2016","RaMCONdy","fdg","RaMCONdy_fdg","C",277831.84644
"2016","RaMCONdy","fdg","RaMCONdy_fdg","D",9838.977195
"2016","RaMCONdy","fdg","RaMCONdy_fdg","E",116053.494825
"2016","RaMCONdy","fdx","RaMCONdy_fdx","A",901.811725
"2016","RaMCONdy","fdx","RaMCONdy_fdx","B",1722.449275
"2016","RaMCONdy","fdx","RaMCONdy_fdx","C",950.96102
"2016","RaMCONdy","fdx","RaMCONdy_fdx","D",78.060645
"2016","RaMCONdy","fdx","RaMCONdy_fdx","E",943.39959
"2016","RaMCONdy","fmd","RaMCONdy_fmd","A",312782.55506
"2016","RaMCONdy","fmd","RaMCONdy_fmd","B",888432.219405
"2016","RaMCONdy","fmd","RaMCONdy_fmd","C",551674.593765
"2016","RaMCONdy","fmd","RaMCONdy_fmd","D",28265.292525
"2016","RaMCONdy","fmd","RaMCONdy_fmd","E",269340.36055
"2016","RaMCONdy","fmx","RaMCONdy_fmx","A",63530.022885
"2016","RaMCONdy","fmx","RaMCONdy_fmx","B",302024.196935
"2016","RaMCONdy","fmx","RaMCONdy_fmx","C",167884.20634
"2016","RaMCONdy","fmx","RaMCONdy_fmx","D",6975.419175
"2016","RaMCONdy","fmx","RaMCONdy_fmx","E",55755.983265
"2016","RaMCONms","fcm","RaMCONms_fcm","A",229186.9433
"2016","RaMCONms","fcm","RaMCONms_fcm","B",666506.25046
"2016","RaMCONms","fcm","RaMCONms_fcm","C",927221.020935
"2016","RaMCONms","fcm","RaMCONms_fcm","D",91361.422765
"2016","RaMCONms","fcm","RaMCONms_fcm","E",289692.17179
"2016","RaMCONms","fmm","RaMCONms_fmm","A",141257.29778
"2016","RaMCONms","fmm","RaMCONms_fmm","B",685062.88926
"2016","RaMCONms","fmm","RaMCONms_fmm","C",582133.812965
"2016","RaMCONms","fmm","RaMCONms_fmm","D",23733.9944
"2016","RaMCONms","fmm","RaMCONms_fmm","E",337382.1108
"2016","RaMCONsw","fdm","RaMCONsw_fdm","A",17556.973275
"2016","RaMCONsw","fdm","RaMCONsw_fdm","B",146684.402965
"2016","RaMCONsw","fdm","RaMCONsw_fdm","C",14742.786945
"2016","RaMCONsw","fdm","RaMCONsw_fdm","D",2026.90803
"2016","RaMCONsw","fdm","RaMCONsw_fdm","E",71611.857185
"2016","RaMCONsw","fiw","RaMCONsw_fiw","A",28704.745045
"2016","RaMCONsw","fiw","RaMCONsw_fiw","B",594716.922065
"2016","RaMCONsw","fiw","RaMCONsw_fiw","C",130834.756105
"2016","RaMCONsw","fiw","RaMCONsw_fiw","D",19547.63092
"2016","RaMCONsw","fiw","RaMCONsw_fiw","E",437714.947865
"2016","RaMCONsw","fvw","RaMCONsw_fvw","A",12421.65033
"2016","RaMCONsw","fvw","RaMCONsw_fvw","B",60929.11336
"2016","RaMCONsw","fvw","RaMCONsw_fvw","C",6339.59187
"2016","RaMCONsw","fvw","RaMCONsw_fvw","D",1230.73393
"2016","RaMCONsw","fvw","RaMCONsw_fvw","E",33527.82541
"2016","RaMEVG","ftd","RaMEVG_ftd","A",44765.88955
"2016","RaMEVG","ftd","RaMEVG_ftd","B",149738.331105
"2016","RaMEVG","ftd","RaMEVG_ftd","C",23323.00844
"2016","RaMEVG","ftd","RaMEVG_ftd","D",7548.308695
"2016","RaMEVG","ftd","RaMEVG_ftd","E",205093.336185
"2016","RaMEVG","fuc","RaMEVG_fuc","A",55539.59293
"2016","RaMEVG","fuc","RaMEVG_fuc","B",10868.221255
"2016","RaMEVG","fuc","RaMEVG_fuc","C",13664.83838
"2016","RaMEVG","fuc","RaMEVG_fuc","D",4779.490945
"2016","RaMEVG","fuc","RaMEVG_fuc","E",24056.02236
"2016","RaOAPI","fop","RaOAPI_fop","A",14970.74182
"2016","RaOAPI","fop","RaOAPI_fop","B",20858.42705
"2016","RaOAPI","fop","RaOAPI_fop","C",4581.559395
"2016","RaOAPI","fop","RaOAPI_fop","D",10902.24769
"2016","RaOAPI","fop","RaOAPI_fop","E",32764.12098
"2016","RaPICOpu","fld","RaPICOpu_fld","A",68569.493585
"2016","RaPICOpu","fld","RaPICOpu_fld","B",130507.61306
"2016","RaPICOpu","fld","RaPICOpu_fld","C",117538.42624
"2016","RaPICOpu","fld","RaPICOpu_fld","D",14663.83672
"2016","RaPICOpu","fld","RaPICOpu_fld","E",26054.01904
"2016","RaPICOpu","flp","RaPICOpu_flp","A",1019.236285
"2016","RaPICOpu","flp","RaPICOpu_flp","B",16241.729245
"2016","RaPICOpu","flp","RaPICOpu_flp","C",2321.136615
"2016","RaPICOpu","flp","RaPICOpu_flp","D",38.919125
"2016","RaPICOpu","flp","RaPICOpu_flp","E",5293.89058
"2016","RaPICOpu","flw","RaPICOpu_flw","A",10836.41877
"2016","RaPICOpu","flw","RaPICOpu_flw","B",32867.31226
"2016","RaPICOpu","flw","RaPICOpu_flw","C",19458.005735
"2016","RaPICOpu","flw","RaPICOpu_flw","D",3917.043135
"2016","RaPICOpu","flw","RaPICOpu_flw","E",8275.985135
"2016","RaPIJEsp","fjp","RaPIJEsp_fjp","A",25927.476285
"2016","RaPIJEsp","fjp","RaPIJEsp_fjp","B",20566.422415
"2016","RaPIJEsp","fjp","RaPIJEsp_fjp","C",15987.97655
"2016","RaPIJEsp","fjp","RaPIJEsp_fjp","D",1868.56279
"2016","RaPIJEsp","fjp","RaPIJEsp_fjp","E",17446.665355
"2016","RaPIPOm","fdp","RaPIPOm_fdp","A",153811.273135
"2016","RaPIPOm","fdp","RaPIPOm_fdp","B",535107.72303
"2016","RaPIPOm","fdp","RaPIPOm_fdp","C",96871.036495
"2016","RaPIPOm","fdp","RaPIPOm_fdp","D",6900.249665
"2016","RaPIPOm","fdp","RaPIPOm_fdp","E",256033.57812
"2016","RaPIPOm","fpd","RaPIPOm_fpd","A",132234.510235
"2016","RaPIPOm","fpd","RaPIPOm_fpd","B",209788.094635
"2016","RaPIPOm","fpd","RaPIPOm_fpd","C",68225.89331
"2016","RaPIPOm","fpd","RaPIPOm_fpd","D",41709.515065
"2016","RaPIPOm","fpd","RaPIPOm_fpd","E",156159.09715
"2016","RaPIPOm","fpl","RaPIPOm_fpl","A",103537.104225
"2016","RaPIPOm","fpl","RaPIPOm_fpl","B",482726.1391
"2016","RaPIPOm","fpl","RaPIPOm_fpl","C",91512.87376
"2016","RaPIPOm","fpl","RaPIPOm_fpl","D",55489.109265
"2016","RaPIPOm","fpl","RaPIPOm_fpl","E",229504.52336
"2016","RaPIPOxe","fpd","RaPIPOxe_fpd","A",102654.41847
"2016","RaPIPOxe","fpd","RaPIPOxe_fpd","B",368700.21949
"2016","RaPIPOxe","fpd","RaPIPOxe_fpd","C",62992.93896
"2016","RaPIPOxe","fpd","RaPIPOxe_fpd","D",4087.397705
"2016","RaPIPOxe","fpd","RaPIPOxe_fpd","E",104709.125875
"2016","RaPIPOxe","fxp","RaPIPOxe_fxp","A",292306.64741
"2016","RaPIPOxe","fxp","RaPIPOxe_fxp","B",441538.807495
"2016","RaPIPOxe","fxp","RaPIPOxe_fxp","C",132490.48688
"2016","RaPIPOxe","fxp","RaPIPOxe_fxp","D",11997.098275
"2016","RaPIPOxe","fxp","RaPIPOxe_fxp","E",134600.12585
"2016","RaREFI","fcw","RaREFI_fcw","A",7560.318025
"2016","RaREFI","fcw","RaREFI_fcw","B",118813.63917
"2016","RaREFI","fcw","RaREFI_fcw","C",20751.67745
"2016","RaREFI","fcw","RaREFI_fcw","D",5304.12075
"2016","RaREFI","fcw","RaREFI_fcw","E",113410.552645
"2016","RaREFI","frf","RaREFI_frf","A",3268.76171
"2016","RaREFI","frf","RaREFI_frf","B",38702.289875
"2016","RaREFI","frf","RaREFI_frf","C",6159.89671
"2016","RaREFI","frf","RaREFI_frf","D",222.395
"2016","RaREFI","frf","RaREFI_frf","E",8326.91359
"2016","RaREFI","frm","RaREFI_frm","A",875.34672
"2016","RaREFI","frm","RaREFI_frm","B",36870.42226
"2016","RaREFI","frm","RaREFI_frm","C",1670.18645
"2016","RaREFI","frm","RaREFI_frm","D",285.11039
"2016","RaREFI","frm","RaREFI_frm","E",48513.467695
"2016","RaSAWD","fal","RaSAWD_fal","A",535051.2347
"2016","RaSAWD","fal","RaSAWD_fal","B",529221.37217
"2016","RaSAWD","fal","RaSAWD_fal","C",82489.41903
"2016","RaSAWD","fsw","RaSAWD_fsw","A",22851.308645
"2016","RaSAWD","fsw","RaSAWD_fsw","B",28590.878805
"2016","RaSAWD","fsw","RaSAWD_fsw","C",5880.56859
"2016","RaSPFI","fcd","RaSPFI_fcd","A",112184.9338
"2016","RaSPFI","fcd","RaSPFI_fcd","B",135445.004455
"2016","RaSPFI","fcd","RaSPFI_fcd","C",587365.65534
"2016","RaSPFI","fcd","RaSPFI_fcd","D",130266.759275
"2016","RaSPFI","fcd","RaSPFI_fcd","E",432585.40719
"2016","RaSPFI","fmz","RaSPFI_fmz","A",5378.40068
"2016","RaSPFI","fmz","RaSPFI_fmz","B",21050.353935
"2016","RaSPFI","fmz","RaSPFI_fmz","C",112336.1624
"2016","RaSPFI","fmz","RaSPFI_fmz","D",38092.70518
"2016","RaSPFI","fmz","RaSPFI_fmz","E",63947.90309
"2016","RaSSHE","fss","RaSSHE_fss","A",160685.502585
"2016","RaSSHE","fss","RaSSHE_fss","B",1132212.05542
"2016","RaSSHE","fss","RaSSHE_fss","D",66528.12988
"2016","RaSSHE","fss","RaSSHE_fss","E",494248.646445
"2016","RaTAOAco","ftm","RaTAOAco_ftm","A",40757.664465
"2016","RaTAOAco","ftm","RaTAOAco_ftm","B",216168.82958
"2016","RaTAOAco","ftm","RaTAOAco_ftm","C",28994.748125
"2016","RaTAOAco","ftm","RaTAOAco_ftm","D",22900.680335
"2016","RaTAOAco","ftm","RaTAOAco_ftm","E",277879.216575
"2016","RaTAOAco","fto","RaTAOAco_fto","A",4533.74447
"2016","RaTAOAco","fto","RaTAOAco_fto","B",6263.310385
"2016","RaTAOAco","fto","RaTAOAco_fto","C",2762.813085
"2016","RaTAOAco","fto","RaTAOAco_fto","D",5589.67593
"2016","RaTAOAco","fto","RaTAOAco_fto","E",7770.03651
