"YEAR","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2008","RaABLA","faf","RaABLA_faf","B",80249.678985
"2008","RaABLA","faf","RaABLA_faf","C",3062.601545
"2008","RaABLA","faf","RaABLA_faf","D",2.446345
"2008","RaABLA","faf","RaABLA_faf","E",78935.54693
"2008","RaDFHEdy","fdg","RaDFHEdy_fdg","A",232939.19174
"2008","RaDFHEdy","fdg","RaDFHEdy_fdg","B",681408.93941
"2008","RaDFHEdy","fdg","RaDFHEdy_fdg","C",189718.50265
"2008","RaDFHEdy","fdg","RaDFHEdy_fdg","D",22558.192035
"2008","RaDFHEdy","fdg","RaDFHEdy_fdg","E",354018.813565
"2008","RaDFHEdy","fwi","RaDFHEdy_fwi","A",722193.95846
"2008","RaDFHEdy","fwi","RaDFHEdy_fwi","B",2702143.28421
"2008","RaDFHEdy","fwi","RaDFHEdy_fwi","C",588558.359725
"2008","RaDFHEdy","fwi","RaDFHEdy_fwi","D",146383.724925
"2008","RaDFHEdy","fwi","RaDFHEdy_fwi","E",1769041.47229
"2008","RaDFHEdy","fwx","RaDFHEdy_fwx","A",2034.91425
"2008","RaDFHEdy","fwx","RaDFHEdy_fwx","B",38668.041045
"2008","RaDFHEdy","fwx","RaDFHEdy_fwx","C",21200.47056
"2008","RaDFHEdy","fwx","RaDFHEdy_fwx","D",6278.21085
"2008","RaDFHEdy","fwx","RaDFHEdy_fwx","E",42608.21326
"2008","RaDFHEwt","fdm","RaDFHEwt_fdm","A",11202.48094
"2008","RaDFHEwt","fdm","RaDFHEwt_fdm","B",54984.272615
"2008","RaDFHEwt","fdm","RaDFHEwt_fdm","C",14008.21626
"2008","RaDFHEwt","fdm","RaDFHEwt_fdm","D",5069.049235
"2008","RaDFHEwt","fdm","RaDFHEwt_fdm","E",57794.67823
"2008","RaDFHEwt","fhc","RaDFHEwt_fhc","A",14318.23489
"2008","RaDFHEwt","fhc","RaDFHEwt_fhc","B",66249.24655
"2008","RaDFHEwt","fhc","RaDFHEwt_fhc","C",5397.97144
"2008","RaDFHEwt","fhc","RaDFHEwt_fhc","D",4979.42405
"2008","RaDFHEwt","fhc","RaDFHEwt_fhc","E",45217.3514
"2008","RaDFHEwt","fwc","RaDFHEwt_fwc","A",53.597195
"2008","RaDFHEwt","fwc","RaDFHEwt_fwc","B",210.608065
"2008","RaDFHEwt","fwc","RaDFHEwt_fwc","C",14.900465
"2008","RaDFHEwt","fwc","RaDFHEwt_fwc","D",3.780715
"2008","RaDFHEwt","fwc","RaDFHEwt_fwc","E",82.508545
"2008","RaDFHEwt","fwm","RaDFHEwt_fwm","A",220615.617605
"2008","RaDFHEwt","fwm","RaDFHEwt_fwm","B",1003880.79983
"2008","RaDFHEwt","fwm","RaDFHEwt_fwm","C",192252.02649
"2008","RaDFHEwt","fwm","RaDFHEwt_fwm","D",47205.11791
"2008","RaDFHEwt","fwm","RaDFHEwt_fwm","E",739811.20078
"2008","RaDFHEwt","fwn","RaDFHEwt_fwn","A",369074.73267
"2008","RaDFHEwt","fwn","RaDFHEwt_fwn","B",1443568.391345
"2008","RaDFHEwt","fwn","RaDFHEwt_fwn","C",264388.735875
"2008","RaDFHEwt","fwn","RaDFHEwt_fwn","D",136580.553325
"2008","RaDFHEwt","fwn","RaDFHEwt_fwn","E",785111.505515
"2008","RaDFHEwt","fww","RaDFHEwt_fww","A",78106.235975
"2008","RaDFHEwt","fww","RaDFHEwt_fww","B",378849.660105
"2008","RaDFHEwt","fww","RaDFHEwt_fww","C",88078.20538
"2008","RaDFHEwt","fww","RaDFHEwt_fww","D",54355.56195
"2008","RaDFHEwt","fww","RaDFHEwt_fww","E",323484.424855
"2008","RaDFWV","fwx","RaDFWV_fwx","A",214746.613555
"2008","RaDFWV","fwx","RaDFWV_fwx","B",351282.24309
"2008","RaDFWV","fwx","RaDFWV_fwx","C",75910.53014
"2008","RaDFWV","fwx","RaDFWV_fwx","D",20557.30422
"2008","RaDFWV","fwx","RaDFWV_fwx","E",612312.59207
"2008","RaMCONdy","fdd","RaMCONdy_fdd","A",507423.99343
"2008","RaMCONdy","fdd","RaMCONdy_fdd","B",2412954.837095
"2008","RaMCONdy","fdd","RaMCONdy_fdd","C",1008850.660895
"2008","RaMCONdy","fdd","RaMCONdy_fdd","D",18105.844135
"2008","RaMCONdy","fdd","RaMCONdy_fdd","E",300862.405455
"2008","RaMCONdy","fdg","RaMCONdy_fdg","A",101473.723415
"2008","RaMCONdy","fdg","RaMCONdy_fdg","B",520798.82873
"2008","RaMCONdy","fdg","RaMCONdy_fdg","C",307291.17772
"2008","RaMCONdy","fdg","RaMCONdy_fdg","D",9247.62889
"2008","RaMCONdy","fdg","RaMCONdy_fdg","E",110604.372535
"2008","RaMCONdy","fdx","RaMCONdy_fdx","A",634.937725
"2008","RaMCONdy","fdx","RaMCONdy_fdx","B",1852.10556
"2008","RaMCONdy","fdx","RaMCONdy_fdx","C",936.950135
"2008","RaMCONdy","fdx","RaMCONdy_fdx","D",79.395015
"2008","RaMCONdy","fdx","RaMCONdy_fdx","E",1093.29382
"2008","RaMCONdy","fmd","RaMCONdy_fmd","A",295823.60194
"2008","RaMCONdy","fmd","RaMCONdy_fmd","B",881930.723975
"2008","RaMCONdy","fmd","RaMCONdy_fmd","C",565365.674755
"2008","RaMCONdy","fmd","RaMCONdy_fmd","D",28603.332925
"2008","RaMCONdy","fmd","RaMCONdy_fmd","E",278771.68771
"2008","RaMCONdy","fmx","RaMCONdy_fmx","A",64143.1659
"2008","RaMCONdy","fmx","RaMCONdy_fmx","B",284615.116335
"2008","RaMCONdy","fmx","RaMCONdy_fmx","C",182706.3883
"2008","RaMCONdy","fmx","RaMCONdy_fmx","D",5829.640135
"2008","RaMCONdy","fmx","RaMCONdy_fmx","E",58875.51793
"2008","RaMCONms","fcm","RaMCONms_fcm","A",250969.19918
"2008","RaMCONms","fcm","RaMCONms_fcm","B",628222.952765
"2008","RaMCONms","fcm","RaMCONms_fcm","C",943306.406495
"2008","RaMCONms","fcm","RaMCONms_fcm","D",92194.069645
"2008","RaMCONms","fcm","RaMCONms_fcm","E",289275.181165
"2008","RaMCONms","fmm","RaMCONms_fmm","A",159855.74684
"2008","RaMCONms","fmm","RaMCONms_fmm","B",642886.56709
"2008","RaMCONms","fmm","RaMCONms_fmm","C",596668.43819
"2008","RaMCONms","fmm","RaMCONms_fmm","D",23558.524745
"2008","RaMCONms","fmm","RaMCONms_fmm","E",346600.82834
"2008","RaMCONsw","fdm","RaMCONsw_fdm","A",15519.16789
"2008","RaMCONsw","fdm","RaMCONsw_fdm","B",151051.795975
"2008","RaMCONsw","fdm","RaMCONsw_fdm","C",14172.34377
"2008","RaMCONsw","fdm","RaMCONsw_fdm","D",1903.25641
"2008","RaMCONsw","fdm","RaMCONsw_fdm","E",69976.364355
"2008","RaMCONsw","fiw","RaMCONsw_fiw","A",26567.084305
"2008","RaMCONsw","fiw","RaMCONsw_fiw","B",606629.287845
"2008","RaMCONsw","fiw","RaMCONsw_fiw","C",138219.604475
"2008","RaMCONsw","fiw","RaMCONsw_fiw","D",18247.287355
"2008","RaMCONsw","fiw","RaMCONsw_fiw","E",421855.73802
"2008","RaMCONsw","fvw","RaMCONsw_fvw","A",10463.68475
"2008","RaMCONsw","fvw","RaMCONsw_fvw","B",64752.08341
"2008","RaMCONsw","fvw","RaMCONsw_fvw","C",6973.41762
"2008","RaMCONsw","fvw","RaMCONsw_fvw","D",970.08699
"2008","RaMCONsw","fvw","RaMCONsw_fvw","E",31289.64213
"2008","RaMEVG","ftd","RaMEVG_ftd","A",52297.296225
"2008","RaMEVG","ftd","RaMEVG_ftd","B",142248.067505
"2008","RaMEVG","ftd","RaMEVG_ftd","C",34463.21878
"2008","RaMEVG","ftd","RaMEVG_ftd","D",11147.32698
"2008","RaMEVG","ftd","RaMEVG_ftd","E",190312.964485
"2008","RaMEVG","fuc","RaMEVG_fuc","A",60193.4307
"2008","RaMEVG","fuc","RaMEVG_fuc","B",10640.71117
"2008","RaMEVG","fuc","RaMEVG_fuc","C",11569.210295
"2008","RaMEVG","fuc","RaMEVG_fuc","D",4900.029035
"2008","RaMEVG","fuc","RaMEVG_fuc","E",21604.78467
"2008","RaOAPI","fop","RaOAPI_fop","A",14628.25352
"2008","RaOAPI","fop","RaOAPI_fop","B",16304.66703
"2008","RaOAPI","fop","RaOAPI_fop","C",5228.728845
"2008","RaOAPI","fop","RaOAPI_fop","D",13444.66733
"2008","RaOAPI","fop","RaOAPI_fop","E",34470.78021
"2008","RaPICOpu","fld","RaPICOpu_fld","A",83582.935245
"2008","RaPICOpu","fld","RaPICOpu_fld","B",108431.573385
"2008","RaPICOpu","fld","RaPICOpu_fld","C",128820.746985
"2008","RaPICOpu","fld","RaPICOpu_fld","D",12015.11227
"2008","RaPICOpu","fld","RaPICOpu_fld","E",24483.02076
"2008","RaPICOpu","flp","RaPICOpu_flp","A",270.209925
"2008","RaPICOpu","flp","RaPICOpu_flp","B",18616.907845
"2008","RaPICOpu","flp","RaPICOpu_flp","C",1772.04336
"2008","RaPICOpu","flp","RaPICOpu_flp","D",34.24883
"2008","RaPICOpu","flp","RaPICOpu_flp","E",4221.50189
"2008","RaPICOpu","flw","RaPICOpu_flw","A",11868.33157
"2008","RaPICOpu","flw","RaPICOpu_flw","B",29908.12439
"2008","RaPICOpu","flw","RaPICOpu_flw","C",20663.831425
"2008","RaPICOpu","flw","RaPICOpu_flw","D",3872.78653
"2008","RaPICOpu","flw","RaPICOpu_flw","E",9041.69112
"2008","RaPIJEsp","fjp","RaPIJEsp_fjp","A",27377.491685
"2008","RaPIJEsp","fjp","RaPIJEsp_fjp","B",20535.9543
"2008","RaPIJEsp","fjp","RaPIJEsp_fjp","C",15622.80396
"2008","RaPIJEsp","fjp","RaPIJEsp_fjp","D",2086.287495
"2008","RaPIJEsp","fjp","RaPIJEsp_fjp","E",16174.565955
"2008","RaPIPOm","fdp","RaPIPOm_fdp","A",171364.2433
"2008","RaPIPOm","fdp","RaPIPOm_fdp","B",540507.91842
"2008","RaPIPOm","fdp","RaPIPOm_fdp","C",102889.934775
"2008","RaPIPOm","fdp","RaPIPOm_fdp","D",6971.19367
"2008","RaPIPOm","fdp","RaPIPOm_fdp","E",226990.57028
"2008","RaPIPOm","fpd","RaPIPOm_fpd","A",121658.738405
"2008","RaPIPOm","fpd","RaPIPOm_fpd","B",216477.736235
"2008","RaPIPOm","fpd","RaPIPOm_fpd","C",79118.578015
"2008","RaPIPOm","fpd","RaPIPOm_fpd","D",43793.356215
"2008","RaPIPOm","fpd","RaPIPOm_fpd","E",147068.701525
"2008","RaPIPOm","fpl","RaPIPOm_fpl","A",136775.14895
"2008","RaPIPOm","fpl","RaPIPOm_fpl","B",443730.287825
"2008","RaPIPOm","fpl","RaPIPOm_fpl","C",116595.693835
"2008","RaPIPOm","fpl","RaPIPOm_fpl","D",57462.4201
"2008","RaPIPOm","fpl","RaPIPOm_fpl","E",208206.199
"2008","RaPIPOxe","fpd","RaPIPOxe_fpd","A",95343.85003
"2008","RaPIPOxe","fpd","RaPIPOxe_fpd","B",379545.756455
"2008","RaPIPOxe","fpd","RaPIPOxe_fpd","C",60517.015425
"2008","RaPIPOxe","fpd","RaPIPOxe_fpd","D",3964.85806
"2008","RaPIPOxe","fpd","RaPIPOxe_fpd","E",103772.62053
"2008","RaPIPOxe","fxp","RaPIPOxe_fxp","A",304123.38334
"2008","RaPIPOxe","fxp","RaPIPOxe_fxp","B",449604.184565
"2008","RaPIPOxe","fxp","RaPIPOxe_fxp","C",130511.61617
"2008","RaPIPOxe","fxp","RaPIPOxe_fxp","D",10857.3239
"2008","RaPIPOxe","fxp","RaPIPOxe_fxp","E",117836.657935
"2008","RaREFI","fcw","RaREFI_fcw","A",8202.81718
"2008","RaREFI","fcw","RaREFI_fcw","B",114792.29278
"2008","RaREFI","fcw","RaREFI_fcw","C",23301.436125
"2008","RaREFI","fcw","RaREFI_fcw","D",6229.506345
"2008","RaREFI","fcw","RaREFI_fcw","E",113314.25561
"2008","RaREFI","frf","RaREFI_frf","A",4334.700945
"2008","RaREFI","frf","RaREFI_frf","B",38510.36299
"2008","RaREFI","frf","RaREFI_frf","C",5596.79257
"2008","RaREFI","frf","RaREFI_frf","D",62.048205
"2008","RaREFI","frf","RaREFI_frf","E",8176.352175
"2008","RaREFI","frm","RaREFI_frm","A",709.44005
"2008","RaREFI","frm","RaREFI_frm","B",36102.937115
"2008","RaREFI","frm","RaREFI_frm","C",1673.29998
"2008","RaREFI","frm","RaREFI_frm","D",257.08862
"2008","RaREFI","frm","RaREFI_frm","E",49471.76775
"2008","RaSAWD","fal","RaSAWD_fal","A",519441.107255
"2008","RaSAWD","fal","RaSAWD_fal","B",552339.554815
"2008","RaSAWD","fal","RaSAWD_fal","C",74981.36383
"2008","RaSAWD","fsw","RaSAWD_fsw","A",23753.12037
"2008","RaSAWD","fsw","RaSAWD_fsw","B",27789.812015
"2008","RaSAWD","fsw","RaSAWD_fsw","C",5779.823655
"2008","RaSPFI","fcd","RaSPFI_fcd","A",110120.66341
"2008","RaSPFI","fcd","RaSPFI_fcd","B",116019.0236
"2008","RaSPFI","fcd","RaSPFI_fcd","C",623139.22546
"2008","RaSPFI","fcd","RaSPFI_fcd","D",132780.48996
"2008","RaSPFI","fcd","RaSPFI_fcd","E",415788.35763
"2008","RaSPFI","fmz","RaSPFI_fmz","A",3083.506675
"2008","RaSPFI","fmz","RaSPFI_fmz","B",26241.72042
"2008","RaSPFI","fmz","RaSPFI_fmz","C",99753.94288
"2008","RaSPFI","fmz","RaSPFI_fmz","D",44519.0311
"2008","RaSPFI","fmz","RaSPFI_fmz","E",67207.32421
"2008","RaSSHE","fss","RaSSHE_fss","A",200726.16557
"2008","RaSSHE","fss","RaSSHE_fss","B",1144829.635745
"2008","RaSSHE","fss","RaSSHE_fss","D",77996.15045
"2008","RaSSHE","fss","RaSSHE_fss","E",430122.382565
"2008","RaTAOAco","ftm","RaTAOAco_ftm","A",41429.297365
"2008","RaTAOAco","ftm","RaTAOAco_ftm","B",216036.72695
"2008","RaTAOAco","ftm","RaTAOAco_ftm","C",40693.39231
"2008","RaTAOAco","ftm","RaTAOAco_ftm","D",23841.411185
"2008","RaTAOAco","ftm","RaTAOAco_ftm","E",264700.31127
"2008","RaTAOAco","fto","RaTAOAco_fto","A",5828.97295
"2008","RaTAOAco","fto","RaTAOAco_fto","B",7948.84209
"2008","RaTAOAco","fto","RaTAOAco_fto","C",2815.07591
"2008","RaTAOAco","fto","RaTAOAco_fto","D",4541.083505
"2008","RaTAOAco","fto","RaTAOAco_fto","E",5785.605925
