"YEAR","BpS_Code","type","CHNG_REST_ACRES","CHNG_REST_PCT","CHNG_FOR_ACRES","PREV_REST_ACRES","PREV_REST_PCT","PREV_FOR_ACRES"
2018,"RaPIPOm_fpd","both",-1073.53974531569,-0.0021005487582916,-511075.851525966,1073.53974531569,0.0021005487582916,511075.851525966
2018,"RaPIPOm_fpd","passive",-27681.14601798,-0.0514569620356405,-16645.3590132877,68753.6461080102,0.134527283773487,511075.851525966
2018,"RaSAWD_fal","active",-17402.8623157777,-0.0387833153791238,-448720.336197593,17402.8623157777,0.0387833153791238,448720.336197593
2018,"RaSAWD_fal","passive",132977.895420776,0.283251501565752,15121.0620978638,47305.8931572813,0.105424000967164,448720.336197593
2018,"RaSPFI_fcd","active",56185.3009068886,0.0506481958133415,13148.9928114698,79678.5834401188,0.0739841357750118,1076968.49608981
2019,"Na0710412_fmh","passive",-1469.23216545052,0.0056391201880796,-35097.2648582339,132087.480919962,0.164912786951206,800953.542547575
2019,"Na1010471_frn","passive",-70984.3665491392,-0.118746803779976,18821.5018668637,226437.932304515,0.356348625110185,635439.332015098
2019,"RaABAMlw_fsi","passive",-16559.9463453863,-0.0522582201154361,-749.108132281399,110781.44601481,0.354437962833241,312555.249808079
2019,"RaABLA_faf","active",74.5900243812353,0.016008848,0,617.268728132124,0.132481003,4659.29993096538
2019,"RaABLA_faf","both",889.107263667767,0.19082421755226,0,74.5900243812353,0.016008848,4659.29993096538
2019,"RaABLA_faf","passive",-2652.09849455312,-0.56920536,-4659.29993096538,2652.09849455312,0.56920536,4659.29993096538
2019,"RaDFHEdy_fwi","active",-19.9310559320711,1.38777878078145e-17,-228.936443845483,1154.42532107643,0.087059341,13260.2120325771
2019,"RaDFHEdy_fwi","both",-34.0713215674716,0,-228.936443845483,1973.44267529429,0.148824368,13260.2120325771
2019,"RaMCONdy_fdd","both",-390316.323631084,-0.108039329988481,20827.9570976058,1074901.2845854,0.294599263168754,3648689.65734537
2019,"RaMCONdy_fdd","passive",180607.644981205,0.0486636515509078,20827.9570976058,356586.822965487,0.0977301049015291,3648689.65734537
2019,"RaMCONdy_fmd","both",-95902.2999052368,-0.0469244065267943,-45497.5299854199,419427.224432406,0.224050415723058,1872021.629948
2019,"RaMCONdy_fmd","passive",29273.0085048374,0.0190362318567571,-45497.5299854199,226182.433670186,0.120822553570852,1872021.629948
2019,"RaMCONms_fcm","both",31717.7222503454,0.118062129829138,-23246.6030567514,102371.550938571,0.292855700111716,349563.11555322
2019,"RaMCONms_fcm","passive",14304.246032191,0.0482843250789529,-23246.6030567514,21829.8583045953,0.0624489751158308,349563.11555322
2019,"RaMCONms_fmm","both",-193043.657668935,-0.205751375874046,11097.1834357796,243186.217290011,0.258412453652356,941077.77644947
2019,"RaMCONms_fmm","passive",89009.2492668908,0.0932224562956604,11097.1834357796,20790.4349713345,0.022092153796016,941077.77644947
2019,"RaOAPI_fop","passive",0,0,0,558.850103662437,0.666225523,838.830222453721
2019,"RaPIPOm_fdp","passive",0,0,0,276.671489038111,0.806603609,343.007997919969
2019,"RaPIPOm_fpd","active",56822.6743125079,0.115475529718045,-14093.5709180803,64580.2042424215,0.123885598989069,521289.034152546
2019,"RaPIPOm_fpd","both",-8142.4842910365,-0.0156199032735719,-521289.034152546,8142.4842910365,0.0156199032735719,521289.034152546
2019,"RaPIPOm_fpd","passive",-29136.3314525361,-0.0538462794922777,-14093.5709180803,67530.0601224947,0.12954437116115,521289.034152546
2019,"RaSAWD_fal","active",-14805.289086323,-0.0336481376775195,-440003.224791085,14805.289086323,0.0336481376775195,440003.224791085
2019,"RaSAWD_fal","passive",120262.586512577,0.263649714694121,10796.3310741957,57440.4322691156,0.130545480198216,440003.224791085
2019,"RaSPFI_fcd","active",64133.0156975329,0.0596322127027481,16605.9863054156,72036.8530757019,0.0692946333085149,1039573.33542669
2017,"Na1010471_frn","both",34488.4699544385,0.0500832550512644,688622.77260407,0,0,0
2017,"RaMCONdy_fmd","active",75621.3405869735,0.0415424385076679,1820339.47220058,0,0,0
2017,"RaSPFI_fcd","passive",56547.6694208923,0.0518912175616422,1089734.87380054,0,0,0
2018,"Na1010471_frn","both",34923.8948318083,0.0523874225515152,666646.556193252,0,0,0
2018,"RaABAMlw_fsi","both",18683.8321378725,0.0604939465641533,308854.574697956,0,0,0
2018,"RaMCONdy_fmd","active",33455.6702861286,0.0185468855828578,1803843.02996134,0,0,0
2018,"RaSPFI_fcd","passive",46187.1564870623,0.0423689711955855,1090117.48890128,0,0,0
2019,"Na1010471_frn","both",33798.8639469381,0.0516596167714907,654260.833881962,0,0,0
2019,"RaABAMlw_fsi","both",16891.2639127389,0.0541723258623356,311806.141675797,0,0,0
2019,"RaMCONdy_fmd","active",35529.8260958436,0.0194521529152402,1826524.09996258,0,0,0
2019,"RaSPFI_fcd","passive",62034.7869555256,0.0587350894673742,1056179.3217321,0,0,0
