"YEAR","AREA_DOMAIN1","AREA_DOMAIN2","BpS_Code1","BpS_Code2","ew1","ew2","sclass1","sclass2","STATE1","STATE2","STATUS1","STATUS2","AREA_CHNG","AREA_CHNG_VAR","nPlots_AREA","N"
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",672.91650443295,62268.2519338441,6,4789
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","eastside","eastside","C","B","Washington","Washington","Forest","Forest",1002.87120035691,1100964.21962655,1,3466
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",242.385363280482,15233.8467997889,7,9917
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",8970.38813789113,5668857.1133997,23,10139
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","eastside","eastside","E","B","Washington","Washington","Forest","Forest",2811.5439679465,2239310.37297156,6,5606
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","eastside","eastside","E","C","Oregon","Oregon","Forest","Forest",68.6377943991908,5030.21594770007,1,4789
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",5009.90886661628,3330645.69773935,15,9917
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","A","B","Washington","Washington","Forest","Forest",1413.05436642084,348290.458773815,9,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","A","C","Oregon","Oregon","Forest","Forest",26.7516360968533,726.019871414917,1,4789
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","A","C","Washington","Washington","Forest","Forest",75.634741338492,6255.24725704279,2,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",33.1649317266278,1230.32722378666,1,4789
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",1912.10052090161,495950.004595485,11,9917
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","B","A","Washington","Washington","Forest","Forest",4218.88882529636,3113963.0330497,11,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","B","C","Oregon","Oregon","Forest","Forest",611.141444570494,136414.124010235,3,4789
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","B","C","Washington","Washington","Forest","Forest",595.83838897517,200169.367616826,3,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",8498.97684001786,6137241.80613509,17,10139
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","B","E","Washington","Washington","Forest","Forest",4209.73328955936,2232261.59661035,13,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","C","A","Oregon","Oregon","Forest","Forest",628.426926889314,125798.45048657,5,9917
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","C","A","Washington","Washington","Forest","Forest",359.487555694068,125385.333584279,1,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",2158.9831384921,1321887.35761335,9,9917
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","C","B","Washington","Washington","Forest","Forest",287.722122637602,59282.0565799474,2,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",6.85251185784009,51.0590369927284,1,4789
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","E","A","Washington","Washington","Forest","Forest",26.2432644835994,756.190747818469,1,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",3311.27212758231,1571011.30127753,11,10139
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","E","B","Washington","Washington","Forest","Forest",1410.02193390391,497133.322769591,6,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","E","C","Oregon","Oregon","Forest","Forest",1123.17754444538,876519.093139161,2,9917
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside","E","C","Washington","Washington","Forest","Forest",1212.79475787706,1198289.67803845,2,5421
2017,1,1,"RaMCONsw_fdm","RaMCONsw_fdm","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",628.188549895584,399852.295294828,1,5128
2017,1,1,"RaMCONsw_fdm","RaMCONsw_fdm","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1459.3138878155,938229.385615589,4,9917
2017,1,1,"RaMCONsw_fdm","RaMCONsw_fdm","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",428.011000215924,230526.251314301,1,5128
2017,1,1,"RaMCONsw_fdm","RaMCONsw_fdm","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",1273.43593268143,1050215.46751569,2,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",3759.94059810229,1689798.66699888,13,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside","A","D","Oregon","Oregon","Forest","Forest",14.2999230032319,204.416713510263,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",1039.7438162477,205306.056030974,15,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",1558.2088552453,1307487.07754207,3,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside","B","C","Oregon","Oregon","Forest","Forest",752.701757822507,458694.838500054,1,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside","B","D","Oregon","Oregon","Forest","Forest",257.052333556823,71422.0868482993,2,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",7559.1889618958,5111547.91848563,21,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside","C","A","Oregon","Oregon","Forest","Forest",149.365000180195,20044.1045559044,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside","C","E","Oregon","Oregon","Forest","Forest",13.1974711437327,156.484171256317,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",1633.85741146619,1038916.45329046,9,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",3007.07924229216,2145670.65167208,12,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside","E","D","Oregon","Oregon","Forest","Forest",262.114128998855,69209.2018082765,2,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",956.048570610714,827460.464041329,1,5128
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",29.2349111280293,839.677973296747,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",2.9342928973639,8.1608516206645,1,5128
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1882.07888720979,1441259.15860678,3,9917
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",42.6369756669153,1786.00219459278,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","eastside","eastside","C","E","Oregon","Oregon","Forest","Forest",23.9251623985836,562.365919352915,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",191.542465719852,36014.5081701897,2,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",782.839619123736,218047.779939229,3,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","eastside","eastside","B","C","Oregon","Oregon","Forest","Forest",253.219154684787,75336.1414255357,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","eastside","eastside","B","D","Oregon","Oregon","Forest","Forest",68.48810169366,4905.51248260173,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",5940.48725407379,4370074.06925104,12,10139
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",1110.64820371364,317269.847079249,5,5011
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",4514.56008833167,2699629.81615614,13,10139
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",1306.71437714097,1471143.72847385,1,222
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",1255.47067607662,1358022.334512,1,222
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",310.292740691462,86503.2058158952,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1817.11345504914,1156025.12261371,4,5011
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","eastside","eastside","D","B","Oregon","Oregon","Forest","Forest",260.892462402508,79971.1473718266,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","eastside","eastside","D","E","Oregon","Oregon","Forest","Forest",580.876656465501,172078.376052454,2,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",16.158811754368,273.069358766723,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",1120.58284400909,266327.56834085,7,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","eastside","eastside","E","C","Oregon","Oregon","Forest","Forest",169.472230776923,35869.5822032712,1,4789
2017,1,1,"RaOAPI_fop","RaOAPI_fop","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",260.013981080597,84608.5837493917,1,4789
2017,1,1,"RaOAPI_fop","RaOAPI_fop","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",722.386526636677,713758.81076498,1,5128
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",4866.98865416564,3662368.22129025,13,9917
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",2615.20021134285,1336915.88208831,10,9917
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1692.10660212319,1052672.73276419,4,9917
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",195.998995137483,43917.8546090993,1,4789
2017,1,1,"RaPICOpu_flp","RaPICOpu_flp","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",51.5860317695772,3428.52927495476,1,4789
2017,1,1,"RaPICOpu_flp","RaPICOpu_flp","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",77.3019237434737,5973.51017081537,1,4789
2017,1,1,"RaPICOpu_flp","RaPICOpu_flp","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",94.5090787194081,10044.5430499145,1,4789
2017,1,1,"RaPICOpu_flw","RaPICOpu_flw","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",69.6113351466389,4915.95318850707,1,4789
2017,1,1,"RaPICOpu_flw","RaPICOpu_flw","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",1614.76984098412,956355.869777337,3,9917
2017,1,1,"RaPICOpu_flw","RaPICOpu_flw","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",584.965944448317,170703.489157216,2,9917
2017,1,1,"RaPIJEsp_fjp","RaPIJEsp_fjp","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",385.725476045656,115749.426610432,1,5128
2017,1,1,"RaPIJEsp_fjp","RaPIJEsp_fjp","eastside","eastside","A","C","Oregon","Oregon","Forest","Forest",341.258244068749,98765.3685162926,1,5128
2017,1,1,"RaPIJEsp_fjp","RaPIJEsp_fjp","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",255.726275028201,76835.331378421,1,4789
2017,1,1,"RaPIJEsp_fjp","RaPIJEsp_fjp","eastside","eastside","D","E","Oregon","Oregon","Forest","Forest",238.567278939888,71080.5828153442,1,4789
2017,1,1,"RaPIJEsp_fjp","RaPIJEsp_fjp","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",255.726275028201,76835.331378421,1,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",2524.10396827705,1353731.92822859,11,9917
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","A","C","Oregon","Oregon","Forest","Forest",95.2983420696314,9342.04147771854,1,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",601.252972395875,147911.783183259,6,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",2064.95926049135,417072.216593235,12,9917
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","B","C","Oregon","Oregon","Forest","Forest",204.53036350094,22561.0284618685,2,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","B","D","Oregon","Oregon","Forest","Forest",51.9833917815234,3096.50989933081,1,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",10803.3971413027,3349677.12413253,42,9917
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","C","A","Oregon","Oregon","Forest","Forest",0.0460531854809126,0.00259082879963786,1,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",276.141273936567,72244.4185021198,2,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",1212.81524913611,259003.041199535,13,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",6618.88467522931,2279390.84872676,25,9917
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","E","C","Oregon","Oregon","Forest","Forest",308.86068663254,81366.6984450514,2,4789
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","eastside","eastside","A","B","Washington","Washington","Forest","Forest",3746.18524030252,3720372.097253,4,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","eastside","eastside","B","A","Washington","Washington","Forest","Forest",1374.36170992971,1255337.74963311,3,5421
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","eastside","eastside","B","E","Washington","Washington","Forest","Forest",8151.19861868415,7604414.79397071,9,5421
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","eastside","eastside","E","A","Washington","Washington","Forest","Forest",1693.49768672259,2114542.03513188,2,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",737.819101203498,492818.642525824,1,5128
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","eastside","eastside","E","B","Washington","Washington","Forest","Forest",1815.74966297855,1150222.90062483,4,5421
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",5188.85030660103,1973897.84121763,28,9917
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",350.18852779291,57241.9668225361,4,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",8581.85417648382,4297176.38035649,34,9917
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside","B","C","Oregon","Oregon","Forest","Forest",12.4254836567523,178.660373274086,1,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",7822.62999718803,2361186.3281033,33,9917
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",499.20099746196,94618.4807165037,3,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",432.68034090159,78867.2905925062,6,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",5086.80094334487,1336017.44732148,24,4789
2017,1,1,"RaPIPOxe_fpd","RaPIPOxe_fpd","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",3408.07320633574,1794112.56189416,13,9917
2017,1,1,"RaPIPOxe_fpd","RaPIPOxe_fpd","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",0.503856128432353,0.246696395215925,1,4789
2017,1,1,"RaPIPOxe_fpd","RaPIPOxe_fpd","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",3410.62068377357,2604076.65778009,11,9917
2017,1,1,"RaPIPOxe_fpd","RaPIPOxe_fpd","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",2455.82113352719,647596.036260069,10,4789
2017,1,1,"RaPIPOxe_fpd","RaPIPOxe_fpd","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",763.192743094885,186177.425821017,4,4789
2017,1,1,"RaPIPOxe_fpd","RaPIPOxe_fpd","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",1612.34981103277,424428.584505121,7,4789
2017,1,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",4806.77735134452,2678413.36787833,18,9917
2017,1,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","A","C","Oregon","Oregon","Forest","Forest",262.507858393704,61907.0908605467,1,4789
2017,1,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",393.318184721061,96018.0343776595,3,4789
2017,1,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",7294.6763415098,4693237.78649956,21,9917
2017,1,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","B","C","Oregon","Oregon","Forest","Forest",1025.08849819696,819730.914203342,2,5128
2017,1,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",3669.96143414382,2019275.88834097,10,9917
2017,1,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","C","A","Oregon","Oregon","Forest","Forest",292.705457511754,80109.2208601965,1,4789
2017,1,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",4552.74699246636,3156227.07176312,9,9917
2017,1,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",287.569300549998,35209.1884075719,3,9917
2017,1,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",5388.88780699338,2838820.56667832,14,9917
2017,1,1,"RaREFI_fcw","RaREFI_fcw","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",2397.12917463947,2207524.86003478,4,9917
2017,1,1,"RaREFI_fcw","RaREFI_fcw","eastside","eastside","A","D","Oregon","Oregon","Forest","Forest",3.79953460976696,12.9702928426155,1,4789
2017,1,1,"RaREFI_fcw","RaREFI_fcw","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",254.153504140154,14006.3549293861,7,4789
2017,1,1,"RaREFI_fcw","RaREFI_fcw","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",6.64491363788728,45.0099964062796,1,4789
2017,1,1,"RaREFI_fcw","RaREFI_fcw","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",454.836706588598,107354.995665492,2,4789
2017,1,1,"RaREFI_fcw","RaREFI_fcw","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",240.952951729287,72509.3025299327,1,4789
2017,1,1,"RaREFI_fcw","RaREFI_fcw","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",486.84851493567,91853.1680142742,5,4789
2017,1,1,"RaREFI_fcw","RaREFI_fcw","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",68.3845346447184,4151.02617059983,2,4789
2017,1,1,"RaREFI_fcw","RaREFI_fcw","eastside","eastside","E","C","Oregon","Oregon","Forest","Forest",269.468153496396,65238.4846623731,1,4789
2017,1,1,"RaREFI_frf","RaREFI_frf","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",272.985628026035,75600.9717571253,1,4789
2017,1,1,"RaREFI_frf","RaREFI_frf","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",71.7570792975798,4960.09093717161,1,4789
2017,1,1,"RaREFI_frf","RaREFI_frf","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",67.3536520157533,5249.5723995854,1,4789
2017,1,1,"RaREFI_frf","RaREFI_frf","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",17.6257389603864,301.886978507177,1,4789
2017,1,1,"RaREFI_frm","RaREFI_frm","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",582.247771950568,172997.910523532,2,4789
2017,1,1,"RaREFI_frm","RaREFI_frm","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",647.804725938177,476822.945472038,1,5128
2017,1,1,"RaREFI_frm","RaREFI_frm","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",288.268236815518,82783.432630971,1,4789
2017,1,1,"RaSAWD_fal","RaSAWD_fal","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",356.957623280938,104587.670211589,1,4789
2017,1,1,"RaSAWD_fal","RaSAWD_fal","eastside","eastside","A","B","Washington","Washington","Forest","Forest",394.759104083518,144520.306614695,1,1955
2017,1,1,"RaSAWD_fal","RaSAWD_fal","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",1089.27465505383,928665.210661122,2,9917
2017,1,1,"RaSAWD_fal","RaSAWD_fal","eastside","eastside","B","A","Washington","Washington","Forest","Forest",3744.8293178344,4235399.80020681,6,2140
2017,1,1,"RaSAWD_fal","RaSAWD_fal","eastside","eastside","B","C","Washington","Washington","Forest","Forest",490.615889759544,144939.528751413,2,1955
2017,1,1,"RaSAWD_fal","RaSAWD_fal","eastside","eastside","C","B","Washington","Washington","Forest","Forest",80.753172387078,7191.29906526063,1,185
2017,1,1,"RaSAWD_fal","RaSAWD_fal","westside","westside","B","A","Washington","Washington","Forest","Forest",171.272212160591,31280.3325291518,1,1955
2017,1,1,"RaSAWD_fsw","RaSAWD_fsw","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",228.311510744901,66064.4184741523,1,4789
2017,1,1,"RaSAWD_fsw","RaSAWD_fsw","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",380.933621203897,85040.8301915775,3,4789
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",605.594591871976,138901.600518158,4,5011
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","A","B","Washington","Washington","Forest","Forest",564.268925477901,361215.099399002,1,3466
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","A","C","Oregon","Oregon","Forest","Forest",231.755222029313,31601.2276678292,3,5011
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","A","C","Washington","Washington","Forest","Forest",2081.08184911217,2758494.21381113,2,2140
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","A","D","Washington","Washington","Forest","Forest",688.222343643608,415277.856565878,2,3466
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","A","E","Washington","Washington","Forest","Forest",8.43571191489982,101.386687281052,1,1955
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","B","A","Washington","Washington","Forest","Forest",359.01079709355,122925.457815542,2,1955
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","B","C","Oregon","Oregon","Forest","Forest",1645.38320702119,404004.42139667,8,4789
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","B","C","Washington","Washington","Forest","Forest",2322.58678363024,1007049.81102098,9,5421
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",598.585908514226,157548.663581026,3,4789
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","B","E","Washington","Washington","Forest","Forest",1144.37520786405,1278629.47760441,1,3466
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","C","A","Oregon","Oregon","Forest","Forest",65.2475994891891,1634.0204800586,5,5011
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","C","A","Washington","Washington","Forest","Forest",1333.07468639305,843051.768590406,9,5606
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",4557.48837765856,2510611.74934679,14,5011
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","C","B","Washington","Washington","Forest","Forest",4083.139261927,3615695.25804216,8,5606
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","C","D","Washington","Washington","Forest","Forest",1021.492904922,1042854.34514736,3,5421
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","C","E","Oregon","Oregon","Forest","Forest",3109.77200564269,1421064.70969224,10,5011
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","C","E","Washington","Washington","Forest","Forest",5729.65186794274,5609007.68693382,18,5606
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","D","C","Oregon","Oregon","Forest","Forest",273.634844365009,44095.6604245257,2,4789
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","D","C","Washington","Washington","Forest","Forest",41.4218890310074,1934.02744055926,1,1955
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","E","A","Washington","Washington","Forest","Forest",43.0982829306285,671.231327030836,3,1955
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",636.165595385759,162484.208226415,5,4789
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","E","B","Washington","Washington","Forest","Forest",2626.41823329292,3429212.95175236,4,2140
