"YEAR","BpS_Code","BPS_LLID","sclass","PERC_CHNG","AREA_CHNG","PREV_AREA","PERC_CHNG_VAR","AREA_CHNG_VAR","PREV_AREA_VAR","nPlots_AREA","N"
2017,"RaMCONms_fcm","RaMCONms_fcm_17060102","B",0,0,9269.51298177606,0,0,24054409.1444666,4,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17060102","C",-0.145903276906499,-86.7885480380965,59483.6181052426,0.00103972668900941,534461.92028338,188172616.128946,33,9917
2017,"RaMCONms_fcm","RaMCONms_fcm_17060102","D",-2.95612233926414,-616.977497154705,20871.1760321898,1.00767222024646,583784.550972242,52744408.4847351,13,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17060102","E",1.80741709589744,236.234592914782,13070.286512781,0.736064458776631,194851.698835156,37667660.8435313,7,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17060103","A",-1.94031770264972,-452.572840545435,23324.677187009,1.01948357204964,451670.589672258,150441565.497274,7,10210
2017,"RaMCONms_fcm","RaMCONms_fcm_17060103","B",-10.1010101010101,-278.878543702889,2760.8975826586,133.244472956479,103628.546587736,10156633.851064,1,1955
2017,"RaMCONms_fcm","RaMCONms_fcm_17060103","C",3.73736188316349,656.147623802767,17556.4380521634,2.38159187827669,396450.492633858,51963169.7933015,8,6744
2017,"RaMCONms_fcm","RaMCONms_fcm_17060103","D",-10,-203.574783257332,2035.74783257332,130.592907944645,55220.0970384001,5522009.70384001,1,1955
2017,"RaMCONms_fcm","RaMCONms_fcm_17060103","E",5.87917472848501,278.878543702889,4743.49813676574,22.2198638108147,103628.546587736,14421617.1188941,3,1955
2017,"RaMCONms_fcm","RaMCONms_fcm_17060104","A",0.487026030942758,751.325207047522,154267.977338531,0.00901268881806394,3919895.957307,837058877.299939,61,9917
2017,"RaMCONms_fcm","RaMCONms_fcm_17060104","B",-3.89781862148249,-1816.8485080269,46611.9305298995,1.85958865593613,2743432.54841771,277938307.5634,16,9917
2017,"RaMCONms_fcm","RaMCONms_fcm_17060104","C",0.233047779809429,542.922657056978,232966.243017181,0.00154742723208795,8180254.88620716,1086704056.52358,86,9917
2017,"RaMCONms_fcm","RaMCONms_fcm_17060104","D",-3.77203159395325,-1579.23658113434,41867.0030141299,1.59763803655126,1933226.32633898,204916253.990766,16,10139
2017,"RaMCONms_fcm","RaMCONms_fcm_17060104","E",6.1678913609159,1684.67847647565,27313.6859567754,3.62255470720765,685489.223582877,70631420.8666214,19,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17060105","A",-1.93932060694266,-412.058766849186,21247.5835802517,1.4850676879442,848186.134642572,185411122.167533,4,9917
2017,"RaMCONms_fcm","RaMCONms_fcm_17060105","B",4.42653857513208,1236.63318920926,27936.7991088243,5.63166487311895,1097342.02356605,223502974.906215,7,5011
2017,"RaMCONms_fcm","RaMCONms_fcm_17060105","C",0.342661450625406,253.01770475225,73838.9755516578,0.0148215623129127,840740.725642289,673373286.92995,11,10139
2017,"RaMCONms_fcm","RaMCONms_fcm_17060105","D",0,0,6104.62112215259,0,0,27698180.2015964,2,9917
2017,"RaMCONms_fcm","RaMCONms_fcm_17060105","E",-3.31091283068181,-765.497384091753,23120.4330418484,4.18613919487973,1101251.051562,209902882.322798,4,5011
2017,"RaMCONms_fcm","RaMCONms_fcm_17060106","A",0.687399558843256,433.088337848586,63003.8719514717,0.0641916110973456,5030209.60257873,463842593.613415,25,13605
2017,"RaMCONms_fcm","RaMCONms_fcm_17060106","B",-2.823879596864,-1471.01950765721,52092.1468921981,1.25938098200835,2060161.23056702,442098954.721505,14,10324
2017,"RaMCONms_fcm","RaMCONms_fcm_17060106","C",0.435955882531838,708.27140426251,162464.009006871,0.0116917095461423,4318460.33630441,1522492111.0667,37,12279
2017,"RaMCONms_fcm","RaMCONms_fcm_17060106","D",1.01057737662825,285.675163296488,28268.5096562948,0.394621105641427,81552.3591393818,308698601.743464,5,5196
2017,"RaMCONms_fcm","RaMCONms_fcm_17060106","E",-0.568594082553674,-252.945111865113,44486.0612564035,0.0795036421522556,2745039.75224978,536209831.262788,9,7151
2017,"RaMCONms_fcm","RaMCONms_fcm_17060107","A",14.0699152843455,1732.52982696668,12313.7189666972,49.4985258502944,1159345.75627905,37562190.8527615,13,5606
2017,"RaMCONms_fcm","RaMCONms_fcm_17060107","B",-9.20902457754526,-2968.74850677995,32237.382817055,15.6248729098836,1898481.88108684,195534371.655733,7,2140
2017,"RaMCONms_fcm","RaMCONms_fcm_17060107","C",-0.762626599764974,-391.105227690297,51283.9740720855,0.0639701496899052,1138822.70916832,307258567.093922,14,5606
2017,"RaMCONms_fcm","RaMCONms_fcm_17060107","D",Inf,470.078675968441,0,NA,168415.882352008,0,1,1955
2017,"RaMCONms_fcm","RaMCONms_fcm_17060107","E",2.42578311820937,281.724243128428,11613.7440735587,8.47273463497429,105754.205029821,194188710.284542,2,2140
2017,"RaMCONms_fcm","RaMCONms_fcm_17070102","A",-1.31122675498819,-330.008432516755,25167.9147989722,0.398557263363775,3313474.56746964,170874987.539707,13,15338
2017,"RaMCONms_fcm","RaMCONms_fcm_17070102","B",3.44582843390621,390.802031123912,11341.3084435227,7.79543601963041,1613127.18560335,80157029.6240354,5,11872
2017,"RaMCONms_fcm","RaMCONms_fcm_17070102","C",1.95298116088165,1583.71653326062,81092.258593302,0.365288996971034,3849465.12066217,610229862.9705,25,15338
2017,"RaMCONms_fcm","RaMCONms_fcm_17070102","D",-4.72571594332888,-1378.19851561598,29163.8035832758,2.45533253001598,527646.084921362,95568957.1225678,9,10210
2017,"RaMCONms_fcm","RaMCONms_fcm_17070102","E",1.78571203218415,336.901824676438,18866.5259910001,0.929036891451689,830372.451027051,102317083.592237,7,11872
2017,"RaMCONms_fcm","RaMCONms_fcm_17070103","A",0.867301643527497,632.762754564165,72957.6335161301,0.0730312256468494,6908989.6776264,433024543.791956,28,9917
2017,"RaMCONms_fcm","RaMCONms_fcm_17070103","B",-2.96225743930067,-666.2392980904,22490.9317215754,2.61189813599867,566503.215667706,153964673.26658,6,10139
2017,"RaMCONms_fcm","RaMCONms_fcm_17070103","C",-0.622299494267181,-771.84704749966,124031.443799996,0.0173623322318588,7737657.20311389,783652483.998378,39,10139
2017,"RaMCONms_fcm","RaMCONms_fcm_17070103","D",8.05483907203024,2134.31752181087,26497.3328793385,16.20211261468,2316647.07224465,173225247.368558,17,10139
2017,"RaMCONms_fcm","RaMCONms_fcm_17070103","E",-7.07442253153355,-606.373781033032,8571.35375120979,15.4383353278019,306478.27820042,23316556.4787207,4,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070104","A",-7.34177985958963,-1721.11593898774,23442.7614543586,17.62038990991,1691713.00729747,184182272.827578,3,9917
2017,"RaMCONms_fcm","RaMCONms_fcm_17070104","C",18.7152186822965,1721.11593898774,9196.34425974309,351.990745783162,1691713.00729747,84985961.7205191,2,5128
2017,"RaMCONms_fcm","RaMCONms_fcm_17070104","D",0,0,3088.42077716241,0,0,8745161.85996689,1,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070201","A",6.21814567599202,162.150056108445,2607.69149771609,37.7044934036676,24410.7836884201,6593675.56479516,5,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070201","B",7.79434265765132,717.85050218184,9209.89150351457,18.8046242978496,213616.490860992,26234601.9154136,6,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070201","C",-3.44133586638915,-743.206730111557,21596.4601819402,1.5411598829304,205525.294961324,61975711.1428268,9,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070201","D",6.37799830188255,143.83122717476,2255.11548242819,61.1789340301542,157581.796725874,7414332.5303219,3,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070201","E",-5.53705616786818,-273.011832094991,4930.6314369591,18.6372014667944,79583.480672683,15057530.0141264,2,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070202","A",-0.72379678194447,-701.929719194977,96978.8394622662,0.0175121899956728,2342262.85945745,352045482.229486,55,5011
2017,"RaMCONms_fcm","RaMCONms_fcm_17070202","B",11.9943510984528,1262.84829200114,10528.6920620828,37.2604232305933,632810.778164392,28442303.8926841,11,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070202","C",-0.752356232646017,-931.685221940986,123835.648794225,0.0145925450396292,2748255.09463565,423626714.526855,55,5011
2017,"RaMCONms_fcm","RaMCONms_fcm_17070202","D",1.96808303320384,221.023638345141,11230.4021027678,1.03122195158482,351837.642505079,31922396.6590818,7,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070202","E",9.74154600795064,265.464540295721,2725.07608216458,98.1551217232044,78615.8192878722,7676064.30860154,2,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070203","A",1.1668243185755,192.402032583991,16489.3745803038,0.224122774404599,449162.084361424,41034245.2571039,12,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070203","B",1.01236379717126,292.471941881466,28890.0040379447,0.0940374890107371,284988.383962981,73945841.0337598,12,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070203","C",-0.0138889006383884,-4.40215407290018,31695.4825116453,0.000601604515336286,680420.282422393,81243407.4178273,17,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070203","D",-0.206714681933959,-16.5765727023633,8019.05919177001,0.0116781625036738,130560.5694848,21155406.8581922,4,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070203","E",-4.16516720160091,-111.439713011721,2675.51595453091,17.6398332604974,105169.37575149,7643197.48380447,2,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070204","A",0,0,622.968610647992,0,0,406387.507990574,1,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070204","B",-9.38461644256686,-940.129009326036,10017.7670028344,68.1257289737247,685594.709358433,79190637.3090894,2,9917
2017,"RaMCONms_fcm","RaMCONms_fcm_17070204","C",44.3862027371383,940.129009326036,2118.06586585841,2063.17551771755,685594.709358433,4697718.00323129,3,9917
2017,"RaMCONms_fcm","RaMCONms_fcm_17070304","A",-7.81958607442349,-512.848811038268,6558.51609224826,23.071972350417,140061.566354287,16607943.196249,4,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070304","C",1.95614527651512,107.509290141517,5495.97677801547,1.88639036789484,105493.097209171,14576126.8827282,3,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070304","D",-1.40479302832244,-35.0861066180828,2497.59971118176,1.93636960097511,1232.43362215712,6245092.15424303,1,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070304","E",Inf,192.489432105049,0,NA,39137.5069676482,0,1,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070305A","A",0,0,8902.1320030096,0,0,109506963.208386,1,222
2017,"RaMCONms_fcm","RaMCONms_fcm_17070305A","D",0,0,12805.8008959815,0,0,141288643.682628,1,222
2017,"RaMCONms_fcm","RaMCONms_fcm_17070305A","E",0,0,2255.11548242819,0,0,7414332.5303219,1,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070307","A",0,0,2479.40273572387,0,0,6437276.63245133,1,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070307","C",5.02942655625773,181.376422426846,3606.3042257009,15.4520036434159,34448.4498104932,8011363.00238454,3,4789
2017,"RaMCONms_fcm","RaMCONms_fcm_17070307","D",-9.9009900990099,-181.376422426846,1831.90186651114,100.608728919561,34448.4498104932,3514086.36516841,1,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_17020009","A",Inf,970.600840834199,0,NA,1482502.01050696,0,1,185
2017,"RaMCONms_fmm","RaMCONms_fmm_17020009","B",-10.1010101010101,-298.403602084306,2954.19566063463,109.412888543874,97426.3890186378,9548760.38771668,1,1955
2017,"RaMCONms_fmm","RaMCONms_fmm_17020009","C",-1.18851926320475,-759.309641131344,63887.0285605574,0.24844548065695,1531348.26881739,742228968.589092,6,5606
2017,"RaMCONms_fmm","RaMCONms_fmm_17020009","D",-8.18748079485403,-1541.23296437146,18824.2635676184,35.0903363820561,1745860.17602694,189772348.174446,2,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17020009","E",47.1484041428202,1541.23296437146,3268.89741528221,2324.24018537034,1745860.17602694,11171694.8404778,2,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17020010","A",2.65918896391444,497.21084179579,18697.8378950503,1.23646386680731,162846.277141549,61143625.3896869,7,1955
2017,"RaMCONms_fmm","RaMCONms_fmm_17020010","B",0,0,3120.55979762077,0,0,10692042.1700439,1,1955
2017,"RaMCONms_fmm","RaMCONms_fmm_17020010","C",-3.16230033172881,-517.749563746675,16372.5614089166,1.92837142610847,162382.155222925,52722274.133921,6,1955
2017,"RaMCONms_fmm","RaMCONms_fmm_17020010","E",0,0,3268.89741528221,0,0,11171694.8404778,1,1955
2017,"RaMCONms_fmm","RaMCONms_fmm_17020011","A",1.55813221126679,573.314784364902,36795.0023893535,0.338162648658947,675297.779156056,185231454.55456,21,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17020011","B",4.65459748568421,1489.57322843951,32002.1920911718,2.09261885482935,823821.661878658,97972996.0066114,18,1955
2017,"RaMCONms_fmm","RaMCONms_fmm_17020011","C",-2.57952597825099,-2718.9209991978,105403.900643843,0.460818298490171,922564.127487068,776435365.541178,28,5606
2017,"RaMCONms_fmm","RaMCONms_fmm_17020011","D",-4.38755494908768,-594.197810428961,13542.800428118,4.10787605440448,338866.137506085,40348239.4908064,6,1955
2017,"RaMCONms_fmm","RaMCONms_fmm_17020011","E",4.97720165118566,1150.21137806277,23109.599704259,9.91396811742008,362373.127970873,213687174.688513,9,2140
2017,"RaMCONms_fmm","RaMCONms_fmm_17030001","A",-4.02066690968757,-1440.06651813369,35816.608301074,2.18090470039117,1670754.44832546,179978559.015094,16,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17030001","B",7.26530437176666,2448.55895657584,33702.0836469159,8.55812178623103,3886011.23199113,180720267.657638,18,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17030001","C",-2.43854809380521,-2085.91880944555,85539.3754482241,0.368396919196455,3077299.48219702,472410669.84287,27,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17030001","D",8.16261267991933,524.379489154484,6424.16233278468,36.5237128170948,843842.940019754,22064510.1742012,5,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17030001","E",7.66695465274384,980.237774711821,12785.2298482164,15.0871140195867,1285235.87339685,41656586.3040245,6,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17030002","A",15.6087533061864,2087.30235041822,13372.6397584292,49.9550936158456,1574824.16608155,36560871.8484676,14,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17030002","B",2.30319714335711,426.728094331663,18527.6408301579,0.965442634657384,503251.18534539,60652898.4195877,10,1955
2017,"RaMCONms_fmm","RaMCONms_fmm_17030002","C",-2.29996786156494,-1785.66479847231,77638.6847969832,0.309622853406058,686029.573876455,358049264.860068,27,2140
2017,"RaMCONms_fmm","RaMCONms_fmm_17030002","D",0.721811757197666,102.966634977924,14265.0260197587,0.411021252835596,1569182.07624775,125110465.63466,7,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17030002","E",-3.50856413901353,-933.471523360961,26605.5140044672,1.44831934657461,291748.649895734,84953774.1567142,9,1955
2017,"RaMCONms_fmm","RaMCONms_fmm_17030003","C",0.320825348410521,70.792376094075,22065.7053580101,0.0482774613809233,5199.72374903845,232773082.469377,2,3466
2017,"RaMCONms_fmm","RaMCONms_fmm_17070105A","A",-1.76759790189981,-220.973925887272,12501.3684192412,0.578116977531472,25725.1887050218,29187770.9065401,11,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17070105A","B",-0.882641516988814,-349.952971835327,39648.3697061082,0.0943680877508959,370516.752424235,195561901.611299,12,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17070105A","C",1.92076791101902,436.526548265606,22726.6681081744,0.466397889304134,640105.964238346,62825568.9936903,12,1955
2017,"RaMCONms_fmm","RaMCONms_fmm_17070105A","D",72.4528153426266,2204.52815009348,3042.7087472976,5813.41022810087,1770071.30385071,10252347.5190409,5,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17070105A","E",-3.29992211263445,-1702.10296073428,51580.0950033766,1.0858027084905,2200694.23490871,276777459.133115,15,5421
2017,"RaMCONms_fmm","RaMCONms_fmm_17070105B","A",-2.91858800481553,-731.307724726995,25056.9016085988,2.42893896804591,802906.524232573,184345826.158209,10,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_17070105B","B",-2.52903617850691,-503.176847532713,19895.992465785,2.41593609304078,2391133.89237298,161479279.112961,6,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_17070105B","C",0.523734301673846,180.209150985733,34408.5064525633,0.0525841432940468,1738431.08649152,188513918.065913,12,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_17070105B","D",-0.562290736176961,-72.8280262352129,12952.0231349308,0.0518709159707823,274809.15450907,31407481.4598176,7,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_17070105B","E",4.94768934867694,1236.16033919645,24984.5989123591,5.15374257241147,1808439.65082377,130407010.77977,10,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_17070106","A",37.3229157709388,3754.56971953493,10059.6902519026,874.935645280036,4583336.17520907,63390727.2492597,6,3466
2017,"RaMCONms_fmm","RaMCONms_fmm_17070106","B",16.7394725030856,2105.18692596672,12576.1843784424,203.777094381157,2349568.29535878,114989563.822258,4,3466
2017,"RaMCONms_fmm","RaMCONms_fmm_17070106","C",-6.86736689335474,-5553.66861293533,80870.422378472,5.78884821325498,6325795.43639007,820428980.890927,9,3466
2017,"RaMCONms_fmm","RaMCONms_fmm_17070106","E",0,0,44053.1819336807,0,0,451467269.917629,4,3466
2017,"RaMCONms_fmm","RaMCONms_fmm_17070301","A",0.410123521685368,267.42361992591,65205.6284962528,0.0114371424501743,1538398.12988794,267190090.484101,28,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_17070301","B",5.80160328915738,878.682216360053,15145.5067257395,6.32456535772704,429056.278855552,42772977.0265969,9,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_17070301","C",-0.647948589866278,-542.081173831309,83661.1395270082,0.017799560566293,1904596.03177653,333746543.632294,36,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_17070301","D",14.657551160278,1523.29864127278,10392.586214544,55.8483776733608,1447272.89382549,27819665.4717497,10,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_17070301","E",-6.07345943473119,-1748.90821708353,28795.9150115067,6.06293712446836,1351312.51445928,140319172.897691,10,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_17070302","A",-3.371263664162,-1072.92891623948,31825.7194667146,0.920934501556008,551489.434573636,84620603.6698945,17,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_17070302","B",0,0,8955.92345963352,0,0,24992278.8590212,3,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_17070302","C",2.8085900225647,1289.00586725221,45895.1237772731,0.458659614438173,611717.429517289,121298063.950903,24,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_17070302","D",-5.60509450170168,-1135.10185805298,20251.2528148878,13.7730585346269,1744271.1908378,185724166.105904,4,5011
2017,"RaMCONms_fmm","RaMCONms_fmm_17070302","E",7.10480460726587,595.080923658948,8375.75354360029,16.8939763392862,1885306.70712453,22803407.2524811,4,5011
2017,"RaMCONms_fmm","RaMCONms_fmm_17070306","A",-2.38745982557245,-751.092510318419,31459.9015352364,1.53919627859584,888932.952123751,273844274.46311,7,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_17070306","B",5.26524328482293,1029.92436806785,19560.8125276301,8.01949342077225,759905.91194318,110655208.761613,7,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_17070306","C",-0.827701121581176,-640.649507796019,77401.0679811779,0.0661063941382444,2655765.43015713,615181585.855451,17,10139
2017,"RaMCONms_fmm","RaMCONms_fmm_17070306","D",-2.22871529023276,-224.549109486195,10075.2711874088,4.30316755811106,1790695.96315963,96214836.4305206,2,5350
2017,"RaMCONms_fmm","RaMCONms_fmm_17070306","E",2.49082992558879,667.798158909798,26810.2672145285,1.71654695234212,783081.819545313,198408687.732786,7,10139
2017,"RaMCONms_fmm","RaMCONms_fmm_17120005","A",2.93004212674154,289.435070345931,9878.18802004079,2.43664299294329,217708.906205374,27200328.1044936,7,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_17120005","C",-1.05117963330671,-276.489993442921,26302.8301426621,0.200163657857511,217618.059743499,127934729.482832,9,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_17120005","D",-0.26375,-6.85251185784009,2598.10876126638,0.0741358640842952,51.0590369927284,7339858.42082303,1,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_17120006","D",0,0,2432.47115351011,0,0,6846947.99885291,1,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_17120007","A",Inf,64.9108984125845,0,NA,3776.30935870437,0,1,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_17120007","B",Inf,237.372778253745,0,NA,54616.9803845223,0,1,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_17120007","C",-3.92613855403778,-316.49703767166,8061.28039842515,4.7925984636659,97096.8540169284,20697752.9956064,3,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_17120007","D",0,0,2598.10876126638,0,0,7339858.42082303,1,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_18010201","A",-1.67720674937007,-194.484234773054,11595.7221640146,1.66086123496825,22142.9643332215,79844729.4426643,4,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_18010201","B",-4.57902582149672,-547.820782858108,11963.6971752006,4.54091905033171,156024.915098097,31658939.5264753,5,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_18010201","C",-0.76842117338812,-302.46485016234,39361.8578765487,0.0755445136783546,151283.341672245,201087119.461237,13,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_18010201","D",26.5337630060707,479.316292139926,1806.43918478605,684.184284081634,132062.298899877,3171001.17920066,3,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_18010201","E",Inf,547.820782858108,0,NA,156024.915098097,0,2,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_18010202","A",38.9251758284848,423.25595730887,1087.35785593841,832.67891155448,113082.287512947,646268.600475825,7,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_18010202","B",0.649092790455546,82.2739209409359,12675.217187853,0.097296860659913,259491.390383892,33222482.3967986,7,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_18010202","C",-0.7874566643867,-323.431969148087,41072.9864607835,0.0633056397803552,377387.587934664,177073046.348739,15,10139
2017,"RaMCONms_fmm","RaMCONms_fmm_18010202","D",-1.83910059399179,-185.919101041809,10109.2404433555,2.90610733937237,50656.473735675,90019328.5932423,2,5011
2017,"RaMCONms_fmm","RaMCONms_fmm_18010202","E",0,0,5451.96430574001,0,0,15453462.6529845,2,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_18010203","A",-8.65144248021121,-1787.42147854294,20660.3867809487,31.4257218317493,1998963.52263643,183530813.90318,5,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_18010203","B",8.99871216395006,793.658796627661,8819.69310905571,22.9766202481945,771424.351362069,21814938.2286365,7,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_18010203","C",-0.864810163177879,-229.555247411781,26544.0043590891,0.129037434632036,1415171.13797405,128442989.718764,10,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_18010203","D",10.0967074812556,803.525754025983,7958.29487501466,35.73815714523,226291.963192032,22194291.5913592,6,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_18010203","E",Inf,178.694490724148,0,NA,36950.8095994645,0,1,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_18010204","A",4.80264754598275,191.22660035133,3981.69131755846,13.0462589619516,35534.1819101343,9041796.99439682,3,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_18010204","B",0,0,2411.36969405036,0,0,6322671.59611697,1,4789
2017,"RaMCONms_fmm","RaMCONms_fmm_18010204","C",-2.12714306090074,-563.15280937181,26474.6090530151,1.37943485813321,1861956.7825118,225994800.228057,4,9917
2017,"RaMCONms_fmm","RaMCONms_fmm_18010204","D",12.0227931825719,1424.69109972708,11849.9177195554,119.67984327073,1341818.74543762,116253557.430217,2,5128
2017,"RaMCONms_fmm","RaMCONms_fmm_18020001","C",0,0,2432.47115351011,0,0,6846947.99885291,1,4789
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030202","D",Inf,271.471743886779,0,NA,82876.6886944537,0,1,4789
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030202","E",-3.2310947363392,-271.471743886779,8401.85033368455,3.48368072508665,82876.6886944537,24044977.3218497,3,4789
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030203","C",Inf,379.74215242653,0,NA,118365.403136701,0,1,4789
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030203","D",-10.6382978723404,-379.74215242653,3569.57623280938,91.0462049988345,118365.403136701,10458767.0211589,1,4789
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030203","E",0,0,8327.89712397265,0,0,78995391.8214096,1,5128
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030204","B",0.254202653734027,6.14211607337434,2416.22814835004,0.0712219195400677,42.424737521455,6565366.94079963,1,4789
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030204","E",0,0,8652.86162697419,0,0,24222062.9109323,3,4789
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030205","B",-0.435858585858586,-36.297854636305,8327.89712397265,0.212076552256377,1500.69684143045,78995391.8214096,1,5128
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030205","E",0,0,16756.5489109342,0,0,156389615.475256,2,5128
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030206","B",0,0,2884.2872089914,0,0,8173088.71227777,1,4789
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030206","C",-2.58217821782178,-18.6193590124989,721.071802247849,6.42025119905136,340.595304768565,510818.044517361,1,4789
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030206","E",0.146672207264069,18.6193590124989,12694.5379494948,0.00437055173464219,340.595304768565,33259065.7237659,4,4789
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030207","A",-0.0118123550146473,-1.11247574234268,9417.89965644624,0.017766921699263,1739957.29711914,70685500.4930649,2,5128
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030207","B",-3.81203758422257,-979.918738470807,25705.9044361613,5.27113124089629,972970.52961627,244475484.384719,3,5128
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030207","C",37.0234638885726,981.03121421315,2649.7553474891,1070.64798986443,766986.767502874,5595433.95702153,1,5128
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030208","A",-9.80392156862745,-428.011000215924,4365.71220220243,118.544271481785,230526.251314301,23983951.1867398,1,5128
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030208","C",19.8689645349665,512.763189595353,2580.72426820715,486.890593998458,330859.955564249,8380959.4218083,1,5128
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030208","E",0,0,11099.6521274106,0,0,104485763.513788,1,5128
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030209","A",-5.27481403411414,-334.671355684963,6344.7043539454,27.6314869317134,113489.751984328,40788932.6430254,1,5128
2017,"RaMCONsw_fdm","RaMCONsw_fdm_1710030209","B",-2.87023279078687,-242.376170468425,8444.47778753088,8.15898870427661,1206859.88338712,75931343.963604,2,5128
