"YEAR","BpS_Code","sclass","PERC_CHNG","AREA_CHNG","PREV_AREA","PERC_CHNG_VAR","AREA_CHNG_VAR","PREV_AREA_VAR","nPlots_AREA","N"
2017,"RaABLA_faf","C",NA,0,0,NA,0,0,0,5421
2017,"RaABLA_faf","E",Inf,355.314936443718,0,NA,131990.723540616,0,1,5606
2017,"RaDFHEdy_fdg","A",NA,0,0,NA,0,0,0,5421
2017,"RaDFHEdy_fdg","B",NA,0,0,NA,0,0,0,5421
2017,"RaDFHEdy_fdg","C",NA,0,0,NA,0,0,0,5421
2017,"RaDFHEdy_fdg","D",NA,0,0,NA,0,0,0,5421
2017,"RaDFHEdy_fdg","E",NA,0,0,NA,0,0,0,5421
2017,"RaDFHEdy_fwi","A",-2.03654602964244,-2051.19338572057,100719.225387737,0.270049492113811,5204545.68419787,693772613.32261,33,15338
2017,"RaDFHEdy_fwi","B",-0.948096211193312,-865.593051702024,91298.0182267108,0.062184595922944,9267283.65116297,664831977.289611,21,15560
2017,"RaDFHEdy_fwi","C",0.311262504901179,166.145031383485,53377.7852350812,0.0128017460741505,2612010.01163918,267037120.427595,27,15338
2017,"RaDFHEdy_fwi","D",1.98116009945404,1888.58776248859,95327.367182947,0.221985099269609,2874932.12135779,501317776.100566,44,15560
2017,"RaDFHEdy_fwi","E",0.456967097107763,541.374177544847,118471.150542635,0.00891451606333326,5218119.27230521,487861490.436126,42,15745
2017,"RaDFHEdy_fwx","A",-7.11926377660855,-211.085508152255,2964.99068970881,45.9311615834706,87237.7193715305,8193014.6543555,3,4789
2017,"RaDFHEdy_fwx","B",Inf,735.24497582332,0,NA,184944.495715474,0,3,4789
2017,"RaDFHEdy_fwx","C",-2.82770278642911,-217.606748249108,7695.53113196551,2.62804619665162,203852.776207925,20323527.1999779,4,4789
2017,"RaDFHEdy_fwx","D",2.26529269119657,582.018069231776,25692.8418783863,0.575598400763854,1817061.83653403,71251822.2959826,11,5011
2017,"RaDFHEdy_fwx","E",-2.4329830238784,-1019.03334681437,41884.1124994753,0.83799943948481,1724693.28913265,262544215.379781,12,5011
2017,"RaDFHEwt_fdm","A",NA,0,0,NA,0,0,0,4789
2017,"RaDFHEwt_fdm","B",NA,0,0,NA,0,0,0,4789
2017,"RaDFHEwt_fdm","C",-2.34354045267381,-52.8716586003652,2256.05914077748,6.05338676925309,3143.61240794137,5723795.19087101,1,4789
2017,"RaDFHEwt_fdm","D",NA,0,0,NA,0,0,0,4789
2017,"RaDFHEwt_fdm","E",NA,0,0,NA,0,0,0,4789
2017,"RaDFHEwt_fhc","A",38.2486727899184,1464.56466905211,3829.0601012387,1500.21180858489,1110584.58134463,15146984.4873264,2,9917
2017,"RaDFHEwt_fhc","B",-4.10614869123122,-544.930600167199,13271.0878524909,9.41555885191389,306777.996280842,99844481.5541631,2,5128
2017,"RaDFHEwt_fhc","C",-10.752688172043,-1027.28228299399,9553.72523184411,107.702540646449,1003000.27562242,86749493.8385828,1,9917
2017,"RaDFHEwt_fhc","D",Inf,107.64821410908,0,NA,11013.7474728893,0,1,5128
2017,"RaDFHEwt_fhc","E",-0.285767042706785,-29.4480566645588,10304.917035088,0.0678786279331901,735.447481625577,90059054.7144125,1,9917
2017,"RaDFHEwt_fwm","A",-1.1844353957555,-765.467300718375,64627.1889088654,0.142059560565378,5679150.79050408,472500833.357296,20,15338
2017,"RaDFHEwt_fwm","B",-1.48351504274613,-1142.67120116981,77024.5779951523,0.232891669289277,5701051.53934723,671509014.808154,13,15338
2017,"RaDFHEwt_fwm","C",3.54100444667897,1374.07385385842,38804.6350844641,2.30815897039199,2629556.49058744,271064605.797121,16,15338
2017,"RaDFHEwt_fwm","D",-3.8946183529039,-762.690635540691,19583.1931766052,3.99818739591821,941318.242693312,105433440.245285,7,15338
2017,"RaDFHEwt_fwm","E",0.443134393020943,293.141376617333,66151.7998228314,0.0254112806724801,4623740.16142134,440162187.478545,18,15745
2017,"RaDFHEwt_fwn","A",-2.89335805812324,-2585.75251036967,89368.5627020842,0.78787974877893,9751210.09926911,792730837.704044,19,15338
2017,"RaDFHEwt_fwn","B",6.2340841017545,2743.19190034412,44003.1262903895,8.10820126848827,7558542.08833357,396304525.786653,10,15560
2017,"RaDFHEwt_fwn","C",-1.79739442361744,-838.225327389485,46635.5807259305,0.549380924384889,3780084.62544403,390161316.842937,8,15560
2017,"RaDFHEwt_fwn","D",-3.66802205992127,-307.152638874117,8373.7947552232,9.20161678880755,571906.791754669,50393387.5974705,3,15560
2017,"RaDFHEwt_fwn","E",3.93140145773925,1175.65037672262,29904.1039018863,4.83876589987707,2227309.35149231,275777733.339071,7,15560
2017,"RaDFHEwt_fww","A",NA,0,0,NA,0,0,0,13383
2017,"RaDFHEwt_fww","B",NA,0,0,NA,0,0,0,13383
2017,"RaDFHEwt_fww","C",0.743715063750675,54.1276867644737,7278.01404095529,0.57724348088939,3119.71144307712,56402878.6453617,1,13383
2017,"RaDFHEwt_fww","D",NA,0,0,NA,0,0,0,13383
2017,"RaDFHEwt_fww","E",0,0,2716.41386989261,0,0,7761125.74396931,1,15338
2017,"RaDFWV_fwx","A",0,0,1071.47997009904,0,0,1291074.30812881,1,9917
2017,"RaDFWV_fwx","B",NA,0,0,NA,0,0,0,9917
2017,"RaDFWV_fwx","C",-10.752688172043,-317.451371938224,2952.29775902548,122.489132615895,108929.99503155,9421355.27027876,1,5128
2017,"RaDFWV_fwx","D",NA,0,0,NA,0,0,0,9917
2017,"RaDFWV_fwx","E",0,0,1561.79594560271,0,0,2743037.26255923,1,9917
2017,"RaMCONdy_fdd","A",1.78426683768885,19408.2868996094,1087745.76143268,0.0216290844925677,69058796.860518,7694612387.96063,431,15745
2017,"RaMCONdy_fdd","B",-1.87456169590232,-27407.5172681847,1462076.03239178,0.0159565381726,79868504.8622087,10219843501.9694,350,15560
2017,"RaMCONdy_fdd","C",-0.280263661330831,-6819.00837523607,2433069.04036578,0.000190019506982448,93791888.7106557,16808672064.3957,607,15745
2017,"RaMCONdy_fdd","D",4.13108731459826,5095.1350601932,123336.416593961,0.976171048964819,11268515.8898049,853415240.67921,49,15560
2017,"RaMCONdy_fdd","E",3.51661148805793,9446.56295171452,268626.8580932,0.286973528030381,22410817.6064674,1634683071.8809,103,15745
2017,"RaMCONdy_fdg","A",-0.0572442051913605,-96.1519500814406,167968.006123967,0.000116928629542274,3771758.48900484,702681058.112943,115,10139
2017,"RaMCONdy_fdg","B",-1.14110837511747,-2520.10097851148,220846.769111835,0.0174163212581736,4619452.12855968,698801816.680224,107,10139
2017,"RaMCONdy_fdg","C",-0.339082266320782,-1545.84574145771,455891.060960201,0.000890136580353184,6862101.76736687,1720083918.54482,193,10139
2017,"RaMCONdy_fdg","D",4.73680652471289,1470.93611261922,31053.3289663626,1.97098175689152,1231642.07265881,82915531.9678669,24,4789
2017,"RaMCONdy_fdg","E",3.18739956601654,3360.28544369132,105424.041576653,0.371722227015607,1755369.0584607,403266347.362415,56,5011
2017,"RaMCONdy_fdx","E",0,0,2656.07970413858,0,0,7598149.67073344,1,4789
2017,"RaMCONdy_fmd","A",1.29410943151553,7618.22728093754,588684.936173896,0.0232511421894346,37909009.9998533,4512599874.64694,200,15523
2017,"RaMCONdy_fmd","B",-0.525428061951122,-3120.8490908411,593963.154394943,0.00340869014035115,34703561.5609354,4953180777.45269,127,15338
2017,"RaMCONdy_fmd","C",-1.43097093215395,-14901.5721205637,1041360.92395206,0.0137331485679333,45926058.4121164,7632516044.62051,236,15523
2017,"RaMCONdy_fmd","D",3.11874811711769,3849.88521157411,123443.287723156,0.692222066160217,11875755.1841518,1051827692.87971,40,15338
2017,"RaMCONdy_fmd","E",1.09618543609704,2848.38256538358,259844.95611666,0.0420809967482025,22491197.4812222,2169238213.89326,66,15338
2017,"RaMCONdy_fmx","A",-2.17016414742015,-3666.26732152593,168939.631865374,0.128809372283715,7358419.04657048,820693472.347064,74,10139
2017,"RaMCONdy_fmx","B",-2.59612392629495,-2757.47184597759,106214.954457621,0.226290784053847,2514611.66860924,393175980.521024,46,10139
2017,"RaMCONdy_fmx","C",1.57514858666797,4639.37348781428,294535.609343896,0.0425079842327272,8171629.25376413,1446803626.01596,109,9917
2017,"RaMCONdy_fmx","D",5.8873950757755,1030.16108813532,17497.7400849835,4.99791856836611,554499.797260861,43655620.250096,14,4789
2017,"RaMCONdy_fmx","E",2.20559824769255,865.050475932908,39220.6729778602,0.338584102805903,810999.589459295,104249458.891864,22,4789
2017,"RaMCONms_fcm","A",0.482810192053894,2770.8941237429,573909.616935675,0.00264124335380327,27170754.0716614,3061901099.27116,273,15745
2017,"RaMCONms_fcm","B",-1.03358189129964,-2916.35603932038,282160.133016003,0.0202410039224854,13110992.4066856,1665054847.767,97,12279
2017,"RaMCONms_fcm","C",-0.0868626881972527,-958.730953150147,1103731.61716226,4.27160798819581e-05,35828704.7655902,5854673506.96788,377,15745
2017,"RaMCONms_fcm","D",0.0347968639800501,72.2261890089575,207565.224987995,0.000247922095753296,6718775.19229724,1100612372.39632,92,15745
2017,"RaMCONms_fcm","E",0.700378359966492,1269.57889682339,181270.434581121,0.0194067344012597,6534129.67384281,1188521680.50357,71,12279
2017,"RaMCONms_fmm","A",0.890555814183421,2920.97537467081,327994.644260354,0.0133472408344719,16332930.2320387,1648182344.20347,165,15523
2017,"RaMCONms_fmm","B",3.2206245521894,7792.60508125352,241959.438455999,0.19613206885406,12844660.8540029,1080387481.12347,110,15338
2017,"RaMCONms_fmm","C",-1.65203554512973,-14639.0210711673,886120.223885237,0.0183814560100926,24424330.9777542,5497065848.4042,261,15745
2017,"RaMCONms_fmm","D",2.21430085817159,3302.02467991719,149122.675346103,0.229926652432928,13276064.850009,980402403.578421,64,15560
2017,"RaMCONms_fmm","E",0.969838643848536,2512.75411131473,259089.914312299,0.0235677078040859,11962065.0628711,1584796074.78841,82,15745
2017,"RaMCONsw_fdm","A",-3.30434151474685,-804.277593074908,24340.0262801384,2.71779505634764,2097203.33178421,154632264.143975,5,5128
2017,"RaMCONsw_fdm","B",-2.23226607499834,-1252.45064750216,56106.6918289789,0.754211740621115,2202881.61451532,491699787.792922,9,9917
2017,"RaMCONsw_fdm","C",17.5121899388995,1561.40000301191,8916.07507947137,89.0051139009745,1303847.17603138,23392118.7292166,5,9917
2017,"RaMCONsw_fdm","D",-3.03314459415645,-108.270408539751,3569.57623280938,7.0375814933708,201242.091831154,10458767.0211589,2,4789
2017,"RaMCONsw_fdm","E",0.724945764536985,663.194040510061,91481.8836045805,0.0393795555596062,976750.003529471,623117642.776486,19,9917
2017,"RaMCONsw_fiw","A",-2.58651186439216,-4272.78772844395,165194.97889286,0.187292238956032,8299216.26882062,801471896.367145,83,10139
2017,"RaMCONsw_fiw","B",0.143321069814752,330.250670088265,230427.159464499,0.00115383220785831,10971186.8383625,1609389059.57729,63,9917
2017,"RaMCONsw_fiw","C",2.96277076734909,4430.8684051854,149551.509486165,0.33574339827879,11385900.1809921,829074099.844661,62,10139
2017,"RaMCONsw_fiw","D",-0.253685149771363,-247.640624536414,97617.3121523289,0.00320833555389472,4295683.38920537,547212856.094528,37,9917
2017,"RaMCONsw_fiw","E",0.0740607222835968,308.716892482207,416842.940445616,0.000153899913830988,8337736.61593708,2137740847.81555,126,10139
2017,"RaMCONsw_fvw","A",-2.247679005423,-587.18603504221,26124.1055162014,1.37804094537887,1139480.72285357,193616587.464714,8,9917
2017,"RaMCONsw_fvw","B",-2.16470631073351,-650.811436666513,30064.6528094605,1.25834156261027,1926929.29774265,253065128.628075,5,9917
2017,"RaMCONsw_fvw","C",1.72070099628374,217.76376605227,12655.526237422,1.89766293276573,36795.8652038478,102629657.852883,4,9917
2017,"RaMCONsw_fvw","D",-5.9968891913091,-135.21508131483,2254.75370648483,44.7719248248824,77041.6467498806,6550008.12319764,2,4789
2017,"RaMCONsw_fvw","E",6.12855156194309,1653.51895172638,26980.5831771793,7.38972944803568,1310671.84073024,142952379.090853,11,9917
2017,"RaMEVG_ftd","A",2.32432165908147,2333.61431116767,100399.800606336,0.380366790393173,5874890.33951104,687147796.562476,34,10139
2017,"RaMEVG_ftd","B",-0.493858554732081,-430.445057478213,87159.5831141834,0.0180850918929229,2634662.12295492,608653846.167048,23,10139
2017,"RaMEVG_ftd","C",1.4719030125021,837.33275892747,56887.7671840675,0.234853753192434,6310452.24789883,309438734.189363,30,10139
2017,"RaMEVG_ftd","D",-3.34162770034825,-1494.11899816807,44712.3118476772,1.39897438637375,2165561.61076956,262521079.788193,17,10139
2017,"RaMEVG_ftd","E",-1.00594625403085,-1476.80732826737,146807.776494,0.0344682303011749,3801090.60953941,776796550.598452,47,10139
2017,"RaMEVG_fuc","A",0.212810872038766,160.709076713892,75517.3244554055,0.00296483905969984,350248.669834978,352062183.061223,26,5011
2017,"RaMEVG_fuc","B",-10,-276.40328740495,2764.0328740495,105.283651845864,82068.5875876667,8206858.75876667,1,4789
2017,"RaMEVG_fuc","C",1.19280907298906,389.746404092848,32674.6679681252,0.262385441293909,432771.83956235,193648027.175004,14,5011
2017,"RaMEVG_fuc","D",-6.90554418727084,-372.847939141019,5399.25499033514,17.3774980969897,86134.5448222763,10866164.2729812,4,4789
2017,"RaMEVG_fuc","E",0.0496792424680325,4.13331459314048,8320.00326051707,0.000815647184204258,17.8669758391212,23321736.7406583,3,4789
2017,"RaOAPI_fop","A",-5.73312616366244,-1231.9074231011,21487.53381548,11.8948769156226,965943.178786437,170420241.136337,5,9917
2017,"RaOAPI_fop","B",Inf,308.717778482045,0,NA,94827.0212547466,0,1,4789
2017,"RaOAPI_fop","C",-10,-722.386526636677,7223.86526636677,134.054870341751,713758.81076498,71375881.076498,1,5128
2017,"RaOAPI_fop","D",Inf,722.386526636677,0,NA,713758.81076498,0,1,5128
2017,"RaOAPI_fop","E",0,0,14120.1270231815,0,0,51702966.4179388,2,9917
2017,"RaPICOpu_fld","A",-1.61014888160656,-2636.70439519473,163755.316375707,0.105643013738549,13078768.6072005,1187160433.38546,49,9917
2017,"RaPICOpu_fld","B",47.0589068872417,4288.5354115784,9113.12160704073,633.628400818984,3485309.55662511,23759797.2624183,12,9917
2017,"RaPICOpu_fld","C",-1.73221011280416,-3117.49451447357,179972.076795398,0.097675165988496,14291524.4423687,1140055941.09663,52,9917
2017,"RaPICOpu_fld","D",49.7864377359105,956.292993235905,1920.79015234733,2845.59378260434,985628.559893322,4217870.7566579,3,9917
2017,"RaPICOpu_fld","E",5.79579031865747,296.522245328645,5116.16585531222,17.6730509907556,75909.4428246405,13769055.7658954,3,4789
2017,"RaPICOpu_flp","A",2.28787878787879,51.5860317695772,2254.75370648483,6.74904734261762,3428.52927495476,6550008.12319764,2,4789
2017,"RaPICOpu_flp","B",-0.437082484260566,-48.1574153140943,11017.9238583684,0.0455944635374372,140348.954647923,31662702.4519002,5,4789
2017,"RaPICOpu_flp","C",1.46597918705357,96.989345200452,6616.01106325312,0.916379229678713,156090.492175869,17564434.509125,5,4789
2017,"RaPICOpu_flp","E",-1.21955473325364,-94.5090787194081,7749.4741435071,0.546852972969598,10044.5430499145,22532894.2319045,3,4789
2017,"RaPICOpu_flw","A",-2.91039093892664,-1178.12626141679,40480.0003208945,1.38266780226898,882084.966040198,273643118.131966,9,9917
2017,"RaPICOpu_flw","B",0,0,2689.59454080713,0,0,6968411.05502429,1,4789
2017,"RaPICOpu_flw","C",0.43502327016019,68.9221140065732,15843.3166072228,0.0941825218891345,4819.08948976284,124891050.029219,4,9917
2017,"RaPICOpu_flw","D",Inf,321.2802051535,0,NA,103725.297547986,0,1,5128
2017,"RaPICOpu_flw","E",0,0,14470.2868146719,0,0,124030595.875621,2,9917
2017,"RaPIJEsp_fjp","A",-0.0908499550063951,-39.4973634399921,43475.3802984402,0.0012378711800043,10947.9562293305,288201591.004866,12,10139
2017,"RaPIJEsp_fjp","B",0,0,3268.41686861674,0,0,9597626.79994671,1,4789
2017,"RaPIJEsp_fjp","C",Inf,93.6553060445383,0,NA,7880.49951722935,0,1,4789
2017,"RaPIJEsp_fjp","D",19.3378109459284,232.776240886006,1203.73625296516,420.610023765671,57206.1770187624,1629467.88681152,2,4789
2017,"RaPIJEsp_fjp","E",-1.87791461380525,-288.035860149163,15338.0701141417,0.920054334039929,86765.534796446,62248394.2637338,4,9917
2017,"RaPIPOm_fdp","A",-3.51927614109053,-7380.45027073193,209715.008849659,0.333607313308738,10316850.6133964,1234488960.91893,118,11872
2017,"RaPIPOm_fdp","B",-1.0631957521731,-2858.02999042587,268815.0309653,0.0137904790626519,9302544.31849189,932288558.399352,108,9917
2017,"RaPIPOm_fdp","C",0.927651456783165,2010.52403534404,216732.698541322,0.0209041119054298,12682835.8496397,980041651.852754,113,9917
2017,"RaPIPOm_fdp","D",1.67922654031939,2152.18524283627,128165.270805387,0.0750616895411826,5020063.66526642,406166594.606102,82,9917
2017,"RaPIPOm_fdp","E",0.771603692403019,1474.18972349299,191055.296651302,0.0122824640538499,6130635.59885573,661623411.738316,92,9917
2017,"RaPIPOm_fpd","A",-0.387324280827188,-566.899024938778,146362.893575399,0.00840622026098336,11594534.8040286,1439492561.1901,30,10549
2017,"RaPIPOm_fpd","B",5.32024309480268,3182.24845452296,59813.9671029634,4.72783601094187,6990579.33849833,589907403.719882,12,10549
2017,"RaPIPOm_fpd","C",-6.50132845839509,-8149.31560726415,125348.467769553,3.12242918130258,11480153.8086306,1190945871.4668,17,10549
2017,"RaPIPOm_fpd","D",3.89603750507232,3908.87403359517,100329.476513153,1.65373425100495,14809340.6495655,1065552772.32623,21,10549
2017,"RaPIPOm_fpd","E",1.79854590233748,792.063278870195,44039.0916818298,0.727041745796751,612530.318567882,435497087.998282,5,3466
2017,"RaPIPOm_fpl","A",0.319797468901026,861.261941296409,269314.808605618,0.00198605193835153,7961391.51729511,1095293950.92784,148,9917
2017,"RaPIPOm_fpl","B",2.60825223472077,5313.28954429193,203710.725272732,0.131764695113301,5497240.83738233,788964997.069816,111,9917
2017,"RaPIPOm_fpl","C",-2.44301323429325,-7226.64802615892,295808.795659249,0.077873321192967,10114819.352005,1191158646.0039,125,9917
2017,"RaPIPOm_fpl","D",-0.921324521514222,-980.127024815042,106382.387739358,0.0181615765956482,2327679.9482536,267923531.928684,61,4789
2017,"RaPIPOm_fpl","E",2.01392081632832,2348.67075134733,116621.802223054,0.0963060095763708,2409620.40135434,313011824.100964,65,4789
2017,"RaPIPOxe_fpd","A",1.814761421439,2354.88654677654,129762.87235097,0.148436063265388,4563229.91065945,737938396.463455,72,9917
2017,"RaPIPOxe_fpd","B",-1.3448350191256,-4447.14810867927,330683.544481967,0.028167050508672,5662779.74274214,1751951244.22801,91,9917
2017,"RaPIPOxe_fpd","C",1.26618875653363,2494.85475687689,197036.559044081,0.0517123922419074,6262268.89453012,1204813159.69853,74,9917
2017,"RaPIPOxe_fpd","D",12.8454696312718,736.249162936047,5731.58618618098,82.1578877818221,351927.854937425,16231547.0404884,6,4789
2017,"RaPIPOxe_fpd","E",-0.509199200943913,-306.827266790486,60256.8240919691,0.0202107107920895,861522.002539275,297554368.800913,23,9917
2017,"RaPIPOxe_fxp","A",-2.32547695129313,-20240.1172368343,870364.130058538,0.0423745823012043,66871742.1252796,6285893666.28512,222,9917
2017,"RaPIPOxe_fxp","B",-0.122205072691776,-896.68346650796,733753.065038114,0.000133732739974986,23030269.1993957,4901020955.56396,153,9917
2017,"RaPIPOxe_fxp","C",-1.73695151018955,-17398.807075807,1001686.40136122,0.0216536802084844,52890824.2926756,7601127091.24251,210,9917
2017,"RaPIPOxe_fxp","D",5.61851527803887,2186.29603222296,38912.3447037431,5.55681793192298,6718132.3435188,257420869.610148,18,9917
2017,"RaPIPOxe_fxp","E",-3.36101362958105,-6730.23929619766,200244.332155136,0.37674463044152,8410147.79204045,1380247160.56887,47,9917
2017,"RaREFI_fcw","A",-0.392380427714009,-126.850747927368,32328.5105392221,0.0151935658742217,1635672.93628119,155071176.005987,24,10139
2017,"RaREFI_fcw","B",5.68165659233113,1321.74290712123,23263.3367688091,7.92884744602045,2965808.60068089,129334168.845105,11,9917
2017,"RaREFI_fcw","C",-2.27123145335262,-1044.1650657418,45973.5208492505,0.441346544500661,2161727.76332436,192457817.523669,23,10139
2017,"RaREFI_fcw","D",-1.89374908735977,-892.764410348121,47142.6978530083,0.430327090047039,517950.647914422,270372082.189836,17,5011
2017,"RaREFI_fcw","E",1.05071793421551,1135.91110894597,108108.091806205,0.0486795917196569,1745151.07649118,510561492.122844,37,10139
2017,"RaREFI_frf","A",-3.10921433128665,-440.464376624531,14166.4205066962,1.86135708877884,139996.040469204,39571431.3530807,7,4789
2017,"RaREFI_frf","B",1.24109221441937,201.228548728455,16213.8273361578,0.268413737104312,80561.0626942969,45435691.1203245,7,4789
2017,"RaREFI_frf","C",1.39839552764704,256.861566856462,18368.3058031987,0.655201705257287,59133.0907963997,113015232.026443,6,5011
2017,"RaREFI_frf","D",Inf,271.914120758487,0,NA,71847.7605451681,0,1,4789
2017,"RaREFI_frf","E",-4.97227395387184,-289.539859718873,5823.08743252999,11.7234954499764,81464.1315874306,16403178.9363964,2,4789
2017,"RaREFI_frm","A",0,0,2853.85554447363,0,0,8113604.23216147,1,4789
2017,"RaREFI_frm","B",8.45458325905909,773.184351599286,9145.15036292083,46.2927847154218,1470321.82888957,53049289.4089098,4,9917
2017,"RaREFI_frm","C",-7.02277926071496,-1132.72084072195,16129.2388479063,22.9569182887875,1076282.31604851,124230007.506158,4,9917
2017,"RaREFI_frm","D",-6.682888577698,-553.141407332665,8276.98084296358,14.7629837196619,159070.157127058,23104522.5117093,3,4789
2017,"RaREFI_frm","E",4.104686974244,1128.61280510138,27495.7094702514,3.01067825602485,923971.960890821,135038556.128078,10,10139
2017,"RaSAWD_fal","A",3.45222431363984,6758.90776476263,195784.142358826,0.636283508098337,11336014.8992472,2033724659.04074,40,15745
2017,"RaSAWD_fal","B",-1.0438671712444,-1925.6210861969,184469.934417168,0.0638402825654949,4899643.06450193,2065345166.60734,23,15745
2017,"RaSAWD_fal","C",-3.47570636711053,-6224.61939862517,179089.334401971,0.767447868261643,9829676.64215835,2086909383.93899,22,15745
2017,"RaSAWD_fsw","A",3.83931251025252,627.008493542278,16331.2700351407,2.46800948145447,359301.013530818,44471232.7349917,11,5011
2017,"RaSAWD_fsw","B",0,0,4947.88178988749,0,0,13747159.0538563,2,4789
2017,"RaSAWD_fsw","C",-0.856526097843439,-52.3810191172193,6115.51933433252,0.268730137456771,3069.26830409153,14031696.1211731,3,4789
2017,"RaSPFI_fcd","A",2.28971249780998,3826.31891671048,167109.142321152,0.24336914525823,18080028.6739841,1229696043.18939,103,10617
2017,"RaSPFI_fcd","B",1.2628420719251,2975.95959813376,235655.721668914,0.068955250824134,18445318.7557364,2230426500.49992,82,10617
2017,"RaSPFI_fcd","C",-0.582161544149511,-2153.35892081286,369890.272288379,0.00569671076751018,29048639.3348221,2686496116.38951,103,10617
2017,"RaSPFI_fcd","D",0.0519181170446878,219.442749856873,422670.856240782,0.000245580104813036,22178594.3502766,3354157514.84877,141,10617
2017,"RaSPFI_fcd","E",-1.15078820545459,-5225.68363061121,454096.036598405,0.0236385277102635,20361947.2494734,3917075247.69336,122,10617
2017,"RaSPFI_fmz","A",1.59517755765452,244.962478998339,15356.4396529325,0.454981023263828,1157255.30620249,38553533.4760631,12,10139
2017,"RaSPFI_fmz","B",2.54687347686163,1074.81026652716,42201.1645372973,0.644516611844136,2718058.03623248,167885705.204078,23,9917
2017,"RaSPFI_fmz","C",11.8532504497757,3590.96050995927,30295.154271605,22.2493237571992,3218816.61608681,145046998.085485,17,9917
2017,"RaSPFI_fmz","D",-4.07114526172232,-4717.46958412222,115875.737190632,0.895939127399022,4400632.47496992,746440491.369076,30,9917
2017,"RaSPFI_fmz","E",-0.817397806238933,-167.849705020977,20534.6409960774,0.135828361510287,374697.97646215,90224851.0276007,9,5011
2017,"RaSSHE_fss","A",-9.80392156862745,-191.019703459183,1948.40097528367,100.310301829704,38853.6500812506,4042333.75445332,1,15338
2017,"RaSSHE_fss","B",-0.860671220668071,-228.568801122155,26557.0400907254,0.232689993314842,640986.528144801,232129620.022828,4,15338
2017,"RaSSHE_fss","D",Inf,217.785547211473,0,NA,50504.9101190654,0,1,15338
2017,"RaSSHE_fss","E",Inf,653.35664163442,0,NA,454544.191071589,0,1,15338
2017,"RaTAOAco_ftm","A",1.93424186347498,2040.35443140714,105486.0030659,0.239998151832633,7311844.66061776,689756480.745467,40,10139
2017,"RaTAOAco_ftm","B",-1.56875135297008,-1824.81870213453,116323.004195639,0.137097618168749,4441469.18688585,786621476.734317,26,9917
2017,"RaTAOAco_ftm","C",3.34502860333565,1222.38319016052,36543.2806446428,1.1976179460502,2803941.92085367,136115684.135233,27,10139
2017,"RaTAOAco_ftm","D",-2.57474177902609,-4920.81028980774,191118.594101078,0.176091522958671,8861637.16434589,1020761990.02844,62,10139
2017,"RaTAOAco_ftm","E",2.92414232346169,4653.12035972522,159127.697800178,0.27617986843806,5511328.56708926,811371169.674909,53,10139
2018,"Na0210290_fdw","B",NA,0,0,NA,0,0,0,5870
2018,"Na0210290_fdw","E",NA,0,0,NA,0,0,0,5870
2018,"Na0210290_fwo","A",-4.03048061137128,-825.974026790211,20493.1894340311,4.62631043668472,995402.175817261,122458494.097576,4,5870
2018,"Na0210290_fwo","B",-1.45348817977313,-1062.08364129383,73071.364189532,0.223249682126449,2812243.46459201,586262739.807891,9,5870
2018,"Na0210290_fwo","C",4.62257396048311,1513.22018386197,32735.4455936888,4.30024154000524,1666181.83637168,213870956.841113,10,5870
2018,"Na0210290_fwo","E",0,0,29374.2122853489,0,0,250350868.433927,3,5870
2018,"Na0210350_fvg","A",NA,0,0,NA,0,0,0,5870
2018,"Na0210350_fvg","B",NA,0,0,NA,0,0,0,5870
2018,"Na0210350_fvg","C",NA,0,0,NA,0,0,0,5870
2018,"Na0210350_fvg","D",NA,0,0,NA,0,0,0,5870
2018,"Na0210350_fvg","E",NA,0,0,NA,0,0,0,5870
2018,"Na0710270_fdd","A",-3.32670467916968,-9516.52952297962,286064.752984171,0.250705495959339,11780152.2839453,1908914336.86792,83,11339
2018,"Na0710270_fdd","B",0.596666121702563,5067.22227915203,849255.906250034,0.00318541712782865,23582739.2826626,6024548274.84893,146,11598
2018,"Na0710270_fdd","C",0.117279697009929,354.392676811756,302177.3468444,0.000720948579065358,17713057.6016236,1977648629.90789,78,11339
2018,"Na0710270_fdd","D",-0.437702188049684,-61.5056827650569,14051.9477499334,0.0951830400138089,143865.567384809,100929455.223198,3,11339
2018,"Na0710270_fdd","E",2.38420034169044,3618.60388476657,151774.321204942,0.238672369861166,4030691.92049839,961652270.511881,38,11339
2018,"Na0710411_fmt","A",NA,0,0,NA,0,0,0,6527
2018,"Na0710411_fmt","B",NA,0,0,NA,0,0,0,2496
2018,"Na0710411_fmt","C",NA,0,0,NA,0,0,0,6527
2018,"Na0710411_fmt","D",NA,0,0,NA,0,0,0,6527
2018,"Na0710411_fmt","E",NA,0,0,NA,0,0,0,6527
2018,"Na0710412_fmc","A",0.599801980626966,16.8736962483422,2813.21115857342,0.270261431032137,161.042337984789,5964789.94709682,3,12255
2018,"Na0710412_fmc","B",12.1525940254491,292.920316012946,2410.35218817919,158.344009320984,74591.8711679914,6228585.7848387,2,8224
2018,"Na0710412_fmc","C",0,0,2322.88445300698,0,0,5870464.96375564,1,12255
2018,"Na0710412_fmc","D",-0.322186265545243,-23.1005258014999,7169.92878712764,0.0272194469069079,124398.699447456,16312261.7417605,4,18125
2018,"Na0710412_fmc","E",-2.68192486291223,-241.684925364117,9011.62179098779,1.84516471549379,63453.4811377847,21273129.4516159,4,18125
