"YEAR","ew","BpS_Code","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2011,"eastside","RaMCONdy_fmx","C",0.0412868862820973,4995.27064323004,6.87457773102509e-08,8342221.37334933,5,6925
2011,"eastside","RaMCONdy_fmx","E",0.493815897901215,59746.4299218865,2.40683412683433e-06,106341255.110389,33,6925
2011,"eastside","RaMCONms_fcm","A",0.505438112943435,251530.855844874,3.6859049936589e-06,751776687.408072,176,23960
2011,"eastside","RaMCONms_fcm","B",2.98533934413029,1552934.58589775,0.000115221193910221,4997543816.57426,636,24303
2011,"eastside","RaMCONms_fcm","C",0.112348851696198,56254.9545797214,2.42824917409518e-07,194469161.701459,31,23962
2011,"eastside","RaMCONms_fcm","E",0.756188365065877,393359.323747627,7.78833846605819e-06,1248714560.31454,167,24303
2011,"eastside","RaMCONms_fmm","A",0.375586027781509,188062.224176179,2.14099473799637e-06,656150180.052256,110,23962
2011,"eastside","RaMCONms_fmm","B",2.28600339121134,1189149.14536319,6.79910379251383e-05,4290198352.30135,467,24303
2011,"eastside","RaMCONms_fmm","C",0.067010143065644,32042.8421925753,1.02395938704213e-07,91028336.7107236,28,23619
2011,"eastside","RaMCONms_fmm","E",0.72180853056792,375475.382294106,7.16983852817499e-06,1336182930.08499,148,24303
2011,"eastside","RaMCONsw_fdm","A",0.0616828629124006,9637.72456129247,4.25944045681534e-07,33073991.288773,3,7550
2011,"eastside","RaMCONsw_fdm","B",0.181488618407954,50315.1184396846,1.2031491540758e-06,269548771.773145,12,14475
2011,"eastside","RaMCONsw_fdm","C",0.0252025675164502,3937.81015491894,1.05484292964755e-07,13953029.6559584,1,7550
2011,"eastside","RaMCONsw_fdm","D",0.0050255134096148,785.218320520141,3.95547770085182e-09,486179.757650086,1,7550
2011,"eastside","RaMCONsw_fdm","E",0.385050981018364,106749.866108445,4.49776414236737e-06,501577501.961984,27,14475
2011,"eastside","RaMCONsw_fiw","A",0.231712417793487,68750.4299771727,1.47093055613618e-06,180669973.84562,59,14816
2011,"eastside","RaMCONsw_fiw","B",1.19018022031501,329960.408950332,3.84760788354344e-05,1576195066.74495,96,14475
2011,"eastside","RaMCONsw_fiw","C",0.00899711632573031,2494.32155865097,5.46869840013868e-09,2595092.09147157,3,14475
2011,"eastside","RaMCONsw_fiw","D",0.0455781746712212,6401.88589100305,2.20842152572208e-07,39522000.3391717,3,7266
2011,"eastside","RaMCONsw_fiw","E",2.46698259428425,731968.168639128,0.000146617088804727,2620281227.19043,280,14816
2011,"eastside","RaMCONsw_fvw","A",0.0607754970151969,16849.1355401508,2.05197405341988e-07,85625220.9182039,6,14475
2011,"eastside","RaMCONsw_fvw","B",0.122059648329911,33839.2881950363,6.23986200618961e-07,186355347.685152,8,14475
2011,"eastside","RaMCONsw_fvw","C",0.0040281532691844,487.363363623599,1.61678168093204e-09,220359.440900726,1,6925
2011,"eastside","RaMCONsw_fvw","E",0.159992542317911,44355.6394158937,8.68762643980685e-07,165149435.065696,16,14475
2011,"eastside","RaMEVG_ftd","A",0.137062978399152,40667.3875687229,5.70702986516922e-07,121539869.197451,23,14816
2011,"eastside","RaMEVG_ftd","B",0.487705859670335,144705.181854369,6.28892174076354e-06,555810268.885971,54,14816
2011,"eastside","RaMEVG_ftd","E",0.72125266481361,213999.885290183,1.32010861963492e-05,763126437.412823,86,14816
2011,"eastside","RaMEVG_fuc","A",0.114419941910574,16071.3634771602,6.27195648317794e-07,100356235.917539,5,7266
2011,"eastside","RaMEVG_fuc","B",0.383777515404457,53905.183322388,2.24240330122346e-06,164884746.180048,23,7266
2011,"eastside","RaMEVG_fuc","C",0.00688759260768685,833.324870289992,5.64589321093701e-09,778873.372979886,1,6925
2011,"eastside","RaMEVG_fuc","D",0.0666692203265034,8066.26096307063,1.34458137054734e-07,15297586.0823395,5,6925
2011,"eastside","RaMEVG_fuc","E",0.378515948012024,53166.1463974309,2.20195528877775e-06,166876976.628965,25,7266
2011,"eastside","RaOAPI_fop","A",0.015773200953318,6574.79182388026,2.69916275410707e-08,39108939.9020179,3,20331
2011,"eastside","RaOAPI_fop","B",0.074484499801663,20649.7600913859,3.00208855724129e-07,122005700.51307,5,14475
2011,"eastside","RaOAPI_fop","D",0.0461018204712984,7203.24295108561,3.53698596247952e-07,46547620.4023816,1,7550
2011,"eastside","RaOAPI_fop","E",0.0758797047589927,21036.5606703505,2.4920731762108e-07,79071183.2012691,7,14475
2011,"eastside","RaPICOpu_fld","A",0.519130924037049,143921.608736442,7.65095642774121e-06,656807165.175511,46,14475
2011,"eastside","RaPICOpu_fld","B",0.619525472945754,171754.558611489,1.07381045685664e-05,707200783.257027,61,14475
2011,"eastside","RaPICOpu_fld","C",0.0188709509667765,5231.70070548746,2.53361448856595e-08,12018325.5893606,3,14475
2011,"eastside","RaPICOpu_fld","E",0.076965581878255,9312.01033346696,1.57880919723186e-07,17138830.2251519,5,6925
2011,"eastside","RaPICOpu_flp","A",0.0111684533137948,1351.26312474854,1.95692177105589e-08,2743470.38801315,1,6925
2011,"eastside","RaPICOpu_flp","B",0.0572998666397096,15885.5668297311,1.6675911707207e-07,62980822.0380925,7,14475
2011,"eastside","RaPICOpu_flp","E",0.134125092390185,16227.6983534049,3.44307332844409e-07,32401359.0517035,7,6925
2011,"eastside","RaPICOpu_flw","A",0.0496846299382195,13774.3515924184,1.3797772536098e-07,57372295.2143353,6,14475
2011,"eastside","RaPICOpu_flw","B",0.0966807109527809,26803.3415268364,3.78460871204721e-07,111136010.783812,10,14475
2011,"eastside","RaPICOpu_flw","E",0.0321768337360759,8920.56600929935,7.34118140158491e-08,35869268.9714188,4,14475
2011,"eastside","RaPIJEsp_fjp","A",0.0244789519326305,6786.43860190225,3.08468046084378e-08,11926827.9284423,4,14475
2011,"eastside","RaPIJEsp_fjp","B",0.0358876412363182,10648.073113036,1.00393662560796e-07,62535681.4641571,4,14816
2011,"eastside","RaPIJEsp_fjp","C",0.0163551329309618,1978.79575703398,2.84221027309651e-08,3898477.10395756,1,6925
2011,"eastside","RaPIJEsp_fjp","D",0.0261779987866862,3167.25722410188,4.19941047850318e-08,5458490.57845803,2,6925
2011,"eastside","RaPIJEsp_fjp","E",0.10177966806958,28216.95431149,3.50636504729631e-07,62017369.5220537,15,14475
2011,"eastside","RaPIPOm_fdp","A",0.340798118253784,94481.3941192538,3.34112543280068e-06,329545524.365257,66,14475
2011,"eastside","RaPIPOm_fdp","B",1.66837481732342,462533.007699264,7.28006892449092e-05,1277969096.1968,232,14475
2011,"eastside","RaPIPOm_fdp","C",0.0423799365941433,5127.51801344901,6.79037260804443e-08,8434939.80698861,4,6925
2011,"eastside","RaPIPOm_fdp","E",1.26232662510505,427400.543748877,2.90040013777001e-05,938196028.943154,230,17763
2011,"eastside","RaPIPOm_fpd","A",0.194526732212029,57549.5262978557,1.6291891317381e-06,287941100.249618,17,13406
2011,"eastside","RaPIPOm_fpd","B",0.75066960307505,268131.454065294,1.42358784585888e-05,1446355726.84699,60,16694
2011,"eastside","RaPIPOm_fpd","C",0.039886713893566,5568.08173436669,2.74564705151183e-07,35319300.1519497,1,5856
2011,"eastside","RaPIPOm_fpd","E",0.601843921401413,214972.452733757,9.40158971645367e-06,1240416087.77753,41,16694
2011,"eastside","RaPIPOm_fpl","A",0.797373804840252,221060.459786281,1.73114765459484e-05,703760561.543187,115,14475
2011,"eastside","RaPIPOm_fpl","B",2.01157251923045,557679.651996616,0.000106249975698257,1576579616.68428,259,14475
2011,"eastside","RaPIPOm_fpl","C",0.0348418308094798,4215.48802226946,4.12804409587041e-08,4800776.10766098,5,6925
2011,"eastside","RaPIPOm_fpl","E",0.956269473126312,265112.006596753,2.4429955373428e-05,477199025.569058,149,14475
2011,"eastside","RaPIPOxe_fpd","A",0.189817699459214,52624.236792472,1.11757013548096e-06,148025458.931088,42,14475
2011,"eastside","RaPIPOxe_fpd","B",1.88594073732547,522850.040962117,9.34918225881764e-05,2015258013.56301,188,14475
2011,"eastside","RaPIPOxe_fpd","C",0.0161085445674895,1948.96120848994,2.76142057862429e-08,3791568.69063919,1,6925
2011,"eastside","RaPIPOxe_fpd","E",0.380692437778238,105541.522459817,4.09548746909997e-06,268480426.199632,53,14475
2011,"eastside","RaPIPOxe_fxp","A",1.11376274634338,308774.759472848,3.12451624061997e-05,1372985140.71755,111,14475
2011,"eastside","RaPIPOxe_fxp","B",7.39364247652093,2049781.4142296,0.00131028033311797,9963878761.90472,490,14475
2011,"eastside","RaPIPOxe_fxp","C",0.295920661673987,82039.7624461939,2.57494586176986e-06,437397508.476255,20,14475
2011,"eastside","RaPIPOxe_fxp","E",0.964101154794427,267283.22809907,2.44894528499365e-05,1191055184.37675,86,14475
2011,"eastside","RaREFI_fcw","A",0.0872296146176068,24183.1605168061,3.62026231596709e-07,128359168.520738,16,14475
2011,"eastside","RaREFI_fcw","B",0.0917605749878893,25439.3043437641,3.23490196757144e-07,80936872.0284743,12,14475
2011,"eastside","RaREFI_fcw","C",0.0200826467283657,5567.62598990493,2.37638049893729e-08,10243568.5119667,3,14475
2011,"eastside","RaREFI_fcw","E",0.665718563788619,197522.592617562,1.12198172554538e-05,613436668.638502,88,14816
2011,"eastside","RaREFI_frf","A",0.0824277334754201,9972.87212226265,1.78832252490135e-07,19392452.532241,6,6925
2011,"eastside","RaREFI_frf","B",0.143877577652547,42689.3190355579,6.42865355051782e-07,139914391.97685,18,14816
2011,"eastside","RaREFI_frf","C",0.00562830850061338,680.964992904956,3.32195001998845e-09,453481.430787167,1,6925
2011,"eastside","RaREFI_frf","E",0.0727857883134581,20178.8166764564,2.83119754781081e-07,112108735.073128,4,14475
2011,"eastside","RaREFI_frm","A",0.0332427573905917,4022.01728070848,6.30717977462327e-08,8111537.1228754,2,6925
2011,"eastside","RaREFI_frm","B",0.060601883826924,16801.0037718489,1.944696108823e-07,75325692.1346678,6,14475
2011,"eastside","RaREFI_frm","D",0.0143770407411961,1739.46780729164,2.45983872077177e-08,3391412.95202628,1,6925
2011,"eastside","RaREFI_frm","E",0.310333781168184,43589.3159279298,1.58039489650912e-06,127773358.237292,18,7266
2011,"eastside","RaSAWD_fal","A",0.421083402879738,219042.093544633,2.67116582473659e-06,1230585288.87199,49,24303
2011,"eastside","RaSAWD_fal","B",0.636012006512387,330845.149614658,5.7838175859403e-06,1842305651.72386,75,24303
2011,"eastside","RaSAWD_fal","C",0.0215303521223451,485.246533470744,1.99358793312083e-07,215584.386988329,1,343
2011,"eastside","RaSAWD_fsw","A",0.0443472987046655,5365.54773862971,8.56404779048834e-08,10771457.4485877,4,6925
2011,"eastside","RaSAWD_fsw","B",0.215622239920657,26087.9795522436,6.33249517294295e-07,47670203.7247087,18,6925
2011,"eastside","RaSPFI_fcd","A",0.0984849944287809,35842.68475939,2.30575521232987e-07,161866760.859114,32,16753
2011,"eastside","RaSPFI_fcd","B",0.509879724625507,185565.916320099,3.57640663969281e-06,732424592.573892,82,16753
2011,"eastside","RaSPFI_fcd","C",2.07685497590157,755851.778476175,5.29043782681227e-05,3066074987.55126,275,16753
2011,"eastside","RaSPFI_fcd","D",0.0335498867324224,6117.32503724171,3.28166924560186e-08,9337596.58609563,8,10213
2011,"eastside","RaSPFI_fcd","E",1.36897417150448,498225.236824937,2.33329069772352e-05,2083685344.68425,181,16753
2011,"eastside","RaSPFI_fmz","A",0.00165112581816767,199.768523870219,2.90359560159314e-10,39835.1685560279,1,6925
2011,"eastside","RaSPFI_fmz","B",0.191941482112066,56950.160683323,1.05246377234921e-06,164130966.377257,26,14816
2011,"eastside","RaSPFI_fmz","C",0.503387712102779,139557.028852356,7.20908866807071e-06,522342037.814643,51,14475
2011,"eastside","RaSPFI_fmz","D",0.0200683229639728,2428.0519454978,2.93791773830079e-08,3921684.55103394,2,6925
2011,"eastside","RaSPFI_fmz","E",0.100340247661064,27817.8956323601,3.68650843493223e-07,82625833.2946667,13,14475
2011,"eastside","RaSSHE_fss","A",0.0457811354160757,7153.13706936691,2.69736605678741e-07,27681023.9001841,2,7550
2011,"eastside","RaSSHE_fss","B",0.121673675761634,19011.0724110844,1.54270834567298e-06,94687241.8024499,5,7550
2011,"eastside","RaSSHE_fss","E",0.044273766994205,13098.1191580443,1.39243813374729e-07,62616311.21468,3,13406
2011,"eastside","RaTAOAco_ftm","A",0.167912896310856,49820.738698486,9.1366118172851e-07,241818872.070442,22,14816
2011,"eastside","RaTAOAco_ftm","B",0.366662079258967,108790.784047857,3.71926898605296e-06,504971299.150614,37,14816
2011,"eastside","RaTAOAco_ftm","C",0.0131473609559999,3644.91740293853,1.18536284428897e-08,5658219.92443938,3,14475
2011,"eastside","RaTAOAco_ftm","D",0.0175284252450578,4859.50468962072,2.98765731348866e-08,17115608.2197865,2,14475
2011,"eastside","RaTAOAco_ftm","E",1.57611925442665,467643.803767598,6.05826516251945e-05,1552380093.62369,174,14816
2011,"eastside","RaTAOAco_fto","B",0.0384049215744981,6000.63029594952,2.71932162940609e-07,38555028.657427,1,7550
2011,"eastside","RaTAOAco_fto","E",0.0375786919425547,5871.53489990155,2.62428904492314e-07,37383071.3139799,1,7550
2011,"westside","Na0210290_fdw","B",0.0330442966579983,5163.05201273983,2.0399615802395e-07,28905779.5551322,1,7550
2011,"westside","Na0210290_fdw","E",0.0410095214293827,6407.58961671596,2.96433122402704e-07,40498946.6757407,1,7550
2011,"westside","Na0210350_fvg","A",0.00832693999449504,1301.05430124612,1.14992068881936e-08,1523175.03747014,1,7550
2011,"westside","Na0210350_fvg","B",0.1440938041615,22514.1365028659,2.19425881287552e-06,141713574.828874,3,7550
2011,"westside","Na0210350_fvg","E",0.384117161613766,60016.9192561051,1.2918694983972e-05,358793153.925305,9,7550
2011,"westside","Na0710411_fmt","A",0.262798715671109,58730.5475064976,2.44633157440105e-06,333591975.403311,24,9487
2011,"westside","Na0710411_fmt","B",0.267583679342502,59799.8964776368,2.62927718033639e-06,344414173.175618,19,9487
2011,"westside","Na0710411_fmt","C",0.118556933335607,26495.2345284881,6.70722065762058e-07,138984093.357743,12,9487
2011,"westside","Na0710411_fmt","D",0.143242091210909,12015.6767492752,1.75735726306537e-06,76368336.920647,5,3631
2011,"westside","Na0710411_fmt","E",1.35456936750421,302720.659748635,5.30825300316464e-05,1600420230.30032,76,9487
2011,"westside","Na0710412_fmc","A",0.185980378795378,64064.7327754704,6.17000831600182e-07,232241474.736311,33,16412
2011,"westside","Na0710412_fmc","B",0.37458506920791,136326.702652174,2.0165617939591e-06,504848902.692996,60,16753
2011,"westside","Na0710412_fmc","C",0.0749817668865275,27288.9067903574,1.41716912625186e-07,106208406.209104,11,16753
2011,"westside","Na0710412_fmc","D",0.0209339045143807,7211.11015768264,2.19102753633187e-08,19743608.6938688,4,16412
2011,"westside","Na0710412_fmc","E",0.892975163954717,464514.032275613,1.08754032336423e-05,1915505265.99446,155,24303
2011,"westside","Na0710412_fmi","E",0.0100968291745871,2631.09923840608,8.11231125388622e-09,4229757.11451836,2,12781
2011,"westside","RaABAMlw_fsi","A",0.343455184676892,170920.186534896,1.76948930675665e-06,540404043.760016,121,23960
2011,"westside","RaABAMlw_fsi","B",1.62903137178126,847400.870432227,3.49515561037188e-05,2788071362.70413,376,24303
2011,"westside","RaABAMlw_fsi","C",0.0912963795720124,33226.4561891163,1.56484002949746e-07,76451709.1424592,29,16753
2011,"westside","RaABAMlw_fsi","D",0.00939042290961381,1136.14050639243,4.83129047546495e-09,614245.676690317,2,6925
2011,"westside","RaABAMlw_fsi","E",1.77859443161236,925201.623248174,4.15682900945586e-05,2857220956.17538,387,24303
2011,"westside","RaABAMlw_fsw","A",0.0503100734062741,6086.97955636541,8.28445240975119e-08,9674413.48682551,11,6925
2011,"westside","RaABAMlw_fsw","B",0.30817459293286,43286.0375101464,1.47210652654307e-06,109508884.038278,28,7266
2011,"westside","RaABAMlw_fsw","C",0.0231884886674337,2805.55854732817,1.54291540732458e-08,1689924.62769628,6,6925
2011,"westside","RaABAMlw_fsw","E",0.482458444791004,67765.8535687921,3.23179624707063e-06,213669653.521269,33,7266
2011,"westside","RaABAMlw_fwc","A",0.073369140219799,23619.9178116852,1.81141988571169e-07,122357519.029232,8,16069
2011,"westside","RaABAMlw_fwc","B",0.171325148954111,55155.1500432986,6.22348799935689e-07,266668640.407593,19,16069
2011,"westside","RaABAMlw_fwc","C",0.0101728393516544,3274.96858594387,4.86480122137167e-09,3680230.52358333,5,16069
2011,"westside","RaABAMlw_fwc","E",0.220743093879947,80337.3668510782,8.60980113959783e-07,370660928.72707,28,16753
2011,"westside","RaABAMup_fsi","A",0.0115961154474503,1811.85115908436,2.24400099128647e-08,2953955.87948485,1,7550
2011,"westside","RaABAMup_fsi","B",0.0522249143628919,8159.95425798324,3.51621013783345e-07,33724366.6541631,2,7550
2011,"westside","RaABAMup_fsi","E",0.0772464478650257,12069.4785019728,7.6878435501561e-07,74476284.012204,2,7550
2011,"westside","RaABAMup_fst","A",0.824598342562827,184282.14920302,2.0051436356233e-05,799214915.501051,86,9487
2011,"westside","RaABAMup_fst","B",2.85034642143854,636998.569368105,0.000229420536151026,2660793173.49257,210,9487
2011,"westside","RaABAMup_fst","C",0.202568617776723,45270.2586436928,1.48255116170292e-06,175668901.839143,31,9487
2011,"westside","RaABAMup_fst","D",0.0126512313752574,2542.18039041993,1.62139805014294e-08,4580235.31134693,2,9144
2011,"westside","RaABAMup_fst","E",3.51521748976852,785584.69074443,0.000347765045577883,3067951081.3362,246,9487
2011,"westside","RaABLA_faf","A",0.172283214138646,38502.0431576416,1.19752927646069e-06,218425873.338403,8,9487
2011,"westside","RaABLA_faf","B",0.484570314699023,108292.309629419,7.67217363179002e-06,699285846.675537,19,9487
2011,"westside","RaABLA_faf","C",0.0159059493660095,975.764969852378,2.8229296339803e-08,941684.468162826,1,3288
2011,"westside","RaABLA_faf","E",0.382569171932423,85496.9814799924,5.02640044376994e-06,531134107.11728,15,9487
