"YEAR","ew","BpS_Code","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2002,"eastside","RaMCONms_fcm","A",0.721675525682204,344392.418671239,9.43641233153044e-05,8581402569.90011,25,2369
2002,"eastside","RaMCONms_fcm","B",3.10086673580438,1090703.73102649,0.00228504948834272,31762611003.7584,57,1812
2002,"eastside","RaMCONms_fcm","C",0.502806600580399,59732.9359435596,2.99663314607555e-05,819652334.9293,4,714
2002,"eastside","RaMCONms_fcm","E",1.64155422131624,293879.202532525,0.000195655917285487,3999934759.15928,18,1037
2002,"eastside","RaMCONms_fmm","A",0.821636254221297,273254.738553486,0.000177279284211421,14205931959.5789,11,1777
2002,"eastside","RaMCONms_fmm","B",2.31457251305524,1195837.50599342,0.000905239586996,52084270040.8623,50,2438
2002,"eastside","RaMCONms_fmm","C",0.0347414690876675,2092.33782082295,4.47384751978836e-07,5030742.23695816,1,323
2002,"eastside","RaMCONms_fmm","E",0.670023475476343,332586.24301822,8.42762564665155e-05,19422311232.7284,10,2404
2002,"eastside","RaMCONsw_fdm","B",0.518873528777317,79672.4508029421,0.00030691706590322,5091765867.46661,1,740
2002,"eastside","RaMCONsw_fdm","E",0.446695132700848,121656.48674447,8.00559541097899e-05,6538898898.32183,4,1454
2002,"eastside","RaMCONsw_fiw","A",0.175017345167236,47665.6085407794,1.19655338282659e-05,748079409.768531,6,1454
2002,"eastside","RaMCONsw_fiw","B",1.08654207841783,295917.466485742,0.00044029417833614,15799920159.4714,8,1454
2002,"eastside","RaMCONsw_fiw","E",2.61948485144508,713411.230116505,0.00248062976250024,28571798842.2208,33,1454
2002,"eastside","RaMCONsw_fvw","A",0.0133979165988541,1591.65948309491,4.32421454622907e-08,3302785.5201639,1,714
2002,"eastside","RaMCONsw_fvw","E",0.235520052776702,27979.5535891836,1.02759023557865e-05,708243737.388347,2,714
2002,"eastside","RaMEVG_ftd","A",0.056637468631596,6728.47628068384,5.49872694869835e-07,27485228.1478029,1,714
2002,"eastside","RaMEVG_ftd","B",1.17415704532444,342285.123300896,0.000476752516833973,16190338871.5607,7,1489
2002,"eastside","RaMEVG_ftd","E",0.640364158272624,174401.841500923,0.000154114091261012,5589864778.17833,8,1454
2002,"eastside","RaMEVG_fuc","A",3.32405228828423,63714.4752935706,0.051882646151845,5756354115.71952,1,35
2002,"eastside","RaMEVG_fuc","B",0.20230477251894,24033.6105452895,7.60211753001578e-06,482695323.702717,2,714
2002,"eastside","RaMEVG_fuc","D",0.153856336073029,18277.9833370376,5.26650084762094e-06,384242743.48498,1,714
2002,"eastside","RaMEVG_fuc","E",0.253910649984681,30164.3386809464,1.05211217493142e-05,464520349.305966,2,714
2002,"eastside","RaOAPI_fop","B",0.524634469891311,80557.036876479,0.000308850996917574,6181286768.80718,1,740
2002,"eastside","RaOAPI_fop","E",0.421067995978392,64654.5204827347,0.000192107124976509,4157927965.5263,1,740
2002,"eastside","RaPICOpu_fld","A",0.486800157043412,132579.006389619,9.39647505481598e-05,8481967593.70762,3,1454
2002,"eastside","RaPICOpu_fld","B",0.504716210143853,137458.406044925,9.67649129943029e-05,5699973338.95266,6,1454
2002,"eastside","RaPICOpu_flp","A",0.0544776809961381,6471.89560666011,1.57014560190513e-06,179613938.756664,1,714
2002,"eastside","RaPICOpu_flp","B",0.106875462928625,12696.7012240585,3.60177512276142e-06,339815567.12192,2,714
2002,"eastside","RaPICOpu_flp","E",0.0544776809961381,6471.89560666011,1.57014560190513e-06,179613938.756664,1,714
2002,"eastside","RaPICOpu_flw","A",0.0110157652105095,1308.66221113467,3.32185149242069e-08,2820353.32659663,1,714
2002,"eastside","RaPICOpu_flw","B",0.273272650670494,74425.2358491345,3.05798649168175e-05,3106141181.68012,3,1454
2002,"eastside","RaPIJEsp_fjp","E",0.246135407885904,29240.6474690654,1.06440311225293e-05,581701810.492852,2,714
2002,"eastside","RaPIPOm_fdp","A",0.177018542063569,21029.6309191246,6.11855151989074e-06,391368774.042859,4,714
2002,"eastside","RaPIPOm_fdp","B",2.05719102881257,560271.681525538,0.00151023675836056,16160198353.7361,29,1454
2002,"eastside","RaPIPOm_fdp","E",1.02594101629384,279412.893744123,0.000384376829697966,6939479826.86543,17,1454
2002,"eastside","RaPIPOm_fpd","A",0.303465538043913,43892.7748631695,7.05653155643332e-05,3179266787.83308,1,592
2002,"eastside","RaPIPOm_fpd","B",1.8346443646037,265360.055604997,0.00205053967185084,17820321226.5333,7,592
2002,"eastside","RaPIPOm_fpd","E",1.01064819954648,146178.555148302,0.000629191953679674,9642563123.0877,3,592
2002,"eastside","RaPIPOm_fpl","A",1.14402521953166,135909.085276963,0.000156448037043972,2265306986.53836,12,714
2002,"eastside","RaPIPOm_fpl","B",2.53474364468615,690332.139385327,0.00231078042111316,16071873177.5848,31,1454
2002,"eastside","RaPIPOm_fpl","E",1.82401798252282,216691.565274141,0.000380548034448796,3530514655.50905,13,714
2002,"eastside","RaPIPOxe_fpd","A",0.474485911571401,56368.4655875634,3.0275996005574e-05,1047991261.29246,5,714
2002,"eastside","RaPIPOxe_fpd","B",2.21972831838211,604538.372981165,0.00177957538556459,27759780477.1886,24,1454
2002,"eastside","RaPIPOxe_fpd","E",0.943578056022664,256981.513478389,0.000323927641080086,15081223460.2478,5,1454
2002,"eastside","RaPIPOxe_fxp","A",2.24258867725624,610764.343990811,0.00171095797732884,31804474902.9252,17,1454
2002,"eastside","RaPIPOxe_fxp","B",6.75131333484591,1838706.09080152,0.0151228549849928,96172656876.4742,53,1454
2002,"eastside","RaPIPOxe_fxp","C",0.822424283184735,126282.330099946,0.000698717051922772,8122461085.66887,2,740
2002,"eastside","RaPIPOxe_fxp","E",0.686731305095538,187029.837129025,0.000169806366420658,6635725720.99338,8,1454
2002,"eastside","RaREFI_fcw","B",0.12847405282499,15262.5927323672,3.94001531987404e-06,303694328.108526,1,714
2002,"eastside","RaREFI_fcw","E",1.34285270850902,391462.544756902,0.000624022599428545,19902857360.5937,12,1489
2002,"eastside","RaREFI_frf","A",0.105212657215945,12499.1615199109,3.0232964065583e-06,257282445.82891,1,714
2002,"eastside","RaREFI_frf","B",0.199951312846588,23754.0218213307,7.88186837369896e-06,502985582.490816,1,714
2002,"eastside","RaREFI_frm","A",0.276352292903568,32830.3840697594,1.20756262518235e-05,704541064.057726,1,714
2002,"eastside","RaREFI_frm","E",0.321198232234438,38158.0381186273,1.75571111264428e-05,889536219.93321,1,714
2002,"eastside","RaSAWD_fal","A",6.32832617644091,509441.921324449,0.0195132310587919,44562657615.5696,5,357
2002,"eastside","RaSAWD_fal","B",5.32432018446142,428617.588425895,0.0130799096746232,31385228690.118,9,357
2002,"eastside","RaSAWD_fsw","A",0.413654636879974,49141.769218992,2.61025297762284e-05,1154882992.85244,2,714
2002,"eastside","RaSAWD_fsw","B",0.108966481368944,12945.1121844718,2.61694518558595e-06,196774763.11414,1,714
2002,"eastside","RaSPFI_fcd","A",0.272259872843755,32344.2085402323,1.10414954979502e-05,576233452.423565,2,714
2002,"eastside","RaSPFI_fcd","B",0.642905489806858,221120.45681922,6.14106996258825e-05,12336811834.3017,8,1663
2002,"eastside","RaSPFI_fcd","C",2.67768010574594,530696.612294492,0.000769158364186548,19192778829.5945,24,1072
2002,"eastside","RaSPFI_fcd","E",1.33529261810687,484854.09686224,0.000266045801823526,23466993417.8367,20,1698
2002,"eastside","RaSPFI_fmz","C",0.745135175480497,202936.009287994,0.000212210443898995,12242582594.3156,5,1454
2002,"eastside","RaSPFI_fmz","E",0.105212657215945,12499.1615199109,3.0232964065583e-06,257282445.82891,1,714
2002,"eastside","RaTAOAco_ftm","A",0.395045699662572,107589.871494403,6.11387708106504e-05,5111625598.88967,4,1454
2002,"eastside","RaTAOAco_ftm","B",0.340482778882278,40449.023535856,1.77270672693783e-05,717071556.621751,2,714
2002,"eastside","RaTAOAco_ftm","E",1.29033875978623,376153.908245993,0.000577943584562033,15088290125.2886,17,1489
2002,"westside","Na0210350_fvg","E",0.394659184490027,60599.4769752561,0.000182871868303007,4207725893.08553,1,740
2002,"westside","Na0710411_fmt","A",1.21920915626386,98148.5842774213,0.000668294017635941,10472539265.4343,7,357
2002,"westside","Na0710411_fmt","B",0.511003743749886,30775.6835766496,6.66328600939025e-05,630592029.056876,2,323
2002,"westside","Na0710411_fmt","E",0.829181366606682,186682.108123864,0.000237337961307257,12409724282.2384,7,949
2002,"westside","Na0710412_fmc","A",0.287689450682185,17326.3691525294,2.10542303468644e-05,131854704.460399,2,323
2002,"westside","Na0710412_fmc","B",0.570032536194966,67719.3118208363,4.49332179835624e-05,1424324803.38602,3,714
2002,"westside","Na0710412_fmc","C",0.553000853117312,145681.132086574,6.17276282489515e-05,10738704311.1778,2,1306
2002,"westside","Na0710412_fmc","E",2.11343117194902,461718.314896229,0.000633273516788917,9373176960.98928,15,1106
2002,"westside","RaABAMlw_fsi","A",0.893994989357883,289353.449685279,0.000119406149333021,8509630200.57318,20,1629
2002,"westside","RaABAMlw_fsi","B",1.81216578000302,621266.792065053,0.000484294112102373,19276089018.1774,34,1664
2002,"westside","RaABAMlw_fsi","C",0.0282268274971798,3353.31969952798,3.41071586847125e-07,35942175.4757542,1,714
2002,"westside","RaABAMlw_fsi","E",3.01877696771511,1096139.04882151,0.00136875367709001,37452505638.0853,39,1698
2002,"westside","RaABAMlw_fsw","A",0.00702349223570547,834.384058067669,9.97548632964662e-09,629158.138446424,1,714
2002,"westside","RaABAMlw_fsw","B",0.0908583505010797,10793.883819651,1.4959390378106e-06,80603520.3376661,2,714
2002,"westside","RaABAMlw_fsw","E",1.19039574805443,164235.021318504,0.000297286698875938,6882121941.95828,7,749
2002,"westside","RaABAMlw_fwc","A",0.251214279403056,15129.617478162,2.04481710733962e-05,301428309.046344,1,323
2002,"westside","RaABAMlw_fwc","B",0.108869362582051,28680.2667682907,6.1236388754912e-06,2552713148.53865,2,1306
2002,"westside","RaABAMlw_fwc","C",0.0427839465835483,5082.69131259967,4.70840414840675e-07,36358732.9027148,1,714
2002,"westside","RaABAMlw_fwc","E",0.246698888245806,14857.6737768095,2.23194876294072e-05,388745760.978487,1,323
2002,"westside","RaABAMup_fst","A",0.426173744872507,95948.8675504452,6.48026622875994e-05,4038624862.67841,8,949
2002,"westside","RaABAMup_fst","B",3.31754888541125,746913.817259383,0.00342796700857802,37897707367.2352,22,949
2002,"westside","RaABAMup_fst","C",0.423363526878914,86732.0987606178,6.8378462259205e-05,3864212874.58045,4,915
2002,"westside","RaABAMup_fst","E",2.97406547048107,669581.872057621,0.00285726840021331,32760390858.6232,22,949
2002,"westside","RaABLA_faf","B",0.0402080474819365,5815.6283154527,1.73709969894723e-06,156962669.676938,1,592
2002,"westside","RaABLA_faf","E",0.683459723008892,98854.5320283863,0.000320884094776887,7200726781.9663,2,592
2002,"westside","RaDFHEdy_fdg","A",0.602367783550922,87125.5223201031,0.000249939940297915,5757753591.35391,2,592
2002,"westside","RaDFHEdy_fdg","B",1.44808097910013,296660.185676803,0.000707807510860476,19492457531.5074,7,915
2002,"westside","RaDFHEdy_fdg","E",2.02784079013271,415432.309384797,0.00138557689368973,25763163758.9139,9,915
2002,"westside","RaDFHEdy_fwi","A",2.47463039116292,1180923.99617449,0.00106364518549433,60396394636.808,35,2369
2002,"westside","RaDFHEdy_fwi","B",4.67064390931459,2318414.15581821,0.00373699054833155,110306576259.232,67,2404
2002,"westside","RaDFHEdy_fwi","C",0.414689596676171,172919.892404367,4.29205856828992e-05,9565341620.99983,7,2046
2002,"westside","RaDFHEdy_fwi","D",0.0775012034355633,4667.58324751113,1.65600474252e-06,19403091.6549933,1,323
2002,"westside","RaDFHEdy_fwi","E",4.34672564735122,2157627.61365296,0.0032677852790136,101605385660.973,64,2404
2002,"westside","RaDFHEwt_fdm","E",0.117851073407858,14000.5930921062,3.45294263056018e-06,275876138.22072,1,714
2002,"westside","RaDFHEwt_fwm","A",1.13601483896949,542120.224555608,0.000235973548436907,28891623212.413,13,2369
2002,"westside","RaDFHEwt_fwm","B",1.68532984896553,804260.089595533,0.00051036823359126,42788325361.4235,15,2369
2002,"westside","RaDFHEwt_fwm","C",0.194753928367168,39898.1392508822,1.36990217650357e-05,759683189.706606,4,915
2002,"westside","RaDFHEwt_fwm","E",1.46793881983977,728655.450055714,0.000372153404217708,38434291642.1864,21,2404
2002,"westside","RaDFHEwt_fwn","A",1.11594726739598,465334.75388279,0.000288558498580419,28508076777.365,11,2046
2002,"westside","RaDFHEwt_fwn","B",4.06123726405282,1938072.26986499,0.00291428688859978,104794122699.421,41,2369
2002,"westside","RaDFHEwt_fwn","C",0.174691970677872,58097.9825679874,1.0107262611606e-05,2787657462.58194,4,1777
2002,"westside","RaDFHEwt_fwn","E",2.0624035519478,984204.288845782,0.000766934299638239,43584761344.4323,24,2369
2002,"westside","RaDFHEwt_fww","A",0.73206677446062,305261.836533109,0.000127301238517098,19413498943.0539,5,2046
2002,"westside","RaDFHEwt_fww","B",0.559834166206572,233443.193561291,7.84748757313304e-05,13473762113.9083,6,2046
2002,"westside","RaDFHEwt_fww","E",0.423531570137206,75822.7285233803,1.77214088595098e-05,1587603116.5871,4,1037
2002,"westside","RaDFWV_fwx","A",1.56272284890584,239954.348011301,0.00253596060094537,14911758115.0689,4,740
2002,"westside","RaDFWV_fwx","B",2.19795041760601,337492.83168611,0.00520021793414632,23522306973.6648,7,740
2002,"westside","RaDFWV_fwx","C",0.0361777411464675,5555.05174535608,1.5187860982604e-06,30694134.2607822,1,740
2002,"westside","RaDFWV_fwx","E",2.00978362513687,547360.374115516,0.00146655469264575,28447383770.5033,14,1454
2002,"westside","RaMCONsw_fiw","B",0.254740153653646,35145.6686856988,1.78312699818802e-05,1000978639.97791,2,749
2002,"westside","RaMCONsw_fiw","E",3.58602924313918,68735.9739855201,0.0699082948065559,5239076799.07244,1,35
2002,"westside","RaSAWD_fal","A",0.22509381930709,18120.4673382614,4.02931814229754e-05,1080299855.47478,2,357
2002,"westside","RaSAWD_fal","B",1.50905601267318,121481.790452654,0.00124138318534617,9548564529.72024,3,357
2002,"westside","RaSSHE_fss","A",1.04820875133107,437088.718767707,0.000253457529764407,21529607088.8951,12,2046
2002,"westside","RaSSHE_fss","B",2.80512721498945,1169699.69848392,0.00181714476329885,62825597031.0912,22,2046
2002,"westside","RaSSHE_fss","D",0.136421768884831,19731.8286178207,1.23267940806138e-05,312322152.497883,1,592
2002,"westside","RaSSHE_fss","E",1.28721020108579,614272.507123152,0.000305016140098042,33412957829.2197,13,2369
2003,"eastside","Na0210290_fwo","A",0.248568442819574,41061.7225261708,6.90812536919136e-05,3561470866.89484,1,755
2003,"eastside","Na0710270_fdd","A",0.320797906234476,91991.0997822277,3.46080733797453e-05,4030162083.81115,8,1435
2003,"eastside","Na0710270_fdd","B",2.34897830957724,673586.372800913,0.00178574043648335,33070821003.6771,13,1435
2003,"eastside","Na0710270_fdd","E",1.95434448160058,560422.293044392,0.00123516790787058,23104605603.7477,12,1435
2003,"eastside","Na0710412_fmc","E",0.228748992422914,27807.7221572088,8.95473484824099e-06,632798875.665223,2,680
2003,"eastside","Na0710412_fmh","A",0.136074109462799,27470.0218349678,2.93553146523814e-06,494870348.903163,4,1052
2003,"eastside","Na0710412_fmh","B",1.05706428120475,535449.509582206,0.000187721329490864,25937944591.7325,19,2385
2003,"eastside","Na0710412_fmh","C",0.367247830693878,22240.6741053406,3.44255164801818e-05,463883545.727389,1,336
2003,"eastside","Na0710412_fmh","D",0.0472698021426381,7808.63201068881,2.29266819192413e-06,80286660.8655099,1,755
2003,"eastside","Na0710412_fmh","E",2.2558787095385,1187256.89010312,0.000808712179175972,66966989082.237,29,2421
2003,"eastside","Na1010471_frn","A",1.63124714150887,98788.9730785328,0.000442245512526509,2197249567.54947,6,336
2003,"eastside","Na1010471_frn","B",2.99126702796669,594271.059924988,0.00308974709867246,16995625794.3429,21,916
2003,"eastside","R1RFWF_fcw","B",0.336042251822887,40850.7572986256,1.55711786927151e-05,794198118.498332,2,680
2003,"eastside","R1RFWF_fcw","E",0.5939255855747,170312.420199794,0.000119056898019491,5571114718.6172,7,1435
2003,"eastside","RaABAMlw_fsi","A",0.0635985756718395,11582.874331847,9.38739209934984e-07,240049853.93909,2,1016
2003,"eastside","RaABAMlw_fsi","B",0.668322014992789,232119.975740599,0.000108693701979664,12205191924.0856,7,1771
2003,"eastside","RaABAMlw_fsi","C",0.0743461332728069,4502.43128186374,2.02552123862748e-06,39773201.8623028,1,336
2003,"eastside","RaABAMlw_fsi","E",0.446751343161563,81364.4741373587,1.72871312003025e-05,1805253718.3588,5,1016
2003,"eastside","RaDFHEdy_fwi","A",0.38882229073241,111497.579782132,5.53474339126243e-05,6297690225.77227,3,1435
2003,"eastside","RaDFHEdy_fwi","B",0.467553023625413,134074.181950459,7.55224004061079e-05,4354347963.01641,5,1435
2003,"eastside","RaDFHEdy_fwi","E",1.04067037396444,298419.691498233,0.000356675386977351,11322171396.4332,11,1435
2003,"eastside","RaDFHEdy_fwx","C",0.339712543238983,41296.9338821976,1.58151873162635e-05,915790052.496003,1,680
2003,"eastside","RaDFHEdy_fwx","E",0.469582200046087,57084.4540583183,2.85568179647531e-05,1253889360.87451,3,680
2003,"eastside","RaDFHEwt_fwm","A",0.114790756047927,18962.608929528,1.29539196652756e-05,314130009.138621,1,755
2003,"eastside","RaDFHEwt_fwm","B",0.456853867624361,131006.122252592,7.34473483179369e-05,6468826265.90031,3,1435
2003,"eastside","RaDFHEwt_fwm","C",0.787689467131446,130120.645924535,0.000585852252269076,5917457362.12573,2,755
2003,"eastside","RaDFHEwt_fwm","E",1.1314208040512,186902.595475522,0.00119298193541836,9926408619.96559,3,755
2003,"eastside","RaDFHEwt_fwn","A",0.174985354855282,28906.324574864,2.93696830542508e-05,393947775.696366,1,755
2003,"eastside","RaDFHEwt_fwn","B",0.670243574618979,110719.42750967,0.0004308847991257,5779637045.56822,1,755
2003,"eastside","RaDFHEwt_fwn","E",0.439410305985996,72587.4284558052,0.000191922389352471,4780379774.89169,1,755
2003,"eastside","RaMCONdy_fdd","A",0.581865041169628,282452.329939304,5.98232706383834e-05,11428378379.1137,20,2351
2003,"eastside","RaMCONdy_fdd","B",9.0728100243373,4774971.35304529,0.0124770432840967,224130225582.195,133,2421
2003,"eastside","RaMCONdy_fdd","C",0.0997138437142532,34632.3695235508,2.50839494732519e-06,448046603.206166,5,1771
2003,"eastside","RaMCONdy_fdd","E",1.0771647495379,366218.487251609,0.000181864735889156,19711249574.1044,12,1632
2003,"eastside","RaMCONdy_fdg","A",0.335079921530729,40733.7722439404,1.39179026445864e-05,679350988.554849,6,680
2003,"eastside","RaMCONdy_fdg","B",6.73863919256528,819178.280960867,0.00408984230502511,15194471495.9059,41,680
2003,"eastside","RaMCONdy_fdg","C",0.38689588195676,47032.7456976554,1.96022030905848e-05,1010807571.55614,3,680
2003,"eastside","RaMCONdy_fdg","E",1.16229855719882,164250.281118742,0.000250124785941939,6486069855.82224,6,716
2003,"eastside","RaMCONdy_fmd","A",0.222057503040844,94344.5609534404,1.33031765379449e-05,4990062147.9537,4,2015
2003,"eastside","RaMCONdy_fmd","B",4.26125437139499,2068523.00878079,0.00302420760308439,102011659175.002,56,2351
2003,"eastside","RaMCONdy_fmd","C",0.201087443090449,36622.9991540584,4.69951123648762e-06,810945888.638814,2,1016
2003,"eastside","RaMCONdy_fmd","E",1.25995664663965,327176.253605224,0.000342102186257173,19355228969.0961,7,1260
2003,"eastside","RaMCONdy_fmx","A",0.243560373512905,69842.6834695293,2.22328007144768e-05,2680313824.82262,5,1435
2003,"eastside","RaMCONdy_fmx","B",1.55846326634632,446900.516042062,0.000780649399994844,16348118066.1669,18,1435
2003,"eastside","RaMCONdy_fmx","E",0.604078923013605,73434.4605161441,4.36888905775005e-05,1572909958.62626,4,680
2003,"eastside","RaMCONms_fcm","A",1.41775474995078,258208.221309747,0.000133493521001713,4575657792.22867,18,1016
2003,"eastside","RaMCONms_fcm","B",3.13021757479972,1581312.51524206,0.00159723557341497,70479138847.6459,64,2387
2003,"eastside","RaMCONms_fcm","C",0.267644706100555,92957.7079513546,1.91135341852673e-05,4989507670.42338,3,1771
2003,"eastside","RaMCONms_fcm","E",1.53870692898991,343121.713754361,0.00026241771917853,15234819652.1108,13,1086
2003,"eastside","RaMCONms_fmm","A",0.364587122669287,126627.512143593,3.36041736705817e-05,5175649293.82355,7,1771
2003,"eastside","RaMCONms_fmm","B",2.92908435496479,937989.540941826,0.00125070481669794,28774613378.0355,44,1596
2003,"eastside","RaMCONms_fmm","C",0.0764995574695316,21936.7966177818,2.25529390411215e-06,333284819.243897,3,1435
2003,"eastside","RaMCONms_fmm","E",0.994011579771275,523142.973926627,0.000162452071889847,27231337699.1419,15,2421
2003,"eastside","RaMCONsw_fdm","B",0.373129744717538,61638.3554970154,0.000140567659323434,3993221117.77453,1,755
2003,"eastside","RaMCONsw_fdm","C",0.252061343806815,41638.7246971726,6.17807956911956e-05,1497083377.63234,1,755
2003,"eastside","RaMCONsw_fdm","E",0.372047211958641,106687.205663903,4.94309809276359e-05,4944399901.11457,3,1435
2003,"eastside","RaMCONsw_fiw","A",0.0209277212626785,2544.06479386871,7.98899079821713e-08,5993263.91872566,2,680
2003,"eastside","RaMCONsw_fiw","B",1.01784468015696,291874.260135259,0.000346044378225469,14470533241.8632,9,1435
2003,"eastside","RaMCONsw_fiw","E",2.25489632798925,646607.689998524,0.00163573373077569,19832033007.7897,30,1435
2003,"eastside","RaMCONsw_fvw","E",0.319752965987766,91691.4556741039,3.77547644799383e-05,4374082207.42682,3,1435
2003,"eastside","RaMEVG_ftd","A",0.211544246975272,25716.2384915277,8.78415383064407e-06,698751083.610295,1,680
2003,"eastside","RaMEVG_ftd","B",0.496854775955066,152289.901087409,8.4074691203942e-05,10031883642.8939,3,1471
2003,"eastside","RaMEVG_ftd","E",1.61578011906445,228334.051641615,0.000459990094392066,8170317024.48913,8,716
2003,"eastside","RaMEVG_fuc","B",0.876045892607758,123798.470920006,0.000153981938693665,6466450688.03981,3,716
