"type","REST_ACRES","YEAR","ew","BpS_Code","AREA_STRATA","REST_PCT"
"active",47275.1305591845,2007,"eastside","RaMCONsw_fdm",252622.9284,0.18713713303303
"both",102551.873086087,2007,"eastside","RaMCONsw_fdm",252622.9284,0.405948398015987
"active",257341.390227903,2007,"eastside","RaMCONsw_fiw",1105278.24176,0.232829508900965
"both",376830.983815906,2007,"eastside","RaMCONsw_fiw",1105278.24176,0.340937665809702
"active",17384.3148184087,2007,"eastside","RaMCONsw_fvw",110519.19525,0.157296791558104
"both",44880.6351283655,2007,"eastside","RaMCONsw_fvw",110519.19525,0.406089051108663
"active",242789.61312082,2007,"eastside","RaMEVG_ftd",430468.873975,0.564012005975884
"active",16561.1578770339,2007,"eastside","RaMEVG_fuc",108908.16587,0.152065345557306
"passive",39234.3111322641,2007,"eastside","RaMEVG_fuc",108908.16587,0.360251325682013
"active",37144.6427313608,2007,"eastside","RaOAPI_fop",84077.096935,0.441792641342949
"active",30078.6551779261,2007,"eastside","RaPICOpu_fld",357333.388645,0.0841753279534937
"both",17391.5148169669,2007,"eastside","RaPICOpu_fld",357333.388645,0.0486702764690284
"passive",696.815254834262,2007,"eastside","RaPICOpu_fld",357333.388645,0.00195004238892025
"active",13779.8688903503,2007,"eastside","RaPICOpu_flp",24914.91185,0.553077168135767
"both",2228.13488882101,2007,"eastside","RaPICOpu_flp",24914.91185,0.0894297721073819
"active",14888.03083125,2007,"eastside","RaPICOpu_flw",75354.765035,0.197572520123114
"both",2974.40105904494,2007,"eastside","RaPICOpu_flw",75354.765035,0.0394719704542031
"active",32596.7449334268,2007,"eastside","RaPIJEsp_fjp",81797.103395,0.398507325815884
"both",26.5004604102764,2007,"eastside","RaPIJEsp_fjp",81797.103395,0.000323977981008755
"passive",13031.6403564797,2007,"eastside","RaPIJEsp_fjp",81797.103395,0.15931664833594
"active",438880.310777176,2007,"eastside","RaPIPOm_fdp",1048723.860445,0.418489868811556
"both",197442.263301492,2007,"eastside","RaPIPOm_fdp",1048723.860445,0.188269067529094
"passive",22680.4462478792,2007,"eastside","RaPIPOm_fdp",1048723.860445,0.0216267094736028
"active",250074.099220273,2007,"eastside","RaPIPOm_fpd",608117.110395,0.411226875457983
"both",38680.0920797313,2007,"eastside","RaPIPOm_fpd",608117.110395,0.063606320918362
"passive",33321.335314255,2007,"eastside","RaPIPOm_fpd",608117.110395,0.0547942735776852
"active",380171.244633649,2007,"eastside","RaPIPOm_fpl",962769.74971,0.394872444577908
"both",142695.544263447,2007,"eastside","RaPIPOm_fpl",962769.74971,0.148213572670339
"passive",7718.14957885444,2007,"eastside","RaPIPOm_fpl",962769.74971,0.00801660997468944
"active",169637.421546639,2007,"eastside","RaPIPOxe_fpd",643144.1005,0.263762695505965
"both",193834.75879296,2007,"eastside","RaPIPOxe_fpd",643144.1005,0.301386203561949
"active",123921.898956814,2007,"eastside","RaPIPOxe_fxp",1012933.16591,0.122339659838746
"both",303428.78110621,2007,"eastside","RaPIPOxe_fxp",1012933.16591,0.299554591870447
"passive",41817.5224587691,2007,"eastside","RaPIPOxe_fxp",1012933.16591,0.0412835948768654
"active",22402.6797520516,2007,"eastside","RaREFI_fcw",265840.30804,0.0842711924208301
"both",33833.7970678401,2007,"eastside","RaREFI_fcw",265840.30804,0.127271132497895
"active",596.129205619059,2007,"eastside","RaREFI_frf",56680.256885,0.0105174047963219
"both",10919.7490928919,2007,"eastside","RaREFI_frf",56680.256885,0.192655250576004
"passive",10286.8356297977,2007,"eastside","RaREFI_frf",56680.256885,0.181488867467008
"active",27236.080837213,2007,"eastside","RaREFI_frm",88214.533515,0.308748227213396
"both",1390.12034575391,2007,"eastside","RaREFI_frm",88214.533515,0.0157584049970353
"active",100142.966774633,2007,"eastside","RaSAWD_fal",625052.934435,0.160215177399583
"passive",141348.167075227,2007,"eastside","RaSAWD_fal",625052.934435,0.226137914547982
"active",13553.4623793502,2007,"eastside","RaSAWD_fsw",57322.75604,0.236441220130668
"passive",7679.01502364845,2007,"eastside","RaSAWD_fsw",57322.75604,0.13396102270955
"active",160759.279309432,2007,"eastside","RaSPFI_fcd",1397847.76006,0.11500485525157
"passive",122606.377218186,2007,"eastside","RaSPFI_fcd",1397847.76006,0.0877108228244562
"active",21139.4299105899,2007,"eastside","RaSPFI_fmz",240805.525285,0.0877863158894331
"passive",22196.6170387394,2007,"eastside","RaSSHE_fss",38677.826425,0.573884809214415
"active",332022.335459361,2007,"eastside","RaTAOAco_ftm",586701.13908,0.565913909729239
"active",8444.6293529802,2007,"eastside","RaTAOAco_fto",26825.72969,0.314795886284061
"passive",2362.23143765739,2007,"eastside","RaTAOAco_fto",26825.72969,0.0880584224532009
"active",20058.4226818668,2007,"westside","Na0210290_fdw",47801.13651,0.419622296588505
"both",16199.3361999442,2007,"westside","Na0210290_fdw",47801.13651,0.338890189285673
"passive",1028.2210861046,2007,"westside","Na0210290_fdw",47801.13651,0.0215103899441701
"active",19975.6982762549,2007,"westside","Na0210350_fvg",91147.923565,0.219156920914492
"both",11526.7873353661,2007,"westside","Na0210350_fvg",91147.923565,0.126462423767077
"passive",8097.38650691144,2007,"westside","Na0210350_fvg",91147.923565,0.0888378603725073
"passive",221374.816415212,2007,"westside","Na0710411_fmt",503602.80254,0.439582177260875
"active",156921.276149915,2007,"westside","Na0710412_fmc",816397.81172,0.192211779474654
"active",161.934906915959,2007,"westside","Na0710412_fmh",642.499155,0.252039097103496
"active",10922.841906829,2007,"westside","Na0710412_fmi",59105.696755,0.184801846632576
"both",1113.02072870663,2007,"westside","Na0710412_fmi",59105.696755,0.0188310228931102
"active",80.2101682047899,2007,"westside","R1RFWF_fcw",269.98753,0.297088418138385
"active",134613.819516977,2007,"westside","RaABAMlw_fsi",1832523.68025,0.0734581609873725
"both",87887.3405191378,2007,"westside","RaABAMlw_fsi",1832523.68025,0.0479597297793979
"passive",286275.492415174,2007,"westside","RaABAMlw_fsi",1832523.68025,0.156219259538365
"active",23693.2332487688,2007,"westside","RaABAMlw_fsw",283409.290645,0.083600764092265
"both",11031.8243175222,2007,"westside","RaABAMlw_fsw",283409.290645,0.0389254152269155
"passive",30280.1481539576,2007,"westside","RaABAMlw_fsw",283409.290645,0.106842468308093
"active",12417.0938796899,2007,"westside","RaABAMlw_fwc",370409.99225,0.0335225672619255
"both",16054.8766514743,2007,"westside","RaABAMlw_fwc",370409.99225,0.0433435301082225
"passive",78965.1801342167,2007,"westside","RaABAMlw_fwc",370409.99225,0.213183180222959
"passive",9170.01639658316,2007,"westside","RaABAMup_fsi",49085.467635,0.186817337969997
"active",71219.6471236737,2007,"westside","RaABAMup_fst",1466341.86174,0.0485696064348613
"passive",231896.834991731,2007,"westside","RaABAMup_fst",1466341.86174,0.158146501196219
"active",28.3691637897218,2007,"westside","RaABAMup_fsw",510.17413,0.0556068254376635
"passive",225.369039501061,2007,"westside","RaABAMup_fsw",510.17413,0.441749250400174
"active",11470.8895241429,2007,"westside","RaABLA_faf",156228.92918,0.0734235943646945
"both",1940.05461486838,2007,"westside","RaABLA_faf",156228.92918,0.0124180241460475
"passive",17118.2222818934,2007,"westside","RaABLA_faf",156228.92918,0.109571398663115
"both",169405.495118249,2007,"westside","RaDFHEdy_fdg",1480643.6394,0.11441341495709
"passive",429691.085438288,2007,"westside","RaDFHEdy_fdg",1480643.6394,0.290205606537716
"both",576750.194192006,2007,"westside","RaDFHEdy_fwi",5429032.01528,0.106234443371994
"passive",1278185.57437042,2007,"westside","RaDFHEdy_fwi",5429032.01528,0.235435261898064
"passive",37095.7199379374,2007,"westside","RaDFHEwt_fdm",124423.77544,0.298140124801356
"passive",37891.0278191184,2007,"westside","RaDFHEwt_fhc",104850.569095,0.361381231844218
"passive",182.067121687683,2007,"westside","RaDFHEwt_fwc",365.394985,0.498274823579428
"passive",707965.132845146,2007,"westside","RaDFHEwt_fwm",1897063.821225,0.37318993959201
"passive",1196215.42046147,2007,"westside","RaDFHEwt_fwn",2821322.54076,0.423991019523501
"passive",296290.012514991,2007,"westside","RaDFHEwt_fww",890590.785275,0.332689286049037
"active",175041.52937988,2007,"westside","RaDFWV_fwx",1236272.45508,0.141588149651488
"both",99401.5063891182,2007,"westside","RaDFWV_fwx",1236272.45508,0.0804042070019961
"passive",39760.5827922323,2007,"westside","RaDFWV_fwx",1236272.45508,0.0321616668145044
"active",74.0314630968437,2007,"westside","RaMCONdy_fdx",145.00154,0.510556392
"both",37.3692118111444,2007,"westside","RaMCONdy_fdx",145.00154,0.25771596502454
"active",46063.0612586127,2007,"westside","RaMCONsw_fiw",106240.76024,0.433572398715477
"both",22291.3893001327,2007,"westside","RaMCONsw_fiw",106240.76024,0.209819557482232
"active",225.012361822279,2007,"westside","RaMCONsw_fvw",3929.71965,0.0572591385297114
"both",1580.80675626339,2007,"westside","RaMCONsw_fvw",3929.71965,0.402269601156763
"passive",221.288590461562,2007,"westside","RaMCONsw_fvw",3929.71965,0.0563115464131296
"active",172612.901051449,2007,"westside","RaSAWD_fal",521709.091465,0.330860442870065
"passive",52105.5323361081,2007,"westside","RaSAWD_fal",521709.091465,0.0998746872319049
"both",74134.5785091381,2007,"westside","RaSSHE_fss",1814996.507905,0.0408455763888547
"passive",862186.393270702,2007,"westside","RaSSHE_fss",1814996.507905,0.475034739469499
"active",50.6192224789471,2007,"westside","RaTAOAco_fto",93.85069,0.539359087066351
