"Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","BpS","REST_ACRES","strataID"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",9506.29957128903,"2014_Na0210290_fdw"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",18323.6794300272,"2014_Na0210290_fdw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",16985.5614502368,"2014_Na0210290_fdw"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",18155.2860394266,"2014_Na0210290_fwo"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",5636.28029398047,"2014_Na0210290_fwo"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",127500.898161571,"2014_Na0210290_fwo"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210350",4265.6230260376,"2014_Na0210350_fvg"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210350",16216.8395880026,"2014_Na0210350_fvg"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210350",13453.280759691,"2014_Na0210350_fvg"
19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"Na0210350",6949.04031624645,"2014_Na0210350_fvg"
1,"B","C","Thin / low fire","None",1,0,0,"Na0710270",80311.3108874206,"2014_Na0710270_fdd"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0710270",549056.150913274,"2014_Na0710270_fdd"
6,"B","A","Regen / high fire","None",1,0,0,"Na0710270",41010.1455173104,"2014_Na0710270_fdd"
13,"B","E","Grow w/o fire","None",0,0,1,"Na0710270",247890.756012819,"2014_Na0710270_fdd"
10,"B","E","Grow w/o fire","None",0,0,1,"Na0710411",160294.642683301,"2014_Na0710411_fmt"
18,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na0710411",6515.56944944445,"2014_Na0710411_fmt"
19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na0710411",56976.4780574661,"2014_Na0710411_fmt"
