"type","REST_ACRES","YEAR","BpS_Code","AREA_STRATA","REST_PCT"
"both",2229.24686382101,2014,"RaPICOpu_flp",24914.91185,0.0894744030098188
"active",18163.46439125,2014,"RaPICOpu_flw",75354.765035,0.241039360720104
"both",2976.84740404494,2014,"RaPICOpu_flw",75354.765035,0.0395044348245566
"active",33101.8039784268,2014,"RaPIJEsp_fjp",81797.103395,0.404681860414757
"both",707.918740410274,2014,"RaPIJEsp_fjp",81797.103395,0.00865456979560412
"passive",11382.1366414797,2014,"RaPIJEsp_fjp",81797.103395,0.139150852158115
"active",471189.633982176,2014,"RaPIPOm_fdp",1048723.860445,0.449298096242645
"both",191463.173726492,2014,"RaPIPOm_fdp",1048723.860445,0.18256776731031
"passive",3004.0486228792,2014,"RaPIPOm_fdp",1048723.860445,0.00286448009450696
"active",273621.059425273,2014,"RaPIPOm_fpd",608117.110395,0.449947970132831
"both",24065.8494447313,2014,"RaPIPOm_fpd",608117.110395,0.0395743665707736
"passive",38124.8449192551,2014,"RaPIPOm_fpd",608117.110395,0.0626932613267389
"active",422082.249568649,2014,"RaPIPOm_fpl",962769.74971,0.438404145638961
"both",134844.042287302,2014,"RaPIPOm_fpl",962769.74971,0.140058453568902
"active",165503.098496639,2014,"RaPIPOxe_fpd",643144.1005,0.257334395772226
"both",191848.10425796,2014,"RaPIPOxe_fpd",643144.1005,0.298297230914209
"active",136020.186956814,2014,"RaPIPOxe_fxp",1012933.16591,0.134283476476571
"both",301474.15145121,2014,"RaPIPOxe_fxp",1012933.16591,0.297624918994899
"passive",29996.7834187691,2014,"RaPIPOxe_fxp",1012933.16591,0.0296137834442617
"active",25849.8022520516,2014,"RaREFI_fcw",265840.30804,0.0972380841815834
"both",34624.8560828401,2014,"RaREFI_fcw",265840.30804,0.130246825013573
"active",262.981495619059,2014,"RaREFI_frf",56680.256885,0.004639737186665
"both",10798.3214228919,2014,"RaREFI_frf",56680.256885,0.190512923129493
"passive",10113.1451347977,2014,"RaREFI_frf",56680.256885,0.178424476009637
"active",26495.950277213,2014,"RaREFI_frm",88214.533515,0.30035810678189
"both",2198.52617075391,2014,"RaREFI_frm",88214.533515,0.0249224938697893
"active",255517.586586082,2014,"RaSAWD_fal",1146762.0259,0.222816574681698
"passive",207052.041686335,2014,"RaSAWD_fal",1146762.0259,0.180553625782853
"active",14595.1605593502,2014,"RaSAWD_fsw",57322.75604,0.254613727036531
"passive",6694.69475364845,2014,"RaSAWD_fsw",57322.75604,0.116789477968869
"active",141735.388614432,2014,"RaSPFI_fcd",1397847.76006,0.101395439950019
"passive",126191.017011671,2014,"RaSPFI_fcd",1397847.76006,0.0902752221073448
"active",24016.8028014384,2014,"RaSPFI_fmz",240805.525285,0.0997352646830418
"passive",4008.88131869442,2014,"RaSPFI_fmz",240805.525285,0.0166477962411776
"both",79464.380108394,2014,"RaSSHE_fss",1853674.33433,0.0428685765545305
"passive",839914.685269441,2014,"RaSSHE_fss",1853674.33433,0.453108008086557
"active",346657.260829361,2014,"RaTAOAco_ftm",586701.13908,0.590858339516692
"active",8390.89395633545,2014,"RaTAOAco_fto",26919.58038,0.311702256791844
"passive",1534.26638787461,2014,"RaTAOAco_fto",26919.58038,0.0569944392229272
