"type","REST_ACRES","YEAR","STATE","BpS_Code","AREA_STRATA","REST_PCT"
"active",26405.3166313162,2007,"Oregon","Na0210290_fdw",57447.29724,0.459644193894825
"both",18321.2658202368,2007,"Oregon","Na0210290_fdw",57447.29724,0.31892302511109
"active",21270.0518234071,2007,"Oregon","Na0210290_fwo",216308.93843,0.0983318210416457
"both",127510.461146571,2007,"Oregon","Na0210290_fwo",216308.93843,0.589483088734377
"active",19997.8639090402,2007,"Oregon","Na0210350_fvg",93108.557885,0.214780084272596
"both",11934.322909691,2007,"Oregon","Na0210350_fvg",93108.557885,0.128176433840069
"passive",8309.65292624645,2007,"Oregon","Na0210350_fvg",93108.557885,0.0892469297667551
"active",110784.158909731,2007,"Oregon","Na0710270_fdd",1403267.971,0.078947258256585
"both",549691.311033274,2007,"Oregon","Na0710270_fdd",1403267.971,0.3917222671601
"passive",250026.192802819,2007,"Oregon","Na0710270_fdd",1403267.971,0.178174231843006
"active",58059.0069925291,2007,"Oregon","Na0710412_fmc",296241.037355,0.195985699722467
"active",128785.7895391,2007,"Oregon","Na0710412_fmh",662575.19644,0.194371582623471
"active",9288.65619340773,2007,"Oregon","Na0710412_fmi",70280.37832,0.132165711332894
"active",44153.1842896276,2007,"Oregon","R1RFWF_fcw",149554.85523,0.295230697938389
"active",1175.61806967504,2007,"Oregon","R1RFWF_frm",3802.50971,0.309168985573751
"active",64538.2270534648,2007,"Oregon","RaABAMlw_fsi",935569.284445,0.0689828408504777
"both",36198.2625234217,2007,"Oregon","RaABAMlw_fsi",935569.284445,0.0386911617613604
"passive",122871.747939915,2007,"Oregon","RaABAMlw_fsi",935569.284445,0.131333670293382
"active",24009.4483517383,2007,"Oregon","RaABAMlw_fsw",305401.487405,0.0786160164305252
"both",12047.0477973189,2007,"Oregon","RaABAMlw_fsw",305401.487405,0.0394465917624791
"passive",33076.9778641266,2007,"Oregon","RaABAMlw_fsw",305401.487405,0.108306538207073
"active",7056.49534530455,2007,"Oregon","RaABAMlw_fwc",91820.001255,0.0768513967420611
"both",2766.34284811761,2007,"Oregon","RaABAMlw_fwc",91820.001255,0.0301278894609792
"passive",7755.04545779049,2007,"Oregon","RaABAMlw_fwc",91820.001255,0.0844592175102829
"passive",9170.01639658316,2007,"Oregon","RaABAMup_fsi",49085.467635,0.186817337969997
"active",138.939196454437,2007,"Oregon","RaABAMup_fst",2646.722895,0.0524948028057306
"both",15.3698539145752,2007,"Oregon","RaABAMup_fst",2646.722895,0.0058071262177128
"active",28.3691637897218,2007,"Oregon","RaABAMup_fsw",510.17413,0.0556068254376635
"passive",225.369039501061,2007,"Oregon","RaABAMup_fsw",510.17413,0.441749250400174
"active",92.3914210420593,2007,"Oregon","RaDFHEdy_fdg",1354.38555,0.0682164846206896
"both",285667.111102569,2007,"Oregon","RaDFHEdy_fwi",2964966.58168,0.0963474977652887
"passive",526461.187790167,2007,"Oregon","RaDFHEdy_fwi",2964966.58168,0.177560580629501
"active",2489.84803234667,2007,"Oregon","RaDFHEdy_fwx",110789.849965,0.0224736113744467
"both",7974.2307341367,2007,"Oregon","RaDFHEdy_fwx",110789.849965,0.0719761849723225
"passive",16623.5447924983,2007,"Oregon","RaDFHEdy_fwx",110789.849965,0.150045737924096
"passive",42251.9939701312,2007,"Oregon","RaDFHEwt_fdm",143058.69728,0.295347257968063
"passive",49982.140255828,2007,"Oregon","RaDFHEwt_fhc",136162.22833,0.36707786637196
"passive",182.067121687683,2007,"Oregon","RaDFHEwt_fwc",365.394985,0.498274823579428
"passive",248570.908042529,2007,"Oregon","RaDFHEwt_fwm",728744.82558,0.341094577027966
"passive",737292.078556867,2007,"Oregon","RaDFHEwt_fwn",1863633.62722,0.395620720611643
"passive",187219.625375623,2007,"Oregon","RaDFHEwt_fww",504339.37478,0.371217546631752
