"Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","BpS","REST_ACRES","strataID"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",9311.25915628903,"2005_Na0210290_fdw"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",17242.3949400272,"2005_Na0210290_fdw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",18134.6764152368,"2005_Na0210290_fdw"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",14536.0298094266,"2005_Na0210290_fwo"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",6030.36423398048,"2005_Na0210290_fwo"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",127171.975956571,"2005_Na0210290_fwo"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210350",3684.2824960376,"2005_Na0210350_fvg"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210350",17220.2858280026,"2005_Na0210350_fvg"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210350",10857.708714691,"2005_Na0210350_fvg"
19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"Na0210350",8472.22367124645,"2005_Na0210350_fvg"
1,"B","C","Thin / low fire","None",1,0,0,"Na0710270",62934.9223524207,"2005_Na0710270_fdd"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0710270",549248.077798274,"2005_Na0710270_fdd"
6,"B","A","Regen / high fire","None",1,0,0,"Na0710270",42753.2775273104,"2005_Na0710270_fdd"
13,"B","E","Grow w/o fire","None",0,0,1,"Na0710270",249349.444817819,"2005_Na0710270_fdd"
10,"B","E","Grow w/o fire","None",0,0,1,"Na0710411",155929.918413301,"2005_Na0710411_fmt"
18,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na0710411",8388.80253444445,"2005_Na0710411_fmt"
19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na0710411",57198.6506624661,"2005_Na0710411_fmt"
4,"E","A","Regen / high fire","None",1,0,0,"Na0710412",57642.6792823823,"2005_Na0710412_fmc"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",92777.4948521006,"2005_Na0710412_fmc"
8,"E","D","Thin / low fire","None",1,0,0,"Na0710412",7738.89306860943,"2005_Na0710412_fmc"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",87512.6578602975,"2005_Na0710412_fmh"
5,"D","C","Overstory removal","None",1,0,0,"Na0710412",7435.75755077437,"2005_Na0710412_fmh"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",72291.9209283891,"2005_Na0710412_fmh"
7,"B","C","Thin / low fire","None",1,0,0,"Na0710412",24044.0109707926,"2005_Na0710412_fmh"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",5760.72149596798,"2005_Na0710412_fmi"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",8465.50401411529,"2005_Na0710412_fmi"
7,"B","C","Thin / low fire","None",1,0,0,"Na0710412",2280.20845406275,"2005_Na0710412_fmi"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na1010471",50392.9494362447,"2005_Na1010471_frn"
6,"B","A","Regen / high fire","None",1,0,0,"Na1010471",49493.4967673192,"2005_Na1010471_frn"
13,"B","E","Grow w/o fire","None",0,0,1,"Na1010471",119175.096294892,"2005_Na1010471_frn"
20,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na1010471",92223.7659947742,"2005_Na1010471_frn"
