"Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","BpS","REST_ACRES","strataID"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",9406.66661128903,"2010_Oregon_Na0210290_fdw"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",17060.2534350272,"2010_Oregon_Na0210290_fdw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",18242.7603852368,"2010_Oregon_Na0210290_fdw"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",16921.8833694266,"2010_Oregon_Na0210290_fwo"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",5740.36115398047,"2010_Oregon_Na0210290_fwo"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",127467.316516571,"2010_Oregon_Na0210290_fwo"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210350",3815.7179410376,"2010_Oregon_Na0210350_fvg"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210350",15291.6763880026,"2010_Oregon_Na0210350_fvg"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210350",13285.372534691,"2010_Oregon_Na0210350_fvg"
19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"Na0210350",7978.72916624645,"2010_Oregon_Na0210350_fvg"
1,"B","C","Thin / low fire","None",1,0,0,"Na0710270",75830.2740324206,"2010_Oregon_Na0710270_fdd"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0710270",549993.101048274,"2010_Oregon_Na0710270_fdd"
6,"B","A","Regen / high fire","None",1,0,0,"Na0710270",48469.4962123104,"2010_Oregon_Na0710270_fdd"
13,"B","E","Grow w/o fire","None",0,0,1,"Na0710270",249718.620517819,"2010_Oregon_Na0710270_fdd"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",647.413964856154,"2010_Oregon_Na0710412_fmc"
4,"E","A","Regen / high fire","None",1,0,0,"Na0710412",18439.5544695236,"2010_Oregon_Na0710412_fmc"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",34175.6514753282,"2010_Oregon_Na0710412_fmc"
8,"E","D","Thin / low fire","None",1,0,0,"Na0710412",4833.97183782105,"2010_Oregon_Na0710412_fmc"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",49232.2734148596,"2010_Oregon_Na0710412_fmh"
4,"E","A","Regen / high fire","None",1,0,0,"Na0710412",1609.95402780408,"2010_Oregon_Na0710412_fmh"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",64127.050326436,"2010_Oregon_Na0710412_fmh"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",2457.98950034665,"2010_Oregon_Na0710412_fmi"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",4276.4082064316,"2010_Oregon_Na0710412_fmi"
7,"B","C","Thin / low fire","None",1,0,0,"Na0710412",1552.36901162949,"2010_Oregon_Na0710412_fmi"
1,"B","C","Thin / low fire","None",1,0,0,"R1RFWF",5410.48314059324,"2010_Oregon_R1RFWF_fcw"
2,"E","D","Thin / low fire","None",1,0,0,"R1RFWF",19236.5555768162,"2010_Oregon_R1RFWF_fcw"
6,"B","A","Regen / high fire","None",1,0,0,"R1RFWF",17702.0773322181,"2010_Oregon_R1RFWF_fcw"
1,"B","C","Thin / low fire","None",1,0,0,"R1RFWF",169.268169220064,"2010_Oregon_R1RFWF_frm"
2,"E","D","Thin / low fire","None",1,0,0,"R1RFWF",463.058873358857,"2010_Oregon_R1RFWF_frm"
6,"B","A","Regen / high fire","None",1,0,0,"R1RFWF",442.664836159457,"2010_Oregon_R1RFWF_frm"
9,"E","A","Regen / high fire","None",1,0,0,"R1RFWF",68.378915936661,"2010_Oregon_R1RFWF_frm"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",35954.7399984217,"2010_Oregon_RaABAMlw_fsi"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",66138.1366834648,"2010_Oregon_RaABAMlw_fsi"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",110772.280596927,"2010_Oregon_RaABAMlw_fsi"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",15821.0252729882,"2010_Oregon_RaABAMlw_fsi"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",11504.1816023189,"2010_Oregon_RaABAMlw_fsw"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",23950.5136767383,"2010_Oregon_RaABAMlw_fsw"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",30834.8209249726,"2010_Oregon_RaABAMlw_fsw"
