"type","REST_ACRES","YEAR","BpS_Code","AREA_STRATA","REST_PCT"
"active",26539.1984213162,2006,"Na0210290_fdw",57447.29724,0.461974708930905
"both",18175.8194902368,2006,"Na0210290_fdw",57447.29724,0.316391203128372
"active",20805.4686684071,2006,"Na0210290_fwo",216308.93843,0.0961840450025601
"both",127414.608901571,2006,"Na0210290_fwo",216308.93843,0.58903996213177
"active",20437.7612190402,2006,"Na0210350_fvg",93108.557885,0.219504647943138
"both",11310.282539691,2006,"Na0210350_fvg",93108.557885,0.121474145842324
"passive",8515.81309124645,2006,"Na0210350_fvg",93108.557885,0.0914611211330808
"active",106595.571479731,2006,"Na0710270_fdd",1403267.971,0.0759623775947574
"both",549442.895818274,2006,"Na0710270_fdd",1403267.971,0.391545240946908
"passive",249744.195942819,2006,"Na0710270_fdd",1403267.971,0.177973274601889
"passive",221412.623565212,2006,"Na0710411_fmt",503602.80254,0.439657250611956
"active",159471.420098092,2006,"Na0710412_fmc",833037.183225,0.191433735863648
"active",190171.927520254,2006,"Na0710412_fmh",1420041.44669,0.133919983788874
"active",16949.667199146,2006,"Na0710412_fmi",107664.08824,0.157431019722775
"active",48865.0084973192,2006,"Na1010471_frn",685999.617,0.0712318305817934
"both",50456.7768012447,2006,"Na1010471_frn",685999.617,0.0735521938363483
"passive",211444.230869667,2006,"Na1010471_frn",685999.617,0.308227913878947
"active",43591.6369146276,2006,"R1RFWF_fcw",149554.85523,0.29147590593156
"active",1164.49831967504,2006,"R1RFWF_frm",3802.50971,0.306244666939993
"active",161970.917304582,2006,"RaABAMlw_fsi",2302986.736655,0.0703308076970685
"both",111916.75583319,2006,"RaABAMlw_fsi",2302986.736655,0.0485963527500575
"passive",336527.937439607,2006,"RaABAMlw_fsi",2302986.736655,0.146126737112
"active",23531.6180781996,2006,"RaABAMlw_fsw",305406.380095,0.0770501849728217
"both",11916.1209700998,2006,"RaABAMlw_fsw",305406.380095,0.0390172627251375
"passive",33266.5751678652,2006,"RaABAMlw_fsw",305406.380095,0.10892560645759
"active",12509.3059545115,2006,"RaABAMlw_fwc",381817.52138,0.0327625246460645
"both",16394.1854502193,2006,"RaABAMlw_fwc",381817.52138,0.0429372266389608
"passive",79825.6548732299,2006,"RaABAMlw_fwc",381817.52138,0.209067552962778
"passive",9494.71309658316,2006,"RaABAMup_fsi",49085.467635,0.193432263234934
"active",69908.1838086737,2006,"RaABAMup_fst",1466341.86174,0.0476752288349176
"passive",232941.201911731,2006,"RaABAMup_fst",1466341.86174,0.15885872727886
"active",24.5884487897218,2006,"RaABAMup_fsw",510.17413,0.048196188994769
"passive",225.813829501061,2006,"RaABAMup_fsw",510.17413,0.442621089981691
"active",12832.2208988078,2006,"RaABLA_faf",171601.76116,0.0747790745972774
"both",2080.62014048716,2006,"RaABLA_faf",171601.76116,0.0121247015556396
"passive",19371.1488981674,2006,"RaABLA_faf",171601.76116,0.112884324538522
"both",169712.177823249,2006,"RaDFHEdy_fdg",1480643.6394,0.11462054292282
"passive",426645.608308288,2006,"RaDFHEdy_fdg",1480643.6394,0.288148746231184
"both",620298.843076498,2006,"RaDFHEdy_fwi",5928320.79961,0.104633143860451
"passive",1353054.92144531,2006,"RaDFHEdy_fwi",5928320.79961,0.22823577994199
"active",2377.09376734667,2006,"RaDFHEdy_fwx",110789.849965,0.0214558803725939
"both",7723.5915691367,2006,"RaDFHEdy_fwx",110789.849965,0.0697138914041014
"passive",17001.6162924983,2006,"RaDFHEdy_fwx",110789.849965,0.153458248186718
