"type","REST_ACRES","YEAR","STATE","ew","BpS_Code","AREA_STRATA","REST_PCT"
"active",33026.5009029261,2002,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0924248949368035
"both",1549.20699196694,2002,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.00433546665717833
"passive",20276.9158448343,2002,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0567450915284571
"active",13497.6496353503,2002,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.541749845097295
"both",2226.57812382101,2002,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.0893672888439704
"active",12963.3991627329,2002,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.172031578317732
"both",3274.18951904494,2002,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.0434503314757093
"active",35582.3978084268,2002,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.435008042235905
"both",4470.17495541028,2002,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.0546495507771675
"passive",3928.79061147973,2002,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.0480309258936409
"active",419503.582008385,2002,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.4054200570593
"both",209199.506785911,2002,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.202176285532232
"passive",15840.6562685756,2002,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.015308855618149
"active",32861.0191995441,2002,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.400285269463526
"both",12209.9474525104,2002,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.14873130003927
"active",358260.666838649,2002,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.372114586012452
"both",110609.950428447,2002,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.114887230785725
"passive",47589.7923638545,2002,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.0494300868698764
"active",155806.231706639,2002,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.242257110942183
"both",196535.74606796,2002,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.305585864684394
"active",118644.739698165,2002,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.117449867423532
"both",303063.905476826,2002,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.300011746072057
"passive",44473.6063096853,2002,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.0440257122077845
"active",26436.7026570516,2002,"Oregon","eastside","RaREFI_fcw",265840.30804,0.0994458020755594
"both",32884.8376028401,2002,"Oregon","eastside","RaREFI_fcw",265840.30804,0.123701472682209
"active",757.587975619059,2002,"Oregon","eastside","RaREFI_frf",56680.256885,0.0133659940383853
"both",10947.3260728919,2002,"Oregon","eastside","RaREFI_frf",56680.256885,0.193141786479607
"passive",10053.5432747977,2002,"Oregon","eastside","RaREFI_frf",56680.256885,0.177372930669591
"active",26566.449492213,2002,"Oregon","eastside","RaREFI_frm",88214.533515,0.301157285921549
"both",1162.83265575391,2002,"Oregon","eastside","RaREFI_frm",88214.533515,0.0131818716193311
"active",47467.5973158471,2002,"Oregon","eastside","RaSAWD_fal",84072.204245,0.56460512415636
"active",13207.1933643502,2002,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.230400529854744
"passive",8278.36954864845,2002,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.144416809667556
"active",71656.7899841625,2002,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.139931998329587
"passive",5292.6692194675,2002,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.0103355701607799
"active",15605.7196942967,2002,"Oregon","eastside","RaSPFI_fmz",240803.07894,0.064806977398263
"passive",880.451155731964,2002,"Oregon","eastside","RaSPFI_fmz",240803.07894,0.00365631186946469
"passive",20862.3422767292,2002,"Oregon","eastside","RaSSHE_fss",35555.845415,0.586748593184285
"active",348570.302619361,2002,"Oregon","eastside","RaTAOAco_ftm",586701.13908,0.594119014607591
"active",8629.8843879802,2002,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.321701757518164
"passive",2668.02456265739,2002,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.0994576696883653
"active",19856.7104168668,2002,"Oregon","westside","Na0210290_fdw",47801.13651,0.415402475058575
"both",16580.0764399442,2002,"Oregon","westside","Na0210290_fdw",47801.13651,0.346855276892332
"passive",870.09824110461,2002,"Oregon","westside","Na0210290_fdw",47801.13651,0.0182024592850964
"active",21667.9018312549,2002,"Oregon","westside","Na0210350_fvg",91147.923565,0.237722385587895
"both",10399.2446853661,2002,"Oregon","westside","Na0210350_fvg",91147.923565,0.114091953811215
"passive",7425.30881691144,2002,"Oregon","westside","Na0210350_fvg",91147.923565,0.0814643770970411
"active",61440.1376943514,2002,"Oregon","westside","Na0710412_fmc",279601.66585,0.219741672523914
"active",163.936461915959,2002,"Oregon","westside","Na0710412_fmh",642.499155,0.255154361901004
"active",4203.25581276825,2002,"Oregon","westside","Na0710412_fmi",21721.986835,0.19350236443361
"active",90.4403382047899,2002,"Oregon","westside","R1RFWF_fcw",269.98753,0.334979686672158
"active",57155.4229513162,2002,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.0713950408154516
"both",30113.5773329265,2002,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.0376160296218057
"passive",106599.090153932,2002,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.133157030417089
"active",20937.9815937688,2002,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.0738789527545723
"both",10079.0841375222,2002,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.0355637040500106
"passive",31804.6658789576,2002,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.112221677019037
"active",6170.55551548296,2002,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0767362991389062
"both",2496.19889437263,2002,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0310424344434073
"passive",6084.38573377738,2002,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0756647019173754
"active",1357.24502317606,2002,"Oregon","westside","RaABAMup_fsi",49085.467635,0.0276506487270029
"passive",9333.6564779725,2002,"Oregon","westside","RaABAMup_fsi",49085.467635,0.190151116566265
"active",134.268901454437,2002,"Oregon","westside","RaABAMup_fst",2646.722895,0.0507302452055289
"both",12.4787189145752,2002,"Oregon","westside","RaABAMup_fst",2646.722895,0.00471478103663558
"passive",0.239139815646467,2002,"Oregon","westside","RaABAMup_fst",2646.722895,9.03531745231937e-05
"active",13.9134887897218,2002,"Oregon","westside","RaABAMup_fsw",510.17413,0.0272720390383609
"passive",228.704964501061,2002,"Oregon","westside","RaABAMup_fsw",510.17413,0.448288047261552
"active",99.2856660420593,2002,"Oregon","westside","RaDFHEdy_fdg",1354.38555,0.0733067966075533
"both",245848.453407544,2002,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.0993866339262131
"passive",415642.920780118,2002,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.1680277025909
"passive",35810.2768379374,2002,"Oregon","westside","RaDFHEwt_fdm",124423.77544,0.287808955413075
"passive",38422.5518691184,2002,"Oregon","westside","RaDFHEwt_fhc",104850.569095,0.366450580104202
"passive",174.505691687683,2002,"Oregon","westside","RaDFHEwt_fwc",365.394985,0.477580970870968
"passive",120351.639565324,2002,"Oregon","westside","RaDFHEwt_fwm",422043.88419,0.285163804224546
"passive",643019.721593461,2002,"Oregon","westside","RaDFHEwt_fwn",1687557.945845,0.381035639799311
"passive",166905.537121831,2002,"Oregon","westside","RaDFHEwt_fww",472121.678315,0.353522290519504
"active",197715.58920988,2002,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.159928815365449
"both",75211.1574491182,2002,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.0608370405245753
"passive",39560.8720822324,2002,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.0320001241794814
"active",72.9194880968437,2002,"Oregon","westside","RaMCONdy_fdx",145.00154,0.502887680343558
"both",38.4811868111444,2002,"Oregon","westside","RaMCONdy_fdx",145.00154,0.265384676680982
"active",44595.0318636127,2002,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.419754449825769
"both",22193.3131051327,2002,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.20889640713223
"active",299.069896822279,2002,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0761046393786078
"both",1622.83941126339,2002,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.412965696233164
"passive",105.643190461562,2002,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0268831366791171
"active",10025.1950929285,2002,"Oregon","westside","RaSAWD_fal",17420.867535,0.575470485197541
"both",32209.9661271021,2002,"Oregon","westside","RaSSHE_fss",707868.384535,0.0455027612912264
"passive",267680.601107179,2002,"Oregon","westside","RaSSHE_fss",707868.384535,0.378150242269993
"active",43.4627535724749,2002,"Oregon","westside","RaTAOAco_fto",93.85069,0.463105317312796
"both",3.0602878541696,2002,"Oregon","westside","RaTAOAco_fto",93.85069,0.0326080485308057
"passive",0.24182566627286,2002,"Oregon","westside","RaTAOAco_fto",93.85069,0.00257670632227488
"active",80550.4849631391,2002,"Washington","eastside","Na0710412_fmh",757466.25025,0.106342011854064
"active",50845.6583673192,2002,"Washington","eastside","Na1010471_frn",685999.617,0.074119076902224
"both",50259.2900412447,2002,"Washington","eastside","Na1010471_frn",685999.617,0.0732643121012773
"passive",210693.870139667,2002,"Washington","eastside","Na1010471_frn",685999.617,0.307134092962134
"active",22860.7583904567,2002,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0681504408962642
"both",18593.0115485571,2002,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0554278170908129
"passive",29474.5093284499,2002,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0878667615319997
"active",0.70347445446402,2002,"Washington","eastside","RaABAMlw_fsw",4.89269,0.143780712545455
"both",0.88487158916574,2002,"Washington","eastside","RaABAMlw_fsw",4.89269,0.180855846
"active",1631.54129966492,2002,"Washington","eastside","RaABLA_faf",15372.83198,0.106131472833864
"both",246.101330497359,2002,"Washington","eastside","RaABLA_faf",15372.83198,0.016008848
"passive",1507.33800139541,2002,"Washington","eastside","RaABLA_faf",15372.83198,0.0980520702598229
"active",151.245191031283,2002,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0189546699082472
"both",946.940159467238,2002,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.118674438659355
"passive",132.889654841088,2002,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0166542785562864
"passive",776.067688489838,2002,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.585403697510317
"both",1.77635683940025e-15,2002,"Washington","eastside","RaDFHEwt_fww",65.606525,2.70759172109825e-17
"passive",44.7048240340027,2002,"Washington","eastside","RaDFHEwt_fww",65.606525,0.681408198864407
"active",14.0073351399058,2002,"Washington","eastside","RaDFWV_fwx",509.28455,0.0275039467423581
"both",103.739054288078,2002,"Washington","eastside","RaDFWV_fwx",509.28455,0.203695663432314
"passive",2.9996422054766,2002,"Washington","eastside","RaDFWV_fwx",509.28455,0.00588991400873362
"active",501621.206202774,2002,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.18408071557035
"both",1036628.44813415,2002,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.380413156687756
"passive",75555.6431449527,2002,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.0277267720812398
"active",1442.13280338028,2002,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.227768032069547
"both",1630.52480465227,2002,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.257522348237092
"active",45528.1727644813,2002,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.0312971610090151
"both",535975.484240183,2002,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.368442439232625
"active",19322.4148024518,2002,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0491723228529669
"both",25957.5707437624,2002,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0660576880343678
"passive",13212.4252902668,2002,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0336234186402657
"active",67438.4769793307,2002,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0727090491573307
"passive",43967.6882592106,2002,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0474039294800939
"active",4061.2382834759,2002,"Washington","eastside","RaOAPI_fop",7013.44872,0.579064372695079
"both",4.54747350886464e-13,2002,"Washington","eastside","RaOAPI_fop",7013.44872,6.48393349750569e-17
"active",6238.96653879104,2002,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.446094388330195
"both",1681.19678558082,2002,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.120207801574729
"passive",660.322509303569,2002,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.0472139358428929
"active",210288.366905729,2002,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.399770205981357
"both",33028.4312693413,2002,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.0627889358126256
"passive",27994.2273921347,2002,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.0532186264771347
"active",421.831618648869,2002,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.152854182218712
"both",957.780699384496,2002,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.347059772376017
"passive",112.956294083802,2002,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.0409306490915465
"active",60686.9682061452,2002,"Washington","eastside","RaSAWD_fal",540980.73019,0.112179537679338
"passive",146239.341741399,2002,"Washington","eastside","RaSAWD_fal",540980.73019,0.27032264474566
"active",133965.879630243,2002,"Washington","eastside","RaSPFI_fcd",885764.813775,0.151243171490748
"passive",97215.9478174063,2002,"Washington","eastside","RaSPFI_fcd",885764.813775,0.109753679877039
"active",0.744709255614585,2002,"Washington","eastside","RaSPFI_fmz",2.446345,0.304417102090909
"both",0.536692271170165,2002,"Washington","eastside","RaSPFI_fmz",2.446345,0.219385357
"both",222.763843923578,2002,"Washington","eastside","RaSSHE_fss",3121.98101,0.0713533628840291
"passive",1617.00814655204,2002,"Washington","eastside","RaSSHE_fss",3121.98101,0.517942979592962
"passive",221727.979675212,2002,"Washington","westside","Na0710411_fmt",503602.80254,0.440283450681553
"active",97282.9827455632,2002,"Washington","westside","Na0710412_fmc",536796.14587,0.181228914354245
"active",5945.07316906087,2002,"Washington","westside","Na0710412_fmi",37383.70992,0.159028442650105
"both",721.071878706547,2002,"Washington","westside","Na0710412_fmi",37383.70992,0.0192883980816676
"active",64813.0168656606,2002,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.0628050175410574
"both",57628.5392512114,2002,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.0558431252481237
"passive",183285.205926242,2002,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.177606769903545
"active",4394.43280420697,2002,"Washington","westside","RaABAMlw_fwc",289997.520125,0.0151533461469353
"both",13836.6715071017,2002,"Washington","westside","RaABAMlw_fwc",289997.520125,0.0477130683777488
"passive",71306.9049854394,2002,"Washington","westside","RaABAMlw_fwc",289997.520125,0.24588798192034
"active",63725.8828822192,2002,"Washington","westside","RaABAMup_fst",1463695.138845,0.0435376747459209
"passive",237436.875493,2002,"Washington","westside","RaABAMup_fst",1463695.138845,0.162217438038608
"active",11578.5287041429,2002,"Washington","westside","RaABLA_faf",156228.92918,0.0741125780283793
"both",1795.72025986838,2002,"Washington","westside","RaABLA_faf",156228.92918,0.0114941596879246
"passive",16956.3187218934,2002,"Washington","westside","RaABLA_faf",156228.92918,0.108535076127656
"both",170813.867970791,2002,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.115470228372328
"passive",420920.875031467,2002,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.284542643662135
"both",338440.264099461,2002,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.114516863229372
"passive",822736.172540301,2002,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.278386397065823
"passive",589575.017179822,2002,"Washington","westside","RaDFHEwt_fwm",1475019.937035,0.399706473368049
"passive",574616.144269603,2002,"Washington","westside","RaDFHEwt_fwn",1133764.594915,0.506821386773577
"passive",141753.429739044,2002,"Washington","westside","RaDFHEwt_fww",418469.10696,0.338742878223013
"active",165168.766118017,2002,"Washington","westside","RaSAWD_fal",504288.22393,0.327528501123485
"passive",52512.3948838562,2002,"Washington","westside","RaSAWD_fal",504288.22393,0.104131709589843
"both",31317.038067036,2002,"Washington","westside","RaSSHE_fss",1107128.12337,0.0282867334014691
"passive",594187.767313523,2002,"Washington","westside","RaSSHE_fss",1107128.12337,0.536692867583264
