"type","REST_ACRES","YEAR","BpS_Code","BPS_LLID","AREA_STRATA","REST_PCT"
"active",69.5695499069419,2006,"Na0210290_fdw","Na0210290_fdw_1709000608",216.61273,0.321170181950719
"both",86.0880425176169,2006,"Na0210290_fdw","Na0210290_fdw_1709000608",216.61273,0.397428362209446
"active",576.539074739901,2006,"Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.520668856672022
"both",248.32330993755,2006,"Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.224259238506126
"passive",13.6589417567151,2006,"Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.0123353054448686
"active",0.6360081210308,2006,"Na0210290_fdw","Na0210290_fdw_1709000702",0.88958,0.71495326
"both",0.14713253600664,2006,"Na0210290_fdw","Na0210290_fdw_1709000702",0.88958,0.165395508
"active",3.8326763774733,2006,"Na0210290_fdw","Na0210290_fdw_1709000703",6.449455,0.594263604827586
"both",1.62269838604814,2006,"Na0210290_fdw","Na0210290_fdw_1709000703",6.449455,0.251602404551724
"active",2.1657530892772,2006,"Na0210290_fdw","Na0210290_fdw_1709000802",8.00622,0.270508815555556
"both",3.99293282405976,2006,"Na0210290_fdw","Na0210290_fdw_1709000802",8.00622,0.498728841333333
"active",2.139191084474,2006,"Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.24047203
"both",2.4077293819044,2006,"Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.270659118
"passive",2.621915978162,2006,"Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.29473639
"active",5.7630632294486,2006,"Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.166113055641026
"both",10.9246700894272,2006,"Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.314889887230769
"passive",9.4915688148318,2006,"Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.273582543846154
"active",22.5440880376614,2006,"Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.228309867837838
"both",31.6407256391388,2006,"Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.320433892774775
"passive",17.8278408575982,2006,"Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.180547200810811
"active",0.4098366626711,2006,"Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.307138696666667
"both",0.61691365728566,2006,"Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.462325784666667
"passive",0.0485751467243001,2006,"Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.0364030566666667
"active",15.493388795659,2006,"Na0210290_fdw","Na0210290_fdw_1710020601",31.1353,0.497614887142857
"both",9.3751437602324,2006,"Na0210290_fdw","Na0210290_fdw_1710020601",31.1353,0.301109793714286
"active",3.52413295666848,2006,"Na0210290_fdw","Na0210290_fdw_1710020602",4.00311,0.880348768
"active",1036.97975613332,2006,"Na0210290_fdw","Na0210290_fdw_1710020603",2404.53474,0.431260043318535
"both",529.893090428759,2006,"Na0210290_fdw","Na0210290_fdw_1710020603",2404.53474,0.220372399539031
"passive",311.928969397189,2006,"Na0210290_fdw","Na0210290_fdw_1710020603",2404.53474,0.129725291220866
"active",558.028536913339,2006,"Na0210290_fdw","Na0210290_fdw_1710030104",796.841285,0.700300734183645
"both",118.116676627948,2006,"Na0210290_fdw","Na0210290_fdw_1710030104",796.841285,0.148231120615127
"active",858.423901855339,2006,"Na0210290_fdw","Na0210290_fdw_1710030105",1230.066745,0.697867742010486
"both",145.958406663182,2006,"Na0210290_fdw","Na0210290_fdw_1710030105",1230.066745,0.118658932335563
"active",727.611998108688,2006,"Na0210290_fdw","Na0210290_fdw_1710030106",879.127435,0.827652475785479
"both",31.203896208562,2006,"Na0210290_fdw","Na0210290_fdw_1710030106",879.127435,0.0354941672461422
"active",2181.85495791395,2006,"Na0210290_fdw","Na0210290_fdw_1710030107",3023.904815,0.721535594338457
"both",396.615400520571,2006,"Na0210290_fdw","Na0210290_fdw_1710030107",3023.904815,0.131160014876517
"active",1305.47593729354,2006,"Na0210290_fdw","Na0210290_fdw_1710030108",1681.973385,0.776157309584028
"active",223.051787895865,2006,"Na0210290_fdw","Na0210290_fdw_1710030109",436.561385,0.510928807631177
"both",125.691289545259,2006,"Na0210290_fdw","Na0210290_fdw_1710030109",436.561385,0.287912064291391
"active",969.247275371317,2006,"Na0210290_fdw","Na0210290_fdw_1710030110",1597.68568,0.606657046191537
"both",262.693269667926,2006,"Na0210290_fdw","Na0210290_fdw_1710030110",1597.68568,0.16442112047216
"active",4777.70216493955,2006,"Na0210290_fdw","Na0210290_fdw_1710030302",10966.74224,0.435653730194679
"both",3919.04097388986,2006,"Na0210290_fdw","Na0210290_fdw_1710030302",10966.74224,0.357356896708631
"active",6014.8797632172,2006,"Na0210290_fdw","Na0210290_fdw_1710030303",14139.42931,0.425397633196074
"both",4857.19918381795,2006,"Na0210290_fdw","Na0210290_fdw_1710030303",14139.42931,0.34352158614936
"passive",268.675444739592,2006,"Na0210290_fdw","Na0210290_fdw_1710030303",14139.42931,0.0190018591874549
"active",1471.17300459761,2006,"Na0210290_fdw","Na0210290_fdw_1710030304",2824.638895,0.520835780885757
"both",773.309302455084,2006,"Na0210290_fdw","Na0210290_fdw_1710030304",2824.638895,0.273772801126526
