"type","REST_ACRES","YEAR","BpS_Code","BPS_LLID","AREA_STRATA","REST_PCT"
"active",5.09651969891475,2005,"Na0210290_fdw","Na0210290_fdw_1709000105",7.783825,0.654757744285714
"both",1.1762121900581,2005,"Na0210290_fdw","Na0210290_fdw_1709000105",7.783825,0.151109793714286
"active",34.7928425433712,2005,"Na0210290_fdw","Na0210290_fdw_1709000107",78.28304,0.444449302727273
"both",11.8029495607587,2005,"Na0210290_fdw","Na0210290_fdw_1709000107",78.28304,0.150772754363636
"passive",15.8227836078256,2005,"Na0210290_fdw","Na0210290_fdw_1709000107",78.28304,0.202122753636364
"active",5.8499994098162,2005,"Na0210290_fdw","Na0210290_fdw_1709000109",11.56454,0.505856645384615
"both",0.30563169647572,2005,"Na0210290_fdw","Na0210290_fdw_1709000109",11.56454,0.0264283487692308
"passive",2.9414612716106,2005,"Na0210290_fdw","Na0210290_fdw_1709000109",11.56454,0.254351774615385
"active",50.1064686532363,2005,"Na0210290_fdw","Na0210290_fdw_1709000110",171.466545,0.292223002762646
"both",63.7057549612073,2005,"Na0210290_fdw","Na0210290_fdw_1709000110",171.466545,0.371534604381323
"passive",9.24423885407255,2005,"Na0210290_fdw","Na0210290_fdw_1709000110",171.466545,0.0539127842931258
"active",1.9578516425936,2005,"Na0210290_fdw","Na0210290_fdw_1709000201",2.22395,0.880348768
"both",0.0105352381173,2005,"Na0210290_fdw","Na0210290_fdw_1709000201",2.22395,0.004737174
"active",8.18777133761245,2005,"Na0210290_fdw","Na0210290_fdw_1709000202",17.124415,0.478134367662338
"both",3.83981693516597,2005,"Na0210290_fdw","Na0210290_fdw_1709000202",17.124415,0.224230546571429
"passive",1.10523688296185,2005,"Na0210290_fdw","Na0210290_fdw_1709000202",17.124415,0.0645415848051948
"active",14.6603990248241,2005,"Na0210290_fdw","Na0210290_fdw_1709000203",47.370135,0.309486114507042
"both",14.5613998336409,2005,"Na0210290_fdw","Na0210290_fdw_1709000203",47.370135,0.307396207201878
"passive",6.72830520871265,2005,"Na0210290_fdw","Na0210290_fdw_1709000203",47.370135,0.142036859483568
"active",186.76605878161,2005,"Na0210290_fdw","Na0210290_fdw_1709000204",685.198995,0.272571997543006
"both",201.584553016186,2005,"Na0210290_fdw","Na0210290_fdw_1709000204",685.198995,0.294198553248296
"passive",116.014090342928,2005,"Na0210290_fdw","Na0210290_fdw_1709000204",685.198995,0.16931444907173
"active",1016.50555666151,2005,"Na0210290_fdw","Na0210290_fdw_1709000301",3063.046335,0.331860979393741
"both",828.557710299233,2005,"Na0210290_fdw","Na0210290_fdw_1709000301",3063.046335,0.270501200335003
"passive",473.452111805631,2005,"Na0210290_fdw","Na0210290_fdw_1709000301",3063.046335,0.154569033578015
"active",216.885787590673,2005,"Na0210290_fdw","Na0210290_fdw_1709000302",804.62511,0.269548868032062
"both",262.358200343253,2005,"Na0210290_fdw","Na0210290_fdw_1709000302",804.62511,0.326062655866224
"passive",127.811798474753,2005,"Na0210290_fdw","Na0210290_fdw_1709000302",804.62511,0.158846395527916
"active",184.204103201995,2005,"Na0210290_fdw","Na0210290_fdw_1709000303",600.4665,0.306768326296296
"both",196.659365778547,2005,"Na0210290_fdw","Na0210290_fdw_1709000303",600.4665,0.327510969851852
"passive",70.340926025935,2005,"Na0210290_fdw","Na0210290_fdw_1709000303",600.4665,0.117143797407407
"active",116.188246704302,2005,"Na0210290_fdw","Na0210290_fdw_1709000304",358.50074,0.324094858784119
"both",122.896032590747,2005,"Na0210290_fdw","Na0210290_fdw_1709000304",358.50074,0.342805519985112
"passive",14.2366294199286,2005,"Na0210290_fdw","Na0210290_fdw_1709000304",358.50074,0.0397115761042185
"active",142.192832237388,2005,"Na0210290_fdw","Na0210290_fdw_1709000305",551.5396,0.257810739677419
"both",208.213896678073,2005,"Na0210290_fdw","Na0210290_fdw_1709000305",551.5396,0.377513956709677
"passive",64.260200646044,2005,"Na0210290_fdw","Na0210290_fdw_1709000305",551.5396,0.116510583548387
"active",505.239491628257,2005,"Na0210290_fdw","Na0210290_fdw_1709000306",1682.64057,0.30026584443299
"both",525.732191837217,2005,"Na0210290_fdw","Na0210290_fdw_1709000306",1682.64057,0.312444737878403
"passive",193.133495019342,2005,"Na0210290_fdw","Na0210290_fdw_1709000306",1682.64057,0.114780006177637
"active",50.0610176047225,2005,"Na0210290_fdw","Na0210290_fdw_1709000406",150.561415,0.332495663677991
"both",45.960422663732,2005,"Na0210290_fdw","Na0210290_fdw_1709000406",150.561415,0.305260299683899
"passive",22.6423765553919,2005,"Na0210290_fdw","Na0210290_fdw_1709000406",150.561415,0.150386316144756
"active",61.8766270039697,2005,"Na0210290_fdw","Na0210290_fdw_1709000407",258.42299,0.239439327762478
"both",112.433103294323,2005,"Na0210290_fdw","Na0210290_fdw_1709000407",258.42299,0.435073920065404
"passive",9.48151841560613,2005,"Na0210290_fdw","Na0210290_fdw_1709000407",258.42299,0.0366899183993117
"active",264.601625803882,2005,"Na0210290_fdw","Na0210290_fdw_1709000506",566.440065,0.467130844291323
"both",139.611209802228,2005,"Na0210290_fdw","Na0210290_fdw_1709000506",566.440065,0.246471283422065
"active",34.078923555925,2005,"Na0210290_fdw","Na0210290_fdw_1709000606",111.1975,0.30647203
"both",50.19405200083,2005,"Na0210290_fdw","Na0210290_fdw_1709000606",111.1975,0.451395508
"active",27.0819958087799,2005,"Na0210290_fdw","Na0210290_fdw_1709000607",100.96733,0.268225333964758
"both",47.1676578367536,2005,"Na0210290_fdw","Na0210290_fdw_1709000607",100.96733,0.467157622537445
