"type","REST_ACRES","YEAR","STATE","ew","BpS_Code","AREA_STRATA","REST_PCT"
"active",266890.809132903,2011,"Oregon","eastside","RaMCONsw_fiw",1105278.24176,0.241469341428378
"both",366369.523015906,2011,"Oregon","eastside","RaMCONsw_fiw",1105278.24176,0.331472663781487
"active",18689.1062834087,2011,"Oregon","eastside","RaMCONsw_fvw",110519.19525,0.169102808259986
"both",43612.0940483655,2011,"Oregon","eastside","RaMCONsw_fvw",110519.19525,0.394611035211691
"active",259008.43568082,2011,"Oregon","eastside","RaMEVG_ftd",430468.873975,0.601689114683497
"active",17399.1422370339,2011,"Oregon","eastside","RaMEVG_fuc",108908.16587,0.159759758123213
"passive",36755.7188572641,2011,"Oregon","eastside","RaMEVG_fuc",108908.16587,0.337492772590975
"active",35757.9267178849,2011,"Oregon","eastside","RaOAPI_fop",77063.648215,0.464005111957895
"active",34672.8910879261,2011,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0970323294428346
"both",19294.179798741,2011,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0539948977953168
"active",13834.5780603503,2011,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.55527300853566
"both",2231.91560382101,2011,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.0895815171756672
"active",16885.5827212501,2011,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.224081154169975
"both",2996.41816404494,2011,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.0397641497873849
"active",32469.0902034268,2011,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.396946699281427
"both",729.935845410273,2011,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.00892373708987465
"passive",11954.5813714797,2011,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.14614920180915
"active",450875.287893385,2011,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.435738555721583
"both",196194.736765912,2011,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.189608110122836
"passive",7996.11743357562,2011,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.00772767271891445
"active",32976.6645995441,2011,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.401693964361883
"both",13065.0562275104,2011,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.159147515201162
"active",401176.007593649,2011,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.416689460501318
"both",143706.483037302,2011,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.149263604387849
"active",169762.407536639,2011,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.263957031409696
"both",192744.35610796,2011,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.299690778408935
"active",130762.598458165,2011,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.129445687115495
"both",305944.365516826,2011,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.302863196972261
"passive",32156.4816296853,2011,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.031832633404751
"active",24134.0248270516,2011,"Oregon","eastside","RaREFI_fcw",265840.30804,0.0907839183793762
"both",34359.5388478401,2011,"Oregon","eastside","RaREFI_fcw",265840.30804,0.129248792634825
"active",478.482250619059,2011,"Oregon","eastside","RaREFI_frf",56680.256885,0.0084417798527248
"both",10862.8159728919,2011,"Oregon","eastside","RaREFI_frf",56680.256885,0.191650789355662
"passive",10143.6132497977,2011,"Oregon","eastside","RaREFI_frf",56680.256885,0.178962019709585
"active",26104.979867213,2011,"Oregon","eastside","RaREFI_frm",88214.533515,0.295926066001064
"both",1978.79991075391,2011,"Oregon","eastside","RaREFI_frm",88214.533515,0.0224316768666859
"active",39452.4815158471,2011,"Oregon","eastside","RaSAWD_fal",84072.204245,0.469269027381228
"active",14112.3410143502,2011,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.246190901995406
"passive",7148.38055364845,2011,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.124704062530774
"active",75527.7973541625,2011,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.147491334952849
"passive",16164.4487944675,2011,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.0315660752066348
"active",22875.3674542967,2011,"Oregon","eastside","RaSPFI_fmz",240803.07894,0.0949961585001016
"passive",1474.02341073196,2011,"Oregon","eastside","RaSPFI_fmz",240803.07894,0.00612128141060538
"passive",20059.8139494158,2011,"Oregon","eastside","RaSSHE_fss",35555.845415,0.564177667983481
"active",345594.879914361,2011,"Oregon","eastside","RaTAOAco_ftm",586701.13908,0.589047569357517
"active",8405.4878329802,2011,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.31333678263796
"passive",1755.7602726574,2011,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.0654506063002604
"active",20606.1815668668,2011,"Oregon","westside","Na0210290_fdw",47801.13651,0.431081415031963
"both",16132.1729099442,2011,"Oregon","westside","Na0210290_fdw",47801.13651,0.337485132943844
"passive",648.592821104601,2011,"Oregon","westside","Na0210290_fdw",47801.13651,0.013568564859727
"active",19434.3888462549,2011,"Oregon","westside","Na0210350_fvg",91147.923565,0.213218119361718
"both",13039.7405203661,2011,"Oregon","westside","Na0210350_fvg",91147.923565,0.143061300909034
"passive",7427.31037191144,2011,"Oregon","westside","Na0210350_fvg",91147.923565,0.0814863365111639
"active",52867.2552343514,2011,"Oregon","westside","Na0710412_fmc",279601.66585,0.189080616074418
"active",145.922466915959,2011,"Oregon","westside","Na0710412_fmh",642.499155,0.227116978723434
"active",4438.99451276825,2011,"Oregon","westside","Na0710412_fmi",21721.986835,0.204354903006194
"active",81.0997482047899,2011,"Oregon","westside","R1RFWF_fcw",269.98753,0.300383311054366
"active",60508.2499713162,2011,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.0755831862193259
"both",30480.3066879265,2011,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.0380741253879896
"passive",108568.175483932,2011,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.135616690765053
"active",23325.3919187688,2011,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.0823028485258316
"both",10566.3515825222,2011,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.0372830105832969
"passive",31069.8727989576,2011,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.10962898473881
"active",6958.94579048296,2011,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0865406274248773
"both",2533.56125437263,2011,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0315070683367904
"passive",5929.82120877738,2011,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0737425557512964
"passive",9537.5486794439,2011,"Oregon","westside","RaABAMup_fsi",49085.467635,0.194304936653863
"active",126.485076454437,2011,"Oregon","westside","RaABAMup_fst",2646.722895,0.0477893158718595
"both",16.0370389145752,2011,"Oregon","westside","RaABAMup_fst",2646.722895,0.00605920587488446
"active",22.3644987897218,2011,"Oregon","westside","RaABAMup_fsw",510.17413,0.0438369910871839
"passive",221.588324501061,2011,"Oregon","westside","RaABAMup_fsw",510.17413,0.43433861395728
"active",89.7474539680455,2011,"Oregon","westside","RaDFHEdy_fdg",1354.38555,0.0662643321674877
"both",239136.572307544,2011,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.0966732905612412
"passive",436494.453585118,2011,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.17645713799701
"passive",35891.2286179374,2011,"Oregon","westside","RaDFHEwt_fdm",124423.77544,0.2884595688486
"passive",36962.5286941184,2011,"Oregon","westside","RaDFHEwt_fhc",104850.569095,0.352525780385879
"passive",183.846281687683,2011,"Oregon","westside","RaDFHEwt_fwc",365.394985,0.503143965393183
"passive",121427.808970324,2011,"Oregon","westside","RaDFHEwt_fwm",422043.88419,0.287713703524865
"passive",643322.401188461,2011,"Oregon","westside","RaDFHEwt_fwn",1687557.945845,0.38121499932634
"passive",169050.981686831,2011,"Oregon","westside","RaDFHEwt_fww",472121.678315,0.358066552440832
"active",181780.32027488,2011,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.147039044288273
"both",126129.604674118,2011,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.102024116250294
"passive",8844.34186723235,2011,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.00715403941169265
"active",74.0314630968437,2011,"Oregon","westside","RaMCONdy_fdx",145.00154,0.510556392
"both",38.0363968111444,2011,"Oregon","westside","RaMCONdy_fdx",145.00154,0.262317192018405
"active",49030.9225336127,2011,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.461507640032421
"both",21022.6258251327,2011,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.197877215652845
"active",274.606446822279,2011,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0698793988579513
"both",1663.09290626339,2011,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.423209046544426
"passive",79.1781854615623,2011,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0201485582976797
"active",7826.65433343181,2011,"Oregon","westside","RaSAWD_fal",17420.867535,0.449268919455785
"both",34054.2878621021,2011,"Oregon","westside","RaSSHE_fss",707868.384535,0.0481082198415634
"passive",252888.664867179,2011,"Oregon","westside","RaSSHE_fss",707868.384535,0.357253792360428
"active",53.9551474789471,2011,"Oregon","westside","RaTAOAco_fto",93.85069,0.574904110763033
"active",83365.809012095,2011,"Washington","eastside","Na0710412_fmh",757466.25025,0.110058776855841
"active",47456.1361723192,2011,"Washington","eastside","Na1010471_frn",685999.617,0.0691780796902678
"both",50560.8576612447,2011,"Washington","eastside","Na1010471_frn",685999.617,0.0737039152913182
"passive",210974.977419667,2011,"Washington","eastside","Na1010471_frn",685999.617,0.30754387056701
"active",26696.4049554567,2011,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.079584926142218
"both",18538.5247735571,2011,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0552653860080009
"passive",28832.2325684499,2011,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0859520637068523
"active",0.70347445446402,2011,"Washington","eastside","RaABAMlw_fsw",4.89269,0.143780712545455
"both",0.88487158916574,2011,"Washington","eastside","RaABAMlw_fsw",4.89269,0.180855846
"active",1461.40912466492,2011,"Washington","eastside","RaABLA_faf",15372.83198,0.0950644049558475
"both",200.834570618778,2011,"Washington","eastside","RaABLA_faf",15372.83198,0.0130642532800764
"passive",2307.19099627399,2011,"Washington","eastside","RaABLA_faf",15372.83198,0.150082366038713
"active",168.592001031283,2011,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.021128643541849
"both",943.381839467238,2011,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.118228495349898
"passive",186.042059841088,2011,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0233155567412971
"active",10.9629557425076,2011,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.00826958127814125
"passive",762.060329752933,2011,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.574837660915115
"both",1.77635683940025e-15,2011,"Washington","eastside","RaDFHEwt_fww",65.606525,2.70759172109825e-17
"passive",44.9272190340027,2011,"Washington","eastside","RaDFHEwt_fww",65.606525,0.684798029372881
"active",51.8144851399058,2011,"Washington","eastside","RaDFWV_fwx",509.28455,0.10173975460262
"both",74.3829142880777,2011,"Washington","eastside","RaDFWV_fwx",509.28455,0.146053742034934
"active",438763.705797774,2011,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.161013800714206
"both",1038803.69362915,2011,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.381211409916107
"passive",77121.3039449527,2011,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.0283013250643287
"active",1353.17480338028,2011,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.213718155005971
"both",1729.71297465227,2011,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.273187961162979
"active",47477.0201494812,2011,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.0326368455754452
"both",536174.305370183,2011,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.368579113659464
"active",9370.68334245183,2011,"Washington","eastside","RaMCONms_fcm",392953.061425,0.023846826153918
"both",32947.0008037624,2011,"Washington","eastside","RaMCONms_fcm",392953.061425,0.083844621757835
"passive",15907.8476089825,2011,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0404828188672064
"active",62196.4044343307,2011,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0670572888057807
"passive",52377.5551842105,2011,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0564710593300733
"active",4004.5275584759,2011,"Washington","eastside","RaOAPI_fop",7013.44872,0.570978375739219
"active",6129.99298879104,2011,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.438302634867636
"both",1919.38183058082,2011,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.13723834842861
"passive",699.908819303569,2011,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.0500444095497003
"active",232673.980420729,2011,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.442326536878741
"both",16936.1514643413,2011,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.0321965920371924
"passive",35397.9793371347,2011,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.0672935821374941
"active",451.410153648869,2011,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.163572209457007
"both",909.520984384496,2011,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.329572464776694
"passive",125.632809083802,2011,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.0455240893365299
"active",50316.9117511452,2011,"Washington","eastside","RaSAWD_fal",540980.73019,0.0930105435243011
"passive",153564.143461399,2011,"Washington","eastside","RaSAWD_fal",540980.73019,0.283862501733593
"active",97139.0467902432,2011,"Washington","eastside","RaSPFI_fcd",885764.813775,0.109666861089515
"passive",81575.3522574064,2011,"Washington","eastside","RaSPFI_fcd",885764.813775,0.0920959502892694
"active",0.744709255614585,2011,"Washington","eastside","RaSPFI_fmz",2.446345,0.304417102090909
"both",0.536692271170165,2011,"Washington","eastside","RaSPFI_fmz",2.446345,0.219385357
"active",71.2340566479545,2011,"Washington","eastside","RaSSHE_fss",3121.98101,0.0228169410447357
"both",236.107543923578,2011,"Washington","eastside","RaSSHE_fss",3121.98101,0.0756274760055563
"passive",1562.52137155204,2011,"Washington","eastside","RaSSHE_fss",3121.98101,0.500490351013392
"passive",223738.430475212,2011,"Washington","westside","Na0710411_fmt",503602.80254,0.444275586527223
"active",102423.198380563,2011,"Washington","westside","Na0710412_fmc",536796.14587,0.190804645615633
"active",7269.43539406087,2011,"Washington","westside","Na0710412_fmi",37383.70992,0.194454627687226
"both",693.939688706547,2011,"Washington","westside","Na0710412_fmi",37383.70992,0.0185626223344755
"active",79815.1163806606,2011,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.0773423307037079
"both",56974.6979512114,2011,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.055209540880331
"passive",181557.641566242,2011,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.175932727941295
"active",8374.63611920697,2011,"Washington","westside","RaABAMlw_fwc",289997.520125,0.0288783025303016
"both",13461.7135371017,2011,"Washington","westside","RaABAMlw_fwc",289997.520125,0.0464200988039456
"passive",74136.4365704393,2011,"Washington","westside","RaABAMlw_fwc",289997.520125,0.255645070821584
"active",72880.9954522192,2011,"Washington","westside","RaABAMup_fst",1463695.138845,0.0497924694275678
"passive",234459.228838001,2011,"Washington","westside","RaABAMup_fst",1463695.138845,0.160183102762104
"active",11581.4198391429,2011,"Washington","westside","RaABLA_faf",156228.92918,0.0741310837879411
"both",1991.65025486838,2011,"Washington","westside","RaABLA_faf",156228.92918,0.012748280778227
"passive",17397.1056118934,2011,"Washington","westside","RaABLA_faf",156228.92918,0.111356492700844
"both",167028.927465791,2011,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.112911607402731
"passive",432160.495936467,2011,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.292140630922401
"both",329193.524789462,2011,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.111388075986227
"passive",839737.158315301,2011,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.284138961903049
"passive",587957.093554822,2011,"Washington","westside","RaDFHEwt_fwm",1475019.937035,0.398609590821328
"passive",581160.117144603,2011,"Washington","westside","RaDFHEwt_fwn",1133764.594915,0.512593284136001
"passive",134564.201297719,2011,"Washington","westside","RaDFHEwt_fww",418469.10696,0.321563047449955
"active",148014.994978017,2011,"Washington","westside","RaSAWD_fal",504288.22393,0.293512693642759
"passive",69923.4770388562,2011,"Washington","westside","RaSAWD_fal",504288.22393,0.138657763002934
"both",45910.820362036,2011,"Washington","westside","RaSSHE_fss",1107128.12337,0.041468389604527
"passive",593442.076878523,2011,"Washington","westside","RaSSHE_fss",1107128.12337,0.536019331775385
