"type","REST_ACRES","YEAR","STATE","BpS_Code","AREA_STRATA","REST_PCT"
"active",26420.2170963162,2008,"Oregon","Na0210290_fdw",57447.29724,0.459903570152993
"both",18325.7137202368,2008,"Oregon","Na0210290_fdw",57447.29724,0.319000450859798
"active",21595.8604984071,2008,"Oregon","Na0210290_fwo",216308.93843,0.0998380402361217
"both",127595.416036571,2008,"Oregon","Na0210290_fwo",216308.93843,0.589875836674507
"active",19725.6524290402,2008,"Oregon","Na0210350_fvg",93108.557885,0.211856491788904
"both",12398.461274691,2008,"Oregon","Na0210350_fvg",93108.557885,0.133161350109241
"passive",8123.73070624645,2008,"Oregon","Na0210350_fvg",93108.557885,0.0872500969919458
"active",114434.105649731,2008,"Oregon","Na0710270_fdd",1403267.971,0.0815482915698438
"both",549787.830463274,2008,"Oregon","Na0710270_fdd",1403267.971,0.39179104905493
"passive",249846.497642819,2008,"Oregon","Na0710270_fdd",1403267.971,0.178046177071064
"active",58575.6305775291,2008,"Oregon","Na0710412_fmc",296241.037355,0.197729629562885
"active",126253.3776741,2008,"Oregon","Na0710412_fmh",662575.19644,0.190549507968991
"active",9143.87704840774,2008,"Oregon","Na0710412_fmi",70280.37832,0.130105689055541
"active",44651.5714846276,2008,"Oregon","R1RFWF_fcw",149554.85523,0.298563168784845
"active",1184.73626467504,2008,"Oregon","R1RFWF_frm",3802.50971,0.311566926853433
"active",66404.3434984648,2008,"Oregon","RaABAMlw_fsi",935569.284445,0.070977472863335
"both",36488.7103934217,2008,"Oregon","RaABAMlw_fsi",935569.284445,0.0390016121735629
"passive",124557.057249915,2008,"Oregon","RaABAMlw_fsi",935569.284445,0.13313504335898
"active",24536.0797117383,2008,"Oregon","RaABAMlw_fsw",305401.487405,0.0803404067223826
"both",12177.5936623189,2008,"Oregon","RaABAMlw_fsw",305401.487405,0.0398740483086447
"passive",33188.1753641266,2008,"Oregon","RaABAMlw_fsw",305401.487405,0.108670640886942
"active",7134.33359530455,2008,"Oregon","RaABAMlw_fwc",91820.001255,0.077699123260642
"both",2778.57457311761,2008,"Oregon","RaABAMlw_fwc",91820.001255,0.0302611036281847
"passive",7866.0205627905,2008,"Oregon","RaABAMlw_fwc",91820.001255,0.0856678333182027
"passive",8970.4414294439,2008,"Oregon","RaABAMup_fsi",49085.467635,0.18275147129387
"active",122.037176454437,2008,"Oregon","RaABAMup_fst",2646.722895,0.0461087848240484
"both",15.8146439145752,2008,"Oregon","RaABAMup_fst",2646.722895,0.00597517932249391
"active",15.2478587897218,2008,"Oregon","RaABAMup_fsw",510.17413,0.0298875577829119
"passive",229.594544501061,2008,"Oregon","RaABAMup_fsw",510.17413,0.450031726424586
"active",89.0554960420592,2008,"Oregon","RaDFHEdy_fdg",1354.38555,0.0657534304334975
"both",286338.521607569,2008,"Oregon","RaDFHEdy_fwi",2964966.58168,0.0965739456818178
"passive",530182.745720167,2008,"Oregon","RaDFHEdy_fwi",2964966.58168,0.178815757653416
"active",2634.18238734667,2008,"Oregon","RaDFHEdy_fwx",110789.849965,0.0237763873511774
"both",8061.6319691367,2008,"Oregon","RaDFHEdy_fwx",110789.849965,0.0727650770506818
"passive",16084.6817074983,2008,"Oregon","RaDFHEdy_fwx",110789.849965,0.145181907120369
"passive",42376.7575651312,2008,"Oregon","RaDFHEwt_fdm",143058.69728,0.296219372683017
"passive",49970.353320828,2008,"Oregon","RaDFHEwt_fhc",136162.22833,0.366991300992232
"passive",182.511911687683,2008,"Oregon","RaDFHEwt_fwc",365.394985,0.499492109032867
"passive",247661.757282529,2008,"Oregon","RaDFHEwt_fwm",728744.82558,0.339847019957113
"passive",736325.994676867,2008,"Oregon","RaDFHEwt_fwn",1863633.62722,0.395102333378289
"passive",187430.900625623,2008,"Oregon","RaDFHEwt_fww",504339.37478,0.371636461474742
"active",186645.972779842,2008,"Oregon","RaDFWV_fwx",1274299.998525,0.146469413007835
"both",106256.464317016,2008,"Oregon","RaDFWV_fwx",1274299.998525,0.0833841830338287
"passive",31852.2989163316,2008,"Oregon","RaDFWV_fwx",1274299.998525,0.0249959185067885
"both",540821.478879376,2008,"Oregon","RaMCONdy_fdd",1523190.91643,0.355058235343823
"passive",73307.8398613152,2008,"Oregon","RaMCONdy_fdd",1523190.91643,0.0481278079264886
"active",21107.9981588386,2008,"Oregon","RaMCONdy_fdg",1043084.14564,0.0202361412998828
"both",389710.260005749,2008,"Oregon","RaMCONdy_fdg",1043084.14564,0.373613443972573
"active",817.76151738943,2008,"Oregon","RaMCONdy_fdx",4596.682255,0.17790255493512
"both",1245.72164590421,2008,"Oregon","RaMCONdy_fdx",4596.682255,0.271004515169432
"active",25420.6150710487,2008,"Oregon","RaMCONdy_fmd",595788.865965,0.042667153623079
"both",209418.575730186,2008,"Oregon","RaMCONdy_fmd",595788.865965,0.35149796797728
"active",5409.65844084601,2008,"Oregon","RaMCONdy_fmx",596169.8286,0.00907402250387216
