"type","REST_ACRES","YEAR","BpS_Code","AREA_STRATA","REST_PCT"
"active",26553.6540963162,2005,"Na0210290_fdw",57447.29724,0.462226342614203
"both",18134.6764152368,2005,"Na0210290_fdw",57447.29724,0.315675014952832
"active",20566.3940434071,2005,"Na0210290_fwo",216308.93843,0.095078798835965
"both",127171.975956571,2005,"Na0210290_fwo",216308.93843,0.587918265789672
"active",20904.5683240402,2005,"Na0210350_fvg",93108.557885,0.224518226883718
"both",10857.708714691,2005,"Na0210350_fvg",93108.557885,0.116613434482591
"passive",8472.22367124645,2005,"Na0210350_fvg",93108.557885,0.0909929641667379
"active",105688.199879731,2005,"Na0710270_fdd",1403267.971,0.0753157643899015
"both",549248.077798274,2005,"Na0710270_fdd",1403267.971,0.391406409288218
"passive",249349.444817819,2005,"Na0710270_fdd",1403267.971,0.177691966161051
"passive",221517.371610212,2005,"Na0710411_fmt",503602.80254,0.439865247955242
"active",158159.067203092,2005,"Na0710412_fmc",833037.183225,0.189858352529714
"active",191284.347310254,2005,"Na0710412_fmh",1420041.44669,0.134703355142289
"active",16506.433964146,2005,"Na0710412_fmi",107664.08824,0.153314203779357
"active",49493.4967673192,2005,"Na1010471_frn",685999.617,0.0721479947521883
"both",50392.9494362447,2005,"Na1010471_frn",685999.617,0.0734591509782792
"passive",211398.862289667,2005,"Na1010471_frn",685999.617,0.308161778885755
"active",42932.9029246276,2005,"R1RFWF_fcw",149554.85523,0.287071274674441
"active",1155.38012467504,2005,"R1RFWF_frm",3802.50971,0.303846725660311
"active",157594.183704582,2005,"RaABAMlw_fsi",2302986.736655,0.0684303479461118
"both",111795.32816319,2005,"RaABAMlw_fsi",2302986.736655,0.0485436265801377
"passive",335817.607809607,2005,"RaABAMlw_fsi",2302986.736655,0.145818298674776
"active",22992.5325981996,2005,"RaABAMlw_fsw",305406.380095,0.0752850434593002
"both",11742.8752650998,2005,"RaABAMlw_fsw",305406.380095,0.0384499998377475
"passive",33499.4227328652,2005,"RaABAMlw_fsw",305406.380095,0.109688025254891
"active",12366.5283645115,2005,"RaABAMlw_fwc",381817.52138,0.0323885826921072
"both",16363.2725452193,2005,"RaABAMlw_fwc",381817.52138,0.0428562641286803
"passive",79311.2552382299,2005,"RaABAMlw_fwc",381817.52138,0.207720313493147
"passive",9958.40667158316,2005,"RaABAMup_fsi",49085.467635,0.202878920205751
"active",68550.6847286737,2005,"RaABAMup_fst",1466341.86174,0.0467494562607178
"passive",233924.187811731,2005,"RaABAMup_fst",1466341.86174,0.159529093395827
"active",23.6988687897218,2005,"RaABAMup_fsw",510.17413,0.046452509831735
"passive",226.925804501061,2005,"RaABAMup_fsw",510.17413,0.444800688935484
"active",12790.4106388078,2005,"RaABLA_faf",171601.76116,0.0745354275640688
"both",2046.14891548716,2005,"RaABLA_faf",171601.76116,0.0119238223527283
"passive",19352.2453231674,2005,"RaABLA_faf",171601.76116,0.112774164975635
"both",169687.269583249,2005,"RaDFHEdy_fdg",1480643.6394,0.114603720346924
"passive",424122.314638288,2005,"RaDFHEdy_fdg",1480643.6394,0.286444559212205
"both",620183.642466498,2005,"RaDFHEdy_fwi",5928320.79961,0.104613711610765
"passive",1337790.84062031,2005,"RaDFHEdy_fwi",5928320.79961,0.225661006858522
"active",2168.26486234667,2005,"RaDFHEdy_fwx",110789.849965,0.0195709702922393
"both",7537.0021641367,2005,"RaDFHEdy_fwx",110789.849965,0.0680297172215482
"passive",17323.6442524983,2005,"RaDFHEdy_fwx",110789.849965,0.156364903986882
"passive",41403.1122551312,2005,"RaDFHEwt_fdm",143058.69728,0.289413457848672
"passive",49493.093650828,2005,"RaDFHEwt_fhc",136162.22833,0.363486219767773
"passive",178.953591687683,2005,"RaDFHEwt_fwc",365.394985,0.489753825405356
"passive",832330.740762351,2005,"RaDFHEwt_fwm",2203764.762615,0.377685837836296
"passive",1272247.62422768,2005,"RaDFHEwt_fwn",2998723.91873,0.424263006101106
"passive",310574.578812011,2005,"RaDFHEwt_fww",922874.088265,0.336529741988845
"active",199143.187612946,2005,"RaDFWV_fwx",1274809.283075,0.156214102185221
"both",86996.0945733402,2005,"RaDFWV_fwx",1274809.283075,0.0682424388717147
"passive",36803.352687223,2005,"RaDFWV_fwx",1274809.283075,0.0288696930402395
"active",219806.242282125,2005,"RaMCONdy_fdd",4248197.74101,0.051741057192377
"both",1606040.6974498,2005,"RaMCONdy_fdd",4248197.74101,0.378052246002082
"passive",135430.047363994,2005,"RaMCONdy_fdd",4248197.74101,0.0318794123109241
"active",20589.7031880613,2005,"RaMCONdy_fdg",1049415.73129,0.019620158697975
"both",391832.170401877,2005,"RaMCONdy_fdg",1049415.73129,0.373381262276501
"active",994.425913533224,2005,"RaMCONdy_fdx",4596.682255,0.216335578220911
"both",1167.21621090421,2005,"RaMCONdy_fdx",4596.682255,0.253925798250375
"active",22365.3063530446,2005,"RaMCONdy_fmd",2050495.021305,0.0109072717176414
"both",754236.306135348,2005,"RaMCONdy_fmd",2050495.021305,0.367831327703165
"both",222562.191710191,2005,"RaMCONdy_fmx",596169.8286,0.373320119592163
"passive",4033.54792452292,2005,"RaMCONdy_fmx",596169.8286,0.00676576997194742
"active",28749.2853342821,2005,"RaMCONms_fcm",2203967.80925,0.0130443308716316
"both",298406.254782668,2005,"RaMCONms_fcm",2203967.80925,0.135395015086094
"passive",152320.643345734,2005,"RaMCONms_fcm",2203967.80925,0.0691120091257448
"active",53827.1339926196,2005,"RaMCONms_fmm",1769570.105205,0.0304181980890686
"both",101979.483639663,2005,"RaMCONms_fmm",1769570.105205,0.0576295244476053
"passive",114048.064951402,2005,"RaMCONms_fmm",1769570.105205,0.0644495884146899
"active",46929.0839391845,2005,"RaMCONsw_fdm",252622.9284,0.185767318257342
"both",102152.006876087,2005,"RaMCONsw_fdm",252622.9284,0.404365540068244
"active",293125.555518626,2005,"RaMCONsw_fiw",1211519.002,0.241948789110801
"both",397487.547471038,2005,"RaMCONsw_fiw",1211519.002,0.328090229550554
"active",17052.0242158209,2005,"RaMCONsw_fvw",114448.9149,0.148992449869185
"both",46641.261641679,2005,"RaMCONsw_fvw",114448.9149,0.407529085639929
"active",237039.13618949,2005,"RaMEVG_ftd",430468.873975,0.550653370127885
"active",16480.2060970339,2005,"RaMEVG_fuc",108908.16587,0.151322042432574
"passive",39973.1073222641,2005,"RaMEVG_fuc",108908.16587,0.367034987715968
"active",35746.4453663608,2005,"RaOAPI_fop",84077.096935,0.425162697922318
"active",29682.7920779261,2005,"RaPICOpu_fld",357333.388645,0.0830675022854219
"both",11800.2821219669,2005,"RaPICOpu_fld",357333.388645,0.0330231724684708
"passive",8547.58114983427,2005,"RaPICOpu_fld",357333.388645,0.0239204659330786
"active",13672.0073153503,2005,"RaPICOpu_flp",24914.91185,0.548747970599393
"both",2230.35883882101,2005,"RaPICOpu_flp",24914.91185,0.0895190339122556
"active",13704.88943125,2005,"RaPICOpu_flw",75354.765035,0.181871570097585
"both",3054.01846904494,2005,"RaPICOpu_flw",75354.765035,0.0405285381438909
"active",32302.1070138371,2005,"RaPIJEsp_fjp",81797.103395,0.394905267706725
"both",4.54747350886464e-13,2005,"RaPIJEsp_fjp",81797.103395,5.55945543316466e-18
"passive",13986.1596964797,2005,"RaPIJEsp_fjp",81797.103395,0.170986002144113
"active",438854.735352176,2005,"RaPIPOm_fdp",1048723.860445,0.418465481624457
"both",208209.962016492,2005,"RaPIPOm_fdp",1048723.860445,0.198536497422824
"passive",10800.1053478792,2005,"RaPIPOm_fdp",1048723.860445,0.0102983309098131
"active",245259.692260273,2005,"RaPIPOm_fpd",608117.110395,0.403309967879321
"both",42692.5426697313,2005,"RaPIPOm_fpd",608117.110395,0.0702044753221967
"passive",30784.9203392551,2005,"RaPIPOm_fpd",608117.110395,0.0506233418087165
"active",368388.090348649,2005,"RaPIPOm_fpl",962769.74971,0.38263363640124
"both",129160.584563447,2005,"RaPIPOm_fpl",962769.74971,0.134155216865042
"passive",25514.6422688545,2005,"RaPIPOm_fpl",962769.74971,0.0265012920031398
"active",165075.877701639,2005,"RaPIPOxe_fpd",643144.1005,0.256670126606625
"both",194090.29064796,2005,"RaPIPOxe_fpd",643144.1005,0.301783520204986
"active",125499.569086814,2005,"RaPIPOxe_fxp",1012933.16591,0.123897186221627
"both",308552.98430121,2005,"RaPIPOxe_fxp",1012933.16591,0.304613369060743
"passive",35869.5681837691,2005,"RaPIPOxe_fxp",1012933.16591,0.0354115842890232
