"Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","BpS","REST_ACRES","strataID"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",1582.22264254595,"2008_eastside_Na0210290_fdw"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",4755.33071690343,"2008_eastside_Na0210290_fdw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",1116.615219188,"2008_eastside_Na0210290_fdw"
6,"B","A","Regen / high fire","None",1,0,0,"Na0210290",509.851405948098,"2008_eastside_Na0210290_fdw"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",15995.8305894266,"2008_eastside_Na0210290_fwo"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",5600.02990898047,"2008_eastside_Na0210290_fwo"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",127595.416036571,"2008_eastside_Na0210290_fwo"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210350",128.215736385819,"2008_eastside_Na0210350_fvg"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210350",314.161985724337,"2008_eastside_Na0210350_fvg"
11,"C","D","Grow w/ fire","None",0,0,1,"Na0210350",31.4588569914539,"2008_eastside_Na0210350_fvg"
19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"Na0210350",205.594569335011,"2008_eastside_Na0210350_fvg"
1,"B","C","Thin / low fire","None",1,0,0,"Na0710270",67951.0415774207,"2008_eastside_Na0710270_fdd"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0710270",549787.830463274,"2008_eastside_Na0710270_fdd"
6,"B","A","Regen / high fire","None",1,0,0,"Na0710270",46483.0640723104,"2008_eastside_Na0710270_fdd"
13,"B","E","Grow w/o fire","None",0,0,1,"Na0710270",249846.497642819,"2008_eastside_Na0710270_fdd"
4,"E","A","Regen / high fire","None",1,0,0,"Na0710412",1014.63131562766,"2008_eastside_Na0710412_fmc"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",1951.1230559816,"2008_eastside_Na0710412_fmc"
16,"E","B","Regen / high fire","Grow w/o fire",0,1,0,"Na0710412",559.137168249438,"2008_eastside_Na0710412_fmc"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",83720.1854279371,"2008_eastside_Na0710412_fmh"
5,"D","C","Overstory removal","None",1,0,0,"Na0710412",10841.5675474093,"2008_eastside_Na0710412_fmh"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",57171.1953069962,"2008_eastside_Na0710412_fmh"
7,"B","C","Thin / low fire","None",1,0,0,"Na0710412",30008.0588619431,"2008_eastside_Na0710412_fmh"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",1387.68059055327,"2008_eastside_Na0710412_fmi"
5,"D","C","Overstory removal","None",1,0,0,"Na0710412",417.734051563319,"2008_eastside_Na0710412_fmi"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",2414.69450545877,"2008_eastside_Na0710412_fmi"
7,"B","C","Thin / low fire","None",1,0,0,"Na0710412",646.80393896462,"2008_eastside_Na0710412_fmi"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na1010471",50512.1531562447,"2008_eastside_Na1010471_frn"
6,"B","A","Regen / high fire","None",1,0,0,"Na1010471",47936.7317673192,"2008_eastside_Na1010471_frn"
13,"B","E","Grow w/o fire","None",0,0,1,"Na1010471",115811.594314892,"2008_eastside_Na1010471_frn"
20,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na1010471",95578.5945697742,"2008_eastside_Na1010471_frn"
1,"B","C","Thin / low fire","None",1,0,0,"R1RFWF",5267.10062262136,"2008_eastside_R1RFWF_fcw"
2,"E","D","Thin / low fire","None",1,0,0,"R1RFWF",19873.4562866877,"2008_eastside_R1RFWF_fcw"
6,"B","A","Regen / high fire","None",1,0,0,"R1RFWF",19237.9849500648,"2008_eastside_R1RFWF_fcw"
9,"E","A","Regen / high fire","None",1,0,0,"R1RFWF",193.264247048963,"2008_eastside_R1RFWF_fcw"
1,"B","C","Thin / low fire","None",1,0,0,"R1RFWF",175.050439220064,"2008_eastside_R1RFWF_frm"
2,"E","D","Thin / low fire","None",1,0,0,"R1RFWF",481.962448358857,"2008_eastside_R1RFWF_frm"
6,"B","A","Regen / high fire","None",1,0,0,"R1RFWF",415.310251159457,"2008_eastside_R1RFWF_frm"
9,"E","A","Regen / high fire","None",1,0,0,"R1RFWF",112.413125936661,"2008_eastside_R1RFWF_frm"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",24184.2022340523,"2008_eastside_RaABAMlw_fsi"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",30560.0305776052,"2008_eastside_RaABAMlw_fsi"
11,"C","D","Grow w/ fire","None",0,0,1,"RaABAMlw",3.63797880709171e-12,"2008_eastside_RaABAMlw_fsi"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",22016.9551455763,"2008_eastside_RaABAMlw_fsi"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",26243.4978638565,"2008_eastside_RaABAMlw_fsi"
