"strataID","BpS","SCLASS","YEAR","STATE","ew","MAP_ZONE","PVT","BpS_Code","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2017_Oregon_Na0210290_fdw","Na0210290","A",2017,"Oregon","eastside","OSW","fdw","Na0210290_fdw","A",1054.1523,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-2727.91392803249
"2017_Oregon_Na0210290_fdw","Na0210290","A",2017,"Oregon","westside","OCR","fdw","Na0210290_fdw","A",2014.676305,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-1767.38992303249
"2017_Oregon_Na0210290_fdw","Na0210290","A",2017,"Oregon","westside","OWC","fdw","Na0210290_fdw","A",342.710695,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-3439.35553303249
"2017_Oregon_Na0210290_fdw","Na0210290","B",2017,"Oregon","eastside","OSW","fdw","Na0210290_fdw","B",4035.62674723411,50778.783165,554.968531797495,240.547931360876,869.389132234113,3166.237615
"2017_Oregon_Na0210290_fdw","Na0210290","B",2017,"Oregon","westside","OCR","fdw","Na0210290_fdw","B",12472.8482572341,50778.783165,554.968531797495,240.547931360876,869.389132234113,11603.459125
"2017_Oregon_Na0210290_fdw","Na0210290","B",2017,"Oregon","westside","OWC","fdw","Na0210290_fdw","B",869.389132234113,50778.783165,554.968531797495,240.547931360876,869.389132234113,0
"2017_Oregon_Na0210290_fdw","Na0210290","C",2017,"Oregon","eastside","OSW","fdw","Na0210290_fdw","C",568.172147765887,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-8938.62005882285
"2017_Oregon_Na0210290_fdw","Na0210290","C",2017,"Oregon","westside","OCR","fdw","Na0210290_fdw","C",2726.07083276589,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-6780.72137382285
"2017_Oregon_Na0210290_fdw","Na0210290","C",2017,"Oregon","westside","OWC","fdw","Na0210290_fdw","C",270.607637765887,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-9236.18456882285
"2017_Oregon_Na0210290_fdw","Na0210290","D",2017,"Oregon","eastside","OSW","fdw","Na0210290_fdw","D",-124.390531530274,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-31538.5712967559
"2017_Oregon_Na0210290_fdw","Na0210290","D",2017,"Oregon","westside","OCR","fdw","Na0210290_fdw","D",4404.01645846973,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-27010.1643067559
"2017_Oregon_Na0210290_fdw","Na0210290","D",2017,"Oregon","westside","OWC","fdw","Na0210290_fdw","D",-20.3096715302741,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-31434.4904367559
"2017_Oregon_Na0210290_fdw","Na0210290","E",2017,"Oregon","eastside","OSW","fdw","Na0210290_fdw","E",2688.38248653027,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,314.589032058911
"2017_Oregon_Na0210290_fdw","Na0210290","E",2017,"Oregon","westside","OCR","fdw","Na0210290_fdw","E",18248.0262665303,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,15874.2328120589
"2017_Oregon_Na0210290_fdw","Na0210290","E",2017,"Oregon","westside","OWC","fdw","Na0210290_fdw","E",1228.80410153027,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,0
"2017_Oregon_Na0210290_fwo","Na0210290","A",2017,"Oregon","eastside","OSW","fwo","Na0210290_fwo","A",14561.8337115545,195510.11324,18100.2953931613,14561.8337115545,21638.756879258,0
