"Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","BpS","REST_ACRES","strataID"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",9367.96988128903,"2009_Na0210290_fdw"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",16986.1959000272,"2009_Na0210290_fdw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",18254.6926834622,"2009_Na0210290_fdw"
18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"Na0210290",75.0241467745655,"2009_Na0210290_fdw"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",16494.2177844266,"2009_Na0210290_fwo"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",5649.40159898047,"2009_Na0210290_fwo"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",127548.713086571,"2009_Na0210290_fwo"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210350",3702.5188860376,"2009_Na0210350_fvg"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210350",15715.1164680026,"2009_Na0210350_fvg"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210350",12813.450344691,"2009_Na0210350_fvg"
19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"Na0210350",7998.07753124645,"2009_Na0210350_fvg"
1,"B","C","Thin / low fire","None",1,0,0,"Na0710270",71930.8001024207,"2009_Na0710270_fdd"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0710270",549987.096383274,"2009_Na0710270_fdd"
6,"B","A","Regen / high fire","None",1,0,0,"Na0710270",47822.5491573104,"2009_Na0710270_fdd"
13,"B","E","Grow w/o fire","None",0,0,1,"Na0710270",249858.951762819,"2009_Na0710270_fdd"
10,"B","E","Grow w/o fire","None",0,0,1,"Na0710411",160935.140283301,"2009_Na0710411_fmt"
18,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na0710411",7031.52584944445,"2009_Na0710411_fmt"
19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na0710411",55195.538897466,"2009_Na0710411_fmt"
4,"E","A","Regen / high fire","None",1,0,0,"Na0710412",60362.3477373823,"2009_Na0710412_fmc"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",93405.9831221006,"2009_Na0710412_fmc"
8,"E","D","Thin / low fire","None",1,0,0,"Na0710412",7875.88838860943,"2009_Na0710412_fmc"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",77850.4846902975,"2009_Na0710412_fmh"
5,"D","C","Overstory removal","None",1,0,0,"Na0710412",10733.8754007744,"2009_Na0710412_fmh"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",49448.1737133891,"2009_Na0710412_fmh"
7,"B","C","Thin / low fire","None",1,0,0,"Na0710412",35773.3456657926,"2009_Na0710412_fmh"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",6141.01694596798,"2009_Na0710412_fmi"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",7781.63938911528,"2009_Na0710412_fmi"
7,"B","C","Thin / low fire","None",1,0,0,"Na0710412",3062.59406406276,"2009_Na0710412_fmi"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na1010471",50510.5963912447,"2009_Na1010471_frn"
6,"B","A","Regen / high fire","None",1,0,0,"Na1010471",47497.7240373192,"2009_Na1010471_frn"
13,"B","E","Grow w/o fire","None",0,0,1,"Na1010471",114473.665994892,"2009_Na1010471_frn"
20,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na1010471",96858.2553997743,"2009_Na1010471_frn"
1,"B","C","Thin / low fire","None",1,0,0,"R1RFWF",5406.48003059324,"2009_R1RFWF_fcw"
2,"E","D","Thin / low fire","None",1,0,0,"R1RFWF",19491.0886101846,"2009_R1RFWF_fcw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"R1RFWF",23.4607166316018,"2009_R1RFWF_fcw"
6,"B","A","Regen / high fire","None",1,0,0,"R1RFWF",17104.9467572181,"2009_R1RFWF_fcw"
1,"B","C","Thin / low fire","None",1,0,0,"R1RFWF",173.048884220064,"2009_R1RFWF_frm"
2,"E","D","Thin / low fire","None",1,0,0,"R1RFWF",466.617193358857,"2009_R1RFWF_frm"
6,"B","A","Regen / high fire","None",1,0,0,"R1RFWF",412.196721159457,"2009_R1RFWF_frm"
9,"E","A","Regen / high fire","None",1,0,0,"R1RFWF",111.078755936661,"2009_R1RFWF_frm"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",112430.04349319,"2009_RaABAMlw_fsi"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",171431.600604582,"2009_RaABAMlw_fsi"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",278280.381615487,"2009_RaABAMlw_fsi"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",55617.0677641202,"2009_RaABAMlw_fsi"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",12217.6885900998,"2009_RaABAMlw_fsw"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",24854.2011431996,"2009_RaABAMlw_fsw"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",28857.9729815456,"2009_RaABAMlw_fsw"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",4521.80124131963,"2009_RaABAMlw_fsw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",16227.1668052193,"2009_RaABAMlw_fwc"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",14215.0756045115,"2009_RaABAMlw_fwc"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",78127.1109110189,"2009_RaABAMlw_fwc"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",2974.42407721101,"2009_RaABAMlw_fwc"
10,"B","E","Grow w/o fire","None",0,0,1,"RaABAMup",4275.78389826155,"2009_RaABAMup_fsi"
11,"C","E","Grow w/o fire","None",0,0,1,"RaABAMup",1585.50384611042,"2009_RaABAMup_fsi"
