"type","REST_ACRES","YEAR","STATE","ew","BpS_Code","AREA_STRATA","REST_PCT"
"both",43426.1269900253,2008,"Oregon","eastside","RaDFHEdy_fwi",491309.474125,0.0883885397637919
"passive",89303.9971050487,2008,"Oregon","eastside","RaDFHEdy_fwi",491309.474125,0.181767301076567
"active",2634.18238734667,2008,"Oregon","eastside","RaDFHEdy_fwx",110789.849965,0.0237763873511774
"both",8061.6319691367,2008,"Oregon","eastside","RaDFHEdy_fwx",110789.849965,0.0727650770506818
"passive",16084.6817074983,2008,"Oregon","eastside","RaDFHEdy_fwx",110789.849965,0.145181907120369
"active",76.9812573899006,2008,"Oregon","eastside","RaDFHEwt_fdm",18634.92184,0.00413102121118962
"passive",5645.72613350574,2008,"Oregon","eastside","RaDFHEwt_fdm",18634.92184,0.302964841064541
"passive",12240.7842717096,2008,"Oregon","eastside","RaDFHEwt_fhc",31311.659235,0.390933747069748
"passive",126470.131802205,2008,"Oregon","eastside","RaDFHEwt_fwm",306700.94139,0.412356516510936
"passive",86875.6985339687,2008,"Oregon","eastside","RaDFHEwt_fwn",176075.681375,0.493399757737946
"passive",16073.0992960131,2008,"Oregon","eastside","RaDFHEwt_fww",32217.696465,0.49889039439782
"active",12342.2749197827,2008,"Oregon","eastside","RaDFWV_fwx",38027.543445,0.324561457345609
"both",540821.478879376,2008,"Oregon","eastside","RaMCONdy_fdd",1523190.91643,0.355058235343823
"passive",73307.8398613152,2008,"Oregon","eastside","RaMCONdy_fdd",1523190.91643,0.0481278079264886
"active",21107.9981588386,2008,"Oregon","eastside","RaMCONdy_fdg",1043084.14564,0.0202361412998828
"both",389710.260005749,2008,"Oregon","eastside","RaMCONdy_fdg",1043084.14564,0.373613443972573
"active",761.75879722842,2008,"Oregon","eastside","RaMCONdy_fdx",4451.680715,0.171117123171404
"both",1206.57327409306,2008,"Oregon","eastside","RaMCONdy_fdx",4451.680715,0.271037693702403
"active",25420.6150710487,2008,"Oregon","eastside","RaMCONdy_fmd",595788.865965,0.042667153623079
"both",209418.575730186,2008,"Oregon","eastside","RaMCONdy_fmd",595788.865965,0.35149796797728
"active",5409.65844084601,2008,"Oregon","eastside","RaMCONdy_fmx",596169.8286,0.00907402250387216
"both",222171.888485191,2008,"Oregon","eastside","RaMCONdy_fmx",596169.8286,0.372665434959906
"passive",2280.85292952292,2008,"Oregon","eastside","RaMCONdy_fmx",596169.8286,0.00382584428145097
"active",12783.4782668302,2008,"Oregon","eastside","RaMCONms_fcm",1811014.747825,0.00705873780552201
"both",252724.916278906,2008,"Oregon","eastside","RaMCONms_fcm",1811014.747825,0.13954878975029
"passive",142620.062581751,2008,"Oregon","eastside","RaMCONms_fcm",1811014.747825,0.078751463925424
"active",11963.4428882659,2008,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.0142073750818737
"both",101024.729321959,2008,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.119973508916035
"passive",51212.1220331063,2008,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.0608177623497221
"active",47059.4074091845,2008,"Oregon","eastside","RaMCONsw_fdm",252622.9284,0.186283199657441
"both",102921.493576087,2008,"Oregon","eastside","RaMCONsw_fdm",252622.9284,0.40741152922241
"active",259924.063362903,2008,"Oregon","eastside","RaMCONsw_fiw",1105278.24176,0.235166181276681
"both",375863.565565906,2008,"Oregon","eastside","RaMCONsw_fiw",1105278.24176,0.340062394576225
"active",17040.0473584087,2008,"Oregon","eastside","RaMCONsw_fvw",110519.19525,0.154181790048898
"both",45117.9305933655,2008,"Oregon","eastside","RaMCONsw_fvw",110519.19525,0.408236148402153
"active",247020.23320582,2008,"Oregon","eastside","RaMEVG_ftd",430468.873975,0.573839940910956
"active",16743.5217770339,2008,"Oregon","eastside","RaMEVG_fuc",108908.16587,0.153739819629504
"passive",38648.9674922641,2008,"Oregon","eastside","RaMEVG_fuc",108908.16587,0.354876672318567
"active",33531.9751628849,2008,"Oregon","eastside","RaOAPI_fop",77063.648215,0.435120526208855
"active",30956.4482429261,2008,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0866318380163472
"both",20205.4787519669,2008,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0565451743219005
"active",13811.2265853503,2008,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.554335759584486
"both",2227.02291382101,2008,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.0893851412049451
"active",15416.44135125,2008,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.204584824119478
"both",2966.39483904494,2008,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.0393657234239552
"active",32452.6329734268,2008,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.396745503526113
"both",331.626400410275,2008,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.0040542560389803
"passive",12654.0136464797,2008,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.154700021409966
"active",437375.466603385,2008,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.422691948845238
"both",194773.632715911,2008,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.188234715210974
"passive",20161.3463285756,2008,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.0194844919792843
"active",32521.6444295441,2008,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.396151291742577
"both",13015.0173525104,2008,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.158537983754757
"active",384642.940898649,2008,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.399517061077697
"both",148892.512042302,2008,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.154650176833194
"active",171912.300001639,2008,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.267299816429925
"both",193624.81791296,2008,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.301059774570628
"active",124901.600628165,2008,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.123643715449037
"both",303160.869696826,2008,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.300107733764497
"passive",39852.2382096853,2008,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.0394508859488101
"active",22688.9021170516,2008,"Oregon","eastside","RaREFI_fcw",265840.30804,0.0853478627238036
"both",34286.8156828401,2008,"Oregon","eastside","RaREFI_fcw",265840.30804,0.128975233047357
"active",607.248955619059,2008,"Oregon","eastside","RaREFI_frf",56680.256885,0.01071358862842
"both",10911.7428728919,2008,"Oregon","eastside","RaREFI_frf",56680.256885,0.192513998216893
"passive",10245.0253697977,2008,"Oregon","eastside","RaREFI_frf",56680.256885,0.180751216258319
"active",27470.707562213,2008,"Oregon","eastside","RaREFI_frm",88214.533515,0.31140795589586
"both",1317.17478575391,2008,"Oregon","eastside","RaREFI_frm",88214.533515,0.0149314940891224
"active",42177.2650558471,2008,"Oregon","eastside","RaSAWD_fal",84072.204245,0.501679067827646
"active",13662.4359293502,2008,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.238342272304851
"passive",7548.91394864845,2008,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.131691399195475
"active",70639.7776491625,2008,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.13794596785859
"passive",13289.1038394675,2008,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.0259510767462102
"active",22118.1124792967,2008,"Oregon","eastside","RaSPFI_fmz",240803.07894,0.0918514521353267
"passive",20502.7295617292,2008,"Oregon","eastside","RaSSHE_fss",35555.845415,0.576634568027446
"active",334214.038184361,2008,"Oregon","eastside","RaTAOAco_ftm",586701.13908,0.569649547141562
"active",8281.8362129802,2008,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.308727341574141
"passive",2397.36984765739,2008,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.0893682995900416
"active",20082.6637368668,2008,"Oregon","westside","Na0210290_fdw",47801.13651,0.420129419572807
"both",16208.0096049442,2008,"Oregon","westside","Na0210290_fdw",47801.13651,0.339071636958956
"passive",1001.0888961046,2008,"Oregon","westside","Na0210290_fdw",47801.13651,0.0209427844021067
"active",19698.1493162549,2008,"Oregon","westside","Na0210350_fvg",91147.923565,0.216111882156127
"both",11983.5866653661,2008,"Oregon","westside","Na0210350_fvg",91147.923565,0.131474050056887
"passive",7918.13613691144,2008,"Oregon","westside","Na0210350_fvg",91147.923565,0.0868712728410626
"active",55799.0885193514,2008,"Oregon","westside","Na0710412_fmc",279601.66585,0.199566366493991
"active",161.045326915959,2008,"Oregon","westside","Na0710412_fmh",642.499155,0.25065453497127
"active",4568.65079776825,2008,"Oregon","westside","Na0710412_fmi",21721.986835,0.210323799221115
"active",79.7653782047899,2008,"Oregon","westside","R1RFWF_fcw",269.98753,0.295440971680395
"active",61461.2125463162,2008,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.0767735684862138
"both",30856.3766329265,2008,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.0385438888450042
"passive",106553.721573932,2008,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.133100358775911
"active",24160.9299337688,2008,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.0852510158674824
"both",11158.5894675222,2008,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.0393727017280443
"passive",30344.6427039576,2008,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.107070035124457
"active",6825.73118548296,2008,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0848839863407315
"both",2462.83964437263,2008,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0306275827528867
"passive",6238.50546877738,2008,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0775813167275807
"passive",8970.4414294439,2008,"Oregon","westside","RaABAMup_fsi",49085.467635,0.18275147129387
"active",122.037176454437,2008,"Oregon","westside","RaABAMup_fst",2646.722895,0.0461087848240484
"both",15.8146439145752,2008,"Oregon","westside","RaABAMup_fst",2646.722895,0.00597517932249391
"active",15.2478587897218,2008,"Oregon","westside","RaABAMup_fsw",510.17413,0.0298875577829119
"passive",229.594544501061,2008,"Oregon","westside","RaABAMup_fsw",510.17413,0.450031726424586
"active",89.0554960420592,2008,"Oregon","westside","RaDFHEdy_fdg",1354.38555,0.0657534304334975
"both",242912.394617544,2008,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.0981997035383948
"passive",440878.748615118,2008,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.178229532002877
"passive",37237.1631579374,2008,"Oregon","westside","RaDFHEwt_fdm",124423.77544,0.299276910913976
"passive",37729.5690491184,2008,"Oregon","westside","RaDFHEwt_fhc",104850.569095,0.359841337770265
"passive",182.511911687683,2008,"Oregon","westside","RaDFHEwt_fwc",365.394985,0.499492109032867
"passive",121191.625480324,2008,"Oregon","westside","RaDFHEwt_fwm",422043.88419,0.28715408520353
"passive",651214.087763461,2008,"Oregon","westside","RaDFHEwt_fwn",1687557.945845,0.385891393754413
"passive",171380.791706831,2008,"Oregon","westside","RaDFHEwt_fww",472121.678315,0.36300131847046
"active",174097.01781488,2008,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.14082415012928
"both",105940.141784118,2008,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.0856931992206061
"passive",34981.0918472323,2008,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.0282956169600727
"active",72.2523030968437,2008,"Oregon","westside","RaMCONdy_fdx",145.00154,0.498286453349693
"both",39.1483718111444,2008,"Oregon","westside","RaMCONdy_fdx",145.00154,0.269985903674847
"active",46306.3613886127,2008,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.435862481443146
"both",22337.6474601327,2008,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.210254966264092
"active",254.368501822279,2008,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0647294271544992
"both",1591.25932126339,2008,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.404929476651952
"passive",197.937115461562,2008,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0503692713706848
"active",8030.15009551238,2008,"Oregon","westside","RaSAWD_fal",17420.867535,0.460950069184507
"both",32912.7343271021,2008,"Oregon","westside","RaSSHE_fss",707868.384535,0.0464955563013632
"passive",265759.553097179,2008,"Oregon","westside","RaSSHE_fss",707868.384535,0.375436393125195
"active",49.9520374789471,2008,"Oregon","westside","RaTAOAco_fto",93.85069,0.532250082327014
"active",83198.123182095,2008,"Washington","eastside","Na0710412_fmh",757466.25025,0.109837399560226
"active",47936.7317673192,2008,"Washington","eastside","Na1010471_frn",685999.617,0.0698786567505025
"both",50512.1531562447,2008,"Washington","eastside","Na1010471_frn",685999.617,0.0736329174309797
"passive",211390.188884667,2008,"Washington","eastside","Na1010471_frn",685999.617,0.308149135431174
"active",25616.8996254567,2008,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0763668017505059
"both",18551.8684735571,2008,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0553051650486895
"passive",30257.1173334499,2008,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0901998022683893
"active",0.70347445446402,2008,"Washington","eastside","RaABAMlw_fsw",4.89269,0.143780712545455
"both",0.88487158916574,2008,"Washington","eastside","RaABAMlw_fsw",4.89269,0.180855846
"active",1420.93323466492,2008,"Washington","eastside","RaABLA_faf",15372.83198,0.0924314554737573
"both",158.134730618778,2008,"Washington","eastside","RaABLA_faf",15372.83198,0.0102866362440252
"passive",2348.55646627399,2008,"Washington","eastside","RaABLA_faf",15372.83198,0.152773182542388
"active",140.792626031283,2008,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0176447114367179
"both",944.938604467238,2008,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.118423595547786
"passive",207.836769841088,2008,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0260469595117199
"active",16.9676207425076,2008,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.0127990226470391
"passive",762.723988489837,2008,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.5753382722461
"both",1.77635683940025e-15,2008,"Washington","eastside","RaDFHEwt_fww",65.606525,2.70759172109825e-17
"passive",44.2600340340027,2008,"Washington","eastside","RaDFHEwt_fww",65.606525,0.674628537847458
"active",41.8067101399058,2008,"Washington","eastside","RaDFWV_fwx",509.28455,0.0820890995807859
"both",93.7312792880777,2008,"Washington","eastside","RaDFWV_fwx",509.28455,0.18404500841048
"active",431375.299107775,2008,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.158302465599976
"both",1038071.12449916,2008,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.380942577881122
"passive",83688.6282949528,2008,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.0307113463129956
"active",1242.19969838028,2008,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.196190933369161
"both",1754.39881965227,2008,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.277086802048121
"active",40428.8778094813,2008,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.0277917830079107
"both",535428.392540183,2008,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.36806635523931
"active",9952.02387245183,2008,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0253262408399668
"both",34345.6429587624,2008,"Washington","eastside","RaMCONms_fcm",392953.061425,0.087403932760345
"passive",15438.1493689825,2008,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0392875151881953
"active",58090.1031543307,2008,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0626300645415993
"passive",53221.9889992105,2008,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0573814888432392
"active",4034.1060934759,2008,"Washington","eastside","RaOAPI_fop",7013.44872,0.575195778073059
"active",5918.94013379104,2008,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.423212075610555
"both",1940.73175058082,2008,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.138764896045765
"passive",734.824834303569,2008,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.0525409509652552
"active",220517.424930729,2008,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.419216229999808
"both",21495.0265693413,2008,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.040863274205998
"passive",36478.3742471347,2008,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.0693474746188862
"active",438.956033648869,2008,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.159059355882988
"both",940.211494384497,2008,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.340693425369812
"passive",112.511504083802,2008,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.0407694757496172
"active",54105.4105761452,2008,"Washington","eastside","RaSAWD_fal",540980.73019,0.100013563435323
"passive",150410.137571399,2008,"Washington","eastside","RaSAWD_fal",540980.73019,0.278032338635376
"active",108524.781210243,2008,"Washington","eastside","RaSPFI_fcd",885764.813775,0.122520989231584
"passive",89657.2248782677,2008,"Washington","eastside","RaSPFI_fcd",885764.813775,0.101220124669619
"active",0.744709255614585,2008,"Washington","eastside","RaSPFI_fmz",2.446345,0.304417102090909
"both",0.536692271170165,2008,"Washington","eastside","RaSPFI_fmz",2.446345,0.219385357
"active",69.8996866479545,2008,"Washington","eastside","RaSSHE_fss",3121.98101,0.022389529732583
"both",236.552333923578,2008,"Washington","eastside","RaSSHE_fss",3121.98101,0.0757699464429406
"passive",1572.97393655204,2008,"Washington","eastside","RaSSHE_fss",3121.98101,0.503838406291922
"passive",222305.317095212,2008,"Washington","westside","Na0710411_fmt",503602.80254,0.441429864913341
"active",102306.663400563,2008,"Washington","westside","Na0710412_fmc",536796.14587,0.190587552067372
"active",6966.97819406087,2008,"Washington","westside","Na0710412_fmi",37383.70992,0.186364012800495
"both",714.400028706547,2008,"Washington","westside","Na0710412_fmi",37383.70992,0.0191099286356368
"active",76438.9378856606,2008,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.0740707510140953
"both",57238.4584212114,2008,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.0554651296763181
"passive",179662.168981242,2008,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.174095979789357
"active",6022.58659920698,2008,"Washington","westside","RaABAMlw_fwc",289997.520125,0.0207677175881056
"both",13526.8752721017,2008,"Washington","westside","RaABAMlw_fwc",289997.520125,0.0466447963633314
"passive",73163.0136554394,2008,"Washington","westside","RaABAMlw_fwc",289997.520125,0.252288411376426
"active",72330.5678272192,2008,"Washington","westside","RaABAMup_fst",1463695.138845,0.0494164159650726
"passive",234096.947383001,2008,"Washington","westside","RaABAMup_fst",1463695.138845,0.159935591210425
"active",11426.8553141429,2008,"Washington","westside","RaABLA_faf",156228.92918,0.0731417374113688
"both",1995.20857486838,2008,"Washington","westside","RaABLA_faf",156228.92918,0.0127710570976876
"passive",16983.8957018934,2008,"Washington","westside","RaABLA_faf",156228.92918,0.108711592603476
"both",168982.445145791,2008,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.114232185967685
"passive",430551.245716467,2008,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.291052777268485
"both",333652.099749461,2008,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.112896708596034
"passive",841201.406995301,2008,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.284634414671553
"passive",586511.526054822,2008,"Washington","westside","RaDFHEwt_fwm",1475019.937035,0.397629558305357
"passive",586919.702854603,2008,"Washington","westside","RaDFHEwt_fwn",1133764.594915,0.517673338439895
"passive",136800.915484044,2008,"Washington","westside","RaDFHEwt_fww",418469.10696,0.326908039826033
"active",161959.383873017,2008,"Washington","westside","RaSAWD_fal",504288.22393,0.321164318712107
"passive",54741.0151788563,2008,"Washington","westside","RaSAWD_fal",504288.22393,0.10855104795478
"both",42218.396177036,2008,"Washington","westside","RaSSHE_fss",1107128.12337,0.038133252408517
"passive",596935.679933523,2008,"Washington","westside","RaSSHE_fss",1107128.12337,0.539174886206037
