"type","REST_ACRES","YEAR","STATE","BpS_Code","BPS_LLID","AREA_STRATA","REST_PCT"
"both",93.8132693253622,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000303",459.46807,0.204177995057115
"passive",31.1075855220673,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000303",459.46807,0.0677034761568248
"active",108.907337728843,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000304",387.41209,0.281114969150402
"both",132.129089430892,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000304",387.41209,0.341055668734788
"active",200.717281961694,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000305",643.61113,0.311861110856945
"both",247.448819800804,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000305",643.61113,0.38446945409537
"active",624.072158462995,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000306",1904.813175,0.327629064442499
"both",569.73603577528,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000306",1904.813175,0.299103367854057
"passive",29.1987244489383,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000306",1904.813175,0.0153289177291302
"active",31.0894603384631,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000406",72.50077,0.428815588282209
"both",16.9876137125209,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000406",72.50077,0.234309424748466
"passive",6.12343797202031,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000406",72.50077,0.0844603163803682
"active",146.957366006663,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000407",264.65005,0.555289394453781
"both",56.0036544619754,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000407",264.65005,0.211613995394958
"active",228.507442189441,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000506",567.55204,0.402619365423197
"both",150.232730565501,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000506",567.55204,0.264703005147335
"passive",36.3765424067357,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000506",567.55204,0.06409375677116
"active",5.7101860605006,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000606",16.90202,0.337840451052632
"both",4.10765632561836,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000606",16.90202,0.243027539052632
"passive",1.5789968585078,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000606",16.90202,0.0934206005263158
"active",27.7535353384631,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000607",72.50077,0.382803318343558
"both",7.20223371252086,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000607",72.50077,0.099340099595092
"passive",16.5760029720203,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000607",72.50077,0.228632095521472
"active",66.0817780510659,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000608",187.034195,0.353313884934602
"both",48.07052762954,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000608",187.034195,0.257014647131986
"passive",20.3376455658561,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000608",187.034195,0.108737579060642
"active",445.767354536127,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000701",1175.357575,0.379261055543992
"both",381.420421459119,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000701",1175.357575,0.324514368709555
"passive",24.8096792396543,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000701",1175.357575,0.0211081970009461
"active",0.88586693978295,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000702",1.556765,0.569043458571429
"both",0.12667926683327,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000702",1.556765,0.0813734037142857
"passive",0.24200017117835,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000702",1.556765,0.155450675714286
"active",4.3730754379887,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000703",6.894245,0.634308098709677
"both",0.58428965405146,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000703",6.894245,0.0847503467096774
"active",0.66347193978295,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000802",1.556765,0.426186315714286
"both",0.12667926683327,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000802",1.556765,0.0813734037142857
"passive",0.46439517117835,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000802",1.556765,0.298307818571429
"active",2.8620365446386,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000803",4.00311,0.71495326
"both",0.43970141202988,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000803",4.00311,0.109839952444445
"active",11.3043729283633,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000804",42.477445,0.26612648026178
"both",17.7851264235935,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000804",42.477445,0.41869576721466
"passive",2.47295467072356,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000804",42.477445,0.0582180653926704
"active",78.3293993372709,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000805",107.416785,0.729210051643892
"active",0.34920596603874,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.261701002
"both",0.00632114287038,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.004737174
"active",19.4664389818666,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020601",32.46967,0.599526850191781
"active",4.11148844944656,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020602",4.670295,0.880348768
"active",856.409865291796,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020603",2210.828695,0.387370521844885
"both",453.395962610502,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020603",2210.828695,0.205079644404788
"active",337.51246282107,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030104",803.513135,0.420045980730695
"both",267.112845647998,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030104",803.513135,0.332431212400775
"active",672.370738806212,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030105",1248.08074,0.538723751803279
"both",333.414493017316,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030105",1248.08074,0.267141766018532
"active",293.030919445132,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030106",741.90972,0.394968432877698
"both",156.414588450827,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030106",741.90972,0.210826983707434
"passive",50.1368615787108,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030106",741.90972,0.067578116618705
"active",1036.70984991983,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030107",2624.261,0.395048301186441
"both",776.776272661798,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030107",2624.261,0.295998101050847
"passive",112.50727355779,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030107",2624.261,0.042871983220339
"active",511.147499962751,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030108",1496.71835,0.341512148870728
"both",584.478916831172,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030108",1496.71835,0.390506949307578
"active",110.81952642719,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030109",358.278345,0.309311260291744
"both",111.1545419812,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030109",358.278345,0.310246330911235
"passive",32.5019893954746,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030109",358.278345,0.0907171472936065
"active",228.073772713376,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030110",949.18186,0.240284588575445
"both",362.698026549199,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030110",949.18186,0.382116475075914
"passive",91.6345043698854,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030110",949.18186,0.0965405137113402
"active",5274.84262355953,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030302",9757.80302,0.540576870915307
"both",1145.97770745683,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030302",9757.80302,0.117442184998815
"active",7233.32240321695,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030303",13356.59891,0.541554212412668
"both",1267.5010318717,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030303",13356.59891,0.0948969899008292
"active",473.662491875725,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030304",1321.693485,0.358375445783274
"both",373.090327541446,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030304",1321.693485,0.282282035718324
"passive",26.6525653304193,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030304",1321.693485,0.0201654662241293
"active",212.845177032196,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030305",527.298545,0.403652122787853
"both",49.9294052373833,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030305",527.298545,0.094689063170814
"passive",88.5454529805526,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030305",527.298545,0.167922809232392
"active",2350.96867621683,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030306",4139.66053,0.567913397530891
"both",301.7170663069,2007,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030306",4139.66053,0.0728844947841411
"active",6043.48847340422,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030111",16117.85523,0.374956120846373
"both",6174.93037135349,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030111",16117.85523,0.38311116977029
"passive",96.135827282822,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030111",16117.85523,0.005964554583161
"active",1.8539842995852,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030201",16.90202,0.109690102105263
"both",10.3569481841262,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030201",16.90202,0.612763929052632
"active",98.3380724381913,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030202",749.248755,0.131248896687444
"both",421.375690951593,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030202",749.248755,0.562397585767884
"active",4.5301844864854,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030203",202.37945,0.0223846071648352
"both",125.201594626809,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030203",202.37945,0.618647766
"passive",2.6734635007798,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030203",202.37945,0.013210153010989
"active",26.5379612549755,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030204",343.600275,0.0772349825825242
"both",212.345147525736,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030204",343.600275,0.618000516809062
"active",170.705737611811,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030205",612.03104,0.27891679744186
"both",220.316472475023,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030205",612.03104,0.359975978465116
"passive",42.3694822975457,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030205",612.03104,0.0692276690697676
"active",4.1735221569613,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030206",21.79471,0.191492438163265
"both",10.0021247356658,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030206",21.79471,0.458924424122449
"passive",1.3864473964969,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030206",21.79471,0.0636139410204082
"active",49.4856290276595,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030207",231.957985,0.213338760584851
"both",122.956070758157,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030207",231.957985,0.530079060473634
"passive",6.70188550557413,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030207",231.957985,0.028892669961649
"active",0.2532339453188,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.227733488
"both",0.42575175370775,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.38287889
"passive",0.0917564163005501,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.0825166180000001
"active",671.487898924806,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030209",1379.516185,0.486756086101886
"both",257.188327712297,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030209",1379.516185,0.186433715319039
"active",356.127064438816,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030210",1115.08853,0.319371112568807
"both",470.208208884323,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030210",1115.08853,0.421677917254089
"active",1219.06208636958,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030211",2882.2392,0.422956597901235
"both",753.591191661514,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030211",2882.2392,0.261460322814815
"active",197.575700375196,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030212",895.139875,0.220720477204969
"both",280.55750842913,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030212",895.139875,0.31342309315528
"passive",134.479803427551,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030212",895.139875,0.150233284409938
"active",2707.70533659938,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030213",10783.48876,0.251097339354892
"both",4501.70164574451,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030213",10783.48876,0.417462450783369
"passive",651.790390727977,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030213",10783.48876,0.060443369046362
"active",7789.98315839507,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030301",16306.44619,0.477724150782303
"both",3644.23515824986,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030301",16306.44619,0.223484327350536
"passive",130.726358019854,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030301",16306.44619,0.00801685152587218
"active",2.03003977993277,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030501",32.692065,0.062095795414966
"both",13.0063705590079,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030501",32.692065,0.397844876394558
"passive",4.16551782042455,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030501",32.692065,0.127416785095238
"active",85.5992107657576,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030701",108.52876,0.788723751803279
"both",4.16167939281009,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030701",108.52876,0.0383463276721313
"active",17.3883787345821,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030702",38.474335,0.451947479653179
"both",15.8152696822872,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030702",38.474335,0.411060247884393
"active",400.5707911418,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030703",1460.023175,0.274359200594059
"both",773.783707220898,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030703",1460.023175,0.529980428030465
"active",768.025509157844,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030704",3165.348035,0.242635407122883
"both",1725.46812374563,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030704",3165.348035,0.545111660603106
"active",383.57108077099,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030705",1718.22377,0.223236977318147
"both",952.038678296825,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030705",1718.22377,0.554083056537406
"active",426.406025128576,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030706",1301.90033,0.327525859931671
"both",689.474606445718,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030706",1301.90033,0.529590929933721
"active",2111.78176306951,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030707",8802.171705,0.239915992762323
"both",4980.6892131517,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030707",8802.171705,0.565847768036888
"active",5477.23227481418,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030708",36390.716245,0.150511801909553
"both",22453.2110531092,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030708",36390.716245,0.61700382322632
"active",5076.30013122223,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030801",29538.05911,0.17185625204141
"both",18156.4521153775,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030801",29538.05911,0.614679930315078
"active",3493.6818813154,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030802",14062.92543,0.248432084682924
"both",8175.60038046097,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030802",14062.92543,0.581358439334409
"active",403.61366051251,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030803",830.645325,0.48590372854083
"both",284.2769029962,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030803",830.645325,0.342236204117805
"active",2441.25688858233,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030804",4204.822265,0.580585036590681
"both",589.042707069386,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030804",4204.822265,0.140087421048077
"active",159.10072390573,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030901",922.04967,0.172551142397492
"both",447.398643570882,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030901",922.04967,0.485221846639653
"active",640.597339665121,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030902",2386.29835,0.268448134184529
"both",1205.09040783781,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030902",2386.29835,0.505004082091333
"active",1430.99743874711,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030903",6444.11752,0.22206259186085
"both",3663.1792958321,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030903",6444.11752,0.56845321092656
"active",2477.06659844137,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030904",8018.451725,0.308920809577035
"both",3860.96290892985,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030904",8018.451725,0.481509777865483
"active",514.671643851468,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030905",1311.24092,0.392507308154681
"both",198.644583892709,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030905",1311.24092,0.151493582043419
"passive",165.454264181079,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030905",1311.24092,0.126181437489824
"active",1325.31011441368,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030906",4184.806715,0.316695657570814
"both",1060.99034000924,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030906",4184.806715,0.253533893502471
"active",4216.67770767667,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031001",7384.40358,0.571024817643657
"both",985.38608639112,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031001",7384.40358,0.133441526551982
"active",233.379794010125,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031002",276.21459,0.844922036921095
"active",238.845985544263,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031003",823.528685,0.290027524110181
"both",410.976967708147,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031003",823.528685,0.499043901194707
"active",8.0346415428041,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031004",41.36547,0.194235470860215
"both",18.1838079243088,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031004",41.36547,0.439589056387097
"active",1.3218991959271,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031005",5.115085,0.258431520869565
"both",1.40199958203818,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031005",5.115085,0.274091160173913
"active",12.1786845468638,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031006",26.465005,0.460180700773109
"active",2.3065316506844,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031105",5.33748,0.432138696666667
"both",0.66040021603984,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031105",5.33748,0.123728841333333
"active",2.0036334236078,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031108",3.11353,0.643524688571429
"both",0.73735887602324,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031108",3.11353,0.236824079428571
"active",298.266282377461,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020602",1036.3607,0.287801614223176
"both",305.958379447736,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020602",1036.3607,0.295223834180257
"active",68.4136822193345,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020603",620.03726,0.110338017781923
"both",383.362270735761,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020603",620.03726,0.618289085942611
"active",363.971719733626,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020604",4568.215695,0.0796748104805998
"both",2819.88937431789,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020604",4568.215695,0.617284638596271
"active",651.462218640851,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020606",4139.66053,0.157370927862254
"both",2560.10215888288,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020606",4139.66053,0.618432873983238
"passive",45.0223640697969,2007,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020606",4139.66053,0.0108758589607822
"active",198.12027209966,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17070105B",798.39805,0.248147239462396
"both",149.564839433354,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17070105B",798.39805,0.187331168247911
"active",2.53001977882013,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17080001B",14.455675,0.175019138076923
"both",1.15243772199205,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17080001B",14.455675,0.079722166
"passive",1.52393781780577,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17080001B",14.455675,0.105421422230769
"active",0.29170054586549,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090001",3.780715,0.0771548624705882
"both",1.05118595434693,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090001",3.780715,0.278038930294118
"active",0.790192268961835,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090002",14.010885,0.0563984551269841
"both",1.97250883081507,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090002",14.010885,0.140784028333333
"passive",3.72547786805072,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090002",14.010885,0.265898825666667
"active",136.059477940081,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090003A",585.34364,0.232443762334347
"active",1.0204361774138,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090004",27.354585,0.037304027
"both",10.4574556977856,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090004",27.354585,0.382292610097561
"both",681.9473284863,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090005",1816.299965,0.375459638621036
"active",0.04873808575542,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090009",0.44479,0.109575498
"both",0.0370864345235,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090009",0.44479,0.08337965
"passive",0.12822652622618,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090009",0.44479,0.288285542
"active",0.23289257241052,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090010",12.45412,0.0187000424285714
"both",4.7186078496134,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090010",12.45412,0.378879266428571
"passive",0.346269216045081,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090010",12.45412,0.0278035875714286
"active",7.98997051917728,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090011",111.864685,0.0714253163916501
"both",32.1361329871077,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090011",111.864685,0.287276837968191
"passive",2.4249724977893,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090011",111.864685,0.0216777305347912
"active",0.0946838672920745,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090012B",8.673405,0.0109165739743589
"both",1.62552163319523,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090012B",8.673405,0.187414473692308
"passive",1.00332069068346,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17090012B",8.673405,0.115677832487179
"active",2312.87828430066,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17100206",13107.07172,0.176460336351975
"both",1622.45921537163,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17100206",13107.07172,0.123785026131804
"active",21.8235361162267,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17100301",380.517845,0.0573522014880187
"both",86.8559534051523,2007,"Oregon","Na0210350_fvg","Na0210350_fvg_17100301",380.517845,0.228257240879603
