"Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","BpS","REST_ACRES","strataID"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",1563.54146254595,"2009_eastside_Na0210290_fdw"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",4578.08190190343,"2009_eastside_Na0210290_fdw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",1243.380369188,"2009_eastside_Na0210290_fdw"
6,"B","A","Regen / high fire","None",1,0,0,"Na0210290",320.148470948098,"2009_eastside_Na0210290_fdw"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",16494.2177844266,"2009_eastside_Na0210290_fwo"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",5649.40159898047,"2009_eastside_Na0210290_fwo"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",127548.713086571,"2009_eastside_Na0210290_fwo"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210350",109.089766385819,"2009_eastside_Na0210350_fvg"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210350",316.385935724337,"2009_eastside_Na0210350_fvg"
11,"C","D","Grow w/ fire","None",0,0,1,"Na0210350",44.1353719914539,"2009_eastside_Na0210350_fvg"
19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"Na0210350",217.159109335011,"2009_eastside_Na0210350_fvg"
1,"B","C","Thin / low fire","None",1,0,0,"Na0710270",71930.8001024207,"2009_eastside_Na0710270_fdd"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0710270",549987.096383274,"2009_eastside_Na0710270_fdd"
6,"B","A","Regen / high fire","None",1,0,0,"Na0710270",47822.5491573104,"2009_eastside_Na0710270_fdd"
13,"B","E","Grow w/o fire","None",0,0,1,"Na0710270",249858.951762819,"2009_eastside_Na0710270_fdd"
4,"E","A","Regen / high fire","None",1,0,0,"Na0710412",1043.98745562766,"2009_eastside_Na0710412_fmc"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",1957.1277209816,"2009_eastside_Na0710412_fmc"
16,"E","B","Regen / high fire","Grow w/o fire",0,1,0,"Na0710412",526.000313249438,"2009_eastside_Na0710412_fmc"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",77780.9045579371,"2009_eastside_Na0710412_fmh"
5,"D","C","Overstory removal","None",1,0,0,"Na0710412",10768.1771974093,"2009_eastside_Na0710412_fmh"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",49350.0079469963,"2009_eastside_Na0710412_fmh"
7,"B","C","Thin / low fire","None",1,0,0,"Na0710412",35775.4283969431,"2009_eastside_Na0710412_fmh"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",1286.71326055327,"2009_eastside_Na0710412_fmi"
5,"D","C","Overstory removal","None",1,0,0,"Na0710412",534.269031563319,"2009_eastside_Na0710412_fmi"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",1871.82831045877,"2009_eastside_Na0710412_fmi"
7,"B","C","Thin / low fire","None",1,0,0,"Na0710412",1077.80544896462,"2009_eastside_Na0710412_fmi"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na1010471",50510.5963912447,"2009_eastside_Na1010471_frn"
6,"B","A","Regen / high fire","None",1,0,0,"Na1010471",47497.7240373192,"2009_eastside_Na1010471_frn"
13,"B","E","Grow w/o fire","None",0,0,1,"Na1010471",114473.665994892,"2009_eastside_Na1010471_frn"
20,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na1010471",96858.2553997743,"2009_eastside_Na1010471_frn"
1,"B","C","Thin / low fire","None",1,0,0,"R1RFWF",5389.64026762136,"2009_eastside_R1RFWF_fcw"
2,"E","D","Thin / low fire","None",1,0,0,"R1RFWF",19426.5374848969,"2009_eastside_R1RFWF_fcw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"R1RFWF",49.7213317908499,"2009_eastside_R1RFWF_fcw"
6,"B","A","Regen / high fire","None",1,0,0,"R1RFWF",17080.0892571137,"2009_eastside_R1RFWF_fcw"
1,"B","C","Thin / low fire","None",1,0,0,"R1RFWF",173.048884220064,"2009_eastside_R1RFWF_frm"
2,"E","D","Thin / low fire","None",1,0,0,"R1RFWF",466.617193358857,"2009_eastside_R1RFWF_frm"
6,"B","A","Regen / high fire","None",1,0,0,"R1RFWF",412.196721159457,"2009_eastside_R1RFWF_frm"
9,"E","A","Regen / high fire","None",1,0,0,"R1RFWF",111.078755936661,"2009_eastside_R1RFWF_frm"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",24183.5350490523,"2009_eastside_RaABAMlw_fsi"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",31027.7272626052,"2009_eastside_RaABAMlw_fsi"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",22200.8758105762,"2009_eastside_RaABAMlw_fsi"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",25418.4124138566,"2009_eastside_RaABAMlw_fsi"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",1010.6170125776,"2009_eastside_RaABAMlw_fsw"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",469.541839430807,"2009_eastside_RaABAMlw_fsw"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",1505.53156326314,"2009_eastside_RaABAMlw_fsw"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",1336.33870064447,"2009_eastside_RaABAMlw_fsw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",253.019538744976,"2009_eastside_RaABAMlw_fwc"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",260.787484821593,"2009_eastside_RaABAMlw_fwc"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",949.063739253358,"2009_eastside_RaABAMlw_fwc"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",744.280274759758,"2009_eastside_RaABAMlw_fwc"
1,"B","A","Regen / high fire","None",1,0,0,"RaABLA",1449.17739966492,"2009_eastside_RaABLA_faf"
10,"B","E","Grow w/o fire","None",0,0,1,"RaABLA",2275.04554139541,"2009_eastside_RaABLA_faf"
14,"C","D","Grow w/ fire","None",0,0,1,"RaABLA",77.9588248785809,"2009_eastside_RaABLA_faf"
18,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABLA",167.697715618778,"2009_eastside_RaABLA_faf"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaDFHEdy",43482.5975694925,"2009_eastside_RaDFHEdy_fwi"
13,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEdy",64760.6198293973,"2009_eastside_RaDFHEdy_fwi"
14,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEdy",16555.3195581516,"2009_eastside_RaDFHEdy_fwi"
20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"RaDFHEdy",9436.6361923409,"2009_eastside_RaDFHEdy_fwi"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaDFHEdy",8118.3426941367,"2009_eastside_RaDFHEdy_fwx"
6,"B","A","Regen / high fire","None",1,0,0,"RaDFHEdy",2646.85890234667,"2009_eastside_RaDFHEdy_fwx"
13,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEdy",7124.2657782837,"2009_eastside_RaDFHEdy_fwx"
14,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEdy",8582.56682421458,"2009_eastside_RaDFHEdy_fwx"
10,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",3931.85666064561,"2009_eastside_RaDFHEwt_fdm"
11,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",1600.87411980246,"2009_eastside_RaDFHEwt_fdm"
12,"D","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",105.982205752284,"2009_eastside_RaDFHEwt_fdm"
10,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",7974.66059034803,"2009_eastside_RaDFHEwt_fhc"
11,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",1063.56217775071,"2009_eastside_RaDFHEwt_fhc"
19,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"RaDFHEwt",3144.73880361088,"2009_eastside_RaDFHEwt_fhc"
10,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",81539.0685317248,"2009_eastside_RaDFHEwt_fwm"
11,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",20036.469938083,"2009_eastside_RaDFHEwt_fwm"
19,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"RaDFHEwt",23813.3088423972,"2009_eastside_RaDFHEwt_fwm"
10,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",36794.6009379285,"2009_eastside_RaDFHEwt_fwn"
11,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",23752.9788154695,"2009_eastside_RaDFHEwt_fwn"
19,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"RaDFHEwt",26049.4984878137,"2009_eastside_RaDFHEwt_fwn"
10,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",4618.70036542066,"2009_eastside_RaDFHEwt_fww"
11,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",7029.6379974652,"2009_eastside_RaDFHEwt_fww"
12,"D","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",81.138336973137,"2009_eastside_RaDFHEwt_fww"
19,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"RaDFHEwt",4292.66173216124,"2009_eastside_RaDFHEwt_fww"
1,"B","C","Thin / low fire","None",1,0,0,"RaDFWV",751.44728199964,"2009_eastside_RaDFWV_fwx"
2,"E","D","Thin / low fire","None",1,0,0,"RaDFWV",9995.48944262629,"2009_eastside_RaDFWV_fwx"
6,"B","A","Regen / high fire","None",1,0,0,"RaDFWV",272.215159221929,"2009_eastside_RaDFWV_fwx"
9,"E","A","Regen / high fire","None",1,0,0,"RaDFWV",1257.2834740605,"2009_eastside_RaDFWV_fwx"
1,"B","C","Thin / low fire","None",1,0,0,"RaMCONdy",222622.480836537,"2009_eastside_RaMCONdy_fdd"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaMCONdy",1606761.4796448,"2009_eastside_RaMCONdy_fdd"
13,"B","E","Grow w/o fire","None",0,0,1,"RaMCONdy",130985.705683994,"2009_eastside_RaMCONdy_fdd"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaMCONdy",392053.898216877,"2009_eastside_RaMCONdy_fdg"
6,"B","A","Regen / high fire","None",1,0,0,"RaMCONdy",22426.2410980613,"2009_eastside_RaMCONdy_fdg"
1,"B","C","Thin / low fire","None",1,0,0,"RaMCONdy",389.243055281759,"2009_eastside_RaMCONdy_fdx"
2,"E","D","Thin / low fire","None",1,0,0,"RaMCONdy",374.962086946662,"2009_eastside_RaMCONdy_fdx"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaMCONdy",1232.14869909306,"2009_eastside_RaMCONdy_fdx"
1,"B","C","Thin / low fire","None",1,0,0,"RaMCONdy",29298.2480830447,"2009_eastside_RaMCONdy_fmd"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaMCONdy",755731.690115348,"2009_eastside_RaMCONdy_fmd"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaMCONdy",222177.003570191,"2009_eastside_RaMCONdy_fmx"
6,"B","A","Regen / high fire","None",1,0,0,"RaMCONdy",6621.71119084601,"2009_eastside_RaMCONdy_fmx"
13,"B","E","Grow w/o fire","None",0,0,1,"RaMCONdy",2499.68960952292,"2009_eastside_RaMCONdy_fmx"
7,"C","A","Regen / high fire","None",1,0,0,"RaMCONms",26452.3897742821,"2009_eastside_RaMCONms_fcm"
11,"C","D","Grow w/ fire","None",0,0,1,"RaMCONms",79544.1401655503,"2009_eastside_RaMCONms_fcm"
15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,"RaMCONms",73993.4486201835,"2009_eastside_RaMCONms_fcm"
16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,"RaMCONms",282072.898797668,"2009_eastside_RaMCONms_fcm"
7,"C","A","Regen / high fire","None",1,0,0,"RaMCONms",64381.5559026196,"2009_eastside_RaMCONms_fmm"
11,"C","D","Grow w/ fire","None",0,0,1,"RaMCONms",114542.893826402,"2009_eastside_RaMCONms_fmm"
16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,"RaMCONms",86182.099604663,"2009_eastside_RaMCONms_fmm"
1,"B","C","Thin / low fire","None",1,0,0,"RaMCONsw",13429.0818000825,"2009_eastside_RaMCONsw_fdm"
2,"E","D","Thin / low fire","None",1,0,0,"RaMCONsw",18637.349657148,"2009_eastside_RaMCONsw_fdm"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaMCONsw",102824.084566087,"2009_eastside_RaMCONsw_fdm"
6,"B","A","Regen / high fire","None",1,0,0,"RaMCONsw",15961.506176954,"2009_eastside_RaMCONsw_fdm"
2,"E","D","Thin / low fire","None",1,0,0,"RaMCONsw",147571.1737186,"2009_eastside_RaMCONsw_fiw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaMCONsw",374422.668360906,"2009_eastside_RaMCONsw_fiw"
6,"B","A","Regen / high fire","None",1,0,0,"RaMCONsw",111755.314279303,"2009_eastside_RaMCONsw_fiw"
1,"B","C","Thin / low fire","None",1,0,0,"RaMCONsw",5337.62967623842,"2009_eastside_RaMCONsw_fvw"
2,"E","D","Thin / low fire","None",1,0,0,"RaMCONsw",8124.90028332193,"2009_eastside_RaMCONsw_fvw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaMCONsw",44873.7408833655,"2009_eastside_RaMCONsw_fvw"
6,"B","A","Regen / high fire","None",1,0,0,"RaMCONsw",3884.64489384834,"2009_eastside_RaMCONsw_fvw"
1,"B","C","Thin / low fire","None",1,0,0,"RaMEVG",105576.636802529,"2009_eastside_RaMEVG_ftd"
2,"E","D","Thin / low fire","None",1,0,0,"RaMEVG",65947.9236594793,"2009_eastside_RaMEVG_ftd"
5,"E","C","Overstory removal","None",1,0,0,"RaMEVG",69109.1461124814,"2009_eastside_RaMEVG_ftd"
6,"B","A","Regen / high fire","None",1,0,0,"RaMEVG",7.27595761418343e-12,"2009_eastside_RaMEVG_ftd"
9,"E","A","Regen / high fire","None",1,0,0,"RaMEVG",10689.8698813299,"2009_eastside_RaMEVG_ftd"
1,"B","C","Thin / low fire","None",1,0,0,"RaMEVG",746.432304295706,"2009_eastside_RaMEVG_fuc"
2,"E","D","Thin / low fire","None",1,0,0,"RaMEVG",14500.8659942988,"2009_eastside_RaMEVG_fuc"
5,"E","C","Overstory removal","None",1,0,0,"RaMEVG",1739.30121343939,"2009_eastside_RaMEVG_fuc"
10,"A","C","Grow w/ fire","None",0,0,1,"RaMEVG",37967.3268172641,"2009_eastside_RaMEVG_fuc"
1,"B","C","Thin / low fire","None",1,0,0,"RaOAPI",8695.25323001348,"2009_eastside_RaOAPI_fop"
2,"E","D","Thin / low fire","None",1,0,0,"RaOAPI",24917.1259072624,"2009_eastside_RaOAPI_fop"
6,"B","A","Regen / high fire","None",1,0,0,"RaOAPI",3946.76981602449,"2009_eastside_RaOAPI_fop"
9,"E","A","Regen / high fire","None",1,0,0,"RaOAPI",671.003773060485,"2009_eastside_RaOAPI_fop"
7,"B","C","Thin / low fire","None",1,0,0,"RaPICOpu",31936.3206129261,"2009_eastside_RaPICOpu_fld"
15,"B","D","Regen / high fire","Grow w/o fire",0,1,0,"RaPICOpu",20085.905998741,"2009_eastside_RaPICOpu_fld"
1,"B","A","Regen / high fire","None",1,0,0,"RaPICOpu",4477.34718187006,"2009_eastside_RaPICOpu_flp"
6,"E","C","Overstory removal","None",1,0,0,"RaPICOpu",2410.24207971141,"2009_eastside_RaPICOpu_flp"
7,"B","C","Thin / low fire","None",1,0,0,"RaPICOpu",6949.4351437688,"2009_eastside_RaPICOpu_flp"
15,"B","D","Regen / high fire","Grow w/o fire",0,1,0,"RaPICOpu",2228.35728382101,"2009_eastside_RaPICOpu_flp"
1,"B","A","Regen / high fire","None",1,0,0,"RaPICOpu",2652.75289851717,"2009_eastside_RaPICOpu_flw"
6,"E","C","Overstory removal","None",1,0,0,"RaPICOpu",3241.71933342591,"2009_eastside_RaPICOpu_flw"
7,"B","C","Thin / low fire","None",1,0,0,"RaPICOpu",9703.66583430697,"2009_eastside_RaPICOpu_flw"
15,"B","D","Regen / high fire","Grow w/o fire",0,1,0,"RaPICOpu",2928.58768904494,"2009_eastside_RaPICOpu_flw"
1,"B","C","Thin / low fire","None",1,0,0,"RaPIJEsp",17930.6001981168,"2009_eastside_RaPIJEsp_fjp"
