"type","REST_ACRES","YEAR","BpS_Code","AREA_STRATA","REST_PCT"
"active",26477.5950063162,2004,"Na0210290_fdw",57447.29724,0.460902362311313
"both",18186.9392402368,2004,"Na0210290_fdw",57447.29724,0.316584767500139
"active",20017.9679734071,2004,"Na0210290_fwo",216308.93843,0.0925434155365944
"both",127126.162586571,2004,"Na0210290_fwo",216308.93843,0.587706469780074
"active",21159.4329940402,2004,"Na0210350_fvg",93108.557885,0.227255512003253
"both",10623.081989691,2004,"Na0210350_fvg",93108.557885,0.114093507954572
"passive",8419.51605624645,2004,"Na0210350_fvg",93108.557885,0.0904268764064152
"active",103298.565604731,2004,"Na0710270_fdd",1403267.971,0.0736128578001521
"both",548934.945638274,2004,"Na0710270_fdd",1403267.971,0.391183264339092
"passive",249199.328192819,2004,"Na0710270_fdd",1403267.971,0.177584989711718
"passive",221633.017010212,2004,"Na0710411_fmt",503602.80254,0.440094884087958
"active",157164.071973092,2004,"Na0710412_fmc",833037.183225,0.188663933781024
"active",193622.608340254,2004,"Na0710412_fmh",1420041.44669,0.136349969778398
"active",16146.376459146,2004,"Na0710412_fmi",107664.08824,0.149969936337112
"active",49953.4096273192,2004,"Na1010471_frn",685999.617,0.0728184220361149
"both",50359.8125812447,2004,"Na1010471_frn",685999.617,0.0734108464979576
"passive",211331.698999667,2004,"Na1010471_frn",685999.617,0.308063873160539
"active",42172.0896296276,2004,"R1RFWF_fcw",149554.85523,0.281984089147566
"active",1149.15306467504,2004,"R1RFWF_frm",3802.50971,0.302209107225406
"active",152850.275959582,2004,"RaABAMlw_fsi",2302986.736655,0.0663704543003974
"both",111598.95337819,2004,"RaABAMlw_fsi",2302986.736655,0.0484583569683442
"passive",336313.993449607,2004,"RaABAMlw_fsi",2302986.736655,0.146033838622141
"active",22268.4144781996,2004,"RaABAMlw_fsw",305406.380095,0.0729140447926228
"both",11509.1381200998,2004,"RaABAMlw_fsw",305406.380095,0.037684668265672
"passive",33762.9608078653,2004,"RaABAMlw_fsw",305406.380095,0.110550934781922
"active",11716.6901745115,2004,"RaABAMlw_fwc",381817.52138,0.0306866225839086
"both",16412.8666302193,2004,"RaABAMlw_fwc",381817.52138,0.0429861536235907
"passive",79028.5911932299,2004,"RaABAMlw_fwc",381817.52138,0.206980001618568
"active",146.304248176057,2004,"RaABAMup_fsi",49085.467635,0.00298060210537213
"passive",9900.3189379725,2004,"RaABAMup_fsi",49085.467635,0.201695520384798
"active",67453.1654036737,2004,"RaABAMup_fst",1466341.86174,0.0460009818744668
"passive",235115.113036731,2004,"RaABAMup_fst",1466341.86174,0.160341267729844
"active",18.5837837897218,2004,"RaABAMup_fsw",510.17413,0.0364263546442894
"passive",225.369039501061,2004,"RaABAMup_fsw",510.17413,0.441749250400174
"active",12851.1244738078,2004,"RaABLA_faf",171601.76116,0.0748892341601643
"both",2023.01983548716,2004,"RaABLA_faf",171601.76116,0.0117890388875491
"passive",19270.1815681674,2004,"RaABLA_faf",171601.76116,0.112295942873221
"both",169800.468638249,2004,"RaDFHEdy_fdg",1480643.6394,0.114680172946312
"passive",423725.561958287,2004,"RaDFHEdy_fdg",1480643.6394,0.286176599610419
"both",621437.060686498,2004,"RaDFHEdy_fwi",5928320.79961,0.104825140489594
"passive",1329614.71084031,2004,"RaDFHEdy_fwi",5928320.79961,0.224281842326714
"active",2212.74386234667,2004,"RaDFHEdy_fwx",110789.849965,0.019972442087842
"both",7369.5387291367,2004,"RaDFHEdy_fwx",110789.849965,0.0665181759111041
"passive",17537.3658474983,2004,"RaDFHEdy_fwx",110789.849965,0.158293975964753
"passive",41187.6115001312,2004,"RaDFHEwt_fdm",143058.69728,0.287907077886479
"passive",49454.174525828,2004,"RaDFHEwt_fhc",136162.22833,0.363200390683765
"passive",175.172876687683,2004,"RaDFHEwt_fwc",365.394985,0.479406899051126
"passive",832191.299097351,2004,"RaDFHEwt_fwm",2203764.762615,0.377622563539798
"passive",1268032.12700268,2004,"RaDFHEwt_fwn",2998723.91873,0.422857242403198
"passive",310047.725057011,2004,"RaDFHEwt_fww",922874.088265,0.335958858309588
"active",202968.604007946,2004,"RaDFWV_fwx",1274809.283075,0.159214877631233
"both",81545.1931233401,2004,"RaDFWV_fwx",1274809.283075,0.0639665824574503
"passive",38254.0352722229,2004,"RaDFWV_fwx",1274809.283075,0.0300076535212776
"active",221138.388332125,2004,"RaMCONdy_fdd",4248197.74101,0.0520546362984389
"both",1605722.2278098,2004,"RaMCONdy_fdd",4248197.74101,0.377977280179063
