"type","REST_ACRES","YEAR","STATE","BpS_Code","AREA_STRATA","REST_PCT"
"active",28059.7130363162,2015,"Oregon","Na0210290_fdw",57447.29724,0.48844270112639
"both",16718.2426602368,2015,"Oregon","Na0210290_fdw",57447.29724,0.291018785277091
"active",23554.0484734071,2015,"Oregon","Na0210290_fwo",216308.93843,0.108890777442512
"both",127445.077016571,2015,"Oregon","Na0210290_fwo",216308.93843,0.589180816759513
"active",20764.6818690402,2015,"Oregon","Na0210350_fvg",93108.557885,0.223015825190709
"both",13686.128324691,2015,"Oregon","Na0210350_fvg",93108.557885,0.146991089063961
"passive",6473.55980624645,2015,"Oregon","Na0210350_fvg",93108.557885,0.0695270118375376
"active",118578.214079731,2015,"Oregon","Na0710270_fdd",1403267.971,0.0845014755059431
"both",548763.479093274,2015,"Oregon","Na0710270_fdd",1403267.971,0.391061073461409
"passive",247905.656477819,2015,"Oregon","Na0710270_fdd",1403267.971,0.176663090443913
"active",55516.3649575291,2015,"Oregon","Na0710412_fmc",296241.037355,0.187402682130771
"active",95664.9469790996,2015,"Oregon","Na0710412_fmh",662575.19644,0.144383531851336
"active",7488.36866840774,2015,"Oregon","Na0710412_fmi",70280.37832,0.106549919727406
"active",43202.4456646276,2015,"Oregon","R1RFWF_fcw",149554.85523,0.288873574837719
"active",1193.18727467504,2015,"Oregon","R1RFWF_frm",3802.50971,0.313789409015089
"active",64852.0263984648,2015,"Oregon","RaABAMlw_fsi",935569.284445,0.0693182509053153
"both",35826.8628734217,2015,"Oregon","RaABAMlw_fsi",935569.284445,0.0382941845880233
"passive",125223.130274915,2015,"Oregon","RaABAMlw_fsi",935569.284445,0.133846987451282
"active",24884.3502817383,2015,"Oregon","RaABAMlw_fsw",305401.487405,0.0814807763157309
"both",11014.4678123189,2015,"Oregon","RaABAMlw_fsw",305401.487405,0.0360655342772198
"passive",33275.3542041266,2015,"Oregon","RaABAMlw_fsw",305401.487405,0.108956097387959
"active",7155.01633030455,2015,"Oregon","RaABAMlw_fwc",91820.001255,0.0779243763070078
"both",2591.76277311761,2015,"Oregon","RaABAMlw_fwc",91820.001255,0.0282265599835904
"passive",7330.2710077905,2015,"Oregon","RaABAMlw_fwc",91820.001255,0.0798330527945983
"passive",11519.3105244439,2015,"Oregon","RaABAMup_fsi",49085.467635,0.234678634623624
"active",126.929866454437,2015,"Oregon","RaABAMup_fst",2646.722895,0.0479573689766406
"both",18.0385939145752,2015,"Oregon","RaABAMup_fst",2646.722895,0.00681544484639946
"passive",12.9156548156463,2015,"Oregon","RaABAMup_fst",2646.722895,0.00487986666078481
"active",10.1327737897218,2015,"Oregon","RaABAMup_fsw",510.17413,0.0198614025954664
"passive",219.116457851617,2015,"Oregon","RaABAMup_fsw",510.17413,0.429493470889276
"active",83.0756039680455,2015,"Oregon","RaDFHEdy_fdg",1354.38555,0.0613382237931034
"both",256339.437662569,2015,"Oregon","RaDFHEdy_fwi",2964966.58168,0.0864560967555065
