"type","REST_ACRES","YEAR","BpS_Code","BPS_LLID","AREA_STRATA","REST_PCT"
"active",5.09651969891475,2003,"Na0210290_fdw","Na0210290_fdw_1709000105",7.783825,0.654757744285714
"both",1.1762121900581,2003,"Na0210290_fdw","Na0210290_fdw_1709000105",7.783825,0.151109793714286
"active",36.7943975433712,2003,"Na0210290_fdw","Na0210290_fdw_1709000107",78.28304,0.470017484545455
"both",10.6909745607587,2003,"Na0210290_fdw","Na0210290_fdw_1709000107",78.28304,0.136568208909091
"passive",14.9332036078256,2003,"Na0210290_fdw","Na0210290_fdw_1709000107",78.28304,0.190759117272727
"active",5.6276044098162,2003,"Na0210290_fdw","Na0210290_fdw_1709000109",11.56454,0.486625876153846
"both",0.30563169647572,2003,"Na0210290_fdw","Na0210290_fdw_1709000109",11.56454,0.0264283487692307
"passive",3.1638562716106,2003,"Na0210290_fdw","Na0210290_fdw_1709000109",11.56454,0.273582543846154
"active",52.1080236532363,2003,"Na0210290_fdw","Na0210290_fdw_1709000110",171.466545,0.303896154513619
"both",62.8161749612073,2003,"Na0210290_fdw","Na0210290_fdw_1709000110",171.466545,0.366346536936446
"passive",9.02184385407256,2003,"Na0210290_fdw","Na0210290_fdw_1709000110",171.466545,0.0526157674319067
"active",1.9578516425936,2003,"Na0210290_fdw","Na0210290_fdw_1709000201",2.22395,0.880348768
"both",0.0105352381173,2003,"Na0210290_fdw","Na0210290_fdw_1709000201",2.22395,0.004737174
"active",7.96537633761245,2003,"Na0210290_fdw","Na0210290_fdw_1709000202",17.124415,0.465147354675325
"both",4.06221193516597,2003,"Na0210290_fdw","Na0210290_fdw_1709000202",17.124415,0.237217559558442
"passive",0.88284188296185,2003,"Na0210290_fdw","Na0210290_fdw_1709000202",17.124415,0.0515545718181818
"active",17.3291390248241,2003,"Na0210290_fdw","Na0210290_fdw_1709000203",47.370135,0.365824142676056
"both",15.6733748336409,2003,"Na0210290_fdw","Na0210290_fdw_1709000203",47.370135,0.330870385605634
"passive",3.16998520871266,2003,"Na0210290_fdw","Na0210290_fdw_1709000203",47.370135,0.0669194885915494
"active",185.65408378161,2003,"Na0210290_fdw","Na0210290_fdw_1709000204",685.198995,0.27094914781889
"both",187.351273016186,2003,"Na0210290_fdw","Na0210290_fdw_1709000204",685.198995,0.273426076779617
"passive",130.914555342928,2003,"Na0210290_fdw","Na0210290_fdw_1709000204",685.198995,0.191060635374878
"active",1066.76682666151,2003,"Na0210290_fdw","Na0210290_fdw_1709000301",3063.046335,0.348269895388804
"both",765.619925299233,2003,"Na0210290_fdw","Na0210290_fdw_1709000301",3063.046335,0.249953752429681
"passive",490.354131805631,2003,"Na0210290_fdw","Na0210290_fdw_1709000301",3063.046335,0.160087076125027
"active",212.660282590673,2003,"Na0210290_fdw","Na0210290_fdw_1709000302",804.62511,0.264297347855169
"both",237.894750343253,2003,"Na0210290_fdw","Na0210290_fdw_1709000302",804.62511,0.295659118
"passive",152.052853474753,2003,"Na0210290_fdw","Na0210290_fdw_1709000302",804.62511,0.188973537595357
"active",191.320743201995,2003,"Na0210290_fdw","Na0210290_fdw_1709000303",600.4665,0.318620178148148
"both",190.877095778547,2003,"Na0210290_fdw","Na0210290_fdw_1709000303",600.4665,0.317881340222222
"passive",70.7857160259351,2003,"Na0210290_fdw","Na0210290_fdw_1709000303",600.4665,0.117884538148148
"active",114.853876704302,2003,"Na0210290_fdw","Na0210290_fdw_1709000304",358.50074,0.320372774416873
"both",125.342377590747,2003,"Na0210290_fdw","Na0210290_fdw_1709000304",358.50074,0.349629341325062
"passive",15.7933944199286,2003,"Na0210290_fdw","Na0210290_fdw_1709000304",358.50074,0.044054007866005
"active",129.738712237388,2003,"Na0210290_fdw","Na0210290_fdw_1709000305",551.5396,0.235230094516129
"both",195.982171678073,2003,"Na0210290_fdw","Na0210290_fdw_1709000305",551.5396,0.355336537354839
"passive",85.610120646044,2003,"Na0210290_fdw","Na0210290_fdw_1709000305",551.5396,0.155220260967742
"active",499.902011628257,2003,"Na0210290_fdw","Na0210290_fdw_1709000306",1682.64057,0.297093758786677
"both",521.729081837217,2003,"Na0210290_fdw","Na0210290_fdw_1709000306",1682.64057,0.310065673643669
"passive",206.477195019342,2003,"Na0210290_fdw","Na0210290_fdw_1709000306",1682.64057,0.122710220293418
"active",53.1745476047224,2003,"Na0210290_fdw","Na0210290_fdw_1709000406",150.561415,0.353175131920236
"both",52.409877663732,2003,"Na0210290_fdw","Na0210290_fdw_1709000406",150.561415,0.348096341042836
"passive",12.6346015553919,2003,"Na0210290_fdw","Na0210290_fdw_1709000406",150.561415,0.0839165967946825
"active",60.7646520039697,2003,"Na0210290_fdw","Na0210290_fdw_1709000407",258.42299,0.235136401772805
"both",110.876338294323,2003,"Na0210290_fdw","Na0210290_fdw_1709000407",258.42299,0.429049823679862
"passive",13.7070234156061,2003,"Na0210290_fdw","Na0210290_fdw_1709000407",258.42299,0.053041037160069
"active",251.702715803882,2003,"Na0210290_fdw","Na0210290_fdw_1709000506",566.440065,0.444358955795053
"both",154.956464802228,2003,"Na0210290_fdw","Na0210290_fdw_1709000506",566.440065,0.273561978357283
"active",29.631023555925,2003,"Na0210290_fdw","Na0210290_fdw_1709000606",111.1975,0.26647203
"both",53.30758200083,2003,"Na0210290_fdw","Na0210290_fdw_1709000606",111.1975,0.479395508
"active",25.5252308087799,2003,"Na0210290_fdw","Na0210290_fdw_1709000607",100.96733,0.252806831762115
"both",48.5020278367536,2003,"Na0210290_fdw","Na0210290_fdw_1709000607",100.96733,0.480373481568282
"active",63.7872799069419,2003,"Na0210290_fdw","Na0210290_fdw_1709000608",216.61273,0.294476136776181
"both",88.9517686993722,2003,"Na0210290_fdw","Na0210290_fdw_1709000608",216.61273,0.410648851059548
"passive",3.8081238182447,2003,"Na0210290_fdw","Na0210290_fdw_1709000608",216.61273,0.0175803325051334
"active",558.080289739901,2003,"Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.503998842612975
"both",254.32797493755,2003,"Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.229682014163888
"passive",22.777136756715,2003,"Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.0205698907029524
"active",0.18080914367164,2003,"Na0210290_fdw","Na0210290_fdw_1709000702",0.88958,0.203252258
"both",0.2071644029662,2003,"Na0210290_fdw","Na0210290_fdw_1709000702",0.88958,0.23287889
"passive",0.13605850508116,2003,"Na0210290_fdw","Na0210290_fdw_1709000702",0.88958,0.152946902
"active",3.1654913774733,2003,"Na0210290_fdw","Na0210290_fdw_1709000703",6.449455,0.490815328965517
"both",2.06748838604814,2003,"Na0210290_fdw","Na0210290_fdw_1709000703",6.449455,0.320567921793104
"active",2.4590199760266,2003,"Na0210290_fdw","Na0210290_fdw_1709000802",8.00622,0.307138696666667
"both",3.77053782405976,2003,"Na0210290_fdw","Na0210290_fdw_1709000802",8.00622,0.470951063555556
"active",1.472006084474,2003,"Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.16547203
"both",2.8525193819044,2003,"Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.320659118
"passive",2.621915978162,2003,"Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.29473639
"active",7.3198282294486,2003,"Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.21098485051282
"both",13.3710150894272,2003,"Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.38540270774359
"passive",5.4884588148318,2003,"Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.158197928461539
"active",22.9888780376614,2003,"Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.232814372342342
"both",34.5318606391388,2003,"Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.349713172054054
"passive",14.4919158575982,2003,"Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.146763417027027
