"type","REST_ACRES","YEAR","STATE","BpS_Code","BPS_LLID","AREA_STRATA","REST_PCT"
"passive",0.501245208712653,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000203",47.370135,0.0105814604225353
"active",204.11286878161,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000204",685.198995,0.297888453239208
"both",212.481908016186,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000204",685.198995,0.310102480544628
"passive",101.780810342928,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000204",685.198995,0.148541972603051
"active",1045.41690666151,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000301",3063.046335,0.341299736382052
"both",965.108240299233,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000301",3063.046335,0.315081175649023
"passive",346.019776805631,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000301",3063.046335,0.112965897006462
"active",216.885787590673,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000302",804.62511,0.269548868032062
"both",284.152910343253,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000302",804.62511,0.353149444147043
"passive",109.797803474753,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000302",804.62511,0.136458335826423
"active",173.529143201995,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000303",600.4665,0.288990548518519
"both",215.562940778547,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000303",600.4665,0.358992451333333
"passive",58.998781025935,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000303",600.4665,0.0982549085185186
"active",140.429301704302,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000304",358.50074,0.391712724789082
"both",101.546112590747,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000304",358.50074,0.283252170109181
"passive",8.45435941992861,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000304",358.50074,0.0235825438461539
"active",171.104182237388,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000305",551.5396,0.310230094516129
"both",205.322761678073,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000305",551.5396,0.372272021225807
"passive",43.799860646044,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000305",551.5396,0.0794138093548386
"active",558.169501628257,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000306",1682.64057,0.331722360425588
"both",524.175426837217,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000306",1682.64057,0.311519546231562
"passive",145.763360019342,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000306",1682.64057,0.0866277460666139
"active",42.0547976047225,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000406",150.561415,0.279319888197932
"both",53.299457663732,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000406",150.561415,0.35400476054062
"passive",22.6423765553919,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000406",150.561415,0.150386316144756
"active",71.2172170039697,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000407",258.42299,0.275583906075732
"both",110.431548294323,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000407",258.42299,0.427328653283993
"passive",3.25445841560611,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000407",258.42299,0.0125935328571429
"active",296.626505803882,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000506",566.440065,0.523667946764821
"both",111.589439802228,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000506",566.440065,0.197001318757754
"active",35.413293555925,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000606",111.1975,0.31847203
"both",45.997859773805,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000606",111.1975,0.413659118
"passive",0.637872227025014,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000606",111.1975,0.00573639000000012
"active",39.5361158087799,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000607",100.96733,0.391573351585903
"both",33.8239578367536,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000607",100.96733,0.334999032229075
"active",78.0205599069419,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000608",216.61273,0.360184555667351
"both",78.3042175176168,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000608",216.61273,0.361494070628337
"active",611.232694739901,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.552000449361318
"both",228.75254993755,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.206585006732677
"passive",1.20482175671501,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.0010880670435831
"active",0.78314065703744,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000702",0.88958,0.880348768
"active",4.2774663774733,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000703",6.449455,0.663229122068965
"both",1.40030338604814,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000703",6.449455,0.217119645931035
"active",1.1246499760266,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000802",8.00622,0.14047203
"both",3.25669194371396,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000802",8.00622,0.406770229111111
"passive",1.6258208803458,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000802",8.00622,0.203069723333333
"active",2.139191084474,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.24047203
"both",3.9644943819044,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.445659118
"passive",1.065150978162,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.11973639
"active",7.0974332294486,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.204574594102564
"both",10.0350900894272,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.289248861589744
"passive",9.4915688148318,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.273582543846154
"active",24.1008530376614,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.244075633603604
"both",32.3079106391388,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.327190649531532
"passive",18.0502358575982,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.182799453063063
"active",0.24982044716364,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.187219772
"both",0.82550501951742,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.618647766
"passive",0.03229063846668,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.024199164
"active",13.491833795659,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020601",31.1353,0.433329172857143
"both",9.6502253366654,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020601",31.1353,0.309944832285714
"passive",1.504078423567,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020601",31.1353,0.0483078185714286
"active",3.52413295666848,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020602",4.00311,0.880348768
"active",989.164831133322,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020603",2404.53474,0.411374730702923
"both",689.127910428759,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020603",2404.53474,0.286595115040326
"passive",214.519959397189,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020603",2404.53474,0.0892147473806881
"active",546.686391913339,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030104",796.841285,0.686066851962043
"both",128.124451627948,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030104",796.841285,0.160790428457717
"active",895.786261855339,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030105",1230.066745,0.728241996214066
"both",141.065716663182,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030105",1230.066745,0.114681351427952
"active",746.515573108688,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030106",879.127435,0.849155131995952
"both",18.082591208562,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030106",879.127435,0.0205687941118138
"active",2232.33862291395,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030107",3023.904815,0.738230453498566
"both",377.489430520571,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030107",3023.904815,0.124835090260793
"active",972.620060796922,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030108",1681.973385,0.578261267075235
"both",139.972349954555,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030108",1681.973385,0.0832191229676055
"active",229.056452895865,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030109",436.561385,0.524683265094243
"both",129.694399545259,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030109",436.561385,0.297081702600102
"active",983.702950371317,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030110",1597.68568,0.615704930378619
"both",258.690159667926,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030110",1597.68568,0.16191555254343
"active",4834.41288993955,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030302",10966.74224,0.440824885288774
"both",3852.98965888986,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030302",10966.74224,0.351334021951979
"active",5915.2468032172,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030303",14139.42931,0.418351170583221
"both",5144.53352381795,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030303",14139.42931,0.363843081006071
"passive",95.4297397395931,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030303",14139.42931,0.00674919317090833
"active",1546.12011959761,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030304",2824.638895,0.547369124716951
"both",688.354412455084,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030304",2824.638895,0.243696429187308
"active",853.851286991531,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030305",1899.920485,0.449414222191268
"both",671.293486276182,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030305",1899.920485,0.353327147939132
"active",2610.06820402521,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030306",4778.37897,0.546224613077353
"both",1192.41257715967,2011,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030306",4778.37897,0.249543325183282
"active",2119.02957476516,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030111",16869.327935,0.125614344740353
"both",9745.82284101486,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030111",16869.327935,0.57772442853485
"passive",293.586839913056,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030111",16869.327935,0.0174035883968993
"active",29.964646445757,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030201",35.805595,0.836870507130435
"active",587.652796445433,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030202",936.72774,0.627346422393163
"both",154.485770414992,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030202",936.72774,0.164920674191833
"active",371.389660621514,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030203",481.485175,0.771341839593534
"active",264.217725030699,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030204",518.402745,0.509676554723295
"both",168.361227857869,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030204",518.402745,0.324769167373659
"active",31.5305005666138,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030205",623.373185,0.0505804569803782
"both",384.314058284555,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030205",623.373185,0.616507202318231
"active",8.4032052073162,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030206",23.57387,0.356462693962264
"both",10.570862204176,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030206",23.57387,0.448414375924528
"active",6.32990400398044,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030207",274.88022,0.023027862841424
"both",169.609244020589,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030207",274.88022,0.617029643022654
"passive",4.65031652413608,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030207",274.88022,0.0169176106019417
"active",0.29100497169895,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.261701002
"both",0.68792084959785,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.618647766
"passive",0.0269088653889,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.024199164
"active",168.673081213705,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030209",1478.92675,0.114051004360902
"both",900.895486111039,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030209",1478.92675,0.609154906496241
"active",185.612517037463,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030210",1154.23005,0.160810678111753
"both",663.716235468615,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030210",1154.23005,0.575029419368015
"active",356.625615164418,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030211",2861.77886,0.124616762024868
"both",1768.87633352503,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030211",2861.77886,0.618103780920734
"active",143.574559037584,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030212",878.01546,0.163521675390071
"both",373.237121493964,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030212",878.01546,0.425091742113475
"passive",156.058856544589,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030212",878.01546,0.177740442684904
"active",1284.61854710152,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030213",11027.456075,0.116492737614601
"both",6813.21526546188,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030213",11027.456075,0.617841070426742
"passive",95.1662780617213,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030213",11027.456075,0.00862993943611979
"active",3952.26046836413,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030301",17429.98573,0.226750642805267
"both",6373.83796768439,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030301",17429.98573,0.365682339986883
"passive",3211.76628156172,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030301",17429.98573,0.184266718935616
"active",154.32086306447,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030501",275.32501,0.560504340177706
"both",66.2202548940551,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030501",275.32501,0.240516671166397
"active",355.737600385765,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030502",798.84284,0.445316127995546
"both",251.085634495015,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030502",798.84284,0.314311679247216
"passive",26.7081078389476,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030502",798.84284,0.0334334946770602
"active",2.91277189183615,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030602",17.569205,0.165788485696203
"both",5.30569315426119,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030602",17.569205,0.301988231924051
"passive",4.82801193186995,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030602",17.569205,0.274799681139241
"active",0.4136131210308,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030604",0.88958,0.46495326
"both",0.36952753600664,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030604",0.88958,0.415395508
"active",63.3430831144691,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030701",107.416785,0.589694460828157
"both",22.3253512228018,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030701",107.416785,0.207838572182195
"active",14.387085446386,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030702",40.0311,0.359397704444444
"both",16.4063441202988,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030702",40.0311,0.409839952444445
"active",86.3772683546688,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030703",1401.53329,0.061630550605522
"both",496.408494373248,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030703",1401.53329,0.354189585017455
"passive",235.8508736348,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030703",1401.53329,0.168280607615678
"both",1081.09102392588,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030704",3141.774165,0.344102079636866
"passive",790.432057820387,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030704",3141.774165,0.251587802403483
"active",125.681607868937,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030705",1807.18177,0.0695456372763968
"both",778.354447125835,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030705",1807.18177,0.430700696546887
"passive",36.2162530723766,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030705",1807.18177,0.0200401828269752
"active",262.083138848199,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030706",1413.765015,0.185379561714645
"both",820.174800348553,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030706",1413.765015,0.580135165070945
"both",5788.58261293996,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030707",9373.726855,0.617532674301502
"passive",100.515993455349,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030707",9373.726855,0.010723162196873
"active",3736.33013086767,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030708",39229.14363,0.0952437342529791
"both",23040.5168040888,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030708",39229.14363,0.5873316282762
"active",2593.94641451201,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030801",34115.83779,0.076033495952204
"both",20924.4787471226,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030801",34115.83779,0.6133362128148
"active",1319.10938332139,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030802",15024.783805,0.0877955650105538
"both",9279.92607559623,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030802",15024.783805,0.617641238372297
"active",159.238967662302,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030803",839.096335,0.189774357270077
"both",513.851932088263,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030803",839.096335,0.612387291726478
"active",737.008963506952,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030804",4223.503445,0.174501802379127
"both",2526.79410594255,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030804",4223.503445,0.598269692175557
"active",358.055937141121,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030901",1166.016985,0.307076090440587
"both",510.545229070703,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030901",1166.016985,0.437854024116727
"active",432.034474461476,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030902",2642.0526,0.163522283569024
"both",1460.66781693972,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030902",2642.0526,0.552853420457913
"active",1407.28429310888,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030903",8163.008475,0.172397749851519
"both",4348.34312603093,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030903",8163.008475,0.532688792293693
"active",1181.39124083285,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030904",8848.20747,0.133517579107224
"both",5383.38803939005,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030904",8848.20747,0.608415665844468
"active",186.477153592335,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030905",1331.034075,0.140099458830409
"both",797.373279499935,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030905",1331.034075,0.599063010088555
"active",673.81107744393,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030906",4214.83004,0.159866725597298
"both",2504.51812059946,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030906",4214.83004,0.594215685289996
"active",729.796334424532,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031001",7527.18117,0.0969547986081664
"both",4601.51985509777,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031001",7527.18117,0.611320459966791
"active",28.9300531882092,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031002",265.98442,0.1087659690301
"both",160.750003265985,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031002",265.98442,0.604358718702341
"active",103.222447694056,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031003",831.979695,0.124068469836942
"both",488.87860680021,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031003",831.979695,0.587608819948677
"active",12.5143948094784,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031004",42.69984,0.29307826
"both",22.6300117283187,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031004",42.69984,0.529978841333333
"active",3.7848718472156,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031005",6.22706,0.607810402857143
"both",1.69711275204648,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031005",6.22706,0.272538365142857
"active",50.8865812551233,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031006",137.44011,0.370245492783172
"both",50.3089568130259,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031006",137.44011,0.366042757190939
"active",16.2082021090145,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031008",37.80715,0.428707324117647
"both",13.5921677802822,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031008",37.80715,0.359513155058824
"active",0.3534064177972,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031105",5.33748,0.0662122233333333
"passive",3.85466300279376,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031105",5.33748,0.722187812
"active",0.6692634236078,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031108",3.11353,0.21495326
"both",1.84933387602324,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031108",3.11353,0.593966936571429
"active",0.19578516425936,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031110",0.222395,0.880348768
"both",0.00105352381173,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031110",0.222395,0.004737174
"active",38.156294760266,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031111",80.0622,0.476583141111111
"both",22.7815394371396,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031111",80.0622,0.284548006888889
"passive",1.13534880345801,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031111",80.0622,0.0141808344444445
"active",0.39157032851872,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031203",0.44479,0.880348768
"both",0.00210704762346,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031203",0.44479,0.004737174
"active",94.3058582094557,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020602",1276.769695,0.0738628576310747
"both",772.83054480353,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020602",1276.769695,0.605301447731754
"both",313.496993604421,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020603",706.104125,0.443981252204724
"passive",129.522520412165,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020603",706.104125,0.183432606929134
"active",805.0932425792,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020604",7116.64,0.11312828
"both",3865.59344305312,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020604",7116.64,0.543176758
"active",929.200613530274,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020606",5500.27314,0.168937176369077
"both",2865.46210012906,2011,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020606",5500.27314,0.520967236934174
"both",262.488287776544,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17070105B",1473.14448,0.178182310927536
"passive",315.940323610084,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17070105B",1473.14448,0.214466624217391
"active",14.0868296510929,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17080001B",50.038875,0.281517713
"both",10.8565774923411,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17080001B",50.038875,0.216962861222222
"active",0.685647711383725,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17090001",3.780715,0.181353979705882
"passive",1.2179817829084,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17090001",3.780715,0.322156465882353
"active",5.17294529765391,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17090002",14.67807,0.352426803909091
"both",2.40473093108673,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17090002",14.67807,0.163831548090909
"active",26.7920875239815,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17090003A",595.351415,0.0450021396589466
"both",180.928453810983,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17090003A",595.351415,0.303901946400822
"passive",60.968363774155,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17090003A",595.351415,0.102407355115054
"both",2.16272801066139,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17090004",28.244165,0.0765725597007874
"passive",10.349434035748,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17090004",28.244165,0.366427332362205
"active",381.252969182788,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17090005",1918.601665,0.198713978069433
"both",206.240922425006,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17090005",1918.601665,0.107495435966385
"passive",117.539485603237,2011,"Oregon","Na0210350_fvg","Na0210350_fvg_17090005",1918.601665,0.0612630999688188
